Time(Iteration),CAB,LinUCB
0,5.20569920158,5.87489734116
1,10.8392002285,12.3395013357
2,15.6146660313,18.320064698
3,19.9496383908,22.4601578628
4,24.1474122105,27.1572803657
5,27.4321401614,30.1340747066
6,31.4209494936,31.6514745697
7,34.5673506176,35.0049984509
8,37.3258845734,37.9703587588
9,40.4372778479,42.2316213171
10,43.0544794557,45.036570575
11,45.9554257205,47.7234451188
12,47.9843569541,48.8573037724
13,50.2478138373,50.7317140807
14,53.6473867371,53.1738919792
15,56.7142656963,55.7610898623
16,58.902166084,57.230874185
17,60.7332780104,58.0680165846
18,63.5926841655,59.5337500685
19,65.5056533753,60.302807784
20,68.4832904172,61.454454477
21,70.483523707,62.7463076344
22,71.9950685629,63.5640295784
23,73.807741957,64.2241314669
24,75.7532026524,64.8152354847
25,76.5713700481,65.4180866724
26,77.5253569388,66.0123179981
27,79.0519796235,66.3687369897
28,80.8049518905,66.825991581
29,83.0960266667,67.8740817243
30,85.4338734906,68.4970055665
31,86.8766888556,69.1308852244
32,88.385014375,69.9874533995
33,90.0671284251,70.6201088069
34,91.9322447199,71.3041289061
35,93.6559331411,71.8459638225
36,95.4665592227,72.1527163729
37,97.7374866028,72.9596316152
38,98.6110629202,73.6245438414
39,100.495046381,74.1720080452
40,102.356831386,74.479388271
41,104.034971548,74.7291103524
42,105.056148835,75.2419813467
43,106.246311069,75.6659980488
44,108.051992831,76.0249757401
45,109.655428352,76.215076134
46,111.161615642,76.3807219823
47,113.658708928,76.5446445831
48,114.998993119,76.7649804574
49,117.124642565,77.062705949
50,118.246565292,77.2673198156
51,119.178148012,77.6081896622
52,120.310590267,77.9698219515
53,121.51251756,78.4856444282
54,122.689149489,78.7759753406
55,124.070566698,79.1535034355
56,125.167094124,79.4122296
57,126.904448096,79.8831219484
58,127.435228038,80.2208553427
59,128.966030244,80.3451266425
60,129.915635777,80.5827147469
61,131.319903562,80.7691724224
62,132.597781386,81.1677044694
63,133.67942544,81.4929162851
64,135.23774875,81.8941781485
65,136.729390224,81.9974582532
66,138.181836637,82.1418287005
67,139.236137981,82.3608401815
68,140.143578775,82.7626021698
69,141.121728527,82.860037958
70,141.8937181,82.9083069094
71,143.158057119,83.0934023161
72,144.595086711,83.1732735122
73,145.760090591,83.5052942017
74,146.775224545,83.5760803977
75,147.792348527,83.6745293825
76,149.230129176,83.7483204683
77,150.235342201,83.8715640339
78,152.090225117,84.277375947
79,153.331214178,84.4074744126
80,154.435660063,84.6048681482
81,155.900695858,84.7633855767
82,157.01825098,84.7945000645
83,157.639840918,85.0285431876
84,158.538849342,85.3518085159
85,159.338361081,85.4925306609
86,160.344950873,85.6506140791
87,161.077706209,85.8779272944
88,162.236397384,85.9856700818
89,163.297571943,86.137862738
90,163.785455009,86.3372003941
91,164.635796916,86.4174490804
92,165.959281358,86.655495191
93,167.616217343,86.8005580092
94,168.34670804,86.8507077253
95,169.367889949,87.0231085681
96,170.0120895,87.2533093984
97,172.029078824,87.304536937
98,173.479508735,87.3209719492
99,174.163967685,87.4660006419
100,175.513666632,87.6292773614
101,176.386262057,87.8349323643
102,177.32151271,88.0464097437
103,178.409054244,88.1722158323
