Time(Iteration),CAB_original,LinUCB
0,2.19176054041,1.84634759917
1,3.50086483447,3.48426467597
2,4.84223040101,4.83605837804
3,6.42339105781,6.4433485087
4,7.1782109761,7.84038858999
5,8.37048753843,9.11821661896
6,9.19198678697,9.90515764753
7,9.94447024943,10.564099659
8,10.3124373265,11.4894160562
9,10.6843840159,11.6817560565
10,11.0109461324,12.2059384469
11,11.5671411567,12.3252924976
12,11.7085092657,12.3405287582
13,11.9875959026,12.5686175919
14,12.112389025,12.8556433448
15,12.3303576584,13.1766630527
16,12.5442936136,13.4042059954
17,12.7864564348,13.7072443111
18,13.0343860003,14.1101875754
19,13.39098692,14.3935890405
20,13.5611163585,14.6400977763
21,13.6687695671,14.7867497988
22,13.9001064492,14.9042296219
23,14.0392182544,14.9538319566
24,14.2261314755,15.1495915298
25,14.3574127856,15.2614553014
26,14.3631271723,15.3104987033
27,14.4795869164,15.4976089696
28,14.6258483716,15.8606768539
29,14.6986053033,15.8987949463
30,14.7539569119,16.2391643127
31,14.9835172031,16.418297317
32,15.1359757764,16.469854704
33,15.3468793798,16.5744953923
34,15.4750953431,16.6686558346
35,15.5078543157,16.7014148073
36,15.560407147,16.7014148073
37,15.6927723306,16.7598665838
38,16.0048614703,16.8930342371
39,16.0758494156,16.9771428385
40,16.1295386681,17.030832091
41,16.1954048291,17.030832091
42,16.4286254466,17.1677923257
43,16.429046258,17.1682131372
44,16.4925808367,17.2167905114
45,16.6408310695,17.2814193726
46,16.6408310695,17.2814193726
47,16.7143043685,17.3683701049
48,16.8514038746,17.5054696111
49,17.0083970128,17.6624627493
50,17.0083970128,17.7636858413
51,17.1825451004,17.9113252787
52,17.1825451004,17.9319836307
53,17.1922236816,17.9319836307
54,17.3092422718,18.0490022209
55,17.3393081702,18.0790681192
56,17.3916153627,18.1313753117
57,17.4030782126,18.1428381616
58,17.5117054905,18.2514654395
59,17.5117054905,18.2514654395
60,17.517425478,18.2514654395
61,17.5203780654,18.2514654395
62,17.5263073631,18.2573947372
63,17.5662251958,18.2573947372
64,17.5787655567,18.2573947372
65,17.6898966697,18.2573947372
66,17.7219395393,18.278646635
67,17.745842075,18.3025491707
68,17.7861098505,18.3428169462
69,17.7861098505,18.3428169462
70,17.8305323833,18.4089981611
71,17.8413697329,18.4198355107
72,17.84339306,18.4860635676
73,17.84339306,18.5526227237
74,17.8460514356,18.5552810992
75,17.8470263509,18.6470810194
76,17.8470263509,18.6470810194
77,17.855729115,18.6502732503
78,17.855729115,18.6502732503
79,17.855729115,18.6502732503
80,17.8605669264,18.6502732503
81,17.8605669264,18.6502732503
82,17.8933949828,18.6654594258
83,17.8933949828,18.7050812677
84,17.8998452047,18.8129988588
85,17.9085350782,18.8267915112
86,17.9169609685,18.8352174015
87,17.9169609685,18.8352174015
88,17.9546681397,18.8729245727
89,17.9546681397,18.9313182404
90,18.0416396174,19.0182897181
91,18.0656311355,19.0559351019
92,18.0677582896,19.0611212408
93,18.0885698752,19.0898596728
94,18.1470194898,19.1483092875
95,18.1713801027,19.1726699004
96,18.1840492959,19.2154900461
97,18.1840492959,19.2154900461
98,18.1840492959,19.2154900461
99,18.1840492959,19.2154900461
100,18.1845300428,19.215970793
101,18.1845300428,19.215970793
102,18.1845300428,19.2318329537
103,18.1912491403,19.2318329537
104,18.1912491403,19.2324887014
105,18.2129517383,19.2541912994
106,18.2367925136,19.2780320747
107,18.2437143652,19.2780320747
108,18.2910599157,19.3689973523
109,18.299927504,19.3778649406
110,18.359022639,19.3778649406
111,18.3723353526,19.3911776542
112,18.3723353526,19.3911776542
113,18.3723353526,19.3911776542
114,18.4154860266,19.5301612973
115,18.5002365854,19.6066534189
116,18.5027483467,19.6066534189
117,18.5372833431,19.6066534189
118,18.5372833431,19.6066534189
119,18.5878199206,19.6858516781
120,18.5878199206,19.6862138827
121,18.6278827513,19.6976530521
122,18.6278827513,19.6976530521
123,18.6646596961,19.7536403379
124,18.6646596961,19.7536403379
125,18.6859725099,19.7749531517
126,18.6859725099,19.7749531517
127,18.6859725099,19.7749531517
128,18.6880010256,19.7749531517
129,18.6880010256,19.7749531517
130,18.6880010256,19.7749531517
131,18.6880010256,19.7749531517
132,18.6880010256,19.7825716172
133,18.6880010256,19.7825716172
134,18.6969240917,19.7825716172
135,18.7012182492,19.7868657746
136,18.7012182492,19.7868657746
137,18.7037779057,19.7879109841
138,18.7060075573,19.8041790214
139,18.7085324938,19.8041790214
140,18.7332038917,19.8288504193
141,18.7359356823,19.8288504193
142,18.7359356823,19.8706768968
143,18.7422291984,19.8769704129
144,18.7787142652,19.9045112746
145,18.7787142652,19.9045112746
146,18.790639625,19.9100500016
147,18.790639625,19.9100500016
148,18.8097121528,19.9291225293
149,18.8234666017,19.9428769782
150,18.8324381083,19.9518484848
151,18.8324381083,19.9518484848
152,18.8537924137,19.9545653747
153,18.8537924137,19.9545653747
154,18.9405131427,19.9784723881
155,18.9405131427,19.9784723881
156,18.9447497103,19.9784723881
157,18.9447497103,19.9784723881
158,18.9751219391,20.0088446169
159,18.9751219391,20.0088446169
160,18.9751219391,20.0088446169
161,19.0463228791,20.080045557
162,19.0487410876,20.080045557
163,19.0619383815,20.080045557
164,19.0635770009,20.0816841764
165,19.0635770009,20.0816841764
166,19.0635770009,20.0816841764
167,19.0751149343,20.0932221098
168,19.0751149343,20.0988741414
169,19.0751149343,20.0988741414
170,19.0751149343,20.0988741414
171,19.0751149343,20.0988741414
172,19.1123977467,20.1361569538
173,19.1123977467,20.1361569538
174,19.1132236525,20.1369828597
175,19.1132236525,20.2700788845
176,19.1189923561,20.2758475881
177,19.1189923561,20.2758475881
178,19.1204482426,20.2773034745
179,19.1204482426,20.2773034745
180,19.1204482426,20.2773034745
181,19.136463103,20.2773034745
182,19.136463103,20.2773034745
183,19.136463103,20.2773034745
184,19.136463103,20.2773034745
185,19.136463103,20.2773034745
186,19.13688714,20.2777275116
187,19.13688714,20.3603525339
188,19.13688714,20.3603525339
189,19.13688714,20.3821674293
190,19.13688714,20.3821674293
191,19.2570174767,20.5022977661
192,19.2570174767,20.5022977661
193,19.2671597748,20.5022977661
194,19.3229657109,20.5022977661
195,19.3229657109,20.5022977661
196,19.3487294941,20.5280615493
197,19.3766699363,20.5560019915
198,19.3841147718,20.5560019915
199,19.3841147718,20.5560019915
200,19.3841147718,20.5560019915
201,19.3886031754,20.5604903951
202,19.4184300876,20.5903173072
203,19.4272781005,20.5903173072
204,19.4272781005,20.5903173072
205,19.4272781005,20.5903173072
206,19.4272781005,20.5903173072
207,19.4272781005,20.5903173072
208,19.4272781005,20.5903173072
209,19.433997198,20.5903173072
210,19.433997198,20.5903173072
211,19.4483568664,20.6046769757
212,19.5365057321,20.6928258414
213,19.5365057321,20.6931777064
214,19.5369825832,20.6936545576
215,19.5854183205,20.7064296455
216,19.7516231151,20.7552797411
217,19.756431019,20.760087645
218,19.756431019,20.760087645
219,19.7723620189,20.760087645
220,19.7723620189,20.760087645
221,19.7784307241,20.7661563502
222,19.7784307241,20.7661563502
223,19.7784307241,20.7661563502
224,19.7788017389,20.7665273651
225,19.815931803,20.7684704763
226,19.8359642073,20.7684704763
227,19.8359642073,20.7684704763
228,19.8615769797,20.8716158357
229,19.8782648694,20.8716158357
230,19.8782648694,20.8716158357
231,19.8782648694,20.8716158357
232,19.8782648694,20.8716158357
233,19.8828239183,20.8801655729
234,19.8828239183,20.8801655729
235,19.8828239183,20.8801655729
236,19.901853317,20.8801655729
237,19.901853317,20.8801655729
238,19.9032709843,20.8815832402
239,19.9032709843,20.8815832402
240,19.9032709843,20.8815832402
241,19.9088090556,20.8871213115
242,20.0849137593,21.0632260151
243,20.101983819,21.0632260151
244,20.1087736323,21.0700158284
245,20.1087736323,21.0700158284
246,20.1659750792,21.0700158284
247,20.1659750792,21.0700158284
248,20.1659750792,21.0700861056
249,20.1934064628,21.0700861056
