Time(Iteration),CABCoTheta,CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.949821632941,0.949821632941,0.949821632941,,,,,,
1,0.922712890565,0.922712890565,0.922712890565,,,,,,
2,0.893223723197,0.893223723197,0.893223723197,,,,,,
3,0.883072468239,0.883072468239,0.883072468239,,,,,,
4,0.872530142024,0.872530142024,0.872530142024,,,,,,
5,0.841313950074,0.841313950074,0.841313950074,,,,,,
6,0.836876937652,0.836876937652,0.836876937652,,,,,,
7,0.814124243996,0.814124243996,0.814124243996,,,,,,
8,0.789124480401,0.789124480401,0.789124480401,,,,,,
9,0.766315557323,0.766600683147,0.766315557323,,,,,,
10,0.742399702131,0.741579094534,0.742399702131,,,,,,
11,0.722876426084,0.722046638989,0.722876426084,,,,,,
12,0.705776643296,0.704900257678,0.705776643296,,,,,,
13,0.663580191553,0.690877341278,0.663580191553,,,,,,
14,0.65235709718,0.656179182276,0.65235709718,,,,,,
15,0.64030222929,0.64019729958,0.64030222929,,,,,,
16,0.622940988381,0.623709430423,0.622940988381,,,,,,
17,0.605065886672,0.604284497727,0.605065886672,,,,,,
18,0.591707094728,0.591393627307,0.591707094728,,,,,,
19,0.576916972286,0.576466666012,0.576916972286,,,,,,
20,0.564507565323,0.56397939548,0.564507565323,,,,,,
21,0.563670257666,0.563298683047,0.563670257666,,,,,,
22,0.559645053609,0.559510852876,0.559645053609,,,,,,
23,0.553915996294,0.553802104284,0.553915996294,,,,,,
24,0.54354145993,0.548300880893,0.54354145993,,,,,,
25,0.540427486966,0.545565793842,0.540427486966,,,,,,
26,0.529435261623,0.529451451456,0.529435261623,,,,,,
27,0.528749048666,0.528508317964,0.528749048666,,,,,,
28,0.527067510996,0.52726038309,0.527067510996,,,,,,
29,0.522906167078,0.523044141132,0.522906167078,,,,,,
30,0.518788102818,0.518573700531,0.518788102818,,,,,,
31,0.512941735033,0.514238527392,0.512941735033,,,,,,
32,0.504776170231,0.505832941369,0.504776170231,,,,,,
33,0.499518689135,0.504844379762,0.499518689135,,,,,,
34,0.477687288834,0.482897670323,0.477687288834,,,,,,
35,0.475738969754,0.481081010141,0.475738969754,,,,,,
36,0.450288458462,0.455728442712,0.450288458462,,,,,,
37,0.438772673033,0.446191851284,0.438772673033,,,,,,
38,0.438321588314,0.445771023463,0.438321588314,,,,,,
39,0.433791220427,0.441367199357,0.433791220427,,,,,,
40,0.432642251747,0.439838295098,0.432642251747,,,,,,
41,0.432446004544,0.4394718364,0.432446004544,,,,,,
42,0.432768812885,0.439774329293,0.432768812885,,,,,,
43,0.431300271933,0.438330694668,0.431300271933,,,,,,
44,0.41997035985,0.427107224583,0.41997035985,,,,,,
45,0.418193493942,0.425375123532,0.418193493942,,,,,,
46,0.405313306019,0.412597081638,0.405313306019,,,,,,
47,0.404357101551,0.411482493214,0.404357101551,,,,,,
48,0.39583361761,0.400020254945,0.39583361761,,,,,,
49,0.393671207677,0.397874040782,0.393671207677,,,,,,
50,0.39296501007,0.397033327618,0.39296501007,,,,,,
51,0.388957456898,0.392941334246,0.388957456898,,,,,,
52,0.388007744646,0.391867636572,0.388007744646,,,,,,
