Time(Iteration),CAB_UserCoTheta,CABCoTheta,CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.952744494439,0.952744494439,0.952744494439,0.953901839797,,,,,,
1,0.924753710388,0.924753710388,0.924753710388,0.925336481403,,,,,,
2,0.904038182859,0.904038182859,0.904038182859,0.903810567797,,,,,,
3,0.883177299914,0.883177299914,0.883177299914,0.881629938804,,,,,,
4,0.862220693456,0.862220693456,0.862220693456,0.858917110979,,,,,,
5,0.84153198729,0.84153198729,0.84153198729,0.842536237678,,,,,,
6,0.823172305082,0.823172305082,0.823172305082,0.824556194154,,,,,,
7,0.808006986452,0.808006986452,0.808006986452,0.809059343937,,,,,,
8,0.791700834089,0.791700834089,0.791700834089,0.792874157966,,,,,,
9,0.776899588809,0.776899588809,0.776899588809,0.776201219144,,,,,,
10,0.759788601095,0.759788601095,0.759788601095,0.757064640064,,,,,,
11,0.74819404463,0.74819404463,0.74819404463,0.744124496787,,,,,,
12,0.730567027336,0.730567027336,0.730567027336,0.726971826254,,,,,,
13,0.714497818385,0.714469825686,0.714497818385,0.7100836713,,,,,,
14,0.699794786205,0.699554009612,0.699794786205,0.694892093808,,,,,,
15,0.689606454532,0.689472505659,0.689606454532,0.681005683186,,,,,,
16,0.678679091941,0.678113340715,0.678679091941,0.669166499651,,,,,,
17,0.66511879702,0.663997651943,0.66511879702,0.656578136664,,,,,,
18,0.656393160185,0.655292812902,0.656474890007,0.65169178381,,,,,,
19,0.651923614076,0.650809103465,0.652010530178,0.645366479766,,,,,,
20,0.635915835844,0.633771313627,0.635940470479,0.629627420246,,,,,,
21,0.619937816246,0.619943840266,0.619959953775,0.615627806784,,,,,,
22,0.609616248463,0.612854663391,0.609644276393,0.607251317524,,,,,,
23,0.597124680329,0.599153886614,0.597607244002,0.59779353235,,,,,,
24,0.583588627088,0.594556037324,0.584158925966,0.583900650356,,,,,,
25,0.574805268993,0.587448662008,0.575657007342,0.577640662178,,,,,,
26,0.562319266959,0.580944341729,0.563078326123,0.569069620794,,,,,,
27,0.552468513389,0.573901047266,0.553189208584,0.560972247,,,,,,
28,0.537373577924,0.565809570392,0.537981875094,0.551541317767,,,,,,
29,0.531512377455,0.554043218706,0.53213672435,0.548658496354,,,,,,
30,0.525675243161,0.542431947865,0.526268523844,0.544665887081,,,,,,
31,0.519040800037,0.537038996902,0.519578526274,0.536310722305,,,,,,
32,0.50528855345,0.523086507244,0.506360929585,0.524813944635,,,,,,
33,0.494610049484,0.503884483516,0.49562357335,0.514593888669,,,,,,
34,0.484742152562,0.50661705743,0.486391392853,0.503441012972,,,,,,
35,0.478070644684,0.499265317911,0.479765226183,0.496954662566,,,,,,
36,0.474445293427,0.495390090444,0.475376645835,0.490829338967,,,,,,
37,0.470598206722,0.493573153738,0.471345470319,0.487611296492,,,,,,
38,0.463468158233,0.487622952271,0.464901417731,0.481808481814,,,,,,
39,0.455569112658,0.485303419946,0.457350160578,0.475733933026,,,,,,
40,0.450791207983,0.483648875696,0.452363138539,0.467366755528,,,,,,
41,0.447801773872,0.481013429108,0.449246807529,0.464219584831,,,,,,
42,0.441347249749,0.475627392028,0.443213649189,0.45731730257,,,,,,
43,0.437410129273,0.471357642718,0.439464029881,0.453519968308,,,,,,
44,0.435093261981,0.468819778349,0.437264517259,0.450743469813,,,,,,
45,0.431735991946,0.467471274255,0.43377586477,0.447145766037,,,,,,
46,0.42685470552,0.463617709618,0.4296637535,0.444127386588,,,,,,
47,0.422162896705,0.461020053139,0.426668098953,0.440814303536,,,,,,
48,0.416250919525,0.460205233917,0.420488518336,0.434476923026,,,,,,
49,0.414308745329,0.45158930966,0.418527804875,0.429717451453,,,,,,
50,0.409846941458,0.447878180321,0.413910448266,0.426036807083,,,,,,
51,0.406257090077,0.444129969875,0.410637324948,0.423316792827,,,,,,
52,0.403876512718,0.434600909711,0.40781086802,0.418953411848,,,,,,
53,0.394002939877,0.428686267071,0.397958387975,0.401297761098,,,,,,
54,0.388344985015,0.425224923544,0.393321288077,0.39819847231,,,,,,
55,0.386238306856,0.421614430744,0.391839160898,0.397233277783,,,,,,
56,0.381290212578,0.417794838504,0.387109975535,0.3934443028,,,,,,
57,0.376894924862,0.417597039625,0.382127020221,0.389877744554,,,,,,
58,0.370987623747,0.414252527111,0.376845126048,0.385652410914,,,,,,
59,0.369933117712,0.412887340132,0.376226404344,0.38490254567,,,,,,
60,0.368011293844,0.411568500512,0.374980543987,0.383589228257,,,,,,
61,0.36736992042,0.411410423922,0.374431115143,0.38303267636,,,,,,
62,0.366608538621,0.410059854407,0.373507904332,0.382090219973,,,,,,
63,0.362329933751,0.407585613655,0.371362386742,0.379717222903,,,,,,
64,0.359209394723,0.404517204817,0.369473140503,0.376579752302,,,,,,
65,0.356523979257,0.401744940461,0.368215815613,0.375066447175,,,,,,
66,0.354909364286,0.40036684022,0.366702337604,0.372983976692,,,,,,
67,0.353752944596,0.398554677768,0.365559688231,0.372147131618,,,,,,
68,0.3510676459,0.397313379914,0.363019180259,0.370728141353,,,,,,
69,0.347003313079,0.394034776931,0.359638350292,0.367646755734,,,,,,
70,0.343612587171,0.389736277141,0.356844222094,0.36380828045,,,,,,
71,0.343759432053,0.388984891928,0.356186319739,0.362544294181,,,,,,
72,0.342289224307,0.387530595117,0.354469687481,0.361592754628,,,,,,
73,0.33741130126,0.383075403483,0.349870428156,0.356855895198,,,,,,
74,0.335545688494,0.381600473686,0.348001272735,0.355833184099,,,,,,
75,0.334050044419,0.379112450392,0.346918482874,0.354960074834,,,,,,
76,0.333838843062,0.377907325127,0.346825786738,0.354131286286,,,,,,
77,0.332796513261,0.377638424168,0.34660775685,0.353833463319,,,,,,
78,0.329067128904,0.377159640691,0.342824225234,0.346700487495,,,,,,
79,0.32654779626,0.375699004074,0.341449084785,0.34460692004,,,,,,
80,0.321673884481,0.367156635765,0.339062508405,0.336211002024,,,,,,
81,0.319256232288,0.366533889955,0.33770304538,0.33584228337,,,,,,
82,0.316706007593,0.363768834029,0.334447559289,0.335235751103,,,,,,
83,0.317049908432,0.364347348667,0.333866561725,0.334374680665,,,,,,
84,0.31664553834,0.363936943878,0.333316222215,0.333962525,,,,,,
85,0.316558891073,0.363377092687,0.333211719749,0.333766044295,,,,,,
86,0.315687921365,0.362590098908,0.332528490512,0.333038389351,,,,,,
87,0.31525046008,0.362229907218,0.332519922892,0.332908036258,,,,,,
88,0.314300277644,0.360033336647,0.331608431962,0.332012436459,,,,,,
89,0.31311902551,0.358705626181,0.329231315091,0.330319617031,,,,,,
90,0.306886662134,0.35716673328,0.324080481408,0.328999708695,,,,,,
91,0.306409236653,0.356514981585,0.323053357474,0.328643931554,,,,,,
92,0.3060319799,0.356533607577,0.322701585594,0.328282112783,,,,,,
93,0.304735617588,0.354283102737,0.321344230558,0.326930594028,,,,,,
94,0.30256793862,0.349370346559,0.320001830996,0.326497338934,,,,,,
95,0.300948046233,0.348653528641,0.317964074418,0.325731271212,,,,,,
96,0.300366568168,0.34810455277,0.317591917616,0.32540745516,,,,,,
97,0.295385748805,0.347578781303,0.313433856677,0.325194628585,,,,,,
98,0.295322415332,0.347405773434,0.313149992554,0.324730084404,,,,,,
99,0.294350531821,0.345952774577,0.311922714223,0.321719119688,,,,,,
100,0.292017813457,0.345262794367,0.309229228048,0.319811772172,,,,,,
101,0.291354551935,0.344734977149,0.308391849885,0.319024375559,,,,,,
102,0.291101623721,0.344581563782,0.308138866351,0.316536868061,,,,,,
103,0.290535389871,0.344495957693,0.30736273537,0.315699320984,,,,,,
104,0.289470774273,0.34357397366,0.306463696133,0.314812832575,,,,,,
105,0.288233175607,0.34172283678,0.30510646445,0.313247211274,,,,,,
106,0.287577541825,0.340381874927,0.304610911519,0.312478458298,,,,,,
107,0.287159581308,0.33981615303,0.303607955366,0.311386820311,,,,,,
108,0.286697368498,0.339699421307,0.302917142942,0.31110212579,,,,,,
109,0.285960867141,0.340535112636,0.302167848497,0.310184278831,,,,,,
110,0.283453846568,0.343183485645,0.301499248717,0.310021169273,,,,,,
111,0.282896198082,0.342382817554,0.301099358152,0.309895680106,,,,,,
112,0.282377304032,0.341379934895,0.30061380259,0.309423625057,,,,,,
113,0.282234781821,0.34078242507,0.299788883481,0.309142446384,,,,,,
114,0.281905133577,0.340415183641,0.299513706845,0.308538482555,,,,,,
