Time(Iteration),CAB_UserCoTheta,CABCoTheta,CAB_originalCoTheta,LinUCBCoTheta,,,,,,
64,0.149447391229,0.147622301546,0.149447391229,0.141018065453,,,,,,
65,0.149051744483,0.147371139436,0.149051744483,0.140958523238,,,,,,
66,0.148604010018,0.146791309358,0.148604010018,0.140650566701,,,,,,
67,0.148593870244,0.146404463359,0.148593870244,0.140374319088,,,,,,
68,0.147444605656,0.145370352455,0.147444605656,0.139992379887,,,,,,
69,0.147040707799,0.144469205708,0.147040707799,0.138900818093,,,,,,
70,0.145867990688,0.14335341565,0.145867990688,0.139000797952,,,,,,
71,0.145339403635,0.142968068869,0.145339403635,0.138624472044,,,,,,
72,0.143053758191,0.140993249969,0.143053758191,0.137692418939,,,,,,
73,0.14264737771,0.140794070743,0.14264737771,0.137123263147,,,,,,
74,0.14254594828,0.140679880453,0.14254594828,0.136874007488,,,,,,
75,0.139838127287,0.137309449052,0.139838127287,0.134770912856,,,,,,
76,0.138783752604,0.136080826498,0.138783752604,0.134446963379,,,,,,
77,0.138358581502,0.135643124162,0.138358581502,0.133661570223,,,,,,
78,0.137885912387,0.13489101036,0.137885912387,0.133477279389,,,,,,
79,0.137525610912,0.134529293769,0.137525610912,0.132964845481,,,,,,
80,0.136113720268,0.133022528553,0.136113720268,0.129121363194,,,,,,
81,0.134461480041,0.131166920671,0.134461480041,0.127616050828,,,,,,
82,0.133722512678,0.130313154099,0.133722512678,0.12699191016,,,,,,
83,0.13214535981,0.129247804191,0.13214535981,0.126435006758,,,,,,
84,0.131691042965,0.12887767479,0.131691042965,0.126246650738,,,,,,
85,0.131494471357,0.128690232835,0.131494471357,0.126050296965,,,,,,
86,0.130780036855,0.127890165134,0.130780036855,0.124665484251,,,,,,
87,0.129776427124,0.126623091009,0.129776427124,0.123758656782,,,,,,
88,0.129221671915,0.126304010158,0.129221671915,0.122940486017,,,,,,
89,0.129198301727,0.126132599068,0.129198301727,0.121960141817,,,,,,
90,0.128708211738,0.125782320464,0.128708211738,0.121234076864,,,,,,
91,0.128354922889,0.1254663977,0.128354922889,0.120872439501,,,,,,
92,0.127755718635,0.12537747515,0.127755718635,0.120474792386,,,,,,
93,0.126593858834,0.124143314613,0.126593858834,0.119176599561,,,,,,
94,0.126392617724,0.123744159066,0.126392617724,0.119031210168,,,,,,
95,0.125581993098,0.12303120592,0.125581993098,0.11856379452,,,,,,
96,0.123560185529,0.120904831706,0.123560185529,0.117789837837,,,,,,
97,0.123243151061,0.120226527907,0.123243151061,0.11782194807,,,,,,
98,0.122651227636,0.119528767816,0.122651227636,0.117244638915,,,,,,
99,0.121707149471,0.117974076361,0.121707149471,0.11697932984,,,,,,
100,0.120692184845,0.116284931284,0.120692184845,0.116340129632,,,,,,
101,0.119714765294,0.115499769583,0.119714765294,0.116093164294,,,,,,
102,0.118603122719,0.114789820808,0.118603122719,0.115439469651,,,,,,
103,0.118447179407,0.114882349739,0.118447179407,0.114593544783,,,,,,
104,0.11790411972,0.11420031869,0.11790411972,0.113537839877,,,,,,
105,0.116997284339,0.11347352926,0.116997284339,0.112876785652,,,,,,
106,0.116625224068,0.113429394167,0.116625224068,0.112076693855,,,,,,
107,0.115942008448,0.112528191005,0.115942008448,0.110824082576,,,,,,
108,0.115050439453,0.111793413811,0.115050439453,0.110894157763,,,,,,
109,0.114921143645,0.111610129117,0.114921143645,0.11063108472,,,,,,
110,0.114474441962,0.111017808117,0.114474441962,0.110418598274,,,,,,
111,0.113716798109,0.110348691484,0.113716798109,0.110185237608,,,,,,
112,0.113730255888,0.110374966001,0.113730255888,0.110208084834,,,,,,
113,0.113668970602,0.110514567149,0.113668970602,0.109380973657,,,,,,
114,0.113492785639,0.110235593185,0.113492785639,0.109198871443,,,,,,
115,0.113355348992,0.110040991899,0.113355348992,0.109107548249,,,,,,
116,0.110361254428,0.107175037624,0.110361254428,0.10616598035,,,,,,
117,0.109885468603,0.106641124393,0.109885468603,0.105605188577,,,,,,
118,0.109786791645,0.106494787528,0.109786791645,0.105256104613,,,,,,
119,0.109708674293,0.106477136835,0.109708674293,0.105106847596,,,,,,
120,0.10969337159,0.106340723304,0.10969337159,0.104880387946,,,,,,
121,0.109472370604,0.106078424135,0.109472370604,0.104599743755,,,,,,
122,0.106019374193,0.102972780544,0.106019374193,0.104214566008,,,,,,
123,0.105644408044,0.102572811475,0.105644408044,0.103285245271,,,,,,
124,0.104800395841,0.101868993996,0.104800395841,0.102892528317,,,,,,
125,0.104503723871,0.101670775509,0.104503723871,0.102278042924,,,,,,
126,0.103594206314,0.101491722744,0.103594206314,0.102017600364,,,,,,
127,0.10328031705,0.101056109895,0.10328031705,0.101784673812,,,,,,
128,0.100621661435,0.098418197188,0.100621661435,0.101550928793,,,,,,
129,0.0999304220888,0.0976162965518,0.0999304220888,0.100418220929,,,,,,
130,0.099804098954,0.0966008277047,0.099804098954,0.0997451855036,,,,,,
131,0.0998494582186,0.0966660147969,0.0998494582186,0.0993122044723,,,,,,
132,0.0994689995148,0.0965090752403,0.0994689995148,0.0985849022458,,,,,,
133,0.0992507670183,0.0963192634231,0.0992507670183,0.098731784438,,,,,,
134,0.0980857456733,0.0953919387177,0.0980857456733,0.0979575303216,,,,,,
135,0.0975912498708,0.0946652395972,0.0975912498708,0.097390894114,,,,,,
136,0.0971776932998,0.094320887623,0.0971776932998,0.0971888250869,,,,,,
137,0.096808645952,0.0929430097471,0.096808645952,0.0966232220984,,,,,,
138,0.0966123697928,0.0919214795291,0.0966123697928,0.0963833069364,,,,,,
139,0.0962310332864,0.0919445273801,0.0962310332864,0.0952994864641,,,,,,
140,0.0961770639416,0.0916054031064,0.0961770639416,0.095309145164,,,,,,
141,0.0960049442002,0.0913932706244,0.0960049442002,0.0949877566082,,,,,,
142,0.0955577889315,0.0907105817865,0.0955577889315,0.0944283643367,,,,,,
143,0.0950541922636,0.0905664621834,0.0950541922636,0.0943125742199,,,,,,
144,0.0948972951116,0.0903809821662,0.0948972951116,0.0942676298984,,,,,,
145,0.0943252429028,0.0900756422039,0.0943252429028,0.0938653036213,,,,,,
146,0.0936264576661,0.0892950530916,0.0936264576661,0.0935415331994,,,,,,
147,0.0930813863764,0.0887519724861,0.0930813863764,0.0932940810537,,,,,,
148,0.0931474780195,0.0889713115296,0.0931474780195,0.0933877392771,,,,,,
149,0.0925757457515,0.0884607004129,0.0925757457515,0.0925961129155,,,,,,
150,0.0924841018228,0.0883744267007,0.0924841018228,0.0926321205319,,,,,,
151,0.092168762483,0.0881248773769,0.092168762483,0.0923083887974,,,,,,
152,0.091981112491,0.0877527723798,0.091981112491,0.0921551803028,,,,,,
153,0.0917598663951,0.0876601171072,0.0917598663951,0.0917739141081,,,,,,
154,0.091200209147,0.0871452048021,0.091200209147,0.0905615811306,,,,,,
155,0.0911171800089,0.086990543494,0.0911171800089,0.0905404461042,,,,,,
156,0.091195012473,0.08675424697,0.091195012473,0.090584973158,,,,,,
157,0.091034188555,0.086660042153,0.091034188555,0.090500814601,,,,,,
158,0.0908164592653,0.0864907079889,0.0908164592653,0.0901686944382,,,,,,
159,0.0907698784753,0.086454136099,0.0907698784753,0.0900722729907,,,,,,
160,0.0907288743219,0.0864296822392,0.0907288743219,0.0900298046474,,,,,,
161,0.0900234518163,0.0858963066398,0.0900234518163,0.0892004621776,,,,,,
162,0.0899564566192,0.0862612110972,0.0899564566192,0.0893661772874,,,,,,
163,0.0895819033876,0.0859783504048,0.0895741863709,0.0890203429019,,,,,,
164,0.0894987251106,0.0857829184986,0.0894905570052,0.0887829801606,,,,,,
165,0.0892187740803,0.0855588435664,0.0892114766024,0.0884972490553,,,,,,
166,0.0892352371299,0.0853450273377,0.0892279199012,0.0887955325598,,,,,,
167,0.0891640725597,0.0852322897551,0.0891569889066,0.0887913056436,,,,,,
168,0.0888889733289,0.085288890751,0.0888818740196,0.0887333930686,,,,,,
169,0.0882490124021,0.0847502922702,0.0882420821322,0.0884523598433,,,,,,
170,0.0877239830726,0.0829140838941,0.087716976722,0.0870468475185,,,,,,
171,0.086848860101,0.0815088112142,0.0868423714704,0.0864417566695,,,,,,
172,0.0865332425217,0.0807213689553,0.0865269760644,0.0862795299179,,,,,,
173,0.0860571892814,0.0803214515167,0.0860507801726,0.0857767806995,,,,,,
174,0.0860755222303,0.079908769095,0.0860692492512,0.0859079358915,,,,,,
175,0.085724917657,0.0794342735945,0.0857188195904,0.085783765515,,,,,,
176,0.0853334750207,0.0788979925998,0.0853274214793,0.0855189854494,,,,,,
177,0.0850714495,0.0785405409402,0.0850649801554,0.0846740186747,,,,,,
178,0.085094933075,0.0786824565922,0.0850886644853,0.0846240955656,,,,,,
179,0.0849419295863,0.0787033810409,0.0849356826563,0.0845390740446,,,,,,
180,0.0848409524521,0.0789979377239,0.0848348835022,0.0845587434305,,,,,,
181,0.0843560732506,0.0788157618332,0.0843492927097,0.0842535207972,,,,,,
182,0.0841695774486,0.0785987321923,0.0841631114259,0.0838802810373,,,,,,
183,0.0840038501655,0.0784033851846,0.0839976267862,0.0837283921211,,,,,,
184,0.0839991571968,0.0787365056087,0.0839931732232,0.0836337476662,,,,,,
185,0.0840468114221,0.0789960844125,0.0840419299918,0.083773557282,,,,,,
186,0.0835519608992,0.078971820032,0.083547188912,0.0837846929479,,,,,,
187,0.0834096894643,0.0787943476508,0.0834049678938,0.0836700746119,,,,,,
188,0.0830719074836,0.078515061704,0.083066720305,0.0834075238146,,,,,,
189,0.0828898986926,0.0783134775968,0.0828899851714,0.0832304210026,,,,,,
190,0.0825466143422,0.0781021105024,0.0825491803531,0.0830163962146,,,,,,
191,0.0813563247239,0.0767753974801,0.0813587337922,0.0827480307767,,,,,,
192,0.0808623949635,0.0766868431441,0.0808580680665,0.0827019132929,,,,,,
193,0.0806686561488,0.076499955949,0.0806631512901,0.0824505124138,,,,,,
194,0.080317290963,0.0760591688047,0.0803115993707,0.0820545001879,,,,,,
195,0.0804034534524,0.0764470858419,0.0803964079444,0.0820942293426,,,,,,
196,0.0797903597161,0.0759385465814,0.0797827080209,0.0818270778217,,,,,,
197,0.0798483807461,0.0758229047775,0.0798404798147,0.0818335442141,,,,,,
198,0.0796845130414,0.0756538332411,0.0796771601036,0.0816892112357,,,,,,
199,0.0793070011204,0.075565987526,0.0792989587818,0.0817316035493,,,,,,
200,0.0791007568211,0.0756337662577,0.0790916754234,0.0816720191604,,,,,,
201,0.0792296685505,0.0760006224175,0.0792204098868,0.081797569649,,,,,,
202,0.0789126514418,0.0759926913204,0.0789036587644,0.0814699193167,,,,,,
203,0.0785296385983,0.0756872826041,0.0785182715497,0.0812298750819,,,,,,
204,0.0780818362181,0.0752645766608,0.0780701651059,0.0802185820234,,,,,,
205,0.0770937417408,0.0743569794796,0.0770929559703,0.0794276087232,,,,,,
206,0.0769986557672,0.0742732175872,0.077051426444,0.0793377988671,,,,,,
207,0.0772090559008,0.074427304368,0.0772589176627,0.079100241984,,,,,,
208,0.0770643701091,0.0742872287802,0.0771137207445,0.0789440601035,,,,,,
209,0.0767342552072,0.0738086559103,0.0767831849153,0.0785702846888,,,,,,
210,0.0757460322923,0.0723624797565,0.0757883193473,0.0781906640913,,,,,,
211,0.0753679792951,0.0719371886972,0.0754094073131,0.077667277731,,,,,,
212,0.0750864751109,0.0714516734257,0.0751257561027,0.077510036889,,,,,,
213,0.0749664978277,0.0710433042,0.0750065678582,0.0773322586183,,,,,,
214,0.0749924365829,0.0709376519253,0.0750324231562,0.0774291434878,,,,,,
215,0.0748633002146,0.0708378334483,0.0749044180725,0.0773100634766,,,,,,
216,0.0740498333348,0.0702570141305,0.0740843752965,0.0764554193218,,,,,,
217,0.0742372944498,0.0701884068051,0.0742626642807,0.0763544944823,,,,,,
218,0.0740268708923,0.0693244544777,0.0740530216191,0.0763074779259,,,,,,
219,0.0737802589508,0.0689992101376,0.0738071942778,0.0759897473133,,,,,,
220,0.0739839789094,0.0690988718809,0.074000850147,0.0761051208908,,,,,,
221,0.0739332763626,0.0690840265881,0.0739376939189,0.0757077516572,,,,,,
222,0.0724732689352,0.0681603045404,0.072464119556,0.0744978593483,,,,,,
223,0.0724257908241,0.0681635314866,0.0724174031182,0.0746063552714,,,,,,
224,0.0723695199753,0.0681071908663,0.0723616597157,0.0744735734298,,,,,,
225,0.0723196242926,0.0681522625955,0.0723097823078,0.0743762195791,,,,,,
226,0.0721845661841,0.0680630652308,0.0721767814772,0.0742637872421,,,,,,
227,0.072080522168,0.0678467833735,0.0720694963913,0.0741254820883,,,,,,
228,0.0718201522981,0.0675928180398,0.0718102309941,0.0738752495823,,,,,,
229,0.0717764805497,0.0676144991296,0.0717675255555,0.0740090111625,,,,,,
230,0.0716890257874,0.0675819021776,0.0716742971791,0.0739237550602,,,,,,
231,0.0716272686416,0.0676415454119,0.0716148275185,0.0737731988623,,,,,,
232,0.0713779326298,0.0675847192699,0.0713645027424,0.0735612535491,,,,,,
233,0.071144073452,0.0673017366549,0.0711309626843,0.0733211457637,,,,,,
234,0.0705854892126,0.0666199699306,0.0705700081809,0.0732572721788,,,,,,
235,0.0707184971606,0.0667610859482,0.0707083432432,0.0732579496651,,,,,,
236,0.0705390579513,0.0666889354809,0.0705282712714,0.0732280746305,,,,,,
237,0.0703817450868,0.0665838792665,0.0703695903439,0.0730970619975,,,,,,
238,0.0703042077058,0.0665534975303,0.0702902438033,0.0730609017351,,,,,,
239,0.0696610505955,0.0659466225282,0.0696461456185,0.0726288477069,,,,,,
240,0.069382898366,0.0660206772821,0.0693787791723,0.0720926763145,,,,,,
241,0.069411585073,0.0661985439057,0.0694087281138,0.0721428014149,,,,,,
242,0.0693818044274,0.065859426777,0.0693807878587,0.0719672261858,,,,,,
243,0.0692504502444,0.0657284925475,0.0692414107107,0.0719314683656,,,,,,
244,0.0689200713586,0.0655185632048,0.0689150489567,0.0718267153765,,,,,,
245,0.0688535013785,0.0656401065339,0.068849828771,0.0715793356622,,,,,,
246,0.0688626057752,0.0658377568324,0.0688602873325,0.0715886025759,,,,,,
247,0.068189846445,0.0649631892857,0.0681837550119,0.0712388098749,,,,,,
248,0.0681843461171,0.064841086707,0.0681806258215,0.0711986081302,,,,,,
249,0.0678838388769,0.0646150671963,0.0678807512165,0.0708675405012,,,,,,
250,0.0676905195728,0.0648103708796,0.0676849840489,0.0709166925743,,,,,,
251,0.0675996074417,0.0646660796361,0.0675933867431,0.0708211073942,,,,,,
252,0.0671857116218,0.0643457209529,0.0671788922936,0.0707971702681,,,,,,
253,0.0666257686623,0.0636034699856,0.0666175916978,0.0706144855846,,,,,,
254,0.0664874690209,0.0634675328805,0.0664956971612,0.0704142057285,,,,,,
255,0.0663563785185,0.0633712397201,0.0663633853335,0.0703939644613,,,,,,
256,0.0662312402085,0.0632532912003,0.0662383603011,0.0703660749508,,,,,,
257,0.0662051244747,0.0633200021146,0.0662108795221,0.0704543836018,,,,,,
258,0.066239818592,0.0632522433953,0.066221015226,0.0704163349068,,,,,,
259,0.0660885545854,0.0631623575717,0.0660701798878,0.0702369210632,,,,,,
260,0.0655473662171,0.0628120845373,0.0655289648864,0.070040474082,,,,,,
261,0.0651428520138,0.0619010301551,0.0651281824295,0.0698460317878,,,,,,
262,0.0650391121543,0.0619058341863,0.065017449135,0.0697126246633,,,,,,
263,0.0649236145092,0.061733108568,0.064908318682,0.0696418307394,,,,,,
264,0.0649857289475,0.0616396181165,0.0649662574521,0.0695482967573,,,,,,
265,0.0645063181216,0.0611677614584,0.0644878064675,0.0693157410597,,,,,,
266,0.0647212480034,0.0612890382423,0.0647014936517,0.0693861430946,,,,,,
267,0.0645709324872,0.0612480467004,0.0645553697823,0.0691524319343,,,,,,
268,0.064311479465,0.0605187340566,0.0642938301918,0.0689259525189,,,,,,
269,0.0640471623225,0.0604674080101,0.064028521538,0.0687529488473,,,,,,
270,0.063821263272,0.0600582417107,0.0638010901433,0.0686337106245,,,,,,
271,0.0634387620277,0.0596616366566,0.0634165077986,0.0679295930822,,,,,,
272,0.0634628282371,0.0596645638676,0.0634336096534,0.0679058277649,,,,,,
273,0.0628844768834,0.0589096909247,0.0628435217593,0.0674620562417,,,,,,
274,0.0628436896086,0.0589472065638,0.0628015459202,0.0674382814847,,,,,,
275,0.0625608218016,0.0586622949686,0.0624642275207,0.0670680993422,,,,,,
276,0.0624446748309,0.0584065002066,0.0623797493138,0.0669517045319,,,,,,
277,0.0624058448491,0.0582459100327,0.0623314517594,0.0667881140509,,,,,,
278,0.0623844587907,0.0583831137562,0.0623115001919,0.0668193550473,,,,,,
279,0.0624753355215,0.0586190011692,0.0624004449336,0.0669189959643,,,,,,
280,0.062537017473,0.0588032502873,0.0624579413899,0.0668285324726,,,,,,
281,0.0623479359181,0.0586082267084,0.0622694660857,0.0666745229598,,,,,,
282,0.0619622569736,0.0581990280967,0.0618810337916,0.0663543306457,,,,,,
283,0.0620392745379,0.0582251548354,0.0619288530261,0.0665153863058,,,,,,
284,0.0619030007317,0.0582951804832,0.0617996739594,0.066335617721,,,,,,
285,0.0617949892996,0.0583008037944,0.0616764149877,0.0660642401323,,,,,,
286,0.0618421612431,0.0581269201398,0.0617259355311,0.0661323622016,,,,,,
287,0.0614749543991,0.057717287494,0.0613588869532,0.0658638268584,,,,,,
288,0.060994037312,0.057076620306,0.0608750450094,0.0649900802908,,,,,,
289,0.0610734919245,0.0570644274772,0.0609621129581,0.0650844888642,,,,,,
290,0.0609957121044,0.0568372904672,0.0608833872166,0.064871499005,,,,,,
291,0.0599782773574,0.0559436746378,0.059866942342,0.0645225355718,,,,,,
292,0.05973409005,0.0555320702891,0.0596200219945,0.0642498055291,,,,,,
293,0.0594908401466,0.055471363388,0.0594315653628,0.0640748735999,,,,,,
294,0.0594672318332,0.0555072173215,0.0594060502341,0.0640721785402,,,,,,
295,0.0592338178673,0.0553658342308,0.0591763842963,0.0638463477306,,,,,,
296,0.0592265661739,0.0554146498307,0.0591700336319,0.0638460341137,,,,,,
297,0.0592956620929,0.0552789912227,0.0592435774978,0.0638368722787,,,,,,
298,0.0591189100556,0.0551122853036,0.0591266480006,0.0638338241242,,,,,,
299,0.0587842945757,0.0546574640282,0.058804299995,0.0639370085876,,,,,,
300,0.058772229839,0.0545627534016,0.0587976509267,0.0639031570266,,,,,,
301,0.0583959773217,0.0544009261922,0.0584288505684,0.0636729518747,,,,,,
302,0.0583147146743,0.0543442550859,0.0583190413111,0.0635268944562,,,,,,
303,0.0582840508503,0.0543746887081,0.0582803725436,0.0634769948497,,,,,,
304,0.0582407877895,0.054516852382,0.0582280156342,0.0634582780358,,,,,,
305,0.0581583340339,0.0545024425339,0.0581602491878,0.0633313752636,,,,,,
306,0.0580393180088,0.0545063588005,0.0581251457389,0.0633316023328,,,,,,
307,0.0579616337897,0.0545449487314,0.0580465458896,0.0633013341986,,,,,,
308,0.0580253301661,0.0544893605688,0.0581057195876,0.0631913280682,,,,,,
309,0.0579967054689,0.0545427424083,0.0580698359492,0.0631586445483,,,,,,
310,0.0579467488146,0.0545230845372,0.0580169073552,0.0629952283916,,,,,,
311,0.0580162827466,0.0545366906317,0.0580854333282,0.063043421569,,,,,,
312,0.0579340643431,0.0544246376185,0.058000854583,0.0629323612617,,,,,,
313,0.0578240975674,0.0544732468569,0.0579155581127,0.0625434447315,,,,,,
314,0.0574472138742,0.0539532298863,0.0575417950417,0.0622477138312,,,,,,
315,0.0572436401745,0.0538337643303,0.0573357663559,0.0619397776454,,,,,,
316,0.057259902423,0.053998200986,0.0573476575306,0.0619219807098,,,,,,
317,0.0571657128868,0.0539620560977,0.0572326882304,0.0618335497567,,,,,,
318,0.0570893731813,0.0540213233431,0.0571560263154,0.0617912871532,,,,,,
319,0.0571406133534,0.0539674954561,0.0572007416462,0.0618225675221,,,,,,
320,0.056935527549,0.0538166804417,0.0569932808807,0.0617590574891,,,,,,
321,0.0566595429427,0.0537393941758,0.0567188220312,0.0610488708856,,,,,,
322,0.0565904435418,0.0536848485605,0.0566529321268,0.0609606405587,,,,,,
323,0.0565173190793,0.0536640941602,0.0566224894244,0.0607748153422,,,,,,
324,0.0566782712927,0.0537854077661,0.0567837943667,0.0610111093547,,,,,,
325,0.0564845049694,0.0537230832917,0.0565909736785,0.0608669286701,,,,,,
326,0.0564388050595,0.0538333092174,0.0565331592673,0.0608111467565,,,,,,
327,0.0564030458011,0.0537141030811,0.0565036017992,0.0607995747307,,,,,,
328,0.0564061851839,0.0536723935747,0.0563102327587,0.0607088018518,,,,,,
329,0.0563649522355,0.0535767043158,0.0562859208489,0.0606770170009,,,,,,
330,0.0563151667889,0.0532590883937,0.0562374772444,0.060633510247,,,,,,
331,0.0562789795223,0.0530781087568,0.05620191756,0.0605111964805,,,,,,
332,0.0563236548246,0.0531735005292,0.0562374132784,0.0605839378259,,,,,,
333,0.0562306528763,0.053137125252,0.056145689384,0.0604093128255,,,,,,
334,0.0562834535887,0.0530455121192,0.0562063242101,0.060455979828,,,,,,
335,0.0563364880126,0.0530814072604,0.0562464107794,0.0604941213953,,,,,,
336,0.0563524683049,0.0529631828108,0.05626957722,0.0605133673267,,,,,,
337,0.0563451128218,0.0529753702069,0.056283167062,0.060574842615,,,,,,
338,0.0560222414942,0.0524865896903,0.0559729688769,0.060433395511,,,,,,
339,0.0559080202714,0.0523938917896,0.0559148515338,0.0603513425956,,,,,,
340,0.0558269033683,0.0523797706508,0.0558244754229,0.0602453336118,,,,,,
341,0.0556978221044,0.0523797230391,0.0556196818971,0.0600986608763,,,,,,
342,0.0547978864215,0.0518617624695,0.0547215631883,0.0598035866437,,,,,,
343,0.0547330202135,0.0517723874169,0.0546578092915,0.0597649912096,,,,,,
344,0.0547014305524,0.0518560929312,0.0546303934889,0.0596918396798,,,,,,
345,0.05475617996,0.0519134989221,0.0546858083979,0.0597709205988,,,,,,
346,0.0546656908368,0.05181803401,0.0545893776341,0.0597038992807,,,,,,
347,0.0546313979231,0.0518913210051,0.054556641843,0.0596214508065,,,,,,
348,0.0545862979601,0.0518562182371,0.0545296968194,0.0595898596557,,,,,,
349,0.0544715108382,0.05178740471,0.0544451644667,0.059469477582,,,,,,
350,0.0543914873789,0.051744271603,0.0543608421744,0.0593637529745,,,,,,
351,0.0539206823436,0.0499269903596,0.0539028666429,0.0591365442634,,,,,,
352,0.0538574173776,0.0498192868492,0.0538729398216,0.0591094574309,,,,,,
353,0.0537445127771,0.0497663052322,0.0537644501637,0.0588865970558,,,,,,
354,0.0536337277982,0.0496134366508,0.0536608169645,0.0586995468893,,,,,,
355,0.0536896314058,0.0495340793004,0.0537249121669,0.0585915215992,,,,,,
356,0.0535499998872,0.0493783204678,0.0535899119033,0.0584427127707,,,,,,
357,0.0535507564493,0.0493569516341,0.0535902786137,0.0584584500909,,,,,,
358,0.0534000500222,0.0492684227497,0.0534282574386,0.0582420448449,,,,,,
359,0.0530502991347,0.0489597402038,0.0530882321698,0.0579847521937,,,,,,
360,0.0530946335869,0.0489596114665,0.0531305844469,0.0580364597523,,,,,,
361,0.0533532176285,0.049261042258,0.053395769067,0.0582163638839,,,,,,
