Time(Iteration),LinUCB
323,68.7301391633
324,68.7929160405
325,68.8354643942
326,68.8798009354
327,68.9145594017
328,68.9294098855
329,68.9688996114
330,68.9872652807
331,69.0326001629
332,69.0434336394
333,69.0614099243
334,69.073004386
335,69.1501759244
336,69.1609642675
337,69.1896670681
338,69.2005316972
339,69.2277430033
340,69.2299605349
341,69.3383006618
342,69.3848141483
343,69.4108759917
344,69.4409616127
345,69.4557469803
346,69.5018558083
347,69.5143466805
348,69.5596365628
349,69.5787028249
350,69.589090262
351,69.6349299849
352,69.6570771495
353,69.7146098621
354,69.7567356277
355,69.7826185878
356,69.7980342557
357,69.836257767
358,69.8735349123
359,69.9230407925
360,69.9404144462
361,69.9665953052
362,69.9929856952
363,70.0361956602
364,70.1442569574
365,70.1479478006
366,70.189534082
367,70.2175728828
368,70.2409782911
369,70.2945606524
370,70.3566531782
371,70.371136157
372,70.3746383253
373,70.3977515986
374,70.4142335244
375,70.4394591483
376,70.4707951734
377,70.5194649977
378,70.5421079595
379,70.6683707417
380,70.7316645952
381,70.788406725
382,70.7999516968
383,70.8976615587
384,70.9474541722
385,70.9745881536
386,70.979826558
387,71.018444349
388,71.0362068295
389,71.0718813007
390,71.0799454084
391,71.1285132199
392,71.1319188514
393,71.1708569237
394,71.2247956015
395,71.2497159344
396,71.2839436032
397,71.3463116108
398,71.3607781802
399,71.3967682003
400,71.4327443622
401,71.4531234557
402,71.4586185842
403,71.552761213
404,71.5790406422
405,71.6067085012
406,71.6075679137
407,71.6313135564
408,71.6539604923
409,71.6782249577
410,71.7231231934
411,71.7698986127
412,71.8291583247
413,71.9171613162
414,72.0018029179
415,72.0312304979
416,72.0883340078
417,72.1209194353
418,72.1431759344
419,72.1588522346
420,72.2126859404
421,72.2518875634
422,72.2917984043
423,72.3599402167
424,72.4541485917
425,72.465630494
426,72.516937586
427,72.5354446697
428,72.6109293748
429,72.7154724525
430,72.7408833843
431,72.7970340456
432,72.8647895651
433,72.9017353363
434,72.947467718
435,72.9683321773
436,73.0099986005
437,73.06535996
438,73.0707513549
439,73.0868775276
440,73.1468558287
441,73.1779633425
442,73.2462094274
443,73.298761154
444,73.3063202126
445,73.3533596848
446,73.4116780771
447,73.4450083426
448,73.4945831634
449,73.5270370926
450,73.5575911013
451,73.615939155
452,73.628018059
453,73.6381955028
454,73.6753127752
455,73.6891143563
456,73.7112111548
457,73.7553253563
458,73.771306738
459,73.7943149857
460,73.8392245833
461,73.8546907994
462,73.8860940619
463,73.905112426
464,73.9103129371
465,73.933943809
466,73.9633699876
467,74.0587074719
468,74.0737079501
469,74.0864347087
470,74.1273378906
471,74.1791202234
472,74.223801295
473,74.2294468425
474,74.2388246265
475,74.3093105915
476,74.3488715347
477,74.3915668196
478,74.4238301789
479,74.4413883082
480,74.4424312937
481,74.4780017322
482,74.5227869545
483,74.5953750467
484,74.6031003968
485,74.6290774498
486,74.6659125868
487,74.7120808415
488,74.7132599624
489,74.7486884495
490,74.8311976878
491,74.8719511845
492,74.9266404894
493,74.9268944507
494,74.9849336288
495,75.0303674596
496,75.083161736
497,75.0988638986
498,75.1208763512
499,75.1625912439
