Time(Iteration),CAB_User,CAB,CAB_original,LinUCB
0,4.4139234445,4.19960025561,4.4139234445,4.83234693677
1,9.3048842288,7.79764696986,9.3048842288,9.28365231352
2,13.4098582341,10.2741362622,13.4098582341,13.1765052672
