Time(Iteration),CAB,CAB_original
0,5.53865620418,5.53865620418
1,10.4209949009,10.4209949009
2,15.8367595227,15.8367595227
3,21.1604675955,21.1604675955
4,25.6944639492,25.6944639492
5,28.9592000969,28.9592000969
6,32.8911595907,32.8911595907
7,35.6452793957,35.6452793957
8,38.7807908233,38.7807908233
9,42.3680714944,42.3680714944
10,45.193154332,45.193154332
11,47.3566404825,47.3566404825
12,49.4583805706,49.4583805706
13,51.9468662799,51.9468662799
14,55.127214892,55.127214892
15,57.5703547784,57.5703547784
16,59.7161341393,59.7161341393
17,61.5593428834,61.5593428834
18,63.1071127415,63.1264750202
19,65.1182643771,65.0407386655
20,67.2163418326,67.1978819912
21,68.9604049575,68.9419451161
22,70.4090484658,70.1347943273
23,72.2457687284,71.7770338477
24,74.0572665939,73.2799941916
25,75.592333281,74.6250450909
26,76.8604874917,75.8931993017
27,78.260493896,77.335558248
28,80.0361614686,78.8476664243
29,81.2347696499,79.7830498065
30,82.6290946216,81.2221438927
31,84.0203821749,82.613431446
32,85.1109736679,83.7040229389
33,86.2485970484,84.8403289757
34,87.0057048198,85.5609273138
35,87.9815339382,86.5401048169
36,88.6344748144,87.1983164805
37,89.4999555398,87.8201126106
38,90.5728716582,88.8249127543
39,91.461847067,89.4925169293
40,92.839232083,90.5211516755
41,94.3937757882,91.6099105931
42,95.2437669328,92.3756124348
43,95.8464891459,93.0342237854
44,97.0260400806,94.2976638797
45,97.532772122,94.8654383095
46,97.9507956638,95.3028760696
47,98.496143752,95.9650214882
48,99.360577454,96.5699818331
49,99.8768616665,97.1096563976
50,101.123242661,98.3726113976
51,101.6805868,98.916728746
52,102.363764658,99.727303468
53,102.984527551,100.501983366
54,103.720443898,101.205373943
55,104.494932636,102.090097786
56,104.706324727,102.433485197
57,105.318847814,103.018827905
58,106.11372818,103.907421648
59,107.112767987,104.982995911
60,107.743725186,105.740343802
61,108.007352933,105.998547821
62,108.426663648,106.546652116
63,109.003249862,107.233522016
64,109.525398488,107.85021899
65,109.771809236,108.113668516
66,110.297752664,108.596739317
67,110.976923326,109.204774472
68,111.551275478,109.775826303
69,112.219148571,110.497850622
70,112.62442188,111.059994168
71,113.086574099,111.62902266
72,113.318445979,111.86089454
73,113.610768044,112.223529613
74,114.157991716,112.872759312
75,114.682950941,113.416713884
76,115.074262022,113.885123515
77,115.490445183,114.299219629
78,115.863461987,114.695850256
79,116.32409156,115.205829647
80,116.625486327,115.643662956
81,117.234513767,116.330159953
82,117.606956538,116.803379235
83,118.043091043,117.335024685
84,118.544015595,117.918173278
85,118.804625299,118.302423695
86,119.289020875,118.959097777
87,119.679840315,119.361474276
88,120.066100115,119.798664089
89,120.210092036,120.160539255
90,120.540085547,120.533308111
91,120.714098884,120.670709597
92,121.19375754,121.227800252
93,121.667913418,121.772686565
94,121.967849341,122.180029322
95,122.566056387,122.724143583
96,123.181657519,123.437116925
97,123.508709712,123.732234287
98,124.084797998,124.166315533
99,124.500479206,124.564226035
100,124.804779995,124.933805227
101,124.977133605,125.187138878
102,125.195813782,125.526030268
103,125.431940146,125.830647652
104,125.784415557,126.240722208
105,126.120727695,126.67781101
106,126.523291169,127.134806252
107,126.693710109,127.472053418
108,127.0458503,127.925864623
109,127.306546002,128.176380016
110,127.754136415,128.360179154
111,127.97256547,128.52905058
112,128.396793539,128.945084992
113,128.688122942,129.087102808
114,128.984804519,129.495734336
115,129.309113575,130.036758459
116,129.528955357,130.255148894
117,129.868290624,130.520962996
118,130.147418215,130.774103892
119,130.433624785,131.070653231
120,130.549633474,131.108244461
121,130.875140264,131.418934134
122,131.196411367,131.642705789
123,131.564682174,132.010976596
124,131.788935707,132.206986454
125,132.00917494,132.567168834
126,132.075418818,132.780248667
127,132.333609893,133.160155785
128,132.880786495,133.681939259
129,133.098336962,134.066008956
130,133.560652724,134.372183773
131,134.029774089,134.816370229
132,134.31028971,135.137215235
133,134.51928377,135.290132599
134,134.993345492,135.794356838
135,135.348352345,136.159792948
136,135.817839258,136.630048309
137,136.12231839,137.040902979
138,136.414104185,137.276193625
139,136.521419947,137.376771379
140,137.028134299,137.952420526
141,137.277835758,138.226790526
142,137.59623134,138.600206348
143,138.086424609,139.163494399
144,138.460247323,139.624925578
145,138.717832596,139.945062982
146,139.038759291,140.186662059
147,139.364812176,140.344101908
148,139.576270146,140.631367219
149,139.922557561,140.946299246
150,140.364355188,141.343188699
151,140.859665465,141.806952497
152,141.171607619,142.141769542
153,141.480292342,142.473068664
154,141.848848672,142.96834128
155,142.20960555,143.377187467
156,142.482472888,143.641776177
157,142.91403318,144.243609054
158,143.221107641,144.449010614
159,143.400980157,144.870512673
160,143.675068081,145.228674184
161,144.009449155,145.570864404
