Time(Iteration),CAB,CAB_original
0,1.62112206474,1.62112206474
1,3.19469208942,3.19469208942
2,4.49391253297,4.49391253297
3,6.05358096103,6.05358096103
4,7.13844059087,7.13844059087
5,8.36164454695,8.36164454695
6,9.46090009025,9.46090009025
7,10.5083848988,10.5083848988
8,11.538767438,11.538767438
9,12.3707007191,12.3707007191
10,13.0877989482,13.0877989482
11,13.7869776468,13.7869776468
12,14.5241043005,14.5241043005
13,15.0420587635,15.0420587635
14,15.6369524598,15.6369524598
15,16.2505353193,16.2505353193
16,16.8507513882,16.8507513882
17,17.4663313889,17.4663313889
18,18.1391119033,18.1391119033
19,18.5850985187,18.5850985187
20,19.1265428234,19.1265428234
21,19.7234947528,19.7234947528
22,20.2324269286,20.2324269286
23,20.5224555996,20.5224555996
24,20.8726906788,20.8726906788
25,21.1311492704,21.1311492704
26,21.5041042422,21.5041042422
27,21.8507362731,21.8507362731
28,22.2108100156,22.2108100156
29,22.6267270504,22.6267270504
30,23.0132026354,23.0132026354
31,23.2161858683,23.2161858683
32,23.5042898772,23.5042898772
33,23.7634346617,23.7634346617
34,23.941240552,23.9449597213
35,24.2861211015,24.2898402708
36,24.4613465487,24.465065718
37,24.6456842346,24.6494034039
38,24.9170088694,24.9207280387
39,25.2292265044,25.2329456737
40,25.4308380948,25.4345572641
41,25.5606618007,25.5831037478
42,25.6906845479,25.7422570065
43,25.8099751539,25.8615476124
44,26.0343924475,26.0859649061
45,26.277316188,26.3288886465
46,26.3786836337,26.4302560923
47,26.5384751383,26.573036711
48,26.7303429972,26.7701691795
49,26.8095430096,26.8493691919
50,27.0663385586,27.0796944929
51,27.4105530856,27.4239090199
52,27.5006028722,27.5139588065
53,27.5870935302,27.6119348609
54,27.8353025082,27.8494845526
55,28.0454237982,28.0596058426
56,28.1254915287,28.1463998566
57,28.3385017341,28.3617226454
58,28.4961541578,28.5234278582
59,28.6054142239,28.6206061946
60,28.7132188542,28.7524186018
61,28.8441593802,28.8951529285
62,28.890483626,28.9447697458
63,29.08808406,29.1423701798
64,29.3062210564,29.3547321761
65,29.4361066447,29.4980333549
66,29.5726077929,29.6309486083
67,29.7898919817,29.8567111678
68,29.8705161204,29.9483459046
69,29.9783465086,30.0467728414
70,30.1284314585,30.1829477411
71,30.2311381994,30.2830851795
72,30.3450956388,30.3966699789
73,30.4016459566,30.4418793113
74,30.433682194,30.4739155488
75,30.6686829721,30.7190798819
76,30.7737175441,30.8123365629
77,30.8808116129,30.9194306318
78,30.9647231958,31.0116018713
79,31.124834927,31.1809869268
80,31.2804046942,31.340290983
81,31.3956685474,31.4505101261
82,31.473334068,31.5329755884
83,31.6204361516,31.6685857639
84,31.7443893695,31.7925389818
85,31.8591465936,31.8970879308
86,32.0090339856,32.0822647342
87,32.0975172524,32.1790200557
88,32.1688924673,32.2494658195
89,32.2836080772,32.3660317417
90,32.443953198,32.534503613
91,32.571646558,32.6820722756
92,32.7200909802,32.8360454913
93,32.8350712361,32.9633047778
94,33.0617230544,33.1649522116
95,33.2198076537,33.3052211549
96,33.3861910666,33.467694969
97,33.5295667977,33.5970636532
98,33.7212820603,33.7830396321
99,33.9250159414,33.9278176423
100,34.0916271533,34.0629630474
101,34.1915856564,34.1600412223
102,34.3100433971,34.2806696895
103,34.3717508553,34.3355594239
104,34.5541126196,34.4797219866
105,34.6724476327,34.5992043762
106,34.8451383025,34.7728519618
107,34.9181547622,34.8377717031
108,35.0267949608,34.9411985176
109,35.130180235,35.0445837917
110,35.2312549786,35.1411991632
111,35.3965738972,35.3003566596
112,35.476185935,35.4099448521
113,35.6880475294,35.6347677971
114,35.7821616992,35.7288819669
115,35.8525935092,35.8068590947
116,35.959036389,35.9071550037
117,36.0347903077,35.9998637631
118,36.1940795776,36.1368179993
119,36.2591379247,36.1937598292
120,36.3943106147,36.3419959718
121,36.5626359425,36.5103212995
122,36.657688022,36.6165258007
123,36.7366798833,36.7044379449
124,36.8567609017,36.8245189633
125,36.9281062818,36.906418126
126,37.0194668069,36.9935419329
127,37.1273970774,37.1361711511
128,37.2765557799,37.2881879638
129,37.3942596929,37.4064931159
130,37.461717533,37.473950956
131,37.5620494436,37.5466032513
132,37.6502413657,37.6050271254
133,37.7690550643,37.723840824
134,37.9396868428,37.9103972593
135,38.0523833131,38.0113437019
136,38.1229150152,38.0889630578
137,38.2180599761,38.1897480295
138,38.3142992961,38.2977817396
139,38.4517424596,38.4352249031
140,38.5288290428,38.5347988172
141,38.6641170671,38.65814128
142,38.7719323926,38.7600268201
143,38.8930843173,38.8871067589
144,38.9773767574,38.9737409358
145,39.1408220169,39.1391766715
146,39.2357733437,39.2215578694
147,39.3174367315,39.3229469392
148,39.4476773324,39.4531875401
149,39.5224180371,39.5295173656
150,39.6442629743,39.6659754843
151,39.7265294115,39.7535198486
152,39.8045087756,39.8110452984
153,39.8425497236,39.8521128084
154,39.926868342,39.9442922886
155,39.9988648691,40.0111449586
156,40.0953090639,40.1026507767
157,40.1676392751,40.174980988
158,40.2431350775,40.2407932646
159,40.4651778145,40.4435070242
160,40.5746819104,40.5521691388
161,40.6223165348,40.5951859448
162,40.7363181841,40.7125866358
163,40.8524422678,40.8325462391
164,40.9942731484,40.9643505783
165,41.1355710204,41.1056484502
166,41.2341033067,41.1996662626
167,41.4444905803,41.3955433304
168,41.4953482358,41.434167376
169,41.5670412715,41.4808287339
170,41.6665327718,41.5797783338
171,41.7438535325,41.6468623037
172,41.8630177083,41.7800400216
173,41.9871197999,41.8930585717
174,42.1024345649,42.0151279707
175,42.1388046485,42.0514980543
176,42.2665049095,42.1791983153
177,42.4102128656,42.3366204415
178,42.4643061102,42.3913195586
179,42.5460619968,42.4518240599
180,42.6929242357,42.5697262497
181,42.7531550491,42.6243969476
182,42.8892934705,42.760535369
183,43.0538197526,42.9028526883
184,43.1189917262,42.9659424794
185,43.2338571162,43.0808078694
186,43.3952800742,43.2466271919
187,43.4713340441,43.3265063749
188,43.5366689855,43.3931035162
189,43.6708727285,43.5235084616
190,43.7848783585,43.6406158812
191,43.9060852753,43.77095764
192,43.9810737018,43.8489082715
193,44.0874010083,43.9420847977
194,44.2140825646,44.0681991469
195,44.3210099556,44.1756616294
196,44.457289895,44.3174232069
197,44.4902377129,44.3555101188
198,44.5760465502,44.449411607
199,44.5997179864,44.4748409109
200,44.6770505808,44.5572712701
201,44.7472056808,44.677621684
202,44.7898682314,44.7179171348
203,44.8657703758,44.8008374693
204,44.9914240617,44.9318224863
205,45.1041592097,45.0327718212
206,45.1547494563,45.0833620678
207,45.2540166641,45.1775260875
208,45.3106440453,45.2341534688
209,45.4413294336,45.3648388571
210,45.5005943854,45.421301929
211,45.6391832645,45.5634930244
212,45.7058615796,45.6389179476
213,45.8122485853,45.7453049533
214,45.979382168,45.8932201178
215,46.0221161077,45.9379915872
216,46.0995668643,46.0156154656
217,46.2120040867,46.1440615548
218,46.2947898819,46.2485964148
219,46.3767666443,46.3305731772
220,46.4462998657,46.3928288041
221,46.5882425436,46.5347714821
222,46.6777966473,46.6248582227
223,46.7690540875,46.7141704876
224,46.8615534449,46.8175657733
225,46.9465863448,46.9025986731
226,47.0508018579,46.9893264854
227,47.1996152424,47.1401732325
228,47.2862071529,47.2277299735
229,47.3456607072,47.2789087576
230,47.4831554073,47.4164034577
231,47.5617517069,47.4949997573
232,47.6362112437,47.5694592941
233,47.7486676159,47.693770214
234,47.7658756337,47.7241773692
235,47.8567488901,47.8186672097
236,47.937493869,47.8729350024
237,48.1064089925,48.0425143289
238,48.1553120641,48.0914174006
239,48.3543671531,48.3048681074
240,48.4403414797,48.3908424341
241,48.4770037732,48.4216192183
242,48.5892460877,48.5451097267
243,48.6079798728,48.5638435119
244,48.6972205883,48.6556242742
245,48.8001684239,48.7668159706
246,48.8998851007,48.8665326474
247,48.9844034312,48.951050978
248,49.0651331661,49.0273726707
249,49.1990686536,49.1613081582
250,49.3244797289,49.3027972348
251,49.4305572443,49.4088747502
252,49.5457618612,49.5092113246
253,49.6313473193,49.6045878756
254,49.7112933494,49.6608894874
255,49.8546303116,49.8050905483
256,49.995877277,49.9471185767
257,50.0598546684,50.0253225747
258,50.1237803384,50.0956982935
259,50.160748036,50.1326659911
260,50.2864423034,50.2254963759
261,50.3521324404,50.3053479967
262,50.4027758146,50.3559913708
263,50.4754923805,50.4317484883
264,50.6014675474,50.5663439386
265,50.6711371607,50.6309831028
266,50.7570497422,50.711159724
267,50.8522021688,50.8063121506
268,50.9060862353,50.8648069257
269,50.9534795448,50.9049390169
270,51.0724525291,51.0239120012
271,51.1985051335,51.1471702881
272,51.285257092,51.2339222466
273,51.3711159984,51.3209090998
274,51.406648679,51.3506681946
275,51.4932525832,51.4372720987
276,51.5746204554,51.522165871
