Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.983791621776,0.970635769522,0.970635769522,0.970544500621,,,,,,
1,0.964949296337,0.945083252371,0.932144668478,0.940179277818,,,,,,
2,0.942782541291,0.917138277972,0.895508059625,0.924061067114,,,,,,
3,0.914202244215,0.889692561333,0.86441770712,0.893168768196,,,,,,
4,0.891324263279,0.865202048391,0.850390880265,0.862723055342,,,,,,
5,0.868314124728,0.848802649798,0.828015125623,0.844691308673,,,,,,
6,0.845158027851,0.82851612449,0.814499494762,0.826319333422,,,,,,
7,0.826780041655,0.799341998695,0.783798060868,0.798444033075,,,,,,
8,0.802350736634,0.779670054449,0.763462564858,0.777545923047,,,,,,
9,0.768728201782,0.759072846461,0.741999930202,0.758235352586,,,,,,
10,0.741488391946,0.735774969071,0.720078247707,0.73661175639,,,,,,
11,0.716031893852,0.720316803336,0.702697744839,0.717043639452,,,,,,
12,0.691692132183,0.700166089003,0.690059167834,0.696196042784,,,,,,
13,0.674906905142,0.677437010006,0.674922101495,0.678004678265,,,,,,
14,0.656708305025,0.663439058977,0.660357774382,0.666026266142,,,,,,
15,0.643979100653,0.651739288494,0.65063590059,0.654170140955,,,,,,
16,0.623440169175,0.635837769168,0.633339322654,0.641632816917,,,,,,
17,0.612941364637,0.624450679523,0.623715335628,0.630909655504,,,,,,
18,0.593442225982,0.609380301271,0.609351038786,0.619103740244,,,,,,
19,0.569631559662,0.595864921583,0.598731021665,0.60620435202,,,,,,
20,0.554754196275,0.580188867094,0.58154282639,0.591517188361,,,,,,
21,0.545132229701,0.569587182564,0.572051831105,0.581827748724,,,,,,
22,0.539132899062,0.563914806041,0.564185396344,0.576597273016,,,,,,
23,0.527897746053,0.548874186437,0.546185947357,0.563223190327,,,,,,
24,0.519115621067,0.543879279452,0.53124375102,0.55691409705,,,,,,
25,0.506790361855,0.530836553291,0.519892895538,0.549327277452,,,,,,
26,0.503247812521,0.524401876789,0.516303860329,0.530272469326,,,,,,
27,0.500011740045,0.520500276073,0.513085518113,0.526434893375,,,,,,
28,0.492174006244,0.511054736134,0.507504597499,0.518099902346,,,,,,
29,0.488507029019,0.50343212867,0.503629547829,0.513994945847,,,,,,
30,0.483286593473,0.496020504297,0.496782951056,0.507361578246,,,,,,
31,0.477868847345,0.48921576796,0.491156749053,0.505044112572,,,,,,
32,0.472563164504,0.481884746247,0.487455386325,0.49825244266,,,,,,
33,0.470905729675,0.470957395686,0.48472505854,0.487332125756,,,,,,
34,0.463177537393,0.462478254324,0.478653417414,0.482640662753,,,,,,
35,0.457192931247,0.459711747603,0.475071113083,0.480150453223,,,,,,
36,0.43965014226,0.451032294207,0.466867638071,0.47331176955,,,,,,
37,0.432362118117,0.448159287535,0.462470617344,0.466752702002,,,,,,
38,0.426945118317,0.442398214876,0.456949510353,0.460258623571,,,,,,
39,0.420600161559,0.438291669901,0.454258151721,0.45693765596,,,,,,
40,0.417240550408,0.43415030561,0.451106091859,0.453337144246,,,,,,
41,0.414257061615,0.430561885933,0.44818598163,0.450439173961,,,,,,
42,0.410051347567,0.42341762042,0.443729271046,0.446628254057,,,,,,
43,0.406653785944,0.420081843872,0.441390122204,0.444447699916,,,,,,
44,0.404467242636,0.418695727718,0.438878164118,0.442041251139,,,,,,
45,0.400896537346,0.413713229197,0.436205807588,0.437667938218,,,,,,
46,0.397394212631,0.411027307956,0.433072948266,0.433737618257,,,,,,
47,0.394609843978,0.407917721673,0.428973023772,0.43143508968,,,,,,
48,0.391934906986,0.404945666356,0.426179395203,0.428536604916,,,,,,
49,0.388220453015,0.400683046577,0.422078839562,0.424299455056,,,,,,
50,0.381760166413,0.397829900708,0.418306823937,0.419521691192,,,,,,
51,0.374114311076,0.395362756032,0.414263484208,0.413684848623,,,,,,
52,0.370922974907,0.390030277792,0.408469511543,0.409200656831,,,,,,
53,0.369048022727,0.388844639537,0.407677348665,0.40729227015,,,,,,
54,0.366237003146,0.386679869065,0.406083361835,0.401823737699,,,,,,
55,0.362457326354,0.383462509294,0.404451362468,0.397645239494,,,,,,
56,0.356272987562,0.380285310942,0.402400708091,0.396090221373,,,,,,
57,0.355336338984,0.379151375386,0.401152008257,0.394232519042,,,,,,
58,0.352649168083,0.37706151367,0.399617565983,0.389768084211,,,,,,
59,0.350918280244,0.376003486505,0.398619850737,0.389717087002,,,,,,
60,0.349753418374,0.373360457528,0.396462084897,0.388039006018,,,,,,
61,0.348940198144,0.372920961724,0.395353647613,0.386290465441,,,,,,
62,0.344688715239,0.370712021932,0.393072585263,0.384606561234,,,,,,
63,0.343158607261,0.368752517638,0.389772547175,0.381643007919,,,,,,
64,0.342948190656,0.367617316844,0.389084528873,0.381247587736,,,,,,
65,0.33925185419,0.362256240989,0.383921315818,0.376362711408,,,,,,
66,0.338328168186,0.361590838337,0.383145978669,0.375209901984,,,,,,
67,0.336373230187,0.360017153666,0.378808681856,0.37231617715,,,,,,
68,0.335332588545,0.358650392415,0.377220282512,0.371194593186,,,,,,
69,0.333959457051,0.358136126298,0.376814626606,0.370104113338,,,,,,
70,0.332755713188,0.357182589434,0.376291788111,0.365477050282,,,,,,
71,0.330275325773,0.354828780661,0.373329166172,0.359910425496,,,,,,
72,0.329154181241,0.35389200063,0.373062965949,0.358391041017,,,,,,
73,0.328645391516,0.352540563979,0.372139311821,0.356530173496,,,,,,
74,0.32767327551,0.352345275223,0.371807838876,0.356098600946,,,,,,
75,0.327719202599,0.351794716068,0.370497235295,0.354350637042,,,,,,
76,0.327022807748,0.350612741945,0.369563233776,0.353491030457,,,,,,
77,0.32584140238,0.349179449206,0.367670361182,0.352141252511,,,,,,
78,0.324279269652,0.347670201809,0.365862164102,0.3503270645,,,,,,
79,0.317005782402,0.344811633709,0.357387576313,0.346015475176,,,,,,
80,0.315208962955,0.34356722068,0.355196588433,0.344097899685,,,,,,
81,0.313050485513,0.341298099529,0.353666616321,0.34215007101,,,,,,
82,0.310067294932,0.339351759006,0.347879256536,0.338497582867,,,,,,
