Time(Iteration),CAB,CAB_original,LinUCB
0,6.66192784607,6.08357882232,6.66192784607
1,11.8881679086,12.1780402115,12.7698541528
2,15.4640783012,16.9745551575,16.2412784563
3,18.9692416001,20.2662583269,18.9386539858
4,23.1704799021,23.8808906521,22.3525205466
5,26.6536380307,26.4073383792,25.4911544242
6,30.6195513448,28.8036171123,28.1222875296
7,33.4703788598,30.7976109626,29.8176065673
8,36.4692478205,32.6703860722,32.3872748143
9,40.3004466556,35.0070269715,34.3681250234
10,42.8856413464,36.9590613205,35.9726524253
11,46.6694050182,38.1785902625,37.4966188348
12,50.3787910714,39.3025796884,38.7877860002
13,52.4076632134,40.0082058825,39.0389717383
14,55.6769861896,40.6220215502,39.5417627926
15,58.369066909,41.7323359324,40.7099675581
16,61.0580446263,42.5520003056,41.6909781013
17,63.9435178228,43.8680231504,42.8946155931
18,67.3689461209,44.7971859257,44.0278897673
19,70.4854337127,45.3788534233,44.8969341799
20,72.5235635165,46.2413786936,45.6258474571
21,75.4336227894,47.1039352536,46.3713371295
22,77.5195824057,47.3103051546,47.0081826942
23,79.9466189779,47.5896493165,47.536132036
24,81.8543020139,48.0100718948,47.8834004891
25,84.8146451837,48.407925855,48.8653348168
26,87.6731510784,48.5958042385,49.3087533254
27,89.8357910342,48.9272850812,50.0069509407
28,90.8999873126,49.0591347984,50.09024969
29,92.8817859256,49.1666929126,50.1718900774
30,95.1635976389,49.492305406,50.5090423632
31,97.1202385062,49.8450056376,50.8798504023
32,99.2477298035,50.5438134747,51.676457312
33,100.381746983,50.8183789891,52.0715527973
34,101.446131897,50.962708615,52.211518433
35,102.226283335,51.1735683923,52.5443845848
36,103.813177737,51.3984751211,52.7646554382
37,105.52811262,51.9933750031,53.2675228675
38,107.075279381,52.2576024656,53.6863145848
39,108.122113431,52.4964488213,53.8883824359
40,110.584120908,52.7478241821,54.0371133834
41,112.070576083,53.132167161,54.2659767124
42,113.422314578,53.3320153294,54.4133982789
