Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB,CAB_cbj,CAB_cbij
76,53.5438767673,55.4724837865,36.5967296159,60.9379377984,48.6385929793,48.4752164706
77,53.7069642324,55.6749491736,36.7616398968,61.1604455997,48.7865139559,48.6231374471
78,53.708577156,55.6765620971,36.7632528203,61.1968700863,48.7881268794,48.6247503707
79,53.7409890669,55.7113602483,36.7944314233,61.3274017817,48.8229250307,48.6790385742
80,53.789416754,55.7794256857,36.8459240088,61.362380698,48.897464438,48.7535779815
81,53.7978608412,55.8430924964,36.8871772544,61.3797656957,48.9387176836,48.7948312271
82,53.8084392817,55.9231570722,36.9217135939,61.4284592252,48.9582796607,48.8389980328
83,53.8228041891,55.9231570722,36.9217135939,61.4428241326,48.9582796607,48.8389980328
84,53.8536521629,55.9831674823,36.9525615678,61.5192032817,48.9891276345,48.8698460066
85,53.9168963879,56.0837807737,37.0042009015,61.5468162469,49.0407669682,48.9134813034
86,53.9943027169,56.0939310006,37.060387307,61.6615489189,49.050917195,48.9236315302
87,54.0359461918,56.1469785018,37.0935516365,61.6781368967,49.1441542693,48.9934432159
88,54.072761075,56.1837657771,37.0988366715,61.7115587478,49.1809415446,49.0314490622
89,54.2107222517,56.2132941207,37.0995281441,61.7270820828,49.1816330172,49.0321405349
90,54.2484982797,56.2610944816,37.1113505216,61.7505814144,49.2236639778,49.0741714954
91,54.3062131277,56.3188093296,37.1601905847,61.8207249729,49.2725040409,49.1230115585
92,54.3613526383,56.3717988908,37.1762460512,61.8574707645,49.2885595073,49.1619357141
93,54.4738304872,56.4656507797,37.2083152963,61.942162617,49.3603324251,49.2373273275
94,54.5298115648,56.4668965778,37.2115147521,61.9981436947,49.3615782233,49.2373273275
95,54.5305443754,56.4676293884,37.2122475627,62.0539115702,49.3623110338,49.238060138
96,54.5577472929,56.5022194355,37.2430476684,62.0593748313,49.3781476543,49.3098936457
97,54.6442774545,56.5022194355,37.2430476684,62.1249430992,49.3781476543,49.3098936457
98,54.6442774545,56.5022194355,37.2739797113,62.1476092189,49.4090796971,49.3408256885
99,54.6519590684,56.5664144936,37.2747524729,62.1476092189,49.4175340727,49.349280064
100,54.7033545177,56.6510607711,37.3316935005,62.2246529883,49.5021803502,49.4062210916
101,54.7989254999,56.6972743541,37.362270897,62.2747949348,49.5327577466,49.4429987097
102,54.8779753928,56.7691403151,37.4341368579,62.3538448276,49.6046237076,49.5148646706
103,54.9442303396,56.7691403151,37.4341368579,62.4140475089,49.6046237076,49.5148646706
104,54.9588913717,56.8204143619,37.44879789,62.4490539381,49.6375222525,49.5295257027
105,54.998707419,56.8602304092,37.4864005938,62.4994253287,49.6660411884,49.56934175
106,55.0435466356,56.8967359589,37.5011891219,62.5142138569,49.6808297166,49.5841302782
107,55.1336893407,56.9283944705,37.5194994385,62.594839699,49.683132023,49.5864325847
108,55.1706021244,56.9868137698,37.5346187445,62.6112856967,49.6844587149,49.5877592765
109,55.1890223582,57.0168101614,37.5354079713,62.6112856967,49.6852479417,49.5885485033
110,55.1922953208,57.0539874046,37.5386809339,62.6462643161,49.6885209043,49.5918214659
111,55.1922953208,57.0580171236,37.5386809339,62.6502940351,49.6885209043,49.5918214659
112,55.2810366969,57.1239993133,37.591212962,62.7980137139,49.7825185545,49.644353494
113,55.3936727781,57.1701837744,37.637397423,62.8441981749,49.9027745276,49.7569895752
114,55.5198330894,57.2739486956,37.6726698573,62.9589962233,49.9380469619,49.8607544964
115,55.5821382997,57.3348336504,37.7335548121,62.9678266487,50.0003521722,49.9230597067
116,55.5840917537,57.3352123804,37.7490583982,62.9682053788,50.0007309022,49.9234384367
117,55.6542053027,57.4053259294,37.7837046263,63.0204225555,50.0353771303,49.9580846648
118,55.6659525564,57.4576954906,37.7954518799,63.0321698091,50.0769894913,49.9996970258
119,55.7165297196,57.4883386898,37.8223071458,63.0376775886,50.1076326905,50.0167028662
120,55.7260625577,57.4977143485,37.8237395123,63.0947340296,50.1170083491,50.0260785248
121,55.7302177048,57.5018694955,37.8237395123,63.1029189356,50.1211634962,50.0302336719
122,55.7385826817,57.5102344724,37.8298509389,63.1046166183,50.1272749228,50.0363450985
123,55.8586023533,57.5199111404,37.8298509389,63.1142932863,50.1272749228,50.0363450985
124,55.8723914282,57.5199111404,37.8436400138,63.1365187456,50.1272749228,50.0363450985
125,55.8932157453,57.5564988307,37.8700636352,63.1421180499,50.1788239273,50.087894103
126,55.8932157453,57.5565525814,37.8706711445,63.1421718005,50.1788239273,50.087894103
127,55.9216246701,57.6038180675,37.8757577513,63.1584109077,50.1839105341,50.0929807098
128,55.9294179788,57.6291723422,37.8775342275,63.1805602868,50.1917038427,50.0989975422
129,55.9421989777,57.6419533411,37.8903152264,63.1998981677,50.2044848416,50.1311164221
130,56.0563449264,57.6568366487,37.895672087,63.2149513332,50.2391710423,50.1459997297
131,56.0665670909,57.6619301887,37.895672087,63.2149513332,50.2391710423,50.1459997297
132,56.0872532753,57.682616373,37.9069623666,63.2262416129,50.2598572266,50.1688335674
133,56.1099472316,57.7053103293,37.9071078219,63.2820040483,50.2824057277,50.1913820685
134,56.1365228715,57.7110221935,37.912819686,63.2877159124,50.2914506883,50.2004270291
135,56.1938371105,57.776444678,37.9691918479,63.3371672415,50.3427088642,50.256799191
136,56.1938371105,57.776444678,37.9691918479,63.4075054589,50.3427088642,50.256799191
137,56.1938371105,57.776444678,37.9691918479,63.4507152729,50.3427088642,50.256799191
138,56.197127487,57.8074304016,37.9724822245,63.4540056495,50.3459992407,50.2600895675
139,56.197127487,57.8074304016,37.9802736251,63.4946794115,50.3459992407,50.2600895675
140,56.197127487,57.8704342404,38.0182742088,63.5217211862,50.3569580497,50.2710483765
141,56.197127487,57.8704342404,38.0182742088,63.5217211862,50.3569580497,50.2710483765
142,56.2546378256,57.9191187008,38.0579026921,63.5834742119,50.4026695262,50.3123577573
143,56.2949518389,57.9594327142,38.0797763333,63.6137694052,50.4448201734,50.3526717706
144,56.3118629516,57.9635191706,38.0838627897,63.6137694052,50.4448201734,50.3526717706
145,56.3530825764,57.997022011,38.0921383924,63.641895227,50.4783230138,50.386174611
146,56.3698874522,58.000872901,38.0921383924,63.641895227,50.4821739038,50.386174611
147,56.380753598,58.000872901,38.0921383924,63.641895227,50.4821739038,50.386174611
148,56.3866281069,58.0067474099,38.0980129013,63.647769736,50.4880484127,50.3920491199
149,56.388242517,58.0083618201,38.0980129013,63.6571213399,50.4880484127,50.3920491199
150,56.3919979302,58.0252147316,38.0980129013,63.7023714055,50.4880484127,50.3920491199
151,56.4006551678,58.047253636,38.1160333148,63.7133007999,50.5060688263,50.4100695335
152,56.5608477626,58.2021920008,38.2352849692,63.816659073,50.6283649547,50.5389050796
153,56.5894272226,58.2475486704,38.2638644292,63.8315586565,50.6569444147,50.5674845396
154,56.7356988597,58.337537078,38.3538528368,63.9436757909,50.7510822409,50.6574729472
155,56.7402890314,58.337537078,38.3538528368,63.9720217842,50.7510822409,50.6574729472
156,56.7402890314,58.337537078,38.3538528368,63.9720217842,50.7599232276,50.6663139338
157,56.828008354,58.4109292304,38.4285814125,63.9733582075,50.83331538,50.7397060863
158,56.839189026,58.4109292304,38.4285814125,64.0406234082,50.83331538,50.7397060863
159,56.8661466414,58.4378868458,38.4555390279,64.0675810235,50.8602729954,50.7666637016
160,56.8661466414,58.4617323701,38.4555390279,64.0805172501,50.8602729954,50.7666637016
161,56.8828704448,58.4621642042,38.4555390279,64.0905937504,50.8607048295,50.7666637016
162,56.9364536332,58.4680880238,38.4614628475,64.1195177601,50.8666286491,50.7725875212
163,56.9671537181,58.4987881087,38.4970867077,64.1957746732,50.9022525093,50.8082113815
164,56.973479,58.5051133906,38.4982556945,64.211453463,50.9085777912,50.8145366634
165,56.9947317452,58.5263661357,38.5024376735,64.2245946909,50.9239427503,50.8204244494
166,57.0043927193,58.5360271099,38.5120986476,64.2342556651,50.9336037245,50.8300854235
167,57.0236232108,58.5505529807,38.5120986476,64.2346144374,50.9336037245,50.8300854235
168,57.0375852246,58.5905453501,38.5120986476,64.2361936713,50.9351829584,50.8316646575
169,57.0579907922,58.5980433903,38.5195966878,64.2361936713,50.9426809986,50.8391626976
170,57.0579907922,58.5980433903,38.5195966878,64.2361936713,50.9426809986,50.8391626976
171,57.0777377109,58.6646952123,38.5723537862,64.2830985747,51.0093328206,50.9058145196
172,57.1242621565,58.7451431708,38.6039818246,64.3110586744,51.040960859,50.9368536037
173,57.134036262,58.7549172763,38.6137559301,64.3208327799,51.0507349645,50.9466277092
174,57.134845561,58.7557265753,38.6145652291,64.3208327799,51.0515442635,50.9474370082
175,57.167463936,58.7715527168,38.6199127878,64.3597744173,51.0568918222,50.9527845669
176,57.1998300742,58.803918855,38.6409967583,64.3808583879,51.0892579603,50.985150705
177,57.1998300742,58.803918855,38.6409967583,64.3820445741,51.0892579603,50.985150705
178,57.2148962655,58.8109346466,38.64801255,64.3894201741,51.096273752,50.9921664967
179,57.2275928189,58.8906904876,38.6570481041,64.4552623025,51.1053093062,51.051682447
180,57.2614643851,58.9300587911,38.6811708806,64.4891338687,51.1205548333,51.051682447
181,57.2703611864,58.9389555924,38.6811708806,64.5991317348,51.1294516345,51.0605792483
182,57.2703611864,58.9389555924,38.6811708806,64.6221540751,51.1294516345,51.0605792483
183,57.3133899933,58.9819843993,38.7007278596,64.6681587997,51.1490086136,51.0862181722
184,57.3338888264,59.0703606055,38.7896485612,64.6693725452,51.2497690755,51.1751388737
185,57.3339789193,59.0704506984,38.7897386541,64.6736741444,51.2498591684,51.1752289666
186,57.3383733686,59.0704506984,38.7897386541,64.6736741444,51.2498591684,51.1752289666
187,57.3406764414,59.0727537712,38.7920417268,64.6736741444,51.2521622412,51.1775320394
188,57.3482586106,59.0803359404,38.8083737082,64.6914042098,51.2684942225,51.1938640207
189,57.3482586106,59.0887396711,38.8083737082,64.6914042098,51.2684942225,51.1938640207
190,57.3653550192,59.0964321883,38.8192945958,64.7023250974,51.2761867397,51.1938640207
191,57.3691464135,59.1174663263,38.8222838437,64.7287830131,51.2769888862,51.2119089108
192,57.3747671744,59.1230870872,38.8279046046,64.7864754955,51.2826096471,51.2175296717
193,57.3747671744,59.1287617019,38.8279046046,64.7956229633,51.2826096471,51.2175296717
194,57.3785825765,59.132577104,38.8317200067,64.7994383654,51.2864250492,51.2213450737
195,57.4530554069,59.2250075468,38.8317200067,64.8739111958,51.3626547424,51.2958179041
196,57.4769308263,59.2488829662,38.8476401218,64.8979650235,51.3626547424,51.3117380192
197,57.4769308263,59.2488829662,38.8476401218,64.9709520653,51.3626547424,51.3117380192
198,57.4808751428,59.2746435912,38.8515844382,64.9748963818,51.3890696504,51.3156823357
199,57.4871453891,59.2803691422,38.8573099893,64.9794408372,51.3953398968,51.321952582
