Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,CAB_cbjCoTheta,CAB_cbijCoTheta,,,,,,
0,0.96048113482,0.959070217753,0.959070217753,0.959510030621,0.959070217753,0.959070217753,,,,,,
1,0.921318573606,0.943480132414,0.936315185414,0.933802750497,0.94375499625,0.944758747898,,,,,,
2,0.903780874389,0.922766265648,0.910895686051,0.913602377011,0.917014023209,0.915458271016,,,,,,
3,0.880597066936,0.893395155022,0.887927426625,0.888725043167,0.893348968315,0.892411667996,,,,,,
4,0.864634120449,0.860740210925,0.861239430873,0.868526375887,0.875583413214,0.862517729458,,,,,,
5,0.853243171803,0.841571597155,0.833500130539,0.841850686731,0.852359455267,0.846040675902,,,,,,
6,0.828812457103,0.805610650241,0.790674035546,0.820104670726,0.826977211639,0.821111199493,,,,,,
7,0.809412118528,0.780876775025,0.767124173287,0.800001632804,0.812971023542,0.79543933774,,,,,,
8,0.778375568103,0.758856004723,0.735989423911,0.764610558729,0.784823704448,0.76813884326,,,,,,
9,0.755646736412,0.733558081117,0.707775611746,0.746480939044,0.760748377188,0.741972609849,,,,,,
10,0.738726269296,0.711454301976,0.687016580947,0.723723018135,0.736650785282,0.710445217299,,,,,,
11,0.717410293359,0.696721849543,0.667486123105,0.709777817502,0.708554711202,0.688242276451,,,,,,
12,0.701818070375,0.676776577442,0.651752874303,0.694979864212,0.688840675525,0.668069613684,,,,,,
13,0.688269200263,0.655082025513,0.63713024837,0.673433172619,0.662237013333,0.649735250201,,,,,,
14,0.667990734328,0.64243289607,0.620002294969,0.65685755146,0.649979942406,0.63694589129,,,,,,
15,0.65226830401,0.630650493965,0.611431090442,0.644881955762,0.62971400432,0.623771662209,,,,,,
16,0.634746655684,0.61819936144,0.599184266976,0.631414751138,0.612164289069,0.610371785724,,,,,,
17,0.618489008219,0.602967855089,0.589348726209,0.619553690823,0.594536627077,0.59227886933,,,,,,
18,0.598018082593,0.584299020844,0.574949377774,0.605186424316,0.584853561328,0.576937511931,,,,,,
19,0.587728868037,0.565455796965,0.563783382858,0.592542030036,0.572417827598,0.562293104404,,,,,,
20,0.570793325782,0.542824878308,0.549492431763,0.581683270036,0.555986808091,0.547594034211,,,,,,
21,0.557576370057,0.530206612758,0.543027631894,0.570118064038,0.543782688697,0.538803908868,,,,,,
22,0.54469129984,0.520986502233,0.533814341527,0.55781819022,0.534779950285,0.529201585337,,,,,,
23,0.532852908049,0.513240041727,0.527574347127,0.550937982288,0.529465333453,0.51781760592,,,,,,
24,0.525767809348,0.506159592075,0.518558082476,0.540059305179,0.5217579001,0.510871589835,,,,,,
25,0.511305541034,0.494384073904,0.502271698721,0.522469585566,0.514769171431,0.499350495157,,,,,,
26,0.50054320216,0.483587911916,0.484324913352,0.509211689096,0.50680433523,0.488182019594,,,,,,
27,0.490798981034,0.476387427126,0.476361012806,0.501696677619,0.490429694586,0.480225301276,,,,,,
28,0.485731067344,0.472558690537,0.473089905898,0.497514916645,0.486390566142,0.476506422117,,,,,,
29,0.474710360856,0.463678138616,0.46386141859,0.489227985134,0.478290716598,0.464522752206,,,,,,
30,0.469691641334,0.448674290285,0.455403986785,0.481531295149,0.472439506266,0.455111829469,,,,,,
31,0.466315866938,0.442089399054,0.453431961819,0.476121294009,0.462511189353,0.448436649026,,,,,,
32,0.458539465535,0.437543837833,0.442813291087,0.470977404869,0.454702113751,0.439840345789,,,,,,
33,0.453141852019,0.431725843691,0.439731931636,0.465354905144,0.446720722608,0.431789023423,,,,,,
