Time(Iteration),CAB,LinUCB
0,4.85343517451,4.69771507822
1,8.20136285588,7.91574884641
2,11.2942370147,12.9498465743
3,13.3420114173,15.593658762
4,15.5645021602,18.6963521437
5,17.249738468,21.0064354249
6,19.4724812854,22.6896814446
7,21.0403664388,24.7392809042
8,22.6891252069,25.6635925776
9,23.9717468292,28.3056668133
10,25.2964757935,29.3837663768
11,27.0924981709,30.5421753873
12,28.5780104912,32.0697580454
13,29.4843143409,33.4429496886
14,30.2648609168,34.1681521355
15,31.1619581083,35.3008838342
16,31.9696981044,36.5342245008
17,33.0342217466,37.5924986497
18,34.1402853933,39.388168014
19,34.7423399171,39.5974895284
20,35.2023977568,40.4913077367
21,36.0486161918,42.0249481609
22,36.453945593,42.7802562342
23,36.8137997875,43.1475469875
24,37.3971917193,44.4754159977
25,37.5305625608,45.446232324
