Time(Iteration),CAB_UserCoTheta,CABCoTheta,CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.976014615551,0.971280780905,0.976014615551,0.980161483023,,,,,,
1,0.963731291747,0.947459363129,0.963731291747,0.959549245821,,,,,,
2,0.942713734335,0.94169444429,0.942713734335,0.947603195001,,,,,,
3,0.911553305722,0.930291676015,0.911553305722,0.926134003585,,,,,,
4,0.889689046618,0.920482674783,0.889689046618,0.905646791168,,,,,,
5,0.863404332279,0.909569098421,0.863404332279,0.883781910087,,,,,,
6,0.848881846361,0.889208750873,0.848881846361,0.873690081412,,,,,,
7,0.832690983808,0.871172251934,0.832690983808,0.853133322219,,,,,,
8,0.813594732774,0.858431393608,0.813594732774,0.834039046741,,,,,,
9,0.790731359814,0.8572985386,0.790731359814,0.812984739844,,,,,,
10,0.778564116661,0.83876953644,0.778564116661,0.797535422586,,,,,,
11,0.758614696138,0.814589627408,0.758614696138,0.778116440115,,,,,,
12,0.73499485386,0.801619061337,0.73499485386,0.763276793285,,,,,,
13,0.722391547459,0.790053122601,0.722391547459,0.746595818268,,,,,,
14,0.712981434559,0.780983155089,0.712981434559,0.725858947518,,,,,,
15,0.70292500326,0.767504370115,0.70292500326,0.713010189547,,,,,,
16,0.684425328303,0.753822087529,0.684425328303,0.700310747754,,,,,,
17,0.666883886064,0.738862213282,0.666883886064,0.686901709011,,,,,,
18,0.661224010092,0.733189587594,0.661224010092,0.676344001273,,,,,,
19,0.653717403588,0.730559008021,0.653717403588,0.667428118311,,,,,,
20,0.644256815733,0.740912772148,0.644256815733,0.658219349562,,,,,,
21,0.635027312178,0.729208785995,0.635027312178,0.64554814502,,,,,,
22,0.62255997896,0.720533891161,0.62255997896,0.630812192993,,,,,,
23,0.61313591016,0.705503064088,0.61313591016,0.618293608933,,,,,,
24,0.599867587935,0.701574755642,0.599867587935,0.608669697833,,,,,,
25,0.592721640877,0.698710078023,0.592721640877,0.596793525833,,,,,,
26,0.589464727234,0.68859243602,0.589464727234,0.582554428862,,,,,,
27,0.582751603448,0.67310295283,0.582751603448,0.573378442242,,,,,,
28,0.577886116803,0.668028277297,0.577886116803,0.562542193688,,,,,,
29,0.570366935814,0.676187339143,0.570366935814,0.556221794968,,,,,,
30,0.558676661499,0.667284536458,0.558676661499,0.545331658958,,,,,,
31,0.548990588493,0.66415001968,0.548990588493,0.536467410605,,,,,,
32,0.539353173708,0.649458130376,0.539353173708,0.520366363662,,,,,,
33,0.532053624022,0.627600077421,0.532053624022,0.510231632983,,,,,,
34,0.528222358746,0.623590968685,0.528222358746,0.505845021711,,,,,,
35,0.521016888185,0.615466039865,0.521016888185,0.502021687146,,,,,,
36,0.513225065754,0.610925795038,0.513225065754,0.491782724521,,,,,,
37,0.490383989528,0.600178374313,0.490383989528,0.477871613489,,,,,,
38,0.483914920279,0.593652385056,0.483914920279,0.470632189074,,,,,,
39,0.477128984395,0.586267509038,0.477128984395,0.465421005505,,,,,,
40,0.468614187732,0.58479575323,0.468614187732,0.453264745154,,,,,,
41,0.46239102089,0.577187298654,0.46239102089,0.444986640911,,,,,,
42,0.456653724832,0.572569516119,0.456653724832,0.441133850065,,,,,,
43,0.448442785682,0.568982811461,0.448442785682,0.433539745303,,,,,,
44,0.441152636212,0.561487132387,0.441152636212,0.427225203301,,,,,,
45,0.437653618629,0.55379992871,0.437653618629,0.424520977975,,,,,,
46,0.428869564244,0.546168226484,0.428869564244,0.419537040338,,,,,,
47,0.425161206493,0.543191171883,0.425161206493,0.41671008933,,,,,,
48,0.420798166309,0.539877301172,0.420798166309,0.415344123745,,,,,,
49,0.415991375571,0.533924245016,0.415991375571,0.411941368798,,,,,,
50,0.411646320891,0.530022664105,0.411646320891,0.407981666656,,,,,,
51,0.408267748917,0.526592922102,0.408267748917,0.405776816521,,,,,,
52,0.405511222304,0.524256435343,0.405511222304,0.398618205651,,,,,,
53,0.402849838762,0.521757504819,0.402849838762,0.395561078432,,,,,,
54,0.400213617176,0.512282430208,0.400213617176,0.389566045131,,,,,,
55,0.398952101979,0.507728876925,0.398952101979,0.384483292638,,,,,,
56,0.397125852074,0.499926264782,0.397125852074,0.383595598685,,,,,,
57,0.390086975782,0.496417806236,0.390086975782,0.378425871211,,,,,,
58,0.387330696175,0.491442749556,0.387330696175,0.374698739699,,,,,,
59,0.381530245898,0.487668114285,0.381530245898,0.371115141089,,,,,,
60,0.3787529554,0.486373664283,0.3787529554,0.369899913775,,,,,,
61,0.374324234206,0.483722733518,0.374324234206,0.364900098046,,,,,,
62,0.37297117691,0.483144292826,0.37297117691,0.361792654242,,,,,,
63,0.370778843715,0.482570074696,0.371540276788,0.359431760173,,,,,,
64,0.368875533914,0.479824424171,0.369523165129,0.356440950957,,,,,,
65,0.366937687683,0.477601665406,0.367513920507,0.353250506269,,,,,,
66,0.364252285504,0.472978936725,0.364819747536,0.350979664404,,,,,,
67,0.362212826125,0.469122556914,0.362786294727,0.347705537717,,,,,,
68,0.359233926231,0.459232958109,0.359825653673,0.345277982712,,,,,,
69,0.356436043759,0.459059887113,0.35700443832,0.343031937861,,,,,,
70,0.350501785684,0.458059165006,0.351487179806,0.340033062011,,,,,,
71,0.347540175737,0.457144270254,0.34861080771,0.337613482572,,,,,,
72,0.345884733887,0.453719289514,0.346956939373,0.332035019981,,,,,,
73,0.343905642546,0.451451332328,0.345025556483,0.330461532848,,,,,,
74,0.342780989789,0.44995769871,0.343900745919,0.327366302572,,,,,,
75,0.335340647976,0.447915315689,0.336491555482,0.325941357347,,,,,,
76,0.333134209301,0.445663449091,0.334229704293,0.323381756688,,,,,,
77,0.330093599617,0.441321244445,0.331186152897,0.319213522084,,,,,,
78,0.328640313867,0.43808956626,0.329817399871,0.318141852057,,,,,,
79,0.327365653822,0.438199845091,0.32868200982,0.31624386804,,,,,,
80,0.324550706475,0.436115597894,0.325830246496,0.313698862883,,,,,,
81,0.321731592153,0.433546222198,0.322862418228,0.310937687704,,,,,,
82,0.318971714888,0.430240921847,0.319981891323,0.309666523377,,,,,,
83,0.316719321056,0.427443248029,0.317732084325,0.307518188014,,,,,,
84,0.312574209293,0.422889040385,0.313610140804,0.30397865729,,,,,,
85,0.309732099919,0.422441087871,0.310882568642,0.302841455831,,,,,,
86,0.309110191029,0.420803367085,0.310253740204,0.301716887267,,,,,,
87,0.305895873365,0.419879221642,0.307001725189,0.29830492966,,,,,,
88,0.304116479289,0.419678623138,0.305145392512,0.29550216374,,,,,,
89,0.303075043354,0.418566847127,0.304097474966,0.294056351555,,,,,,
90,0.301605426729,0.416526500503,0.302568420269,0.292107569353,,,,,,
91,0.29719331411,0.415143624947,0.297400096705,0.287363244642,,,,,,
92,0.295746447657,0.413056598492,0.29601320808,0.286381084987,,,,,,
93,0.290814974817,0.411745040479,0.291097411091,0.280704334668,,,,,,
94,0.286434947253,0.408599921339,0.286670460513,0.278130222502,,,,,,
95,0.284126408729,0.406700724117,0.284387272023,0.273244119462,,,,,,
96,0.279697911956,0.40063801477,0.28158425285,0.268454757752,,,,,,
97,0.278235578237,0.400649422243,0.28017272143,0.267547307749,,,,,,
98,0.27376377762,0.398676102319,0.27561074955,0.262719129799,,,,,,
99,0.270810304333,0.400021169079,0.272721140135,0.258876250047,,,,,,
100,0.270046968094,0.399704690348,0.271970806745,0.258240957464,,,,,,
101,0.265494802008,0.395540011351,0.268018478262,0.257684621372,,,,,,
102,0.262746295437,0.393930838886,0.265429264971,0.254902516582,,,,,,
103,0.261489530956,0.392437484983,0.264137873986,0.250859584293,,,,,,
104,0.260074340177,0.390940123678,0.262632513277,0.250660170081,,,,,,
105,0.257834802662,0.389768779778,0.260346064843,0.249065950457,,,,,,
106,0.257048755041,0.390866838826,0.259645315046,0.248425458579,,,,,,
107,0.255218537854,0.388771553414,0.257836731631,0.246433497291,,,,,,
108,0.254075593456,0.387701115103,0.256901324911,0.244549545307,,,,,,
109,0.253520210358,0.38580878345,0.256327498204,0.242942630203,,,,,,
110,0.251953751811,0.385719495383,0.25465806886,0.241818860319,,,,,,
111,0.249652821436,0.387643061908,0.252306832448,0.24140960365,,,,,,
112,0.249041499732,0.388642699524,0.25177114049,0.24071913845,,,,,,
113,0.247906428437,0.387073174863,0.250768258929,0.240193921272,,,,,,
114,0.246648091096,0.385961049435,0.249638759894,0.2386716062,,,,,,
115,0.245770234706,0.385098633568,0.248725671156,0.238242453034,,,,,,
116,0.244484376508,0.383794213476,0.247417694489,0.237326421692,,,,,,
