Time(Iteration),CAB,CAB_original,LinUCB
0,8.84934109556,9.00055611166,7.45745003348
1,16.3144057526,13.7064254934,12.6477148208
2,23.4306542257,17.2761266666,17.0918997803
3,30.7219709258,20.0871455402,20.4471400425
4,38.516044255,23.4809165967,22.9911675229
5,44.430586922,26.0204982454,25.3307273308
6,51.7001778346,28.3303566981,27.5165071517
7,60.7758541828,29.974908608,29.1439573781
8,69.0423616112,32.4868147027,31.4467734883
9,77.3613545487,34.5865778009,33.3469141404
10,86.3745405494,35.9817157935,34.8805800432
11,94.1458125181,37.3488910881,36.3934789201
12,100.258776964,38.0582676459,37.2630068723
13,107.904968847,39.1393751126,38.3508844213
14,114.5269585,40.2451979357,39.4675944914
15,122.365575241,41.1296263027,40.105959102
16,130.468528794,41.4964382121,40.8582805442
17,137.755571369,41.978858974,41.6064200521
18,145.541315537,42.5955975436,42.5436857748
19,153.772197177,43.0637674639,42.9039238209
20,163.598449986,43.9138227607,43.7640183476
21,171.105507012,44.4174487607,44.4126427327
22,179.277560669,44.7334196672,44.9511266035
23,186.486298451,45.2308086372,45.4445180113
24,195.211101909,45.997218828,46.1755672095
25,202.98318546,46.7810901203,46.6183184496
26,211.658149259,47.0370509871,47.0755777269
27,219.572958718,47.4820209504,47.6720271569
28,228.980412426,48.0316666803,47.9260690493
29,237.753731462,48.2165615711,48.1625099318
30,243.253136221,48.5868591466,48.5618876077
31,250.527543358,48.9460469804,49.2895092859
32,258.742322211,49.2264896743,49.5379024442
33,266.557572,49.4480516943,49.6117454944
34,272.572151049,49.7060302673,49.8799458976
35,280.142238685,49.7737841245,50.2388181727
36,286.741260662,50.0350510953,50.5721308347
37,293.713348398,50.1228234358,50.8082201454
38,299.513034694,50.1914645279,51.2202445157
39,307.546714043,50.3158417415,51.5011966734
40,315.40631898,50.9524331607,51.9221372612
41,323.117461465,51.1017536673,52.0507860123
42,331.097109663,51.1538955042,52.0958550303
43,339.032148992,51.3572105666,52.3612512592
44,346.298662991,51.6551050935,52.6002807518
45,352.646130865,51.8047366378,52.8612112704
46,360.58495161,51.8840428566,52.9847458465
47,368.425576757,52.0266182792,53.110790188
48,377.667707708,52.2463208937,53.2760536665
49,384.882730015,52.4629302208,53.459954933
50,394.649121701,52.5109143871,53.5755351702
51,402.146693713,52.6228509877,53.7191706503
52,410.35089508,52.9654261597,53.9880530397
53,416.853442267,53.2363191704,54.1601617824
54,422.716027661,53.3229096912,54.2634400688
55,429.260550515,53.504298286,54.4773732455
56,437.117128813,53.5626776855,54.5757695515
57,445.612222297,53.6288972278,54.6304625165
58,454.044918851,53.7751259171,54.7620080008
59,460.129247392,53.953640783,54.9859604943
60,469.346238913,53.9811940885,55.1272300567
61,477.109519652,54.1970594307,55.3420688479
62,485.99939797,54.3016633683,55.3555555378
63,492.889626916,54.3235301759,55.4103083151
64,500.429438744,54.4499393282,55.5042278813
65,509.548613394,54.6551153188,55.6146560481
66,519.500149719,54.7906677353,55.8179934036
67,528.078061705,54.8278178019,55.825962123
68,535.335107644,55.0425152668,56.0158406995
69,543.084144622,55.0452816118,56.0262446536
70,552.377369056,55.1374218869,56.1257019006
71,559.319972388,55.2109453865,56.239828612
72,566.068004658,55.2218613167,56.2484877323
