Time(Iteration),CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.833330659,0.833330659,,,,,,
1,0.813184003706,0.813184003706,,,,,,
2,0.792388491943,0.792388491943,,,,,,
3,0.77278910256,0.77278910256,,,,,,
4,0.757126046063,0.757126046063,,,,,,
5,0.738263117744,0.738263117744,,,,,,
6,0.720531806921,0.723640279918,,,,,,
7,0.706952500076,0.710196273009,,,,,,
8,0.687523678543,0.690727076862,,,,,,
9,0.667131366857,0.666010975153,,,,,,
10,0.647638872008,0.649267152732,,,,,,
11,0.627615006632,0.628948239768,,,,,,
12,0.620947532635,0.617833533223,,,,,,
13,0.610326042292,0.607797132563,,,,,,
14,0.585754244442,0.592083630462,,,,,,
15,0.572540791146,0.578478894315,,,,,,
16,0.563977314555,0.563119437189,,,,,,
17,0.552938632763,0.55206120657,,,,,,
18,0.54825392871,0.549393768957,,,,,,
19,0.537696056955,0.531783893277,,,,,,
20,0.525798233221,0.515119697713,,,,,,
21,0.514365771581,0.50395608009,,,,,,
22,0.511948412973,0.500470499383,,,,,,
23,0.504525142815,0.491965354851,,,,,,
24,0.498640646362,0.48788956099,,,,,,
25,0.493627110688,0.48229876755,,,,,,
26,0.486254902595,0.479121445438,,,,,,
27,0.475077775864,0.468055350001,,,,,,
28,0.466474496912,0.458076793404,,,,,,
29,0.459971030575,0.45523115528,,,,,,
30,0.452622499465,0.446765350527,,,,,,
31,0.437002219669,0.431466000358,,,,,,
32,0.431205210157,0.425645594981,,,,,,
33,0.425853359346,0.420018012579,,,,,,
34,0.417406361421,0.416586681578,,,,,,
35,0.406977081117,0.408956019134,,,,,,
36,0.404972268457,0.40671132252,,,,,,
37,0.400656595572,0.40241834671,,,,,,
38,0.391553412572,0.395152162286,,,,,,
39,0.387580202729,0.390569852953,,,,,,
40,0.385049655498,0.38403963684,,,,,,
41,0.379452879575,0.381688873541,,,,,,
42,0.372198032488,0.3734421978,,,,,,
43,0.369595085956,0.371827166002,,,,,,
44,0.368399999306,0.370722384429,,,,,,
45,0.361633429716,0.369800754462,,,,,,
46,0.354724350665,0.362957034464,,,,,,
47,0.349007377612,0.359801214502,,,,,,
48,0.342011983028,0.358088885789,,,,,,
49,0.338187952368,0.357087304502,,,,,,
50,0.337168345094,0.355397827208,,,,,,
51,0.335217229154,0.353673754102,,,,,,
52,0.327955649417,0.349051157511,,,,,,
53,0.325450841428,0.348585351851,,,,,,
54,0.322868902708,0.346078614417,,,,,,
55,0.322099511924,0.345611528623,,,,,,
56,0.32094539129,0.344698057685,,,,,,
57,0.320198381175,0.343578542806,,,,,,
58,0.319069135084,0.341802801997,,,,,,
59,0.317426957065,0.340769548288,,,,,,
60,0.316182672253,0.33490628683,,,,,,
61,0.314952220063,0.333768403256,,,,,,
62,0.310751939449,0.331770699833,,,,,,
63,0.305748519638,0.330306843994,,,,,,
64,0.305153222581,0.32989822841,,,,,,
