Time(Iteration),CAB,CAB_original
0,5.80438201658,6.44944337756
1,10.7852556757,10.4398482915
2,15.2866003383,15.6294923326
3,17.8458259664,20.553518775
4,22.1653210597,23.6151805008
5,24.407354051,26.3464260978
6,26.7672193122,28.3851279166
7,28.212005958,30.0489729296
8,30.4506229414,31.4519033731
9,32.156308297,33.0694651297
10,33.1180809361,34.5075303131
11,34.5868015481,35.6153765636
12,35.586721646,37.0183878008
13,36.89262076,38.4127932619
14,38.6387555392,39.8824914391
15,39.0387557325,40.4950502955
16,40.0154161148,41.5391476043
17,40.5507127612,41.9636248085
18,41.1201970832,42.5729894406
19,42.2780607214,43.0702816979
20,42.7204560679,43.4866286121
21,43.4812108118,44.3835754514
22,43.874648625,44.8414570687
23,43.9905562026,45.4222114814
24,44.2671495298,45.614499256
25,44.823518732,46.1135592165
26,45.0684355209,46.5295885302
27,45.5964819206,47.0541935157
28,45.9322038888,47.2891348251
29,46.2555260782,47.5195731303
30,46.6748550275,47.9149261277
31,46.7791344384,48.1343309534
32,46.9394428483,48.4213749099
33,47.3324691598,48.5047632367
34,47.403862082,48.586369018
35,47.5263131481,48.6877067475
36,47.5385586843,48.8844127385
37,47.8235425388,49.0781219553
38,48.353340585,49.6416486836
39,48.5149360642,50.1923763541
40,48.666256804,50.29706382
41,48.8331325342,50.6336311899
42,48.9514309061,50.6591115026
43,48.9720335157,50.6754293592
44,49.289524257,50.7798270979
45,49.3255836287,50.8266855678
46,49.3978382217,50.9863166116
47,49.4122119443,51.0363450889
48,49.5777594393,51.3014573719
49,49.7792709485,51.5254548974
50,49.960425846,51.7144587937
51,50.0793741417,51.7532790035
52,50.4362436828,51.9968648795
53,50.4362436828,52.0028839139
54,50.7478336981,52.010203843
55,50.8907748766,52.064732125
56,51.0855183958,52.1750353429
57,51.1053560914,52.21285161
58,51.1276412404,52.3251873508
59,51.310733842,52.5935877754
60,51.3447946243,52.6276485577
61,51.4338591501,52.751652517
62,51.4739633103,52.817836563
63,51.6814290302,52.9128610211
64,51.7234500933,53.1146337561
65,52.0327031651,53.1910031557
66,52.1504495075,53.2196949253
67,52.2474032183,53.2434922988
68,52.3585109643,53.3533396515
69,52.4224406989,53.4696537754
70,52.5760904951,53.553183956
71,52.5972280973,53.599620619
72,52.6307641342,53.7008734983
73,52.6558672934,53.739477804
74,52.7755011938,53.8183946653
75,52.90301253,53.8600986552
76,52.9295966075,53.8996559486
77,52.9349582847,53.8996559486
78,53.0810899786,54.0240867082
79,53.2371412324,54.1668103442
80,53.315219817,54.2433024383
81,53.318107611,54.2601448197
82,53.3501951046,54.2922323134
83,53.3671072018,54.401055846
84,53.396686187,54.4110875115
85,53.4107547735,54.430624122
86,53.4668145664,54.5099345759
87,53.4982746107,54.5890520362
88,53.4982746107,54.8381603342
89,53.5587445634,54.9308462918
90,53.5587445634,54.9713698609
91,53.7555347999,55.1131845894
92,53.7555347999,55.1933418431
93,53.7555347999,55.242958873
94,53.8489627949,55.2468522021
95,53.9308707044,55.3344374272
96,53.9617600929,55.4084864128
97,53.9617600929,55.4084864128
98,53.9698976963,55.4166240162
99,54.1473807051,55.5837174363
