Time(Iteration),CABCoTheta,CAB_originalCoTheta,,,,,,
0,0.978123526876,0.974115402381,,,,,,
1,0.967299490043,0.96030249695,,,,,,
2,0.947863303126,0.939261922335,,,,,,
3,0.934640354318,0.918478883252,,,,,,
4,0.910193537887,0.901329115147,,,,,,
5,0.901939996086,0.877592607655,,,,,,
6,0.880262267388,0.865233729462,,,,,,
7,0.868673308885,0.848211563446,,,,,,
8,0.858465132724,0.83810804365,,,,,,
9,0.836698787067,0.821680568574,,,,,,
10,0.825558205836,0.805292416048,,,,,,
11,0.785962786778,0.786590848594,,,,,,
12,0.784828913933,0.777951969262,,,,,,
13,0.767256578692,0.753954489085,,,,,,
14,0.748177259698,0.732252865767,,,,,,
15,0.747236691104,0.722320181087,,,,,,
16,0.743674002517,0.712712917359,,,,,,
17,0.734500983671,0.705498836796,,,,,,
18,0.724774380494,0.695170637672,,,,,,
19,0.71685297054,0.688662246478,,,,,,
20,0.714201323535,0.67220470216,,,,,,
21,0.708518383449,0.662801065208,,,,,,
22,0.701961180799,0.655885639135,,,,,,
23,0.682571293685,0.645271605208,,,,,,
24,0.67555066768,0.638243582264,,,,,,
25,0.663861172895,0.627851044232,,,,,,
26,0.652673966431,0.621936317836,,,,,,
27,0.646102714002,0.618774775324,,,,,,
28,0.642232924885,0.614844993469,,,,,,
29,0.640281939715,0.607176672198,,,,,,
30,0.636765808592,0.603037499082,,,,,,
31,0.630426868173,0.598991625549,,,,,,
32,0.625109214056,0.59343612181,,,,,,
33,0.622189873317,0.589028342053,,,,,,
34,0.620938202265,0.580866994074,,,,,,
35,0.618796392438,0.57855249701,,,,,,
36,0.610798204518,0.571802097427,,,,,,
37,0.607175737723,0.56020394069,,,,,,
38,0.600637137847,0.553842165651,,,,,,
39,0.598611430105,0.538726675808,,,,,,
40,0.594782274645,0.529353655905,,,,,,
41,0.58644907233,0.527577930218,,,,,,
42,0.576379711397,0.519441718537,,,,,,
43,0.574330142452,0.5167800597,,,,,,
44,0.568890969418,0.510806985415,,,,,,
45,0.55873476506,0.506285187086,,,,,,
46,0.554676238371,0.500446950345,,,,,,
47,0.545742543493,0.493694205002,,,,,,
48,0.54004753302,0.489797785526,,,,,,
49,0.537424385521,0.485647156169,,,,,,
50,0.53365660486,0.479208012141,,,,,,
51,0.531584978082,0.476425762336,,,,,,
52,0.527763650942,0.47465517102,,,,,,
53,0.525528167907,0.473145652285,,,,,,
54,0.51958797533,0.463807923273,,,,,,
55,0.515296290236,0.46082342617,,,,,,
56,0.51246211794,0.458515854638,,,,,,
57,0.507430065312,0.456664633481,,,,,,
58,0.507410021653,0.450405479402,,,,,,
59,0.504696185751,0.4475704609,,,,,,
60,0.502284263664,0.442379806524,,,,,,
61,0.499377721518,0.439047658219,,,,,,
62,0.494776949191,0.436382240943,,,,,,
63,0.487680091358,0.434357731866,,,,,,
64,0.486163341813,0.431975814685,,,,,,
65,0.483845836654,0.427672785314,,,,,,
66,0.48025804953,0.420717758449,,,,,,
67,0.478423688572,0.419126567088,,,,,,
68,0.475664741377,0.410006477375,,,,,,
69,0.472359867108,0.406681688296,,,,,,
70,0.471858702453,0.397342491506,,,,,,
71,0.470174722533,0.396026292309,,,,,,
72,0.468686622145,0.391541779193,,,,,,
73,0.466274112054,0.386487569794,,,,,,
74,0.465755371516,0.379852301774,,,,,,
75,0.459451480844,0.375741888977,,,,,,
76,0.453026595435,0.372269700156,,,,,,
77,0.451537250678,0.365833786211,,,,,,
78,0.447541635838,0.357104401353,,,,,,
79,0.441445724064,0.353431279911,,,,,,
80,0.435355580448,0.348597717163,,,,,,
81,0.434213897719,0.347877993991,,,,,,
82,0.429663090527,0.34510054509,,,,,,
83,0.428474222801,0.344350607497,,,,,,
84,0.426830015076,0.342042464,,,,,,
85,0.422279577932,0.340030548297,,,,,,
86,0.419427258108,0.336527113139,,,,,,
87,0.418230376983,0.334893314783,,,,,,
88,0.410525172241,0.330713724078,,,,,,
89,0.406838938823,0.330382434094,,,,,,
90,0.405094653172,0.328858534673,,,,,,
91,0.403154909957,0.327174264326,,,,,,
92,0.401729083877,0.32630081922,,,,,,
93,0.401336496396,0.325583179224,,,,,,
94,0.398241879094,0.324770020707,,,,,,
95,0.39462633523,0.322487803952,,,,,,
96,0.393589919121,0.322147427098,,,,,,
97,0.392734220597,0.321168211302,,,,,,
98,0.389823798374,0.318374019449,,,,,,
99,0.389270785492,0.317560013228,,,,,,
100,0.387449558698,0.316336810681,,,,,,
101,0.384432190138,0.312094709651,,,,,,
102,0.383407754763,0.311234492068,,,,,,
103,0.382057335114,0.308279922874,,,,,,
104,0.380879071561,0.307106968815,,,,,,
105,0.377770522943,0.306546217923,,,,,,
