Time(Iteration),CAB,CAB_original,LinUCB
0,7.10235123439,8.8988450364,6.47132377382
1,13.1271584075,12.7448508602,10.6764533608
2,18.4618820543,17.524994376,15.599694266
3,21.9048593462,20.2830515274,19.0881475042
4,26.5895659554,23.7027155388,23.9509027939
5,30.6196377518,26.8452583602,27.7147072337
6,35.2700910512,28.3734665362,30.4300901633
7,39.0821538454,29.3599023589,33.5451453976
8,42.7826503074,31.4878627502,35.1928335954
9,47.4361384016,33.7824902139,37.4813986901
10,50.6522126735,35.2751579421,38.3579538703
11,53.6786037709,37.0859749916,40.470327557
12,58.3589483197,37.9046794581,42.1463184571
13,63.1006685182,39.0194230917,43.170393932
14,66.952613567,40.5057563354,44.1870081329
15,71.4065815877,41.4327464596,45.6763910327
16,75.7987919028,41.8839493992,46.7953722396
17,80.187418463,42.3258552248,48.0874532469
18,83.6599921014,43.1285366509,48.9503561621
19,87.2597639699,43.5397784336,49.3920585661
20,91.4123392426,44.0291133507,50.1209874459
21,95.5538892887,44.5837003836,50.7052953119
22,99.5426431248,45.0406063409,51.6672892914
23,103.182266403,45.8198241606,52.4862399829
24,105.581225194,46.3329147057,53.2348695291
25,109.677210568,46.7366556196,53.6858797008
26,113.551776841,47.2401516932,54.2398976448
27,118.46930903,47.7298617918,54.6688094547
28,123.225176219,48.3817264364,55.4075921052
29,127.596705282,48.8259348752,56.0078888773
30,131.673090101,49.1024953825,56.4781909777
31,135.629141639,49.2369046156,56.7685613453
32,139.158699737,49.7496479977,57.2220885429
33,142.399312317,50.3015338571,57.7596520847
34,145.994482182,50.9706892651,57.9359577277
35,149.696676515,51.3834874863,58.2490873996
36,153.79300966,51.9179511751,58.7706960314
37,157.224932969,52.2176512464,59.0195135431
38,159.926940537,52.4475687382,59.2607657765
39,163.234433707,52.5965466731,59.4122148253
40,166.159720953,53.1847394804,60.0755134878
41,170.267324438,53.5962632796,60.3853398647
42,173.396953472,54.2136810118,60.7416657515
43,176.080252736,54.2589448332,60.7856817601
44,179.424942284,54.3988987277,61.1230998854
45,183.678301025,54.5537492364,61.3024422442
46,187.179163989,54.7240568793,61.4554514348
47,190.490129056,55.1280033808,61.6549074576
48,194.842881386,55.1783312102,61.741597616
49,198.521043509,55.3546296073,61.9972152418
50,201.811536711,55.495307669,62.0222403875
51,204.827547507,55.7206367671,62.2704015128
52,207.47368485,55.7951150775,62.3300428521
53,211.592391129,55.9102592423,62.4451870169
54,214.809595751,56.1125917727,62.52867916
55,218.712335613,56.5084641572,63.048002702
56,221.929160949,56.8119994892,63.1807137292
57,225.910626583,56.9461039352,63.3390264163
58,230.02608229,57.0553305025,63.4365602352
59,232.96373963,57.090293118,63.5353143622
60,235.69379985,57.1669753835,63.636688278
61,238.358556922,57.3755102456,63.9243214446
62,241.188379091,57.7998025018,64.0952006984
63,243.98634028,57.8827186897,64.2781053839
64,247.823172751,58.1285570139,64.5025736123
65,251.560446984,58.2149276915,64.5272634617
66,254.609547548,58.5001000478,64.7777436785
67,257.361411618,58.7611719947,64.8972588888
68,259.7263043,58.9785296037,65.1037766815
69,261.810300296,59.1132965674,65.1407132747
70,265.692645222,59.1850799597,65.2419408648
71,268.938149066,59.190625575,65.2474864801
72,271.897610684,59.2363833424,65.2745167421
73,274.760695694,59.3723087193,65.4686859419
74,277.226843696,59.4943968488,65.6274781876
75,279.654163156,59.6756753308,65.8274199988
76,283.515917341,59.6770114157,65.8912035028
77,287.593381652,59.9255773491,66.0504718811
78,290.691916043,59.9395886438,66.0688724762
79,293.07872193,60.0943211346,66.2526487687
80,296.845917956,60.2854584021,66.4361271882
81,300.27352173,60.3663740509,66.4392268894
82,303.365693891,60.4402726871,66.7166238409
83,305.548827688,60.7000379894,66.8675670343
84,309.543195508,60.7024791957,66.8675670343
85,312.424296221,60.8297667624,66.9510171695
86,314.448416248,60.860427895,66.985900783
87,316.548862757,61.0854455443,67.1108435172
88,319.041963595,61.2049941408,67.2842482803
89,322.83783712,61.2425767423,67.2929730186
90,325.460856789,61.2933181196,67.3877991088
91,328.593198703,61.4135778187,67.4616000265
92,331.251138834,61.4183733822,67.4878605254
