Time(Iteration),CABCoTheta,,,,,,
0,0.858499849892,,,,,,
1,0.822383901703,,,,,,
2,0.806775578553,,,,,,
3,0.780033257988,,,,,,
4,0.750693329852,,,,,,
5,0.724219649373,,,,,,
6,0.711915210173,,,,,,
7,0.692947274238,,,,,,
8,0.672568778171,,,,,,
9,0.656125340935,,,,,,
10,0.642720540077,,,,,,
11,0.615730824154,,,,,,
12,0.597231499465,,,,,,
13,0.577484500528,,,,,,
14,0.578113994155,,,,,,
15,0.553016171099,,,,,,
16,0.541171683386,,,,,,
17,0.527133828718,,,,,,
18,0.518582605464,,,,,,
19,0.507618626116,,,,,,
20,0.490628255862,,,,,,
21,0.47813493676,,,,,,
22,0.468506825322,,,,,,
23,0.460055129731,,,,,,
24,0.452898453757,,,,,,
25,0.444810523698,,,,,,
26,0.434664629752,,,,,,
27,0.428515043453,,,,,,
28,0.426593961466,,,,,,
29,0.419529736223,,,,,,
30,0.416393266413,,,,,,
31,0.411078728644,,,,,,
32,0.410372194612,,,,,,
33,0.408183600785,,,,,,
34,0.405536469935,,,,,,
35,0.398872770701,,,,,,
36,0.395787758645,,,,,,
37,0.394452611954,,,,,,
38,0.389790647331,,,,,,
39,0.386322018587,,,,,,
40,0.382373751309,,,,,,
41,0.378884283369,,,,,,
42,0.376226570958,,,,,,
43,0.371772910274,,,,,,
44,0.370595162857,,,,,,
45,0.369234911532,,,,,,
46,0.365422811247,,,,,,
47,0.363556052742,,,,,,
48,0.362284081788,,,,,,
49,0.36088180661,,,,,,
50,0.359679161235,,,,,,
51,0.354505991559,,,,,,
52,0.352702491036,,,,,,
53,0.35190167975,,,,,,
54,0.351110818584,,,,,,
55,0.345003719628,,,,,,
56,0.344356926373,,,,,,
57,0.33940786395,,,,,,
58,0.337689729613,,,,,,
59,0.336231826089,,,,,,
60,0.33440821856,,,,,,
61,0.333794371216,,,,,,
62,0.33325568617,,,,,,
63,0.322366770308,,,,,,
64,0.320968003977,,,,,,
65,0.3202605209,,,,,,
66,0.31945712793,,,,,,
67,0.318006025386,,,,,,
68,0.315840534707,,,,,,
69,0.315128413373,,,,,,
70,0.314312699181,,,,,,
71,0.313523108905,,,,,,
72,0.312390011546,,,,,,
73,0.31193794904,,,,,,
74,0.308900788276,,,,,,
75,0.308668585091,,,,,,
76,0.310228290388,,,,,,
77,0.308438376884,,,,,,
78,0.308093121898,,,,,,
79,0.307950580179,,,,,,
80,0.305494584786,,,,,,
81,0.304525212028,,,,,,
82,0.304031825382,,,,,,
83,0.301613733312,,,,,,
84,0.301053897638,,,,,,
85,0.300417405526,,,,,,
86,0.299872876667,,,,,,
87,0.299808454013,,,,,,
88,0.298178523066,,,,,,
89,0.297186913184,,,,,,
90,0.297152122258,,,,,,
91,0.296956217069,,,,,,
92,0.296594115045,,,,,,
93,0.296380332048,,,,,,
94,0.29637779437,,,,,,
95,0.293761126938,,,,,,
96,0.293366767327,,,,,,
97,0.290115098138,,,,,,
98,0.289527670507,,,,,,
99,0.28873713342,,,,,,
100,0.288206491168,,,,,,
101,0.283382196767,,,,,,
102,0.278529718904,,,,,,
103,0.278797086769,,,,,,
104,0.278132443295,,,,,,
105,0.272830163937,,,,,,
106,0.272559324959,,,,,,
107,0.271181922849,,,,,,
108,0.267763121186,,,,,,
109,0.266003777601,,,,,,
110,0.265160517514,,,,,,
111,0.264224859014,,,,,,
112,0.263771324878,,,,,,
113,0.263617300358,,,,,,
114,0.262018271435,,,,,,
115,0.26172352686,,,,,,
116,0.261583101842,,,,,,
117,0.26118128176,,,,,,
118,0.259869820106,,,,,,
119,0.259454718004,,,,,,
120,0.258424468491,,,,,,
121,0.258269950505,,,,,,
122,0.257680206286,,,,,,
123,0.256471830282,,,,,,
124,0.256194072876,,,,,,
125,0.253452720195,,,,,,
126,0.253041272605,,,,,,
127,0.252945666237,,,,,,
128,0.252649559176,,,,,,
129,0.252365376006,,,,,,
130,0.249550849094,,,,,,
131,0.249382496017,,,,,,
132,0.249151804493,,,,,,
133,0.247500426771,,,,,,
134,0.24730021596,,,,,,
135,0.245638295878,,,,,,
136,0.245443264965,,,,,,
137,0.2452162561,,,,,,
138,0.244543788207,,,,,,
139,0.24493496039,,,,,,
140,0.23968257339,,,,,,
141,0.239500232189,,,,,,
142,0.23908860418,,,,,,
143,0.238961745743,,,,,,
144,0.235711703757,,,,,,
145,0.235416172067,,,,,,
146,0.235134925248,,,,,,
147,0.234874139434,,,,,,
148,0.234903954753,,,,,,
149,0.234658606627,,,,,,
150,0.234209327629,,,,,,
151,0.234070075659,,,,,,
152,0.233832261491,,,,,,
153,0.233534016572,,,,,,
154,0.233395804068,,,,,,
155,0.232882059083,,,,,,
156,0.232828561052,,,,,,
157,0.232725218668,,,,,,
158,0.232600229507,,,,,,
159,0.232479300266,,,,,,
160,0.231715551822,,,,,,
161,0.231724074928,,,,,,
162,0.231604356528,,,,,,
163,0.231272251501,,,,,,
164,0.229327573608,,,,,,
165,0.229309608388,,,,,,
166,0.229021836156,,,,,,
167,0.228892206957,,,,,,
168,0.228725827291,,,,,,
169,0.228575667084,,,,,,
170,0.228584981933,,,,,,
171,0.228645684454,,,,,,
172,0.228218567591,,,,,,
173,0.228037090858,,,,,,
174,0.223718871259,,,,,,
175,0.223781771914,,,,,,
176,0.223740738287,,,,,,
177,0.22363571636,,,,,,
178,0.223577184239,,,,,,
179,0.223568501754,,,,,,
180,0.223518476857,,,,,,
181,0.223449937263,,,,,,
182,0.223551687041,,,,,,
183,0.22333836484,,,,,,
