Time(Iteration),CAB,LinUCB
0,1.75701765131,1.75701765131
1,3.37647498712,3.37647498712
2,4.85952444644,4.84536569118
3,6.32434748625,6.26664304958
4,8.0512823856,7.99370569421
5,9.48096107296,9.43160376402
6,10.8407662488,10.8422845663
7,12.0429746822,12.0590511235
8,12.9193224272,12.905294726
9,13.667213232,13.7316753789
10,14.6466782945,14.5839297372
11,15.578347413,15.509488447
12,16.5749430986,16.3750830253
13,17.3362692469,17.2134759202
14,18.1597679729,18.0899613401
15,18.7999410879,18.7423879565
16,19.5732860104,19.5064971503
17,20.3650751953,20.358031424
18,21.1421020467,21.2495496605
19,21.9211724404,21.9591600108
20,22.5171306222,22.7450708729
21,23.1505832964,23.4072075265
22,23.7303737934,23.9307400912
23,24.4686470261,24.7076796974
24,25.0650126318,25.2938767471
25,25.811361214,25.9180877897
26,26.4112390748,26.5641799458
27,26.8996245476,27.3376865459
28,27.3394876797,28.0015146888
29,27.8502042791,28.7604694805
30,28.2789628929,29.2986885497
31,28.8273469897,29.987788421
32,29.1159060127,30.4249579131
33,29.4995548228,30.941501277
34,29.8676297724,31.4729042126
35,30.2352797479,31.9890193351
36,30.7157308244,32.51284395
37,31.174371349,33.1033281063
38,31.5851765877,33.5588865545
39,31.9725567531,33.9899658825
40,32.3176958988,34.4249910047
41,32.6698664387,34.8614556988
42,33.0331456846,35.3524576362
43,33.4271996941,35.7638537509
44,33.6782186615,36.1465213203
45,34.0496268988,36.6124657535
46,34.2444888755,37.1366298623
47,34.4705608404,37.5355487032
48,34.6992216721,37.9803076841
49,34.9396263805,38.3219981146
50,35.179758855,38.7206664283
51,35.405551152,38.9478646419
52,35.6484444469,39.3842894731
53,35.8144604115,39.6507037582
54,35.9742349968,40.0796923813
55,36.1590797588,40.3507585991
56,36.3013529019,40.6153299738
57,36.4670530696,40.9006314772
58,36.6838109825,41.302112097
59,36.7719060045,41.6462196178
60,36.8798078001,41.9915724916
61,36.9737568495,42.4132236187
62,37.1055467842,42.7438912429
63,37.242792743,42.9992805042
64,37.3441323193,43.4132542537
65,37.4931115321,43.6134343761
66,37.5910602638,43.8772452441
67,37.6825896123,44.0248590146
68,37.7703328658,44.2507219191
69,37.8603510545,44.5005776384
70,37.9638017287,44.7275998555
71,38.081826109,44.9606178507
72,38.1479714196,45.3125816737
73,38.2605345653,45.6447098284
74,38.4174408019,45.9066659343
75,38.4847782834,46.1015912585
76,38.5522226942,46.3535475984
77,38.6002126208,46.5008357541
78,38.705970659,46.6051082841
79,38.7720955888,46.9127806505
80,38.7867374126,47.0572089544
81,38.863756781,47.3271879653
82,38.9319391957,47.5403263744
83,39.0190374311,47.769819754
84,39.0958134645,48.0741990104
85,39.172276486,48.2899851732
86,39.1795845885,48.5389070255
87,39.2690718655,48.6641491103
88,39.3153755466,48.8326980016
89,39.3837665347,49.0324974942
90,39.5514191413,49.3251316761
91,39.6458443644,49.6217939999
92,39.6947516064,49.7606037743
93,39.7690111397,49.8373855856
94,39.8385923363,49.9423870098
95,39.8993374872,50.0800525447
96,39.984289509,50.2154405216
97,40.0951273225,50.3089660269
98,40.1162803703,50.4171382101
99,40.1786556654,50.539950969
100,40.1985169652,50.6910247289
101,40.259711823,50.8825596029
102,40.2882855029,50.9408614885
103,40.3491177683,51.0395637189
104,40.364002565,51.1081615218
105,40.4317046661,51.2510690281
106,40.4568496,51.3364774471
107,40.4968414402,51.4299011067
108,40.5651136117,51.5000626092
109,40.6230506233,51.5833936027
110,40.6983054702,51.6733474615
111,40.7728827891,51.7146287069
112,40.8396764993,51.7871910638
113,40.8900285142,51.8380528311
114,40.9629364268,51.9103399799
115,41.0427872036,51.9831968851
116,41.0541088096,52.036844714
117,41.078764802,52.0834482602
118,41.1510885032,52.1342659893
119,41.1877379213,52.2347972516
