Time(Iteration),CAB_idealNewCoTheta,CAB_originalCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.974617125934,0.985948923838,0.974617125934,0.974841719019,,,,,,
1,0.923949128845,0.942742536833,0.923949128845,0.935310024643,,,,,,
2,0.904762229361,0.909715906037,0.904762229361,0.909811552349,,,,,,
3,0.858167000029,0.876785065319,0.858167000029,0.893853825819,,,,,,
4,0.844475985626,0.860164671506,0.844475985626,0.876763129859,,,,,,
5,0.822901442872,0.83521092179,0.822901442872,0.857164090418,,,,,,
6,0.795482460142,0.814482787961,0.795482460142,0.831207864191,,,,,,
7,0.774105460489,0.783849007596,0.774105460489,0.806323194688,,,,,,
8,0.749192964989,0.76279514134,0.749192964989,0.787166968516,,,,,,
9,0.727121659662,0.742764375953,0.727121659662,0.75963855223,,,,,,
10,0.710498431074,0.726209051267,0.710498431074,0.740577897814,,,,,,
11,0.700025654395,0.715456430945,0.700025654395,0.727184538981,,,,,,
12,0.676913817957,0.705290039601,0.676913817957,0.709354273193,,,,,,
13,0.666310554683,0.691904412983,0.666310554683,0.69167087834,,,,,,
14,0.649948422269,0.667088668588,0.649948422269,0.674894235029,,,,,,
15,0.643442260919,0.658949831821,0.643442260919,0.665160673014,,,,,,
16,0.634929171028,0.644444236338,0.634929171028,0.655958260793,,,,,,
17,0.623322507154,0.634781796319,0.623322507154,0.646407373595,,,,,,
18,0.618035518649,0.618668692378,0.618035518649,0.634518414176,,,,,,
19,0.610082431301,0.609193308839,0.610082431301,0.622546124682,,,,,,
20,0.604350917211,0.601798134299,0.604350917211,0.616661488462,,,,,,
21,0.590604968229,0.587180803252,0.590604968229,0.602155194272,,,,,,
22,0.581859359594,0.57714990976,0.581859359594,0.596223163758,,,,,,
23,0.575543666986,0.557161946541,0.575543666986,0.58257344635,,,,,,
24,0.569427230192,0.549549473212,0.569427230192,0.575277581858,,,,,,
25,0.56583184705,0.539825616495,0.56583184705,0.568321346497,,,,,,
26,0.560685238737,0.53489233136,0.560685238737,0.563720994051,,,,,,
27,0.555848589238,0.527184154484,0.555848589238,0.552853158301,,,,,,
28,0.549905917508,0.52164011417,0.549905917508,0.5432902734,,,,,,
29,0.541425306663,0.519476806543,0.541425306663,0.539575313132,,,,,,
30,0.535603497938,0.514458452304,0.535603497938,0.532460169286,,,,,,
31,0.525574697055,0.504185486123,0.525574697055,0.525733928923,,,,,,
32,0.516723418413,0.496046980576,0.516723418413,0.517158425405,,,,,,
33,0.506903683909,0.490461369176,0.506903683909,0.50917911039,,,,,,
34,0.504468147696,0.487306940176,0.504468147696,0.501609153507,,,,,,
35,0.497030899389,0.481262919679,0.497030899389,0.494749714694,,,,,,
36,0.488570031422,0.472545345557,0.488570031422,0.485457915153,,,,,,
37,0.484789932028,0.469014381209,0.484789932028,0.480525530068,,,,,,
38,0.479525974381,0.46420498176,0.479525974381,0.475765849933,,,,,,
39,0.473672157891,0.462234517924,0.473672157891,0.471829441949,,,,,,
40,0.46957359933,0.459350779095,0.46957359933,0.463863730941,,,,,,
41,0.464457561485,0.456507063751,0.464457561485,0.459856414276,,,,,,
42,0.459924315266,0.455102376994,0.459924315266,0.455196256972,,,,,,
43,0.457614057516,0.447312535333,0.457614057516,0.449554909885,,,,,,
44,0.455830588864,0.439287020887,0.455830588864,0.442451263523,,,,,,
45,0.449317687032,0.434702194813,0.449317687032,0.435374769805,,,,,,
46,0.445412377925,0.430983011269,0.445412377925,0.43017915736,,,,,,
47,0.438440625526,0.420989275159,0.438440625526,0.424450905386,,,,,,
48,0.435128615784,0.414724268014,0.435128615784,0.418352934758,,,,,,
49,0.433605241591,0.412920763562,0.433605241591,0.41737529179,,,,,,
50,0.427493841121,0.409566888946,0.427493841121,0.412582623574,,,,,,
51,0.422613612558,0.406218875082,0.422613612558,0.40860860245,,,,,,
52,0.421190496601,0.404490618274,0.421484216351,0.405944239244,,,,,,
53,0.416123410773,0.399396095139,0.416420333495,0.403260424261,,,,,,
54,0.412216039912,0.395933048316,0.412427625232,0.399609228123,,,,,,
55,0.408592412252,0.392760407889,0.408804375075,0.397198867611,,,,,,
56,0.406583435056,0.389905054475,0.406214421996,0.393681528505,,,,,,
57,0.400599875479,0.386607889516,0.40238495631,0.389513889181,,,,,,
58,0.395376130528,0.383074609858,0.397263338255,0.384623188777,,,,,,
59,0.391242518134,0.380018723897,0.393246583312,0.381451294507,,,,,,
