Time(Iteration),CAB,CAB_original
0,1.77388969666,1.77388969666
1,3.52455208102,3.52455208102
2,5.08031530565,5.08031530565
3,6.46047824887,6.46047824887
4,7.60999119708,7.60999119708
5,8.86861469723,8.86861469723
6,9.92361216461,9.92361216461
7,11.2320153328,11.2320153328
8,12.2633026865,12.2633026865
9,13.0178713937,13.0178713937
10,13.9404416749,13.9404416749
11,14.7251765201,14.7251765201
12,15.7140711052,15.7140711052
13,16.4898123929,16.4898123929
14,17.2296965665,17.2296965665
15,17.8575379067,17.8575379067
16,18.6414027105,18.6414027105
17,19.6063291373,19.6063291373
18,20.1187991021,20.1187991021
19,20.7949384519,20.7949384519
20,21.254192247,21.254192247
21,21.735501042,21.735501042
22,22.2225467243,22.2225467243
23,22.6484111544,22.6484111544
24,23.1011752587,23.1011752587
25,23.5824033722,23.5824033722
26,23.916654588,23.916654588
27,24.3478837926,24.3478837926
28,24.6893089635,24.6893089635
29,25.0417095294,25.0417095294
30,25.3218871145,25.3218871145
31,25.5276277515,25.5276277515
32,25.7628687096,25.756895455
33,26.0553119361,26.0970691557
34,26.3210709932,26.3505919985
35,26.5841863075,26.624296848
36,26.7987306904,26.8223722071
37,26.9892242175,26.9965789332
38,27.1196107504,27.1269654661
39,27.3811522936,27.4179685194
40,27.6263029015,27.6483309059
41,27.6931465024,27.7151745069
42,27.9299152165,27.9346568303
43,28.0390171651,28.043758779
44,28.1974202784,28.2060567772
45,28.2848744223,28.2935109211
46,28.432683209,28.4596257313
47,28.6093542246,28.6168210226
48,28.9563323119,28.9588146185
49,29.0876633437,29.133633457
50,29.2107254037,29.256695517
51,29.3781834713,29.4241535846
52,29.451124937,29.4840199579
53,29.6741858946,29.7123250456
54,29.8263906015,29.8708632612
55,29.9596609742,30.0041336338
56,30.0882043292,30.0987928097
57,30.1891603046,30.1997487851
58,30.3496542312,30.3655466864
59,30.4655141303,30.4891250346
60,30.6160441492,30.6249587803
61,30.7066832161,30.7306504258
62,30.8795029188,30.9004374791
63,30.9843700355,31.0124232244
64,31.1143597473,31.1516760186
65,31.2075320579,31.2574841851
66,31.2955836921,31.3428608546
67,31.4331831396,31.4854490784
68,31.5791307412,31.6318836257
69,31.6934248627,31.7505550755
70,31.7708791723,31.8320904374
71,31.8594493728,31.9206606379
72,31.9683147425,32.0438806728
73,32.0810504565,32.1313516263
74,32.1578451725,32.2081463424
75,32.2938146346,32.3454378139
76,32.4153678273,32.471380943
77,32.6101032612,32.6779816881
78,32.6918386906,32.7493644437
79,32.7341532923,32.7983850909
80,32.8431591316,32.888577896
81,32.9394732493,33.0020374679
82,33.1003862951,33.1547382896
83,33.2969798389,33.3591267665
