Time(Iteration),CABCoTheta,,,,,,
149,0.299878261547,,,,,,
150,0.298357600687,,,,,,
151,0.298313674587,,,,,,
152,0.298461200212,,,,,,
153,0.297948377196,,,,,,
154,0.29807861623,,,,,,
155,0.297991005271,,,,,,
156,0.295681597371,,,,,,
157,0.295814965715,,,,,,
158,0.295795528659,,,,,,
159,0.295936579384,,,,,,
160,0.295361298156,,,,,,
161,0.295220444615,,,,,,
162,0.2947088422,,,,,,
163,0.294131165224,,,,,,
164,0.287913485142,,,,,,
165,0.286671799279,,,,,,
166,0.286410634079,,,,,,
167,0.28613919419,,,,,,
168,0.285268176556,,,,,,
169,0.284978201662,,,,,,
170,0.2849102438,,,,,,
171,0.284570115099,,,,,,
172,0.284237780153,,,,,,
173,0.284256442863,,,,,,
174,0.284403678162,,,,,,
175,0.284055459169,,,,,,
176,0.283278132422,,,,,,
177,0.283333460198,,,,,,
178,0.28287665205,,,,,,
179,0.282542161017,,,,,,
180,0.281854828339,,,,,,
181,0.281713361841,,,,,,
182,0.281291567487,,,,,,
183,0.280711485924,,,,,,
184,0.280460042111,,,,,,
185,0.280382844203,,,,,,
186,0.279531610028,,,,,,
187,0.279291736199,,,,,,
188,0.276731167869,,,,,,
189,0.274720026108,,,,,,
190,0.27459884062,,,,,,
191,0.274368605492,,,,,,
192,0.273609581395,,,,,,
193,0.273491364003,,,,,,
194,0.272262291416,,,,,,
195,0.271502305853,,,,,,
196,0.27112809092,,,,,,
197,0.270266378266,,,,,,
198,0.270059666531,,,,,,
199,0.270132223961,,,,,,
200,0.269864470042,,,,,,
201,0.269070799219,,,,,,
202,0.268201697443,,,,,,
203,0.267736705861,,,,,,
204,0.267607468054,,,,,,
205,0.267584319741,,,,,,
206,0.267445615565,,,,,,
207,0.267235475667,,,,,,
208,0.267051339922,,,,,,
209,0.266896378594,,,,,,
210,0.266905688771,,,,,,
211,0.266490484999,,,,,,
212,0.265496957951,,,,,,
213,0.265435454416,,,,,,
214,0.265249477869,,,,,,
215,0.264493780709,,,,,,
216,0.26428549235,,,,,,
217,0.264350869349,,,,,,
218,0.264467683902,,,,,,
219,0.264706769512,,,,,,
220,0.264704410702,,,,,,
221,0.26424932264,,,,,,
222,0.264793618694,,,,,,
223,0.264609939272,,,,,,
224,0.264465887997,,,,,,
225,0.264416079183,,,,,,
226,0.264193365365,,,,,,
227,0.264199827829,,,,,,
228,0.264412064683,,,,,,
229,0.264206121354,,,,,,
230,0.26401375618,,,,,,
231,0.26349681841,,,,,,
232,0.263248009769,,,,,,
233,0.263250362844,,,,,,
234,0.26302351349,,,,,,
235,0.2627649923,,,,,,
236,0.262537261744,,,,,,
237,0.262550080441,,,,,,
238,0.262572894047,,,,,,
239,0.262907005439,,,,,,
240,0.262800982221,,,,,,
241,0.262758425191,,,,,,
242,0.262264216046,,,,,,
243,0.260551236671,,,,,,
244,0.260493669433,,,,,,
245,0.259576156321,,,,,,
246,0.259086181531,,,,,,
247,0.258480508935,,,,,,
248,0.25833246832,,,,,,
249,0.258261174925,,,,,,
250,0.258124283736,,,,,,
251,0.258179473266,,,,,,
252,0.258077153489,,,,,,
253,0.258047320406,,,,,,
254,0.258196865247,,,,,,
255,0.258244304578,,,,,,
256,0.258219149478,,,,,,
257,0.258235438313,,,,,,
258,0.258047254884,,,,,,
259,0.25793625856,,,,,,
260,0.256803549721,,,,,,
261,0.256217923642,,,,,,
262,0.256061742468,,,,,,
263,0.255860929896,,,,,,
264,0.255110910315,,,,,,
265,0.25473003641,,,,,,
266,0.254637027966,,,,,,
267,0.25263154209,,,,,,
268,0.252629291403,,,,,,
269,0.248516454195,,,,,,
270,0.248551122095,,,,,,
271,0.248519412095,,,,,,
272,0.2479394874,,,,,,
273,0.247730204657,,,,,,
274,0.247285413248,,,,,,
275,0.247036873545,,,,,,
276,0.246770403848,,,,,,
277,0.2467090054,,,,,,
278,0.246565339172,,,,,,
279,0.246159697278,,,,,,
280,0.246037354584,,,,,,
281,0.246053394095,,,,,,
282,0.246011837688,,,,,,
283,0.245816708467,,,,,,
284,0.245834706697,,,,,,
285,0.245628204999,,,,,,
286,0.244592416713,,,,,,
287,0.24457653778,,,,,,
288,0.244552196682,,,,,,
289,0.244381159952,,,,,,
290,0.24438107713,,,,,,
291,0.244258985648,,,,,,
292,0.244303132265,,,,,,
293,0.243743226746,,,,,,
294,0.243654570561,,,,,,
295,0.243649930316,,,,,,
296,0.243516287941,,,,,,
297,0.243521905451,,,,,,
298,0.24340791997,,,,,,
299,0.243194277844,,,,,,
