Time(Iteration),CAB_UserCoTheta,CABCoTheta,CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.969979826028,0.969979826028,0.969979826028,0.972612869291,,,,,,
1,0.922445642412,0.922445642412,0.922445642412,0.948841334316,,,,,,
2,0.899114873271,0.899114873271,0.899114873271,0.927293189148,,,,,,
3,0.876813318862,0.902981481334,0.876813318862,0.897867830302,,,,,,
4,0.850850904939,0.873150280277,0.850850904939,0.884201384313,,,,,,
5,0.834624044752,0.858728730102,0.834624044752,0.867882299029,,,,,,
6,0.817299520042,0.849061883743,0.817299520042,0.847143367961,,,,,,
7,0.80543048861,0.840276207855,0.80543048861,0.827500538705,,,,,,
8,0.798288154223,0.822400145359,0.798288154223,0.805578141299,,,,,,
9,0.78063530459,0.823527834338,0.78063530459,0.788841707663,,,,,,
10,0.768669202283,0.812925391971,0.768669202283,0.772240521462,,,,,,
11,0.746045736927,0.798300507815,0.746045736927,0.753611407905,,,,,,
12,0.733504192061,0.79120874838,0.733504192061,0.738881654307,,,,,,
13,0.7198943341,0.789946100595,0.7198943341,0.724949606941,,,,,,
14,0.705223209726,0.778604886701,0.705223209726,0.707534056296,,,,,,
15,0.685606499987,0.765287453414,0.685606499987,0.685387629418,,,,,,
16,0.669007911201,0.753056684095,0.669007911201,0.666702620306,,,,,,
17,0.656520361577,0.737577303046,0.656520361577,0.655140615824,,,,,,
18,0.647742628757,0.725798172904,0.647742628757,0.641783255065,,,,,,
19,0.640329488947,0.716774256494,0.640329488947,0.635642254346,,,,,,
20,0.625738013585,0.706257822342,0.625738013585,0.62777229822,,,,,,
21,0.615931730059,0.701622032473,0.615931730059,0.615377841354,,,,,,
22,0.600480427041,0.693824814895,0.600480427041,0.605806445447,,,,,,
23,0.594645736916,0.689608960291,0.594645736916,0.597836074824,,,,,,
24,0.58947240312,0.684011550596,0.58947240312,0.589849771772,,,,,,
25,0.582221273492,0.67556785443,0.582221273492,0.57901359606,,,,,,
26,0.573940975111,0.665978221376,0.573940975111,0.568082118177,,,,,,
27,0.571241718095,0.662852510295,0.571241718095,0.562893290552,,,,,,
28,0.566194958033,0.660364467932,0.566194958033,0.555300661969,,,,,,
29,0.560273762413,0.653028477979,0.560273762413,0.552689623395,,,,,,
30,0.556238386541,0.650627050853,0.556238386541,0.547336054154,,,,,,
31,0.552013404384,0.644537690172,0.552013404384,0.544055124931,,,,,,
32,0.548535366293,0.636796569091,0.548535366293,0.537502448424,,,,,,
33,0.542101781365,0.629408496477,0.542101781365,0.530535118611,,,,,,
34,0.534798291135,0.627147830371,0.534843603162,0.527369526929,,,,,,
35,0.527630058189,0.61727033205,0.52771420855,0.520287935403,,,,,,
36,0.52181485199,0.616159223939,0.521887394202,0.518016107107,,,,,,
37,0.518122827014,0.615545684129,0.518197206162,0.514510263238,,,,,,
38,0.512252633086,0.607911163796,0.512328408947,0.501208559287,,,,,,
39,0.506119117955,0.597811961324,0.506256927832,0.497583878609,,,,,,
40,0.501692732112,0.595955063428,0.502076268774,0.493823847107,,,,,,
41,0.49748032673,0.57928201861,0.498447752031,0.489539464411,,,,,,
42,0.493898315482,0.571248254591,0.494836331305,0.484595523189,,,,,,
43,0.489995507024,0.565455936412,0.490889472867,0.480805305998,,,,,,
44,0.48801396063,0.565847779526,0.488967522176,0.477072406965,,,,,,
