Time(Iteration),CAB_originalCoTheta,CAB_true_decreaseCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.986985616795,0.980389816181,0.980389816181,0.980602510907,,,,,,
