Time(Iteration),CAB_UserCoTheta,,,,,,
126,0.23305922028,,,,,,
127,0.232602316691,,,,,,
128,0.231713372657,,,,,,
129,0.230629845549,,,,,,
130,0.229836295775,,,,,,
131,0.228957458765,,,,,,
132,0.227581133076,,,,,,
133,0.227152608495,,,,,,
134,0.225568918697,,,,,,
135,0.224460167999,,,,,,
136,0.22340631729,,,,,,
137,0.223039835484,,,,,,
138,0.219885249359,,,,,,
139,0.217533452598,,,,,,
140,0.217423233411,,,,,,
141,0.216626806837,,,,,,
142,0.216471789234,,,,,,
143,0.216316847638,,,,,,
144,0.216084491382,,,,,,
145,0.215382998916,,,,,,
146,0.21524350425,,,,,,
147,0.214549512124,,,,,,
148,0.212993443923,,,,,,
149,0.212427298388,,,,,,
150,0.211864185897,,,,,,
151,0.211300387227,,,,,,
152,0.21098355493,,,,,,
153,0.210563981476,,,,,,
154,0.20941114433,,,,,,
155,0.208376011924,,,,,,
156,0.207711970826,,,,,,
157,0.207465454287,,,,,,
158,0.207097293061,,,,,,
159,0.206258744539,,,,,,
160,0.205556161553,,,,,,
161,0.205465934631,,,,,,
162,0.205106434895,,,,,,
163,0.204678212239,,,,,,
164,0.202261527087,,,,,,
165,0.201566407751,,,,,,
166,0.201123714509,,,,,,
167,0.200802817773,,,,,,
168,0.199971797662,,,,,,
169,0.199859020634,,,,,,
170,0.199596362719,,,,,,
171,0.199089685861,,,,,,
172,0.198497458538,,,,,,
173,0.198179422528,,,,,,
174,0.197052351939,,,,,,
175,0.196329077982,,,,,,
176,0.1959025816,,,,,,
177,0.195615534696,,,,,,
178,0.195453270752,,,,,,
179,0.195025536948,,,,,,
180,0.19463057311,,,,,,
181,0.194228490293,,,,,,
182,0.19362677628,,,,,,
183,0.193448905779,,,,,,
184,0.19296304988,,,,,,
185,0.192729906712,,,,,,
186,0.19192187558,,,,,,
187,0.191458757627,,,,,,
188,0.19065212191,,,,,,
189,0.190071614922,,,,,,
190,0.189927074543,,,,,,
191,0.189781381383,,,,,,
192,0.187583864798,,,,,,
193,0.186984591133,,,,,,
194,0.186491680279,,,,,,
195,0.186058140426,,,,,,
196,0.186007542211,,,,,,
197,0.18589796724,,,,,,
198,0.185493906525,,,,,,
199,0.185122319779,,,,,,
200,0.184020412374,,,,,,
201,0.183558181012,,,,,,
202,0.183045578159,,,,,,
203,0.182778719506,,,,,,
204,0.182631602548,,,,,,
205,0.182232981114,,,,,,
206,0.181844983629,,,,,,
207,0.181552216367,,,,,,
208,0.180892480909,,,,,,
209,0.180753650937,,,,,,
210,0.180371908877,,,,,,
211,0.179835731618,,,,,,
212,0.17958540653,,,,,,
213,0.179211138717,,,,,,
214,0.178982195648,,,,,,
215,0.178661122851,,,,,,
216,0.178325447798,,,,,,
217,0.178301878893,,,,,,
218,0.17787447364,,,,,,
219,0.177456069548,,,,,,
220,0.176955589841,,,,,,
221,0.176695259344,,,,,,
222,0.176475226567,,,,,,
223,0.175341621513,,,,,,
224,0.175184001622,,,,,,
225,0.175024817049,,,,,,
226,0.174801197567,,,,,,
227,0.17476817856,,,,,,
228,0.17459825639,,,,,,
229,0.174419685678,,,,,,
230,0.174337604649,,,,,,
231,0.173324509459,,,,,,
232,0.173316698036,,,,,,
233,0.173374528568,,,,,,
234,0.173135635377,,,,,,
235,0.172705740972,,,,,,
236,0.172674648293,,,,,,
237,0.172472445011,,,,,,
238,0.172287011377,,,,,,
239,0.172377031601,,,,,,
240,0.172333165079,,,,,,
241,0.172069337629,,,,,,
242,0.170936440053,,,,,,
243,0.170369551057,,,,,,
244,0.169454326555,,,,,,
245,0.168497590347,,,,,,
246,0.168387730685,,,,,,
247,0.167684641002,,,,,,
248,0.167537992508,,,,,,
249,0.163269263317,,,,,,
250,0.162491239521,,,,,,
251,0.162337601226,,,,,,
252,0.160219246264,,,,,,
253,0.160099043832,,,,,,
254,0.160074701999,,,,,,
255,0.160130165189,,,,,,
256,0.159298523392,,,,,,
257,0.158955732935,,,,,,
258,0.158938285308,,,,,,
259,0.158828854326,,,,,,
260,0.158321109514,,,,,,
261,0.157913502863,,,,,,
262,0.1573605538,,,,,,
263,0.157087266817,,,,,,
264,0.157107305919,,,,,,
265,0.157021015869,,,,,,
266,0.157015606253,,,,,,
267,0.15671615772,,,,,,
268,0.156449008341,,,,,,
269,0.156053029666,,,,,,
270,0.154878288871,,,,,,
271,0.154170016115,,,,,,
272,0.153740512847,,,,,,
273,0.153324570432,,,,,,
274,0.152574405356,,,,,,
275,0.152490834912,,,,,,
276,0.152521848512,,,,,,
277,0.152011724713,,,,,,
278,0.151495308727,,,,,,
279,0.150910243168,,,,,,
280,0.15093775951,,,,,,
281,0.150899940587,,,,,,
282,0.150610440134,,,,,,
283,0.1504937803,,,,,,
284,0.150482139561,,,,,,
285,0.150399102946,,,,,,
286,0.150191386359,,,,,,
287,0.149890486351,,,,,,
288,0.149730473975,,,,,,
289,0.149524433049,,,,,,
290,0.149596368083,,,,,,
291,0.149210761862,,,,,,
292,0.149074654515,,,,,,
293,0.149252275069,,,,,,
294,0.149084019065,,,,,,
295,0.148838854247,,,,,,
296,0.14881585587,,,,,,
297,0.148296479551,,,,,,
298,0.147968362015,,,,,,
299,0.147686934012,,,,,,
300,0.147191714048,,,,,,
301,0.14697421829,,,,,,
302,0.14675208804,,,,,,
303,0.14672479436,,,,,,
304,0.146582882709,,,,,,
305,0.145625310659,,,,,,
306,0.145533499644,,,,,,
307,0.145519133761,,,,,,
308,0.145423118287,,,,,,
309,0.145263069508,,,,,,
310,0.144985243534,,,,,,
311,0.144996891915,,,,,,
312,0.144888040665,,,,,,
313,0.14474979018,,,,,,
314,0.144583438037,,,,,,
315,0.144280411589,,,,,,
316,0.144215094514,,,,,,
317,0.144149261438,,,,,,
318,0.144058165452,,,,,,
319,0.144010189081,,,,,,
320,0.143899049462,,,,,,
321,0.143690776742,,,,,,
322,0.143625523606,,,,,,
323,0.143454587661,,,,,,
324,0.143379818763,,,,,,
325,0.143093226134,,,,,,
326,0.142708933897,,,,,,
327,0.142664174444,,,,,,
328,0.14242457677,,,,,,
329,0.142480485838,,,,,,
330,0.142424622086,,,,,,
331,0.142494625345,,,,,,
332,0.142443123733,,,,,,
333,0.142285541988,,,,,,
334,0.142030424841,,,,,,
335,0.141772090744,,,,,,
336,0.141360820092,,,,,,
337,0.141275323754,,,,,,
338,0.140992080103,,,,,,
339,0.140427871867,,,,,,
340,0.140278921369,,,,,,
341,0.137723002314,,,,,,
342,0.137690126789,,,,,,
343,0.1373229827,,,,,,
344,0.137274927137,,,,,,
345,0.137162724502,,,,,,
346,0.13712064116,,,,,,
347,0.136321551941,,,,,,
348,0.135863016887,,,,,,
349,0.13576531677,,,,,,
350,0.135776610952,,,,,,
351,0.135215774261,,,,,,
352,0.134758182294,,,,,,
353,0.134499294854,,,,,,
354,0.132606105229,,,,,,
355,0.132337638149,,,,,,
356,0.132245897185,,,,,,
357,0.132142944409,,,,,,
358,0.131529594902,,,,,,
359,0.131520555938,,,,,,
360,0.131400478526,,,,,,
361,0.130931874317,,,,,,
362,0.130717691344,,,,,,
363,0.130687618523,,,,,,
364,0.130604084113,,,,,,
365,0.130649109536,,,,,,
366,0.13033819286,,,,,,
367,0.130331010114,,,,,,
368,0.130464118549,,,,,,
369,0.130439086567,,,,,,
370,0.130360335089,,,,,,
371,0.130303632541,,,,,,
372,0.130257287871,,,,,,
373,0.130225370124,,,,,,
374,0.130155631225,,,,,,
375,0.130016768733,,,,,,
376,0.129530177134,,,,,,
377,0.129348344534,,,,,,
378,0.129043746614,,,,,,
379,0.128881531786,,,,,,
380,0.128639437806,,,,,,
381,0.127530259995,,,,,,
382,0.127405994685,,,,,,
383,0.127414648273,,,,,,
384,0.127305663265,,,,,,
385,0.127230272137,,,,,,
386,0.127166303322,,,,,,
387,0.127195784258,,,,,,
388,0.127190105722,,,,,,
389,0.127057373654,,,,,,
390,0.126964777541,,,,,,
391,0.126784099725,,,,,,
392,0.126638022827,,,,,,
393,0.126573514328,,,,,,
394,0.126423479151,,,,,,
395,0.126304426717,,,,,,
396,0.126093432573,,,,,,
397,0.125927113702,,,,,,
398,0.125939133549,,,,,,
399,0.125853475207,,,,,,
400,0.125792480751,,,,,,
401,0.125521538668,,,,,,
402,0.125619193677,,,,,,
403,0.125743963118,,,,,,
404,0.12566263948,,,,,,
405,0.125269882701,,,,,,
406,0.125183906542,,,,,,
407,0.125017270031,,,,,,
408,0.124882816556,,,,,,
409,0.124789440254,,,,,,
410,0.124574548586,,,,,,
411,0.124434671113,,,,,,
412,0.124345645489,,,,,,
413,0.124124022374,,,,,,
414,0.123950590046,,,,,,
415,0.123755947448,,,,,,
416,0.123024700376,,,,,,
417,0.12250602946,,,,,,
418,0.122555525942,,,,,,
419,0.122491164075,,,,,,
420,0.122260652295,,,,,,
421,0.12229238453,,,,,,
422,0.122129671881,,,,,,
423,0.122104974599,,,,,,
424,0.122086019763,,,,,,
425,0.122000733754,,,,,,
426,0.121961555555,,,,,,
427,0.121807106464,,,,,,
428,0.121697490987,,,,,,
429,0.121636779904,,,,,,
430,0.121463296427,,,,,,
431,0.121020118872,,,,,,
432,0.12110583572,,,,,,
433,0.121098547145,,,,,,
434,0.121190820306,,,,,,
435,0.121190830483,,,,,,
436,0.121190999371,,,,,,
437,0.121202863094,,,,,,
438,0.121075260394,,,,,,
439,0.12096120611,,,,,,
440,0.120971520375,,,,,,
441,0.120845571059,,,,,,
442,0.120883257903,,,,,,
443,0.120951895615,,,,,,
444,0.120856163341,,,,,,
445,0.120788299867,,,,,,
446,0.120661288295,,,,,,
447,0.120625766612,,,,,,
448,0.120651654746,,,,,,
449,0.120692800022,,,,,,
450,0.120318996458,,,,,,
451,0.120322788168,,,,,,
452,0.120268813198,,,,,,
453,0.120249538078,,,,,,
454,0.120184051765,,,,,,
455,0.119948124819,,,,,,
456,0.119640577856,,,,,,
457,0.119651497646,,,,,,
458,0.119616056802,,,,,,
459,0.119580363367,,,,,,
460,0.119492571912,,,,,,
461,0.119465609162,,,,,,
462,0.119356290799,,,,,,
463,0.119320515725,,,,,,
464,0.119186222615,,,,,,
465,0.119205256655,,,,,,
466,0.119018039742,,,,,,
467,0.118768611305,,,,,,
468,0.118645122985,,,,,,
469,0.118464438019,,,,,,
470,0.118392940247,,,,,,
471,0.118405237665,,,,,,
472,0.11817926885,,,,,,
473,0.117949345219,,,,,,
474,0.117843878916,,,,,,
475,0.11769258636,,,,,,
476,0.117542647205,,,,,,
477,0.117505372387,,,,,,
478,0.117428682824,,,,,,
479,0.117285149991,,,,,,
480,0.117224075579,,,,,,
481,0.117183058821,,,,,,
482,0.117233541625,,,,,,
483,0.117333527229,,,,,,
484,0.117280861611,,,,,,
485,0.116850171684,,,,,,
486,0.116566697465,,,,,,
487,0.116582057155,,,,,,
488,0.116490547329,,,,,,
489,0.11654299589,,,,,,
490,0.116417856811,,,,,,
491,0.116408181226,,,,,,
492,0.115654829032,,,,,,
493,0.115701022099,,,,,,
494,0.115602562105,,,,,,
495,0.115703464087,,,,,,
496,0.115732614394,,,,,,
497,0.115728957627,,,,,,
498,0.1156521287,,,,,,
499,0.115433173589,,,,,,
