Time(Iteration),LinUCBCoTheta,,,,,,
0,0.348651220896,,,,,,
1,0.342425112225,,,,,,
2,0.333699710988,,,,,,
3,0.323592526372,,,,,,
4,0.311643024447,,,,,,
5,0.300086663931,,,,,,
6,0.294021602215,,,,,,
7,0.286475523555,,,,,,
8,0.279051598345,,,,,,
9,0.272255297678,,,,,,
10,0.26649354353,,,,,,
11,0.256799959145,,,,,,
12,0.247473891157,,,,,,
13,0.241004081481,,,,,,
14,0.234769296131,,,,,,
15,0.227731379032,,,,,,
16,0.220664859323,,,,,,
17,0.214905404485,,,,,,
18,0.208794690574,,,,,,
19,0.202984720729,,,,,,
20,0.196738366717,,,,,,
21,0.187378777949,,,,,,
22,0.182692920271,,,,,,
23,0.178929906077,,,,,,
24,0.175398529344,,,,,,
25,0.170468769301,,,,,,
26,0.164465750956,,,,,,
27,0.156828457376,,,,,,
28,0.152458941786,,,,,,
29,0.150454763279,,,,,,
30,0.14789052545,,,,,,
31,0.145001020033,,,,,,
32,0.141540362765,,,,,,
33,0.139175912369,,,,,,
34,0.137399170779,,,,,,
35,0.134721647061,,,,,,
36,0.132162561242,,,,,,
37,0.131120775632,,,,,,
38,0.129598522837,,,,,,
39,0.126874049807,,,,,,
40,0.125994904484,,,,,,
41,0.124395115654,,,,,,
42,0.123733073718,,,,,,
43,0.122195719087,,,,,,
44,0.118544875715,,,,,,
45,0.116784655283,,,,,,
46,0.115956276097,,,,,,
47,0.114445350576,,,,,,
48,0.113558020931,,,,,,
49,0.112922218152,,,,,,
50,0.110984427206,,,,,,
51,0.110308943468,,,,,,
52,0.109679066234,,,,,,
53,0.108110042526,,,,,,
54,0.107483508657,,,,,,
55,0.106794059949,,,,,,
56,0.103774794663,,,,,,
57,0.10366830313,,,,,,
58,0.102328071444,,,,,,
59,0.101518060513,,,,,,
60,0.100224038279,,,,,,
61,0.0987797151742,,,,,,
62,0.0967559586056,,,,,,
63,0.0959089299515,,,,,,
64,0.0956020926076,,,,,,
65,0.0943296328015,,,,,,
66,0.0927777227288,,,,,,
67,0.0899668402033,,,,,,
68,0.088846374174,,,,,,
69,0.0880036042047,,,,,,
70,0.0875591291492,,,,,,
71,0.0874799795355,,,,,,
72,0.0875523664673,,,,,,
73,0.0877304118125,,,,,,
74,0.0875908538957,,,,,,
75,0.0861230108279,,,,,,
76,0.0851987636102,,,,,,
77,0.0849924672409,,,,,,
78,0.0845417653809,,,,,,
79,0.0838555158202,,,,,,
80,0.0833918002815,,,,,,
81,0.0816247259827,,,,,,
82,0.0813533975724,,,,,,
83,0.0808462852408,,,,,,
84,0.0800392131929,,,,,,
85,0.0780725990608,,,,,,
86,0.0781372295238,,,,,,
87,0.0771417663176,,,,,,
88,0.0771493677728,,,,,,
89,0.0766080734259,,,,,,
90,0.0765701898892,,,,,,
91,0.0763891686146,,,,,,
92,0.0765673089797,,,,,,
93,0.0758781476515,,,,,,
94,0.074955529957,,,,,,
95,0.0745893467522,,,,,,
96,0.0739334692354,,,,,,
97,0.0736042816494,,,,,,
98,0.0734903640319,,,,,,
99,0.0734974113481,,,,,,
100,0.0733166109032,,,,,,
101,0.0734259073982,,,,,,
102,0.0729431249762,,,,,,
103,0.072779093591,,,,,,
104,0.0721342897936,,,,,,
105,0.0720410882284,,,,,,
106,0.0718746628736,,,,,,
107,0.0715026202624,,,,,,
108,0.0713718676999,,,,,,
109,0.0710345885391,,,,,,
110,0.07075158723,,,,,,
111,0.0704802233414,,,,,,
112,0.069978351969,,,,,,
113,0.069579803658,,,,,,
114,0.0693368513888,,,,,,
115,0.0688556303569,,,,,,
116,0.068776190954,,,,,,
117,0.0688195600795,,,,,,
118,0.0686333574002,,,,,,
119,0.0680374749425,,,,,,
120,0.0678563992709,,,,,,
121,0.0669263257943,,,,,,
122,0.0666755470127,,,,,,
123,0.0666292867393,,,,,,
124,0.0662562207818,,,,,,
125,0.0652886105129,,,,,,
126,0.0648451211766,,,,,,
127,0.0647536678276,,,,,,
128,0.0645587237266,,,,,,
129,0.0637404915262,,,,,,
130,0.0636203751786,,,,,,
131,0.063453053976,,,,,,
132,0.0631842433496,,,,,,
133,0.0632546928198,,,,,,
134,0.063023492057,,,,,,
135,0.0627412359807,,,,,,
136,0.0626139917,,,,,,
137,0.0624349123682,,,,,,
138,0.0625256344751,,,,,,
139,0.0621939288188,,,,,,
140,0.062181056958,,,,,,
141,0.062099453806,,,,,,
142,0.0620524266125,,,,,,
143,0.0617583503792,,,,,,
144,0.0617752117761,,,,,,
145,0.0614517223342,,,,,,
146,0.0613004630239,,,,,,
147,0.0612235767654,,,,,,
