Time(Iteration),CAB,LinUCB
0,1.86439261341,1.87386323732
1,3.35947341776,3.48052990408
2,5.02150784314,4.86342370037
3,6.81567532894,5.92072281244
4,8.67984951492,7.16716638373
5,10.8104217399,8.33316085339
6,12.5214262051,9.38428817486
7,14.395636421,10.501088539
8,15.6353890705,11.7276179022
9,17.3806894203,12.3784766861
10,19.6506637339,13.2838054243
11,21.3187016046,13.9594072974
12,23.1173135259,14.8956849532
13,24.9097948867,15.6223793695
14,26.2606637794,16.4161209838
15,28.2141352195,17.2755868795
16,29.7196920066,17.9277452648
17,31.5375982462,18.8585051637
18,33.1150320154,19.4525557865
19,34.7188605977,20.3970495869
20,36.3522968961,20.9410400436
21,38.1515124074,21.492042655
22,39.6047211078,22.0713450081
23,41.0674540212,22.5603572818
24,42.6362443634,22.9229894693
25,44.2718576241,23.2319855351
26,45.7056196867,23.5869438635
27,47.2368314875,24.0332005958
28,48.9467975994,24.3579730321
29,50.701791383,24.664534373
30,52.2740937293,24.9843783577
31,53.5862860773,25.3174933477
32,55.2158298747,25.7620217511
33,56.5107828154,26.0781301637
34,58.0882678378,26.3980247909
35,59.8681301081,26.7041363633
36,61.2263215055,26.9982645784
37,62.4247699275,27.3044628375
38,63.5417035369,27.6510054996
39,65.1810770366,27.9878863196
40,66.3266787196,28.2265019223
41,67.89803971,28.4567829935
42,69.1810090459,28.6719578019
43,70.7377926454,28.8487173613
44,72.4552401716,28.9811832648
45,73.6496683727,29.184073939
46,74.9038932844,29.4757253858
47,76.1126803763,29.5715126561
48,77.6125211546,29.6560690512
49,78.8323508256,29.7224145357
50,80.2383269253,29.8757623273
51,81.4708312018,30.0480226459
52,82.787455116,30.1461291488
53,84.1372182318,30.255766245
54,85.3664498053,30.5488116785
55,86.7946523559,30.7758898263
56,87.6491822856,30.9927755002
57,89.0061999298,31.0581461798
58,90.3071571052,31.1327137294
59,91.4500167197,31.2449324722
60,92.4278097456,31.3624031481
61,93.5236849866,31.5209414761
62,94.2745204284,31.6742146008
63,95.6211479604,31.7382767184
64,96.6514017975,31.846851587
65,97.5017183133,32.0034187638
66,98.7368132136,32.2193267292
67,99.7223081553,32.3139386032
68,100.963499829,32.4638581375
69,101.742443728,32.4946304638
70,102.608129314,32.6430411221
71,103.482210413,32.7169285951
72,104.637340029,32.8553054552
73,105.711651074,32.9455925729
74,106.934373261,33.0734722037
75,108.080691462,33.1443315824
76,108.660926822,33.2755477288
77,109.14079184,33.3604800686
78,110.285153227,33.5505125199
79,110.642392051,33.654205831
80,111.543763723,33.6880660376
81,112.405563797,33.7675462714
82,113.508032208,33.8362365346
83,114.233083569,33.9437059016
84,114.95101034,33.9760122678
85,115.879269289,34.1261272002
86,116.455742513,34.1477540101
87,117.284063121,34.210138486
88,118.202037821,34.2664409514
89,119.164337831,34.3994043559
90,120.24048517,34.5168716079
91,121.128529296,34.583486781
92,121.813607471,34.6164134609
93,122.383546589,34.7632859206
94,123.228756437,34.8788957946
95,123.681871331,34.9667342911
96,124.567665094,35.0423551358
97,125.204669296,35.1477628664
98,125.938143418,35.1890601532
99,126.699979813,35.2354872544
100,127.183851295,35.2976734833
101,127.912259145,35.4212947331
102,128.600390702,35.5482451824
103,129.318171526,35.6168569376
104,129.954696698,35.7097364632
105,130.90112135,35.7874659003
106,131.769043433,35.8377190881
107,132.463753378,35.8800265639
108,133.410031003,35.8988147926
109,134.198181311,35.9479403493
110,135.093755357,35.9727064627
111,135.730489611,36.0203003008
112,136.352183243,36.1096613425
113,136.820269603,36.1316294851
114,137.593022965,36.1865083509
115,138.333735486,36.2256596129
116,139.011902885,36.2599268286
117,139.767781892,36.2711673887
118,140.476819859,36.3121604707
119,141.135468127,36.3626955081
120,141.684031516,36.4070064314
121,142.343101674,36.4577751225
122,142.879919839,36.555935471
123,143.489834647,36.6487159377
124,144.264450532,36.6883823883
125,145.092250336,36.7516408876
126,145.923957025,36.8002720677
127,146.585305663,36.9098245496
128,147.075656802,36.9291973191
129,147.853435648,36.9608858195
130,148.473055779,36.9866461918
131,149.487732526,37.0537079707
132,150.084925828,37.0866043442
133,150.91127585,37.1920650959
134,151.525142455,37.286956722
135,151.911659143,37.3348980136
136,152.313905795,37.392242707
137,153.085857653,37.4573730775
138,153.854051038,37.5044048853
139,154.31632102,37.5480496541
140,154.664153681,37.6079625541
141,155.243026968,37.6450411985
142,155.656852576,37.7947101681
143,156.463558706,37.840456754
144,157.291744007,37.8713610743
145,158.047188021,37.9133624067
146,158.68872255,37.9899560342
147,159.215984024,38.0290289123
148,159.818621917,38.0806492613
149,160.434407116,38.1473672232
150,161.135656547,38.200906122
151,161.610022001,38.2026719156
152,162.423847054,38.2751269838
153,162.836669784,38.3512857309
154,163.794289502,38.4314001691
155,164.575946373,38.4569334094
156,165.226306164,38.4697673143
157,165.885815772,38.5050074331
158,166.469650573,38.577107519
159,167.355579402,38.6102298114
160,168.209976805,38.6933916631
161,168.93945464,38.7192115677
162,169.552995251,38.7759271291
163,170.049034007,38.8220365213
164,170.813819427,38.8687891603
165,171.793539607,38.9069514858
166,172.58243823,38.9338396454
167,173.200859219,38.9698840422
168,173.866374195,39.0221222015
169,174.586848117,39.0805998584
170,175.36536316,39.1440987468
171,175.934793796,39.2048368374
172,176.642906036,39.2476170351
173,177.245929203,39.280046676
174,178.045222489,39.3224014976
175,178.830583535,39.3683215296
176,179.30579747,39.4289365101
177,179.941158472,39.4761522286
178,180.296041884,39.5424956902
179,181.246203548,39.5830864448
180,182.035198074,39.6396064511
181,182.573589588,39.6810359609
182,183.222888371,39.6916063945
183,183.809578647,39.7513348989
184,184.355580191,39.8237408484
185,185.128671585,39.8379859994
186,185.687144249,39.8582374629
