Time(Iteration),CAB_originalCoTheta,,,,,,
0,0.963068189074,,,,,,
1,0.943963266695,,,,,,
2,0.928273553382,,,,,,
3,0.909942458612,,,,,,
4,0.889368207438,,,,,,
5,0.865501159543,,,,,,
6,0.844437213664,,,,,,
7,0.826438765671,,,,,,
8,0.80370852405,,,,,,
9,0.790365148938,,,,,,
10,0.777536411551,,,,,,
11,0.76063114757,,,,,,
12,0.750523975233,,,,,,
13,0.731068118289,,,,,,
14,0.716181293842,,,,,,
15,0.705103903399,,,,,,
16,0.693171318781,,,,,,
17,0.679970262282,,,,,,
18,0.66706185073,,,,,,
19,0.656131904828,,,,,,
20,0.648933206373,,,,,,
21,0.640714053904,,,,,,
22,0.633562778078,,,,,,
23,0.624410168,,,,,,
24,0.618007721308,,,,,,
25,0.613436045155,,,,,,
26,0.6059420159,,,,,,
27,0.600134809853,,,,,,
28,0.589592728536,,,,,,
29,0.586481280849,,,,,,
30,0.581389080216,,,,,,
31,0.573366142274,,,,,,
32,0.565921941608,,,,,,
33,0.559981655225,,,,,,
34,0.55450785171,,,,,,
35,0.548769429898,,,,,,
36,0.544612752915,,,,,,
37,0.538539329445,,,,,,
38,0.535725505739,,,,,,
39,0.532852976063,,,,,,
40,0.52214434499,,,,,,
41,0.520064557612,,,,,,
42,0.518057700872,,,,,,
43,0.513547792322,,,,,,
44,0.508204362886,,,,,,
45,0.504839177377,,,,,,
46,0.498792433645,,,,,,
47,0.495446855355,,,,,,
48,0.494407511866,,,,,,
49,0.490836710604,,,,,,
50,0.489119929697,,,,,,
51,0.486666236084,,,,,,
52,0.484340305532,,,,,,
53,0.482336796862,,,,,,
54,0.478759851572,,,,,,
55,0.469543449952,,,,,,
56,0.46611349244,,,,,,
57,0.460449165296,,,,,,
58,0.454032067112,,,,,,
59,0.450878743414,,,,,,
60,0.447858539691,,,,,,
61,0.44545999622,,,,,,
62,0.441899672015,,,,,,
63,0.436657750846,,,,,,
64,0.431668481939,,,,,,
65,0.427461596841,,,,,,
66,0.424654089822,,,,,,
67,0.420450283911,,,,,,
68,0.41894058856,,,,,,
69,0.418255777409,,,,,,
70,0.414483471881,,,,,,
71,0.413599430407,,,,,,
72,0.412477197116,,,,,,
73,0.407531069622,,,,,,
74,0.39638611177,,,,,,
75,0.393335385781,,,,,,
76,0.390927376765,,,,,,
77,0.389336005153,,,,,,
78,0.38630566232,,,,,,
79,0.384247579946,,,,,,
80,0.379387320252,,,,,,
81,0.378749762025,,,,,,
82,0.374472049707,,,,,,
83,0.372995196409,,,,,,
84,0.371989838422,,,,,,
85,0.370622848431,,,,,,
86,0.365695035258,,,,,,
