Time(Iteration),CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.968099457098,0.972066878138,,,,,,
1,0.952049283656,0.9548422676,,,,,,
2,0.935614305204,0.927921663654,,,,,,
3,0.927125966941,0.902795492522,,,,,,
4,0.912793512225,0.884913253297,,,,,,
5,0.882317742781,0.861343554443,,,,,,
6,0.861397954408,0.844179172762,,,,,,
7,0.83965246929,0.819832426578,,,,,,
8,0.827248579629,0.803900663694,,,,,,
9,0.817000004661,0.793081040321,,,,,,
10,0.786972345366,0.770282371491,,,,,,
11,0.774257163266,0.764403481187,,,,,,
12,0.753318643298,0.740760084125,,,,,,
13,0.735795823613,0.725415162486,,,,,,
14,0.718966295049,0.704203860842,,,,,,
15,0.706520665159,0.683755572682,,,,,,
16,0.695994799118,0.66755112676,,,,,,
17,0.679946138274,0.656327116363,,,,,,
18,0.663416509111,0.64475866945,,,,,,
19,0.65345296671,0.633563194563,,,,,,
20,0.644855398189,0.624878959631,,,,,,
21,0.63488395512,0.619396878399,,,,,,
22,0.62368243557,0.607760229569,,,,,,
23,0.612530935212,0.596733521685,,,,,,
24,0.602526650786,0.590328897093,,,,,,
25,0.595874883637,0.58310736979,,,,,,
26,0.589974841278,0.576667455316,,,,,,
27,0.583615009629,0.571906481253,,,,,,
28,0.578076846018,0.568210610826,,,,,,
29,0.570521852408,0.563942175672,,,,,,
30,0.564739999492,0.55777293176,,,,,,
31,0.56019196456,0.551701100854,,,,,,
32,0.553719766632,0.540931120242,,,,,,
33,0.550624087092,0.53606037488,,,,,,
34,0.543787177134,0.527114488699,,,,,,
35,0.535134317312,0.519606489642,,,,,,
36,0.531789965148,0.516333086164,,,,,,
37,0.526350845861,0.512282499314,,,,,,
38,0.523400007497,0.508530958511,,,,,,
39,0.518453532283,0.502908815873,,,,,,
40,0.517478457844,0.49908602686,,,,,,
41,0.515307679516,0.494282190421,,,,,,
42,0.513060042578,0.489564492137,,,,,,
43,0.511307089358,0.486480691269,,,,,,
44,0.507697520404,0.484873389379,,,,,,
45,0.504810918639,0.480434682059,,,,,,
46,0.503519964512,0.475519592381,,,,,,
47,0.498659839794,0.473662817876,,,,,,
48,0.487759101781,0.463304005774,,,,,,
49,0.483505367725,0.460182173839,,,,,,
50,0.478944894974,0.457548297506,,,,,,
51,0.473163947171,0.45134917268,,,,,,
52,0.469967865083,0.450062090551,,,,,,
53,0.461390445483,0.441674213501,,,,,,
54,0.458324028859,0.438596349258,,,,,,
55,0.455112600174,0.433582313928,,,,,,
56,0.453577696707,0.431064653395,,,,,,
57,0.452097091966,0.428843661629,,,,,,
58,0.450561435504,0.427523791992,,,,,,
59,0.444740646254,0.425655474116,,,,,,
60,0.437234833153,0.419549124707,,,,,,
61,0.434915614471,0.417517136746,,,,,,
62,0.43112647248,0.416167121812,,,,,,
63,0.429245492733,0.414986610912,,,,,,
64,0.428650080869,0.413619072393,,,,,,
65,0.425709729532,0.41040451064,,,,,,
66,0.423435243781,0.408506952989,,,,,,
67,0.421082588812,0.406042116084,,,,,,
68,0.414874314948,0.400462696954,,,,,,
69,0.411928366573,0.398895772379,,,,,,
70,0.41033459948,0.397607903244,,,,,,
71,0.408885421976,0.3961652029,,,,,,
72,0.406574103678,0.393676577627,,,,,,
73,0.404551680001,0.39138380093,,,,,,
74,0.403396357553,0.389446107688,,,,,,
75,0.402330301191,0.389022253936,,,,,,
76,0.401030415272,0.387273791136,,,,,,
77,0.398655572206,0.386405082526,,,,,,
78,0.39546329729,0.384414226507,,,,,,
79,0.393925584934,0.382702698244,,,,,,
80,0.392746361444,0.381209052833,,,,,,
81,0.390296278453,0.380701254807,,,,,,
82,0.387753320416,0.377886555491,,,,,,
83,0.384448647669,0.376293475301,,,,,,
84,0.383910300643,0.37556935543,,,,,,
85,0.382322536984,0.371854871058,,,,,,
86,0.380474697558,0.370516676241,,,,,,
87,0.37943282707,0.368425999564,,,,,,
88,0.377163587562,0.367014850397,,,,,,
89,0.376448841841,0.366310289364,,,,,,
90,0.374606575389,0.361495702194,,,,,,
91,0.371968679858,0.36086509714,,,,,,
92,0.371325879289,0.359240611403,,,,,,
93,0.370383867595,0.358086087551,,,,,,
94,0.369311655713,0.35709792489,,,,,,
95,0.366781050396,0.35624127804,,,,,,
96,0.366006119337,0.355860990014,,,,,,
97,0.364793719715,0.354850365282,,,,,,
98,0.361413449705,0.351831500284,,,,,,
99,0.359961093346,0.350842382605,,,,,,
100,0.35789718964,0.348360622509,,,,,,
101,0.356759794603,0.347814921157,,,,,,
102,0.35645331189,0.347417019187,,,,,,
103,0.352935100326,0.345410395073,,,,,,
104,0.352868225019,0.343693116838,,,,,,
105,0.35004564649,0.343080081944,,,,,,
106,0.348653052684,0.337628548473,,,,,,
107,0.346824608842,0.332858567467,,,,,,
108,0.346332505953,0.331800161156,,,,,,
109,0.345933489741,0.331265080544,,,,,,
110,0.34239021119,0.327758970008,,,,,,
111,0.341740029754,0.325540108631,,,,,,
112,0.3397062311,0.324612804959,,,,,,
113,0.339013904789,0.323871268181,,,,,,
114,0.336898026966,0.32330718931,,,,,,
115,0.335910533476,0.322305520852,,,,,,
116,0.335579044354,0.321517374342,,,,,,
117,0.333872908745,0.320059778631,,,,,,
118,0.333089494833,0.318801206089,,,,,,
119,0.332635882908,0.318461528519,,,,,,
120,0.330840168417,0.317180998276,,,,,,
121,0.328381062959,0.315306582092,,,,,,
122,0.327455481415,0.314053250731,,,,,,
123,0.326388116943,0.313398343732,,,,,,
124,0.325749153192,0.312654834842,,,,,,
125,0.325036294075,0.311579277561,,,,,,
126,0.324002545491,0.309865998131,,,,,,
127,0.317644420167,0.302872634662,,,,,,
128,0.317351433684,0.301838894213,,,,,,
129,0.316844279108,0.300792317422,,,,,,
130,0.31390287672,0.295869997226,,,,,,
131,0.313580798254,0.295277964444,,,,,,
132,0.31333720508,0.295113316652,,,,,,
133,0.312597030152,0.293300534728,,,,,,
134,0.310699939022,0.292025867952,,,,,,
135,0.309747545908,0.291718777431,,,,,,
136,0.308983542124,0.290910117664,,,,,,
137,0.305443331619,0.28987450768,,,,,,
138,0.305076557848,0.287427726222,,,,,,
139,0.301626662262,0.285907872565,,,,,,
140,0.300212216173,0.28426191002,,,,,,
141,0.30010262065,0.283843253531,,,,,,
142,0.299709263697,0.283123784768,,,,,,
143,0.297163860519,0.281632095204,,,,,,
144,0.296891522997,0.281247252008,,,,,,
145,0.29629998399,0.279021912664,,,,,,
146,0.294846858196,0.276836692999,,,,,,
147,0.294623254855,0.276038056942,,,,,,
148,0.289608300897,0.271577296789,,,,,,
149,0.289286042443,0.271209311332,,,,,,
150,0.287737000723,0.269873798946,,,,,,
151,0.28620946327,0.269285271543,,,,,,
152,0.285302692133,0.268876506321,,,,,,
153,0.285140574819,0.268411352845,,,,,,
154,0.281382342393,0.267274336339,,,,,,
155,0.278686740126,0.264882348688,,,,,,
156,0.277098420365,0.263117734528,,,,,,
157,0.275189410772,0.260111943213,,,,,,
158,0.274689534842,0.259607284045,,,,,,
159,0.273887388782,0.257764045548,,,,,,
160,0.273417756611,0.257201187738,,,,,,
161,0.272949656144,0.256530115811,,,,,,
162,0.272547375345,0.255733008913,,,,,,
163,0.271760238065,0.254937476045,,,,,,
164,0.271120676299,0.254155211117,,,,,,
165,0.270403383805,0.253273613354,,,,,,
166,0.270342839636,0.250479131595,,,,,,
167,0.269827833002,0.249866554769,,,,,,
168,0.269223356459,0.249313954882,,,,,,
169,0.268827002042,0.249280201167,,,,,,
170,0.268573260529,0.247977345636,,,,,,
171,0.268288212958,0.24726121124,,,,,,
172,0.268128383321,0.247180730815,,,,,,
173,0.268049155422,0.247050299056,,,,,,
174,0.267877432288,0.246733581479,,,,,,
175,0.267740348192,0.246245773683,,,,,,
176,0.2663197829,0.245217873334,,,,,,
177,0.264613119426,0.243545340562,,,,,,
178,0.264069425021,0.243170469982,,,,,,
179,0.263774013513,0.24257660828,,,,,,
180,0.263488799347,0.242348518379,,,,,,
181,0.263126617247,0.242228719515,,,,,,
182,0.263035284488,0.242180813001,,,,,,
183,0.262607097757,0.241706886777,,,,,,
184,0.261261798789,0.241367019268,,,,,,
185,0.260926168373,0.240953350384,,,,,,
186,0.260496119253,0.240576433664,,,,,,
187,0.259836973084,0.240027418849,,,,,,
188,0.259103643722,0.239091656101,,,,,,
189,0.25782360221,0.238766956093,,,,,,
190,0.257050130265,0.237932298408,,,,,,
191,0.256265737481,0.237388116659,,,,,,
192,0.254858385362,0.236427854257,,,,,,
193,0.254641349889,0.235441296757,,,,,,
194,0.254053781324,0.234788562694,,,,,,
195,0.2536706931,0.234358746958,,,,,,
196,0.252907765674,0.233363435208,,,,,,
197,0.25266473897,0.233091186314,,,,,,
198,0.252432068367,0.232930765673,,,,,,
199,0.252335023555,0.232867318803,,,,,,
200,0.251590189103,0.23132116443,,,,,,
201,0.251496273153,0.230948934019,,,,,,
202,0.250834840006,0.230382216039,,,,,,
203,0.250649717043,0.229964799878,,,,,,
204,0.249511864177,0.229205730842,,,,,,
205,0.249045444354,0.228711433302,,,,,,
206,0.248723321002,0.228465375943,,,,,,
207,0.247626230192,0.227866383785,,,,,,
208,0.247316188025,0.227440667487,,,,,,
209,0.246972380161,0.22693028566,,,,,,
210,0.246874554497,0.226796275682,,,,,,
211,0.245969782252,0.226418952135,,,,,,
212,0.245403769652,0.225917402442,,,,,,
213,0.243628966195,0.225430397409,,,,,,
214,0.243139406358,0.224982324252,,,,,,
215,0.242611794175,0.224413739277,,,,,,
216,0.238554459758,0.224232708165,,,,,,
217,0.237259824471,0.222998586265,,,,,,
218,0.237190386605,0.222918914831,,,,,,
219,0.23679662494,0.222560248186,,,,,,
220,0.236501530105,0.222235651447,,,,,,
221,0.236221198775,0.221190805172,,,,,,
222,0.23586897257,0.221020944294,,,,,,
223,0.235579450476,0.220335934982,,,,,,
224,0.235060699267,0.21989188764,,,,,,
225,0.234779227908,0.21958881537,,,,,,
226,0.234568675573,0.218954772938,,,,,,
227,0.233981237793,0.218048345529,,,,,,
228,0.232362163388,0.215500047735,,,,,,
229,0.232180180767,0.21540342409,,,,,,
230,0.232262782252,0.215463023869,,,,,,
231,0.232205499229,0.214993114938,,,,,,
232,0.231784359892,0.214313051894,,,,,,
233,0.231461251776,0.212598935871,,,,,,
234,0.231121847874,0.21234192054,,,,,,
235,0.230541550129,0.211834859871,,,,,,
236,0.228877507267,0.21113696097,,,,,,
237,0.228515411857,0.210869871305,,,,,,
238,0.228044907229,0.210215894884,,,,,,
239,0.227918573162,0.209945674253,,,,,,
240,0.227541717762,0.209191287921,,,,,,
241,0.227505546875,0.209079841672,,,,,,
242,0.22728527561,0.20867572768,,,,,,
243,0.226610055943,0.207910962795,,,,,,
244,0.226573778956,0.207205161409,,,,,,
245,0.226426311559,0.207032622507,,,,,,
246,0.223561914587,0.206832132848,,,,,,
247,0.223202570275,0.206583680946,,,,,,
248,0.223188935881,0.206515056614,,,,,,
249,0.223233442,0.206557684809,,,,,,
250,0.2220453499,0.206508030822,,,,,,
251,0.221873059598,0.206241092428,,,,,,
252,0.221503887533,0.206142114115,,,,,,
253,0.218683276287,0.203238749347,,,,,,
254,0.218513149628,0.203167689792,,,,,,
255,0.216845571482,0.202397421091,,,,,,
256,0.216244342434,0.201882737906,,,,,,
257,0.216166691694,0.20161438037,,,,,,
258,0.215646503291,0.201171588984,,,,,,
259,0.21521644102,0.200793755245,,,,,,
260,0.215230063588,0.200724794418,,,,,,
261,0.214078158132,0.199792381802,,,,,,
262,0.213791033751,0.199612189355,,,,,,
263,0.213411483815,0.19923289589,,,,,,
264,0.213361587555,0.199165175744,,,,,,
265,0.213341476134,0.199092805855,,,,,,
266,0.213293457555,0.198899089431,,,,,,
267,0.21274173741,0.198636805215,,,,,,
268,0.212652619513,0.198526601874,,,,,,
269,0.212422778218,0.198251491545,,,,,,
270,0.212380373614,0.198307723755,,,,,,
271,0.211714713176,0.197511718861,,,,,,
272,0.211540479024,0.197292886225,,,,,,
273,0.211117805229,0.19673462173,,,,,,
274,0.210694042043,0.195747411449,,,,,,
275,0.208857262004,0.195649463404,,,,,,
276,0.208754927914,0.195621403956,,,,,,
277,0.208063412293,0.194945535475,,,,,,
278,0.208039136262,0.194823760623,,,,,,
279,0.207916582732,0.19464909464,,,,,,
280,0.207639716123,0.194395485293,,,,,,
281,0.207438148982,0.194145954401,,,,,,
282,0.207269031836,0.193937801769,,,,,,
283,0.206969709485,0.193722296373,,,,,,
284,0.206723126231,0.193527167998,,,,,,
285,0.206566686367,0.193018399759,,,,,,
286,0.206531020876,0.19306350317,,,,,,
287,0.206305429042,0.192513808106,,,,,,
288,0.20594744074,0.19204038108,,,,,,
289,0.205653248806,0.191690050728,,,,,,
