Time(Iteration),LinUCB_newCoTheta,LinUCBCoTheta,,,,,,
0,0.965043924356,0.965043924356,,,,,,
1,0.933453709723,0.936689949302,,,,,,
2,0.91189304263,0.913067669334,,,,,,
3,0.885192659126,0.893627252544,,,,,,
4,0.861086448656,0.864200916548,,,,,,
5,0.833277742648,0.847401950896,,,,,,
6,0.819106955912,0.829701602205,,,,,,
7,0.793968724434,0.809148612047,,,,,,
8,0.78573834917,0.800302206036,,,,,,
9,0.77120412804,0.784185843714,,,,,,
10,0.749726727632,0.766176922134,,,,,,
11,0.735503352973,0.752728346954,,,,,,
12,0.714855957592,0.733622609088,,,,,,
13,0.702722801091,0.718595280811,,,,,,
14,0.679621664425,0.695973184114,,,,,,
15,0.655742867329,0.67121574619,,,,,,
16,0.643640111172,0.66140128176,,,,,,
17,0.631193307855,0.640184575664,,,,,,
18,0.612412355685,0.624126010238,,,,,,
19,0.604356018859,0.617407523365,,,,,,
20,0.594655263159,0.607830416488,,,,,,
21,0.586439738859,0.595936434038,,,,,,
22,0.581167113155,0.589858957626,,,,,,
23,0.567915467392,0.576195749285,,,,,,
24,0.558068090314,0.570799806472,,,,,,
25,0.551143014967,0.558973962932,,,,,,
26,0.547573052162,0.550056941712,,,,,,
27,0.544542634752,0.544156269865,,,,,,
28,0.536810076666,0.537574089579,,,,,,
29,0.530754618146,0.529926594308,,,,,,
30,0.518611868572,0.516006056796,,,,,,
31,0.506505383871,0.508325015156,,,,,,
32,0.502787447632,0.503805998156,,,,,,
33,0.496338711698,0.498060466951,,,,,,
34,0.491045224336,0.48999097502,,,,,,
35,0.480684448454,0.481549026913,,,,,,
36,0.469810337292,0.469899725735,,,,,,
37,0.458755205026,0.45820032273,,,,,,
38,0.439197668819,0.45001206718,,,,,,
39,0.436055833584,0.445625453664,,,,,,
40,0.432746640142,0.439881993541,,,,,,
41,0.430490460451,0.436606530868,,,,,,
42,0.420163147985,0.423492500189,,,,,,
43,0.413376281215,0.416239614574,,,,,,
44,0.408026367282,0.410819387565,,,,,,
45,0.402162590759,0.407347123074,,,,,,
46,0.400573490904,0.404972172095,,,,,,
47,0.398790336983,0.403707011205,,,,,,
48,0.395383476322,0.400739319969,,,,,,
49,0.391321931326,0.396597111425,,,,,,
50,0.389799759313,0.395719900536,,,,,,
51,0.379921627029,0.389847738873,,,,,,
52,0.371311785811,0.381512409868,,,,,,
53,0.363423406266,0.376325943914,,,,,,
54,0.361644288304,0.374418510006,,,,,,
55,0.358857474437,0.37145992918,,,,,,
56,0.355139253094,0.366344897203,,,,,,
57,0.35233102179,0.362691877828,,,,,,
58,0.347308297156,0.36103522735,,,,,,
59,0.345394349209,0.35942462989,,,,,,
60,0.343855714535,0.358452010131,,,,,,
61,0.343118853031,0.35621031443,,,,,,
62,0.339679861637,0.353002205083,,,,,,
63,0.337173344509,0.347800251933,,,,,,
64,0.335769344985,0.34688693536,,,,,,
65,0.332600536713,0.342716639616,,,,,,
66,0.330870463963,0.3416272601,,,,,,
67,0.329622462175,0.337535720679,,,,,,
68,0.328287843532,0.336921932575,,,,,,
69,0.32078510958,0.335528781778,,,,,,
70,0.318968362668,0.334851772081,,,,,,
71,0.30951925415,0.32735550629,,,,,,
72,0.307133687383,0.325482283862,,,,,,
73,0.307146735148,0.325083548893,,,,,,
74,0.306105530121,0.322044815384,,,,,,
75,0.304020931757,0.319280879561,,,,,,
76,0.302722620429,0.318008503198,,,,,,
77,0.298959947494,0.314860569382,,,,,,
78,0.297951788251,0.314236873816,,,,,,
79,0.297682793871,0.313209295026,,,,,,
80,0.296951672366,0.312449343664,,,,,,
81,0.296241800172,0.312068004165,,,,,,
82,0.289113965964,0.305943496214,,,,,,
83,0.287196618111,0.304976425422,,,,,,
84,0.286167103545,0.303717842405,,,,,,
85,0.28502968862,0.303007572855,,,,,,
86,0.284095013931,0.301694774801,,,,,,
87,0.28295051337,0.300548322524,,,,,,
88,0.282552773217,0.29964160467,,,,,,
89,0.279484012354,0.296831382742,,,,,,
90,0.27699309608,0.293533508095,,,,,,
91,0.275723505504,0.292851309935,,,,,,
92,0.274569679207,0.291093935789,,,,,,
93,0.273143369342,0.28873328029,,,,,,
94,0.272422422972,0.287946516567,,,,,,
95,0.271231433363,0.286291266878,,,,,,
96,0.267827650705,0.28415953866,,,,,,
97,0.266144381656,0.283981164372,,,,,,
98,0.265211082524,0.282657974661,,,,,,
99,0.264961442687,0.282415447972,,,,,,
100,0.26469605988,0.28199106903,,,,,,
101,0.264034867455,0.281160376448,,,,,,
102,0.263676966699,0.280911637565,,,,,,
103,0.263327599671,0.28058323146,,,,,,
104,0.263085893723,0.280162540885,,,,,,
105,0.258139991734,0.278612801675,,,,,,
106,0.257261281754,0.277613735485,,,,,,
107,0.256319897571,0.276097880125,,,,,,
108,0.256305631973,0.276001145195,,,,,,
109,0.254702538678,0.275214388176,,,,,,
110,0.253341491068,0.274370582467,,,,,,
111,0.253044999632,0.274353812374,,,,,,
112,0.251129766895,0.27296774793,,,,,,
113,0.248975750149,0.271707482469,,,,,,
114,0.248187627349,0.271514928611,,,,,,
115,0.24622181243,0.269360288515,,,,,,
116,0.246459763602,0.269249377129,,,,,,
117,0.245732785098,0.268433761686,,,,,,
118,0.245411966649,0.266808166791,,,,,,
119,0.244336426572,0.266177383095,,,,,,
120,0.242615769043,0.265526565583,,,,,,
121,0.242309594207,0.264695195143,,,,,,
122,0.24075876963,0.263609935102,,,,,,
123,0.240853848155,0.263868275936,,,,,,
124,0.239547407782,0.260887604219,,,,,,
125,0.238530938273,0.260529004566,,,,,,
126,0.237062539504,0.259780993161,,,,,,
127,0.236549149297,0.259380535753,,,,,,
128,0.236247146959,0.259034564788,,,,,,
129,0.236047284225,0.258763662559,,,,,,
130,0.235769774039,0.25864205678,,,,,,
131,0.235315676839,0.258294649179,,,,,,
132,0.233518452504,0.257258946168,,,,,,
133,0.233174200722,0.256736807923,,,,,,
134,0.232727009468,0.256325941334,,,,,,
135,0.231756086806,0.255386353751,,,,,,
136,0.230827575951,0.254492349939,,,,,,
137,0.230866339094,0.254513470644,,,,,,
138,0.229995808935,0.253839718841,,,,,,
139,0.22953919652,0.252680493344,,,,,,
140,0.229664756147,0.253010443257,,,,,,
141,0.229136392174,0.252762539585,,,,,,
142,0.227801344941,0.250118896666,,,,,,
143,0.22754144329,0.249944866537,,,,,,
144,0.227324259213,0.249555858391,,,,,,
145,0.227144368786,0.249204965233,,,,,,
146,0.226307046196,0.248897037608,,,,,,
147,0.226205432884,0.248551860798,,,,,,
148,0.22528764816,0.247457998279,,,,,,
149,0.224418975533,0.241759347545,,,,,,
150,0.223688015573,0.241136288306,,,,,,
151,0.223313168288,0.240874553428,,,,,,
152,0.223063857812,0.240559736111,,,,,,
153,0.222820093147,0.240415470602,,,,,,
154,0.219459777322,0.239350301601,,,,,,
155,0.218800734229,0.238360146992,,,,,,
156,0.217910992175,0.237740932116,,,,,,
157,0.216407950922,0.237333921945,,,,,,
158,0.216638747511,0.237591145529,,,,,,
159,0.215141215851,0.236975828059,,,,,,
160,0.214945720924,0.236489180831,,,,,,
161,0.214283586723,0.236080062436,,,,,,
162,0.21422233133,0.235943886956,,,,,,
163,0.212818413283,0.233305144182,,,,,,
164,0.212475557934,0.233311346638,,,,,,
165,0.211334452616,0.230163440685,,,,,,
166,0.210974484227,0.229874880956,,,,,,
167,0.210539987168,0.22962799037,,,,,,
168,0.208600934908,0.227799309755,,,,,,
169,0.207688017756,0.227105616112,,,,,,
170,0.207330730282,0.226762223467,,,,,,
171,0.207213776381,0.226519322407,,,,,,
172,0.206958388397,0.226316712876,,,,,,
173,0.206216683528,0.223657630151,,,,,,
174,0.206144404157,0.223044125341,,,,,,
175,0.205556388353,0.222668776671,,,,,,
176,0.205325021422,0.22066361058,,,,,,
177,0.204420433581,0.219333253577,,,,,,
178,0.203229950105,0.218774241786,,,,,,
179,0.202643463827,0.218376261445,,,,,,
180,0.201812299551,0.21681042762,,,,,,
181,0.200785750645,0.215309088516,,,,,,
182,0.200491049217,0.214890394282,,,,,,
183,0.200268795765,0.214598255683,,,,,,
184,0.200178391289,0.213561781389,,,,,,
185,0.199926959941,0.213111962404,,,,,,
186,0.199918231657,0.209707897034,,,,,,
187,0.199951579038,0.209733989712,,,,,,
188,0.199977359851,0.20975069141,,,,,,
189,0.199782399689,0.209589635488,,,,,,
190,0.199296100347,0.20932266931,,,,,,
191,0.198864801691,0.207839640582,,,,,,
192,0.198713208105,0.207812508521,,,,,,
193,0.198109644549,0.207462108719,,,,,,
194,0.198071738991,0.207185918258,,,,,,
195,0.197504141808,0.206558951824,,,,,,
196,0.196950186304,0.204796660714,,,,,,
197,0.196807567889,0.20493552996,,,,,,
198,0.196817194222,0.204545254152,,,,,,
199,0.196687239664,0.20454490186,,,,,,
