Time(Iteration),CAB_originalCoTheta,,,,,,
0,0.982383982239,,,,,,
1,0.96213616166,,,,,,
2,0.942234670102,,,,,,
3,0.917484958768,,,,,,
4,0.899665768636,,,,,,
5,0.880112083428,,,,,,
6,0.857832808433,,,,,,
7,0.84431279809,,,,,,
8,0.829722965346,,,,,,
9,0.799271942977,,,,,,
10,0.770804398876,,,,,,
11,0.757466924982,,,,,,
12,0.738662943137,,,,,,
13,0.719048941235,,,,,,
14,0.70801655073,,,,,,
15,0.696295755291,,,,,,
16,0.686162727424,,,,,,
17,0.673504725455,,,,,,
18,0.661464983478,,,,,,
19,0.646601253059,,,,,,
20,0.639329290516,,,,,,
21,0.635207512974,,,,,,
22,0.62108406474,,,,,,
23,0.612402075582,,,,,,
24,0.603797400186,,,,,,
25,0.594055794311,,,,,,
26,0.588406120624,,,,,,
27,0.583791643262,,,,,,
28,0.579555650732,,,,,,
29,0.574723194202,,,,,,
30,0.565599432221,,,,,,
31,0.560241570753,,,,,,
32,0.555661558291,,,,,,
33,0.552504600552,,,,,,
34,0.545553808094,,,,,,
35,0.538491444028,,,,,,
36,0.536056638461,,,,,,
37,0.534194316119,,,,,,
38,0.529393175998,,,,,,
39,0.526548487537,,,,,,
40,0.521927815388,,,,,,
41,0.512284752845,,,,,,
42,0.508695063587,,,,,,
43,0.505302543975,,,,,,
44,0.501079253728,,,,,,
45,0.499566339028,,,,,,
46,0.493877350964,,,,,,
47,0.488488609253,,,,,,
48,0.485423642298,,,,,,
49,0.482847025236,,,,,,
50,0.477213488247,,,,,,
51,0.472448944114,,,,,,
52,0.466225496156,,,,,,
53,0.463866442575,,,,,,
54,0.460912088725,,,,,,
55,0.457186231664,,,,,,
56,0.453681375909,,,,,,
57,0.451694793044,,,,,,
58,0.449099742507,,,,,,
59,0.447089973627,,,,,,
60,0.443304495893,,,,,,
61,0.440215786828,,,,,,
62,0.435359091616,,,,,,
63,0.433680252983,,,,,,
64,0.426412610468,,,,,,
65,0.423203947093,,,,,,
66,0.419885633282,,,,,,
67,0.419444891497,,,,,,
68,0.41641200439,,,,,,
69,0.406468678898,,,,,,
70,0.40091852137,,,,,,
71,0.399588943877,,,,,,
