Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
76,62.1719602472,58.57574163,31.8569397865,53.9681620507
77,62.2465200467,58.7717441595,31.969758588,54.0595914131
78,62.3197702031,58.8134288359,32.0315288389,54.0977849565
79,62.4507146548,58.9031104866,32.1060078444,54.2027416737
80,62.6685170399,59.1557226875,32.1408420126,54.2618721719
81,62.8660519619,59.4804882437,32.3140449165,54.4350750758
82,63.1054084313,59.7593702004,32.4853521924,54.4895754887
83,63.2063186058,59.8049503601,32.4885929189,54.5114306926
84,63.2118603165,59.8104920708,32.4885929189,54.5169724033
85,63.3177174916,59.8622105219,32.512565496,54.5632549391
86,63.5354635993,60.1872485427,32.7257092454,54.7622812133
87,63.5354635993,60.1872485427,32.7257092454,54.8067948498
88,63.644401095,60.5024051614,32.7625179784,54.840298731
89,63.75549453,60.6006237572,32.8449648375,54.9282273966
90,63.75549453,60.6408538847,32.8449648375,54.9803662709
91,63.8461428301,60.6502837347,32.8972873943,55.0363330875
92,63.8461428301,60.7433851862,32.9542570031,55.1032360706
93,63.9821855936,60.8383114432,33.0513651314,55.200344199
94,64.0270996614,60.8921957984,33.0870574547,55.3266307762
95,64.1940377884,61.0598665686,33.2515876073,55.4980041932
96,64.2144347747,61.1934542529,33.2852684686,55.5372267653
97,64.3307978033,61.3266684982,33.4016314973,55.6535897939
98,64.3963233824,61.3846278707,33.5087509233,55.7178484093
99,64.4964911855,61.6761000111,33.6655494067,55.8374395412
