Time(Iteration),CABCoTheta,CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.982785949657,0.990814596915,0.984252848166,,,,,,
1,0.95623469598,0.967780126537,0.955895358025,,,,,,
2,0.927620241221,0.949375090785,0.932824226836,,,,,,
3,0.908872234442,0.92053321571,0.913996826082,,,,,,
4,0.89010774727,0.900025177985,0.892619518545,,,,,,
5,0.868940860438,0.883216657946,0.864452245247,,,,,,
6,0.856619574325,0.864247034827,0.850431759069,,,,,,
7,0.83454305739,0.843552461926,0.828325658876,,,,,,
8,0.810403870548,0.815399376983,0.806612631094,,,,,,
9,0.794174398408,0.792531019911,0.789101997976,,,,,,
10,0.780277271678,0.770269210301,0.76240733739,,,,,,
11,0.755596071192,0.746483817673,0.733869935869,,,,,,
12,0.741088904738,0.724560249569,0.718174286006,,,,,,
13,0.722952807252,0.714083172145,0.702526787724,,,,,,
14,0.705162627415,0.694233713376,0.686313085803,,,,,,
15,0.689038300364,0.679975344497,0.673843086814,,,,,,
16,0.676067934571,0.66988697753,0.665220334731,,,,,,
17,0.661378955065,0.660842964758,0.656608748221,,,,,,
18,0.650362775572,0.653825873193,0.648573585656,,,,,,
19,0.63927995363,0.641739396391,0.63300882598,,,,,,
20,0.629733454709,0.633510500958,0.621287137372,,,,,,
21,0.614982428291,0.61685615619,0.60883294122,,,,,,
22,0.605310320611,0.606368039656,0.601941223926,,,,,,
23,0.591904614144,0.590007540912,0.591875316493,,,,,,
24,0.583176151358,0.583738250609,0.588668854537,,,,,,
25,0.570404958157,0.56843785799,0.574537003354,,,,,,
26,0.567843651552,0.559078066061,0.562526480958,,,,,,
27,0.553012429903,0.549679181954,0.551831026087,,,,,,
28,0.543052681413,0.541612738158,0.544521489101,,,,,,
29,0.536345847165,0.531951905246,0.539453381787,,,,,,
30,0.534007083367,0.518321414168,0.536145805471,,,,,,
31,0.529419357359,0.510070528166,0.531325402115,,,,,,
32,0.527023418127,0.506888904941,0.525737276597,,,,,,
33,0.517600815367,0.496123911213,0.512902959155,,,,,,
34,0.51421922337,0.48955416723,0.507518089548,,,,,,
35,0.505611994368,0.4838208928,0.503537197121,,,,,,
36,0.502205975065,0.478723292403,0.495864281853,,,,,,
37,0.497525855238,0.47295388102,0.491763267389,,,,,,
38,0.492804650568,0.468311806116,0.487835246817,,,,,,
39,0.486146539421,0.461464046779,0.48427470636,,,,,,
40,0.482110182674,0.457940637289,0.480029997032,,,,,,
41,0.478956230272,0.453096351856,0.474000638007,,,,,,
42,0.475144986569,0.450965978709,0.468659324742,,,,,,
43,0.470294057054,0.445334305277,0.463114300109,,,,,,
44,0.460577123818,0.442342003448,0.45915050506,,,,,,
45,0.45577564736,0.438629609855,0.454238527243,,,,,,
46,0.451395244723,0.433545866809,0.44609374964,,,,,,
47,0.4477128965,0.432007687122,0.442022809722,,,,,,
48,0.443541676407,0.428373990026,0.441525561086,,,,,,
49,0.442974805398,0.425570253133,0.437402328382,,,,,,
50,0.436809262436,0.413566156591,0.424946479048,,,,,,
51,0.435103492764,0.408572351833,0.416595885368,,,,,,
52,0.434930586921,0.405602108138,0.414448734472,,,,,,
53,0.432867791362,0.403733516364,0.411991254125,,,,,,
54,0.428731943327,0.402693285279,0.411051997418,,,,,,
55,0.424429771554,0.398721498716,0.405107373923,,,,,,
56,0.421129975152,0.39342873066,0.397124007615,,,,,,
57,0.416218128703,0.391289634391,0.39530979451,,,,,,
58,0.413160984554,0.38995377041,0.393172814863,,,,,,
59,0.405773187393,0.38284725082,0.388642352508,,,,,,
60,0.402653059033,0.380246936243,0.387762645372,,,,,,
61,0.398830282099,0.376718377141,0.386584198633,,,,,,
62,0.398189140163,0.370414213608,0.382264756723,,,,,,
63,0.396496098864,0.364513866516,0.377928368588,,,,,,
64,0.395895551101,0.361219039705,0.373526386597,,,,,,
65,0.394778673746,0.358686436249,0.372763899145,,,,,,
66,0.393252367169,0.356541745792,0.370351859894,,,,,,
67,0.390683986872,0.351142258596,0.366338835129,,,,,,
68,0.389132871146,0.346846983743,0.364319442023,,,,,,
69,0.387913255299,0.347108794185,0.36408232386,,,,,,
70,0.384393980102,0.345945599177,0.362268378247,,,,,,
71,0.382276619677,0.342041202417,0.360297720587,,,,,,
72,0.380835085103,0.340592826886,0.359157741151,,,,,,
73,0.378151406205,0.338669970951,0.356096714425,,,,,,
74,0.377379184924,0.337491355453,0.354649580461,,,,,,
75,0.371880667271,0.332289506036,0.350371589412,,,,,,
76,0.369446315154,0.330928340998,0.348039020442,,,,,,
77,0.367229570129,0.327954755232,0.346713077569,,,,,,
78,0.367079429299,0.3273203644,0.345457767149,,,,,,
79,0.365790923977,0.324520254127,0.342372971387,,,,,,
80,0.363744166351,0.322780280328,0.340301763056,,,,,,
81,0.363460488997,0.322147346229,0.339790260214,,,,,,
82,0.363125444065,0.321970229501,0.338855518649,,,,,,
83,0.360207033845,0.319286223163,0.336640976146,,,,,,
84,0.359139888077,0.317917555285,0.335598858376,,,,,,
85,0.358046430761,0.317379887918,0.335382790541,,,,,,
86,0.352745859248,0.315797181603,0.333135020157,,,,,,
87,0.351243556306,0.313741000285,0.330615048847,,,,,,
88,0.349365490903,0.311457468658,0.327758399376,,,,,,
89,0.34567827033,0.309975148502,0.324656926481,,,,,,
90,0.34503785244,0.309660249287,0.32419609256,,,,,,
91,0.343452435784,0.308794151097,0.323376700455,,,,,,
92,0.34088561339,0.308616083826,0.323158022999,,,,,,
93,0.339034983537,0.307120950309,0.320767616238,,,,,,
94,0.337979718775,0.302460100498,0.317005741536,,,,,,
95,0.337889951588,0.302435477658,0.317161362992,,,,,,
96,0.337175318149,0.301942273586,0.316895463898,,,,,,
97,0.335852630818,0.300440995743,0.315886932673,,,,,,
98,0.334121533012,0.297101759765,0.312779398544,,,,,,
99,0.331580475039,0.295853393173,0.309983373671,,,,,,
100,0.330826699376,0.294544908298,0.30930781353,,,,,,
101,0.328973469087,0.293049003094,0.308243661817,,,,,,
102,0.327712155187,0.291829547926,0.307922648001,,,,,,
103,0.32634821798,0.291555932634,0.307353412021,,,,,,
104,0.32486188185,0.290502860252,0.306743143323,,,,,,
105,0.324492292265,0.28991254251,0.305961422743,,,,,,
106,0.323854406672,0.289522954218,0.303077580801,,,,,,
107,0.32270506203,0.286350926706,0.301119511059,,,,,,
108,0.320098485444,0.285264363834,0.299270828136,,,,,,
109,0.318714679403,0.281957909417,0.295792761697,,,,,,
110,0.314291822294,0.281052258959,0.293397730785,,,,,,
111,0.310644971175,0.279724864893,0.289048910269,,,,,,
112,0.310362087671,0.278782862811,0.287823298286,,,,,,
113,0.309723746573,0.277616992152,0.287081156592,,,,,,
114,0.308915852097,0.276398229069,0.285572473009,,,,,,
115,0.307460796477,0.274706299997,0.285276553913,,,,,,
116,0.305660630168,0.273473407359,0.284244910162,,,,,,
117,0.304175130087,0.272872673483,0.283669357752,,,,,,
118,0.302607796808,0.272103454308,0.282914555329,,,,,,
119,0.301333184738,0.271282968985,0.281500614318,,,,,,
120,0.300098695759,0.269777770366,0.279589732753,,,,,,
