Time(Iteration),CAB_original,LinUCB
0,7.40813877936,8.70135697799
1,11.3953982882,13.1885649327
2,13.8078898675,16.6060044778
3,16.4249608707,19.8103997334
4,19.1723574098,22.2626739144
5,21.7615946295,24.4148725739
6,23.5352708881,26.1707059406
7,25.0317266761,27.5946723103
8,26.9330484857,28.9138853404
9,27.9666539697,29.8947107245
10,29.8057217462,31.1710705287
11,31.0569438336,32.1308888289
12,32.3979606805,33.4339586621
13,33.6421948505,34.1127599879
14,34.4555689355,34.6499655971
15,35.5707442591,35.5888055794
16,36.2762180214,36.3085567753
17,37.4142498416,37.1671179092
18,38.1795678044,37.7507814484
19,38.7935878923,38.2808126531
20,39.3534213232,38.4467059777
21,39.991132998,38.8665536931
22,40.756783185,39.7472597109
23,41.0272995442,39.9411620628
24,41.5016433431,40.5732022801
25,41.7816424663,40.7961347522
26,42.4516656365,41.4025285231
27,42.8404584962,41.8414508739
28,43.5347609128,42.7993014813
29,44.0912702403,43.3776082563
30,44.3397024829,43.6941405891
31,44.3944302511,43.9283697171
32,44.8552896931,44.2176284438
33,45.3758971838,44.7423412022
34,45.6400078512,44.8585160803
35,45.9250991297,45.2599794033
36,45.989483685,45.3340738313
37,46.2658277487,45.5647373758
38,46.4495252286,45.7951396724
39,46.664356959,46.1288380498
40,47.1662112644,46.2076268751
41,47.5749879578,46.6454773411
42,48.0736518113,46.7719822012
43,48.1729201701,46.9127977351
44,48.2451056388,47.093805896
45,48.5338911825,47.2766726558
46,48.5483143476,47.5865430828
47,48.7271042292,47.767782541
48,48.7901949238,47.83162952
49,48.8700467226,47.9885235386
50,48.9481610408,48.0568594915
51,49.0846251398,48.2406189029
52,49.2113631732,48.3673569363
53,49.4513639656,48.7147662574
54,49.5007668254,48.9193139223
55,49.8067329229,49.3473786076
56,49.919044322,49.6521261013
57,50.0020602023,49.7914980089
58,50.2822527938,49.9802976248
59,50.3001598337,50.1552481256
60,50.6087193917,50.619038465
61,50.7794281849,50.7233134439
62,50.8100063806,50.72770492
63,50.9864528481,51.0040449118
64,51.0216332447,51.1954428618
65,51.1373388603,51.2764968609
66,51.2791820199,51.4026664662
67,51.3173979043,51.6772942155
68,51.3914148706,51.7423897101
69,51.52504306,51.7765690817
70,51.6123089664,51.9378152731
71,51.6473110049,52.0347060566
72,51.6823673283,52.0347060566
73,51.9196993779,52.2923862948
74,51.968938585,52.5765005646
75,52.0089684,52.6165303796
76,52.1087781149,52.6213655202
77,52.2456415928,52.7314753962
78,52.6394862315,52.9200450933
79,52.7631342239,53.0436930857
80,52.7801469048,53.0681920534
81,53.2138824609,53.3032808906
82,53.3489011346,53.4187112359
83,53.4787180334,53.4187112359
84,53.5497313758,53.4236039329
85,53.57072861,53.5577737491
86,53.6192029339,53.6152306117
87,53.729855223,53.7197981008
88,53.7602466463,53.899054754
89,53.8492866918,54.1190239173
90,53.9018828218,54.2808020012
91,53.9792661066,54.2808020012
92,54.2317397134,54.4095309788
93,54.4643012195,54.5317775234
94,54.6055687456,54.6730450494
95,54.6058815245,54.6844445699
96,54.765749904,54.8022038472
97,54.8189589239,54.8508627118
98,54.8769706415,54.9739447477
99,55.0956006735,55.0181564575
100,55.1643634893,55.0618260227
101,55.1778134832,55.1276737622
102,55.2476650367,55.1276737622
103,55.2662295047,55.1640659308
104,55.3695299936,55.1696332882
105,55.432400814,55.1727435284
106,55.5078183413,55.2936500136
107,55.507875908,55.2937075803
108,55.5801626307,55.3779204263
109,55.5975969921,55.3779204263
110,55.710836588,55.4165852633
111,55.7453679398,55.4408937688
112,55.7793841603,55.558682348
113,55.9397217066,55.6529701433
114,56.1109191391,55.6968436377
115,56.1907870977,55.7979597195
116,56.2303613758,55.8375339976
117,56.2471056893,55.884729812
118,56.2625036941,55.8936081737
119,56.280048293,55.9111527726
120,56.2827429985,55.9138474781
121,56.346923613,56.2255595687
122,56.3833575036,56.2828892464
123,56.5234001393,56.4574047698
124,56.9600301118,56.5492074143
125,56.9757764139,56.5622070581
126,57.0164480522,56.5723756004
127,57.0835862418,56.748761242
128,57.2685824819,56.8205209041
129,57.3986786194,56.8556495323
130,57.4656216888,56.9325073262
131,57.877009587,57.033258554
132,57.9364242917,57.2360817441
133,57.9364242917,57.2360817441
134,58.2020511928,57.3916268293
135,58.2350194245,57.5110882797
136,58.3130963932,57.5724302854
137,58.3347347797,57.5940686719
138,58.3347347797,57.5940686719
139,58.3419214428,57.7530880323
140,58.3419214428,57.8427526444
141,58.350413622,57.8512448236
142,58.3771218506,57.8779530523
143,58.4471520867,57.9479832883
144,58.4471520867,57.9913451388
145,58.5357768915,58.2153680502
146,58.5437164011,58.2233075598
147,58.5929221069,58.2305775013
148,58.6292629571,58.2781099682
149,58.6375469172,58.2863939282
150,58.6527007617,58.3355280139
151,58.7331835735,58.4457960212
152,58.7942320242,58.5038274629
153,58.8103412998,58.5610865794
154,58.9425592363,58.5675294128
155,58.9543220018,58.5792921783
156,58.9922716296,58.6091466577
157,59.002109801,58.6189848291
158,59.0062075411,58.6230825692
159,59.0113892271,58.650434278
160,59.0789499995,58.6967755143
161,59.1425295443,58.7778027588
162,59.2176271608,58.7933701008
163,59.2334377691,58.915726565
164,59.2874863008,58.9999702916
165,59.3157949167,59.0554213829
166,59.3801215484,59.1374874826
167,59.3801215484,59.1830534572
168,59.3941583763,59.1873123014
169,59.4401804625,59.2437064421
170,59.4533119734,59.3298011058
171,59.5978497361,59.4468003465
172,59.5979239609,59.4468003465
173,59.6169575845,59.4867238181
174,59.6850702382,59.5548364719
175,59.6850702382,59.5548364719
176,59.7042346099,59.5754908996
177,59.7134803185,59.6125819049
178,59.7134803185,59.6125819049
179,59.7398013091,59.6389028955
180,59.7398013091,59.6389028955
181,59.8952051078,59.760160917
182,59.8991628364,59.7641186456
183,59.9727138349,59.8411530144
184,60.0001384064,59.8411530144
185,60.034326697,59.842026277
186,60.034326697,59.842026277
187,60.034326697,59.863328799
188,60.0773609141,59.9506884148
189,60.0875188523,60.0355841759
190,60.0989301303,60.0469954538
191,60.10016918,60.0493866446
192,60.1044802712,60.0626344249
193,60.2267160148,60.104274222
194,60.2267160148,60.104274222
195,60.2754309347,60.1529891419
196,60.332727433,60.2102856403
197,60.3615015242,60.2108809647
198,60.3615889777,60.2109684182
199,60.3722813804,60.2339106005
200,60.394437858,60.2573955759
201,60.3947416443,60.2573955759
202,60.4089751652,60.2643137424
