Time(Iteration),CAB_original,LinUCB
0,5.97344253826,5.97344253826
1,11.7848481324,11.7848481324
2,17.0606543811,17.0606543811
3,21.558425001,21.558425001
4,25.5617003907,25.643630116
5,28.4963343469,28.5749931856
6,31.9019051541,31.9805639929
7,35.1335979249,35.2122567636
8,38.3067484512,38.3854072899
9,40.7017490698,40.7236418997
10,43.00121907,43.0021141887
11,45.7011939833,45.7366175009
12,47.9946208355,48.1193851407
13,50.342511558,50.4995684538
14,52.1009814918,52.5434544395
15,54.4230348589,54.8675356676
16,56.4001612894,57.0633079107
17,57.8565026417,58.5362968521
18,59.4971433054,60.2959417195
19,60.8765140428,61.7524413488
20,61.749351088,62.5885497293
21,62.9418370539,63.8636282912
22,63.7819028477,64.9045974421
23,64.776977455,65.9546823121
24,65.5293935448,66.83132479
25,66.0569548145,67.4123728671
26,66.7811364512,68.2665278879
27,67.55573113,68.9890072499
28,67.9971536876,69.4095920427
29,68.8389013183,70.2896951059
30,69.6439297518,71.1288862129
31,70.3758150907,71.9981081477
32,70.9058642523,72.6814648403
33,71.3070105372,73.0713651832
34,71.7254889681,73.523047983
35,72.0497976951,74.1577742922
36,72.6811091036,74.818576099
37,73.1670917899,75.3189018788
38,73.7537225317,76.0218872167
39,74.101668606,76.3759385328
40,74.7590873053,77.1445034531
41,75.3615328647,77.9705974401
42,75.6823589327,78.5284975095
43,75.9554820671,78.8437277757
44,76.4169088201,79.451601337
45,76.676129082,79.7662996063
46,76.8110379967,80.0006891687
47,77.1013621105,80.4860113372
48,77.6561085508,81.0659756181
49,78.0243475323,81.6165015572
50,78.3823579811,81.9838473995
51,78.5871182681,82.1886076864
52,78.9743523904,82.6741015068
53,79.2920169959,83.1052731451
54,79.3997997667,83.2181431995
55,79.5986163298,83.4149666597
56,79.9179385204,83.7411679588
57,80.2729030218,84.1286795692
58,80.4723665673,84.218887936
59,80.6723854552,84.412828711
60,80.7713980403,84.5949620482
61,80.8605866389,84.6993063318
62,80.9611786742,84.7460349276
63,81.1403246759,84.9251809293
64,81.4211655596,85.1998029464
65,81.5661400833,85.3439432787
66,81.9105404371,85.5806963192
67,81.9550948812,85.629135083
68,82.1218652955,85.7669003873
69,82.2889289782,85.9740707519
70,82.3367303281,86.0382404634
71,82.4269587143,86.1229634423
72,82.6014101494,86.3221553139
73,82.7493514005,86.4750071832
74,82.7610227178,86.4866785004
75,82.8006638981,86.5285871544
76,82.9817788228,86.7011102294
77,83.1500802558,86.8811978313
78,83.2502340933,86.9952992638
79,83.4035304844,87.1485956549
80,83.5458779355,87.290943106
81,83.5682047418,87.3090039802
82,83.73447649,87.4674702148
83,83.7520691998,87.4850629246
84,83.8206169689,87.5224369611
85,84.0465960433,87.7186169726
86,84.259971666,87.9524221148
87,84.798158141,88.4319210128
88,84.8352289911,88.4735537016
89,84.9955940593,88.6309656328
90,84.9955940593,88.6309656328
91,85.0224868089,88.6578583824
92,85.2630054447,88.8645213696
93,85.4045733624,89.0060892873
94,85.5473630523,89.2222141573
95,85.5473630523,89.2222141573
96,85.7830209443,89.454536136
97,85.9049296244,89.5454515262
98,85.9727994848,89.6133213867
99,86.1904364546,89.8309583565
100,86.3468477153,89.9961474838
101,86.4322953391,90.0815951076
102,86.5853649092,90.2382919771
103,86.7457383887,90.4022252589
104,86.9863629088,90.6268831368
105,87.254191337,90.9023471563
106,87.4720506798,91.1202064991
107,87.526868661,91.1750244803
108,87.6664996877,91.3182863031
109,87.9308679522,91.5555444822
110,88.0064032503,91.6290062655
111,88.0551038955,91.6777069107
112,88.2902245478,91.9116500238
113,88.3104358309,91.9434874797
114,88.4472846352,92.183720243
115,88.5820319249,92.3139215988
116,88.7136853331,92.4455750071
117,88.8772578457,92.5898627195
118,89.2017883324,92.9097266666
119,89.2590708225,93.0056312295
120,89.3845144032,93.1310748102
121,89.7450597141,93.4196242621
122,89.7450597141,93.4319061288
123,89.8221269625,93.5089733772
124,90.0404668954,93.7181158049
125,90.0621330264,93.7397819359
126,90.1602240653,93.8378729747
127,90.2806851912,93.97390915
128,90.4624059661,94.1994896654
129,90.5183295394,94.2554132386
130,90.5681841107,94.30526781
131,90.8786886744,94.626572596
132,90.9775504461,94.725949862
133,91.0859623495,94.8521480087
134,91.0878143634,94.8541258739
135,91.2893948961,95.1871484944
136,91.4901036946,95.3893142677
137,91.662762444,95.556499247
138,91.801882536,95.6851509265
139,91.9334946556,95.8167630462
140,92.1118353849,95.9938050738
141,92.1141595907,95.9961292796
142,92.2069849548,96.1236007834
143,92.2604429322,96.1737249158
144,92.3187942793,96.2316508204
145,92.4858591927,96.4007096377
146,92.6274663831,96.5404670321
147,92.6916729848,96.60379548
148,92.8341953817,96.7463178769
149,93.0514195916,96.9635420868
150,93.2068484467,97.1189709419
151,93.241371913,97.2159089235
152,93.418743923,97.4612019759
153,93.6014421411,97.685466634
154,93.7923025123,97.8763270052
155,94.0140316296,98.1012513841
156,94.2844277016,98.3755731514
157,94.2904692912,98.3816147409
158,94.3953030543,98.4864485041
159,94.4654617767,98.5583772409
160,94.6300093744,98.7765735033
161,94.6958341899,98.8474837977
162,94.7022340446,98.8570707509
163,94.7695531986,98.9262044786
164,94.8472965578,99.0039478378
165,94.8726171835,99.0153750818
166,94.9282089288,99.070966827
167,94.9347219803,99.0746348428
168,94.9356004926,99.1207743215
169,94.9874296632,99.1703633354
170,94.9888985755,99.1718322476
171,95.1157626036,99.2874690101
172,95.2334733039,99.4043318691
173,95.3654644598,99.536323025
174,95.3654644598,99.536323025
175,95.37603765,99.5559000581
176,95.37603765,99.5760889126
177,95.3860000706,99.5860513332
178,95.3907328838,99.5907841464
179,95.3998325597,99.5907841464
180,95.4308195169,99.6217711036
181,95.4308195169,99.6217711036
182,95.4308195169,99.6217711036
183,95.5793969176,99.7781096371
184,95.5874111885,99.7938851697
185,95.6340135603,99.8404875415
186,95.7194805469,99.9258280807
187,95.7299000163,99.9286213199
188,95.7299000163,99.9286213199
189,95.7483175112,99.9533427912
190,95.7575997672,99.9693318326
191,95.7575997672,99.9693318326
192,95.7800951109,99.9806996193
193,95.8058054743,100.006409983
194,95.8599915558,100.060596064
195,95.8636509434,100.064255452
196,95.8681214144,100.083899082
197,95.9693794406,100.188504074
198,95.9732108363,100.227089677
199,96.1079558507,100.361834692
200,96.1421431086,100.451975318
201,96.2999396743,100.613630221
202,96.4161967311,100.737504335
203,96.4352049835,100.756512587
204,96.4352049835,100.756768958
205,96.4391234717,100.760687446
206,96.5110095718,100.840957715
207,96.5116484607,100.848414603
208,96.5249927842,100.887921834
209,96.5884742331,100.95249857
210,96.7254103722,101.093839611
211,96.7554061259,101.121838619
212,96.7573317225,101.123764215
213,96.7896166585,101.153190553
214,96.7896166585,101.153190553
215,96.8996371911,101.265996912
216,96.9347919686,101.298657326
217,96.935999341,101.304536799
218,96.9388311586,101.307368616
219,96.9943932958,101.371149858
220,96.9943932958,101.371149858
221,97.0671301656,101.443886728
222,97.0780119333,101.454768495
223,97.2569291371,101.633685699
224,97.2587634785,101.651767396
225,97.2657078182,101.658711736
226,97.2770216795,101.668317029
227,97.4586774636,101.842941904
228,97.4586774636,101.845000032
229,97.5506613943,101.936983962
230,97.5702053371,101.956527905
231,97.5860772336,101.972815604
232,97.6924355364,102.110454831
233,97.7790900916,102.195629283
234,97.8409660898,102.204778027
235,97.8741276605,102.247607881
236,97.8765788308,102.250059051
237,97.8893897468,102.253341839
238,97.9604497881,102.33100036
239,97.9604497881,102.403540603
240,98.0339342873,102.480984753
241,98.0354100146,102.48246048
242,98.0354100146,102.48246048
243,98.1588028252,102.602816026
244,98.1588028252,102.602816026
245,98.2241678656,102.668181066
246,98.2321939253,102.676207126
247,98.2448483927,102.711406458
248,98.2938421112,102.753025159
249,98.2938421112,102.753025159
250,98.3627320363,102.89195613
251,98.3953244024,102.924548496
252,98.4004968658,102.934517403
253,98.4721627339,103.009960856
254,98.4774638592,103.015261981
255,98.4774638592,103.018052093
256,98.5363485402,103.076936774
257,98.5439649076,103.215229545
258,98.6121113905,103.283847138
259,98.6148995688,103.286635316
260,98.6167700997,103.288505847
261,98.623829722,103.28961276
262,98.6386357365,103.309607349
263,98.6406249789,103.317891075
264,98.6935097602,103.370775856
265,98.7184925889,103.395758685
266,98.7913389367,103.468605033
267,98.9329137783,103.609762919
268,98.9353492571,103.61001611
269,98.9371820347,103.611848888
270,98.9610020554,103.635668908
271,99.0533430776,103.726967832
272,99.1253660429,103.798990797
273,99.1381756304,103.811800385
274,99.1381756304,103.814286746
275,99.1381756304,103.814286746
276,99.15479126,103.837024422
277,99.1566014524,103.838834615
278,99.2340868068,103.840310119
279,99.2678944686,103.874117781
280,99.2792272132,103.885450526
281,99.3099541033,103.922666013
282,99.3340296504,103.968356461
283,99.3340296504,103.971231385
284,99.351908069,103.989109803
285,99.3872072645,104.024408999
286,99.4159289691,104.0583541
287,99.4159289691,104.0583541
288,99.4304341717,104.072859302
289,99.4370578767,104.074030969
290,99.4423451682,104.074030969
291,99.4423451682,104.081482851
292,99.5206878721,104.154373262
293,99.5530463422,104.186731732
294,99.5903995632,104.224084953
295,99.5903995632,104.224084953
296,99.5903995632,104.22417704
297,99.5907795087,104.224556985
298,99.5907795087,104.224556985
299,99.5907795087,104.227136379
300,99.5907795087,104.227136379
301,99.5907795087,104.227136379
302,99.6221199822,104.258476852
303,99.6236256357,104.259982506
304,99.6243862822,104.263200914
305,99.6243862822,104.263200914
306,99.6243862822,104.271171288
307,99.6243862822,104.271171288
308,99.6273793556,104.274164361
309,99.6274301736,104.274215179
310,99.6514699996,104.274215179
311,99.6525828712,104.275328051
312,99.6525828712,104.275328051
313,99.7509497098,104.37369489
314,99.7656145481,104.382373845
315,99.7656145481,104.382373845
316,99.8898464055,104.506605703
317,99.8900384594,104.506797757
318,99.8905488084,104.506797757
319,99.8946972696,104.510412769
320,99.9527026477,104.567674828
321,99.9527026477,104.567674828
322,99.9742664389,104.589238619
323,99.9742664389,104.589238619
324,100.131994498,104.746966678
325,100.131994498,104.746966678
326,100.143030181,104.762833438
327,100.232083151,104.851886408
328,100.289054648,104.908857906
329,100.289054648,104.908857906
330,100.305082523,104.926351927
331,100.345990027,104.967259431
332,100.345990027,105.006491866
333,100.362966339,105.023468177
334,100.374771119,105.040233927
335,100.398843966,105.071938405
336,100.417581179,105.090963662
337,100.462411581,105.138760555
338,100.544227643,105.231557491
339,100.605875161,105.290320137
340,100.605875161,105.290320137
341,100.610278493,105.29472347
342,100.610278493,105.296889714
343,100.610278493,105.296889714
344,100.610278493,105.299717589
345,100.658183615,105.34762271
346,100.65904614,105.348485236
347,100.65904614,105.359417683
348,100.65904614,105.359417683
349,100.65904614,105.359417683
350,100.746672242,105.451721043
351,100.76610533,105.464987094
352,100.786598282,105.474346936
353,100.846988515,105.538491676
354,100.856495517,105.547998678
355,100.86192935,105.55343251
356,100.871194897,105.570726477
357,100.872364896,105.571896476
358,100.899795841,105.599327422
359,100.901192881,105.599327422
360,100.910740072,105.608874612
361,100.910740072,105.608874612
362,100.910740072,105.613496667
363,100.911590613,105.614347208
364,100.915105908,105.615223024
365,100.917274194,105.615223024
366,100.917274194,105.615223024
367,100.944524815,105.642473645
368,100.975373774,105.673322604
369,100.975373774,105.680963863
370,100.975373774,105.680963863
371,100.975373774,105.682035126
372,101.021838118,105.72849947
373,101.021838118,105.72849947
374,101.049311344,105.755972696
375,101.144780912,106.039734788
376,101.192280106,106.10496833
377,101.193121594,106.105809818
378,101.193532813,106.106221036
379,101.193532813,106.106221036
380,101.202071674,106.114759898
381,101.202071674,106.122922894
382,101.202071674,106.123793994
383,101.202071674,106.123793994
384,101.202071674,106.123793994
385,101.217358776,106.139081095
386,101.217358776,106.139081095
387,101.220950845,106.142673164
388,101.220950845,106.146760317
389,101.220950845,106.146760317
390,101.220950845,106.146760317
391,101.220950845,106.146760317
392,101.333752615,106.259562087
393,101.351181812,106.276991284
394,101.351181812,106.276991284
395,101.364739429,106.29567215
396,101.367262728,106.298195449
397,101.368170808,106.30281422
398,101.368223445,106.302866857
399,101.374477499,106.307757158
400,101.385444714,106.318724373
401,101.391458544,106.353596389
402,101.413543614,106.375372936
403,101.425356293,106.387185615
404,101.588952014,106.543789121
405,101.588952014,106.543789121
406,101.588952014,106.556792877
407,101.597520747,106.556792877
408,101.61540275,106.57467488
409,101.616324546,106.575596676
410,101.620234859,106.579735881
411,101.620234859,106.579735881
412,101.620730805,106.580231826
413,101.622026246,106.581527268
414,101.622026246,106.581527268
415,101.622026246,106.584440642
416,101.622026246,106.584440642
417,101.690915438,106.653329834
418,101.727288647,106.701146837
419,101.752985634,106.726843825
420,101.801159841,106.775018031
421,101.831306779,106.81667741
422,101.834115035,106.81667741
423,101.834115035,106.830387705
424,101.834115035,106.830387705
425,101.851241026,106.847513696
426,101.91221242,106.90848509
427,101.91221242,106.90848509
428,101.912671575,106.908944245
429,101.912671575,106.909590838
430,101.912671575,106.909590838
431,101.912671575,106.909590838
432,101.912975744,106.909895008
433,101.912975744,106.909895008
434,101.912975744,106.909895008
435,101.917036754,106.909895008
436,101.919805184,106.911299685
437,101.919805184,106.911299685
438,101.922798423,106.929631281
439,101.922798423,106.929631281
440,101.922798423,106.929631281
441,101.922798423,106.929631281
442,101.978198927,106.985031784
443,101.979253197,106.986086055
444,101.985171119,106.988186888
445,101.985868209,106.988883979
446,101.985868209,106.990461064
447,102.028827402,107.034642555
448,102.037113718,107.042611697
449,102.037918862,107.042611697
450,102.037940969,107.042611697
451,102.038440187,107.043110915
452,102.040216218,107.047598656
453,102.043906404,107.05133316
454,102.043906404,107.05133316
455,102.121061018,107.128487774
456,102.197280979,107.206003519
457,102.208784745,107.217507285
458,102.208784745,107.217507285
459,102.232616482,107.249944784
460,102.232616482,107.249944784
461,102.233360257,107.250688559
462,102.281339513,107.298667814
463,102.378423593,107.395751895
464,102.380589497,107.397917799
465,102.433909052,107.457807487
466,102.433909052,107.467916409
467,102.437016473,107.471023831
468,102.437016473,107.471023831
469,102.437016473,107.471023831
470,102.464717355,107.498724713
471,102.523598429,107.557605786
472,102.523598429,107.557605786
473,102.523598429,107.557605786
474,102.537202424,107.571209781
475,102.589852745,107.623860102
476,102.630497901,107.664505258
477,102.631618725,107.665626082
478,102.635431069,107.6664242
479,102.635431069,107.667424907
480,102.733913957,107.765907795
481,102.749075453,107.781069292
482,102.829703785,107.858188962
483,102.829703785,107.858188962
484,102.835551829,107.858188962
485,102.835551829,107.858188962
486,102.835551829,107.858188962
487,102.913159638,107.935796771
488,102.913668766,107.936305899
489,103.010061299,108.032698432
490,103.114411268,108.137048401
491,103.114411268,108.137048401
492,103.117466474,108.140103607
493,103.126305281,108.148942414
494,103.126305281,108.148942414
495,103.134785953,108.157423086
496,103.162808778,108.18544591
497,103.162808778,108.18544591
498,103.165639797,108.18795695
499,103.165639797,108.18795695
