Time(Iteration),CAB_User,CAB,CAB_original,LinUCB
57,53.6663007916,68.7006968789,53.6663007916,59.9939158348
58,53.7799647876,69.1492190354,53.7799647876,60.1933171585
59,53.8615118438,69.5828080417,53.8615118438,60.3974882195
60,53.9360621638,69.8236091159,53.9360621638,60.5206924091
61,54.0355678087,70.2715119902,54.0355678087,60.620198054
62,54.1671481767,70.6210631469,54.1671481767,61.0765225783
63,54.5709246895,71.0394336947,54.5709246895,61.4888781884
64,54.7939976907,71.3442024611,54.7939976907,61.6794645067
65,55.1667616753,71.9378342193,55.1667616753,62.3777279444
66,55.3524401375,72.474990109,55.3524401375,62.5778770082
67,55.4105816354,72.9966771356,55.4105816354,62.7283635738
68,55.4563626889,73.0806991988,55.4563626889,62.8647322053
69,55.670398075,73.9350320779,55.670398075,63.2835312804
70,55.6757681305,74.2702181496,55.6757681305,63.284796892
71,55.9754372136,74.882775461,55.9754372136,63.4561400282
72,55.988977358,75.2441391128,55.988977358,63.5248217416
73,55.988977358,75.6502628208,55.988977358,63.6481092848
74,56.0424429501,76.1164172578,56.0424429501,63.9155376451
75,56.1889592963,76.4726919373,56.1889592963,63.9522995386
76,56.2533519441,76.8850280045,56.2533519441,64.0395460402
77,56.3422288441,77.1459306596,56.3422288441,64.1696457699
78,56.5305732878,77.2639188768,56.5305732878,64.3794702335
79,56.5775497957,77.5353675456,56.5775497957,64.5612215201
80,56.5942719322,77.6912314968,56.5942719322,64.6893965417
81,56.6481739977,77.903538663,56.6481739977,64.8347433682
82,56.7807988827,78.0496133264,56.7807988827,65.1207450415
83,57.0005638137,78.3075111772,57.0005638137,65.1978496405
84,57.0921336829,78.4990018766,57.0921336829,65.5213805817
85,57.1799665534,78.9278655696,57.1799665534,65.6276551434
86,57.2267362843,79.0398538783,57.2267362843,65.8886509596
87,57.2950950866,79.3036158794,57.2950950866,65.9710267167
88,57.3301074438,79.5600639378,57.3301074438,66.1033770034
89,57.3448019377,79.7031684018,57.3448019377,66.1918754883
90,57.3554316545,79.8482484605,57.3554316545,66.3363446987
91,57.3554316545,80.1963656494,57.3554316545,66.4844235311
92,57.5839417694,80.8250599584,57.5839417694,66.7326601667
93,57.6775875472,81.0762600462,57.6765401337,66.8263059446
94,57.6852795161,81.1816810561,57.6842321025,66.8525688371
95,57.7197099483,81.5932623002,57.7186625348,66.9847921999
96,58.0092369156,81.8458929506,58.0051798278,67.1520958727
97,58.0330389666,81.983946607,58.0289818788,67.2042616795
98,58.1244322106,82.0960629504,58.1203751228,67.3143496632
99,58.2207441461,82.1820953156,58.2166870584,67.3555037861
100,58.3193515263,82.1860041394,58.3152944385,67.4034608471
101,58.3715644749,82.398450354,58.3675073871,67.5126835188
102,58.4514679087,82.5192658438,58.4474108209,67.5714608779
103,58.5068117807,82.7035911818,58.5027546929,67.627768236
104,58.5450340609,82.7828751407,58.5409769731,67.6999082566
105,58.6941812478,83.2147446644,58.7403759455,67.9366723029
106,58.7909497659,83.3732127776,58.8371444636,67.9736277912
107,58.8147510204,83.4784437933,58.8609457182,67.9736277912
108,58.8865214611,83.6715779577,58.9327161589,67.9736277912
109,58.9369479009,83.8182877472,58.9831425987,68.0651227704
110,59.0172184655,84.1473774779,59.0634131632,68.1484854147
111,59.1706105596,84.4701289284,59.2168052574,68.278644538
112,59.2371949234,84.6607355905,59.2833896212,68.2897535338
113,59.2509621177,84.9678699508,59.2971568154,68.3918810303
114,59.2621378057,85.1742162704,59.3083325035,68.4030567183
115,59.3165258959,85.2942336565,59.3728993704,68.4956411635
116,59.3714664095,85.4705770982,59.427839884,68.580046249
117,59.5396192395,85.7929046581,59.595992714,68.6787751734
118,59.5396192395,85.7952050812,59.595992714,68.6787751734
119,59.5430944715,85.8873491824,59.599467946,68.6822504053
120,59.5467303774,86.0079829775,59.6011422877,68.683924747
121,59.6198025969,86.108830339,59.6742145071,68.8062361189
122,59.6661389077,86.1699421994,59.720550818,68.8525724298
123,59.7294526853,86.3567077723,59.7838645956,68.8972874498
124,59.7802267278,86.5437022514,59.8375019152,68.9150227419
125,59.8167293417,86.6670720761,59.8740045291,68.9545771451
126,59.8167293417,86.8986759656,59.8740045291,68.962610637
127,59.8237910821,87.0391721853,59.8789473843,69.0450482015
128,59.8367564131,87.3198635218,59.8919127153,69.0642092866
129,59.8608215139,87.5952737697,59.912375415,69.0882743873
130,59.8894203868,87.6285093263,59.9409742879,69.0882743873
131,59.9242074384,87.8320575695,59.9757613396,69.0895977975
132,59.9511564369,88.2339027265,60.002710338,69.0895977975
133,60.06866278,88.3366524648,60.1202166811,69.1014381623
134,60.06866278,88.4116158322,60.1202166811,69.1123571965
135,60.0777474616,88.4367327239,60.1550834535,69.1183395831
136,60.1392090424,88.7234670015,60.2295964746,69.1840357236
137,60.2414500143,88.7957973605,60.3318374464,69.2515446011
138,60.2895342136,89.0505232559,60.3894962911,69.3092034458
139,60.3510716614,89.1901700195,60.4431623855,69.3628695402
140,60.3510716614,89.2655039536,60.4431623855,69.3628695402
141,60.411118847,89.6954711037,60.5032095711,69.4298996358
142,60.504441427,89.9795284344,60.5965321511,69.5488886627
143,60.5456333325,90.3507009294,60.6377240566,69.5544323589
144,60.5583728163,90.6829893119,60.6497901142,69.5664984165
145,60.6510783325,90.8475405972,60.7424956303,69.6592039326
146,60.6562910135,90.9013220975,60.7477083114,69.6592039326
147,60.8409574617,91.2547637031,60.9323747596,69.6592188134
148,60.8747854412,91.3071378489,60.9662027391,69.697581212
149,61.0088895069,91.4455243582,61.0338771071,69.816234799
150,61.1278282235,91.954809509,61.1528158237,69.816234799
151,61.1393115797,92.010320997,61.1642991799,69.8277181552
152,61.2269473554,92.425649866,61.2476589135,69.921384461
153,61.2712549879,92.6254434385,61.2934472023,69.9289003467
154,61.3317153121,92.6963393979,61.3539075265,69.9364365901
155,61.3317153121,92.7980880639,61.3539075265,69.9443214467
156,61.4218228782,93.2486077256,61.4475339871,70.0452717607
157,61.426241784,93.286033484,61.451952893,70.0590909002
158,61.454659545,93.3032171852,61.4803706539,70.0875086612
159,61.4575360799,93.3056387956,61.4832471889,70.0903851961
160,61.4817758396,93.473384498,61.498298306,70.0936197882
161,61.4981228047,93.6042294314,61.5146452711,70.1339836368
162,61.5175870893,93.703726498,61.5341095557,70.1534479214
163,61.5820532361,93.7376534103,61.5985757025,70.1611217442
164,61.6101618056,93.759748069,61.626684272,70.1892303137
165,61.6219391015,93.9154006707,61.6384615679,70.2053801467
166,61.7668615498,94.4282580602,61.7946791437,70.2230982187
167,61.7669141523,94.684258309,61.7947317462,70.2285697414
168,61.7692398071,94.7976079878,61.795043259,70.2308953962
169,61.7718375231,94.8267168039,61.795043259,70.2308953962
170,61.773017112,94.9509357586,61.7962228478,70.2320749851
171,61.8076885517,95.0215785144,61.8308942876,70.2320749851
172,61.8296914198,95.170141281,61.8528971557,70.2540778532
173,61.8377603827,95.2799902599,61.8532247171,70.2718848908
174,61.8697103423,95.4368235223,61.8906651737,70.2975054912
175,61.9236555021,95.689233511,61.9446103336,70.2975054912
176,61.9888557907,95.7597606897,62.0098106221,70.3028323813
177,61.9888557907,95.8338642191,62.0098106221,70.3028323813
178,61.9888557907,95.9139639346,62.0098106221,70.3049687729
179,62.0648685533,96.039479463,62.0858233847,70.3049687729
180,62.067507436,96.1333855717,62.0884622675,70.3443262385
181,62.0776755853,96.2749007701,62.0986304167,70.3531553539
182,62.0916213111,96.3010541921,62.1125761426,70.3671010797
183,62.0971232838,96.3475033487,62.1180781153,70.3671010797
184,62.0982979989,96.4573245537,62.1192528304,70.3671010797
185,62.0982979989,96.5541555662,62.1192528304,70.3671010797
186,62.1700250502,96.6723832503,62.1909798816,70.3966023523
187,62.194830257,96.7954883731,62.2157850884,70.3966023523
188,62.3344766487,96.9042972606,62.3607938587,70.5021943355
189,62.4068404264,97.114007217,62.4331576365,70.5472978673
190,62.4741735448,97.3118201972,62.5004907548,70.6257263738
191,62.4769429269,97.4391144207,62.5032601369,70.6350747651
192,62.47910896,97.5131612595,62.5054261701,70.6387488599
193,62.4949672069,97.5131612595,62.5212844169,70.6987372722
194,62.5634016429,97.7008635773,62.589718853,70.7637178814
195,62.5674062832,97.747297231,62.5937234932,70.7637178814
196,62.5683340933,97.8437554566,62.5937234932,70.7657424808
197,62.5698412075,97.8861163777,62.5952306073,70.7768996939
198,62.6347622665,97.9773895739,62.6612571307,70.7873845503
199,62.6353707478,98.0699574407,62.661865612,70.7951688013
200,62.6694236577,98.2377135242,62.6959185219,70.8138193131
201,62.6723959575,98.2841487481,62.6959185219,70.8138193131
202,62.7024756496,98.3429847556,62.725998214,70.8455635586
203,62.7352882778,98.3935758192,62.7588108421,70.8455635586
204,62.7396399528,98.3979274943,62.7631625172,70.8499152336
205,62.7533500741,98.508781807,62.7768726385,70.8499152336
206,62.7533500741,98.5549764411,62.7768726385,70.8499152336
207,62.7597476107,98.6159549447,62.7862652904,70.8658603689
208,62.7597476107,98.6959005647,62.7862652904,70.8658603689
209,62.7674063102,98.8399354953,62.7939239899,70.884166747
210,62.7682885881,98.8890930018,62.7948062679,70.884166747
211,62.9228722462,99.1761859312,62.9493899259,71.0396268484
212,63.019928084,99.2043053429,63.0591246416,71.0396268484
213,63.1467772846,99.2043053429,63.1021996781,71.0881470928
214,63.1467772846,99.2880458563,63.1021996781,71.0881470928
215,63.205776006,99.5546114901,63.1611983996,71.1014200324
216,63.2098220957,99.5561031803,63.1652444892,71.1069578122
217,63.2152081366,99.6203832314,63.1669794738,71.1111970722
218,63.2152081366,99.6934863962,63.1669794738,71.1181779822
219,63.3680443412,99.7128282395,63.3198156784,71.230566892
220,63.3778915332,99.7265430487,63.3296628704,71.2365918101
221,63.3787965568,99.732622284,63.3305678941,71.2365918101
222,63.3787965568,99.7606278068,63.3305678941,71.2365918101
223,63.395518587,99.7935642844,63.3472899242,71.2365918101
224,63.395518587,99.9248040501,63.3472899242,71.2365918101
225,63.5187492045,100.037747088,63.4705205417,71.2365918101
226,63.5472592573,100.241127176,63.4990305946,71.275951334
227,63.5472592573,100.369809338,63.4990305946,71.3149713092
228,63.5542266587,100.401907533,63.5059979959,71.3219387105
229,63.5542266587,100.401907533,63.5059979959,71.3219387105
230,63.6351205928,100.593330733,63.58689193,71.3308627494
231,63.6351205928,100.638749389,63.58689193,71.3476813623
232,63.6876143499,100.761818958,63.6393856871,71.4087375465
233,63.693201545,100.875158675,63.6449728822,71.4095647434
234,63.8378751524,100.984909853,63.7896464896,71.5548576464
235,63.8378751524,101.137979116,63.7896464896,71.5548576464
236,63.8402743514,101.352689849,63.7920456886,71.5572568454
237,63.8402743514,101.364632376,63.7920456886,71.5671015077
238,63.8421159587,101.387263903,63.793887296,71.5689431151
239,63.8421159587,101.602303613,63.793887296,71.5704483732
240,63.9110361134,101.728618296,63.8506883663,71.5704483732
241,63.9116866812,101.837982647,63.8513389341,71.6081490472
242,63.9274887699,101.968409865,63.8671410228,71.6188273137
243,63.9274887699,102.019668778,63.8671410228,71.6188273137
244,63.9694277456,102.061607754,63.9090799985,71.6607662894
245,63.9724243296,102.069651432,63.9120765825,71.6607662894
246,63.9762143108,102.157600738,63.9158665638,71.6645562707
247,63.9762143108,102.266175424,63.9158665638,71.6645562707
248,63.9775834188,102.306059171,63.9172356717,71.6682423317
249,63.9775834188,102.368809239,63.9172356717,71.6682423317
250,64.0204398812,102.456897501,63.9600921341,71.7110987941
251,64.0240322832,102.733298346,63.9600921341,71.7583057807
252,64.0240322832,102.846237349,63.9600921341,71.7583057807
253,64.0300954382,102.983465643,63.9924486622,71.7588669631
254,64.0300954382,103.151558519,64.0065124997,71.7588669631
255,64.0871505466,103.348146838,64.063567608,71.8159220715
256,64.1285464109,103.389542702,64.1049634724,71.8159220715
257,64.2003173472,103.530181933,64.1767344087,71.8159220715
258,64.2003173472,103.530181933,64.1767344087,71.8269946858
259,64.2294785503,103.586546185,64.2058956118,71.856155889
260,64.2305842457,103.734387283,64.2070013072,71.8572615844
261,64.2305842457,103.808357112,64.2070013072,71.8572615844
262,64.2305842457,103.827679698,64.2070013072,71.8572615844
263,64.2491855817,103.848397176,64.2256026432,71.8593777264
264,64.2491855817,104.052447583,64.2256026432,71.8755616671
265,64.2491855817,104.105202142,64.2256026432,71.8793050878
266,64.3990913052,104.314212244,64.3755083667,71.896303185
267,64.4889321495,104.446540104,64.4795194601,71.9104734342
268,64.5078795907,104.465487545,64.4984669013,71.9104734342
269,64.5078795907,104.512257972,64.4984669013,71.9104734342
270,64.5137966569,104.536919508,64.5022722154,71.9162307551
271,64.5137966569,104.564110679,64.5022722154,71.9162307551
272,64.580519542,104.575020428,64.5689951005,71.9829536403
273,64.700199156,104.743313838,64.6886747145,71.9968960341
274,64.734557735,104.743313838,64.700133253,72.0083545726
275,64.7549612964,104.817224122,64.7205368144,72.0276609235
276,64.8504784177,104.887987343,64.8160539357,72.1231780449
277,64.8504784177,104.926269788,64.8160539357,72.1349920744
278,64.8517880669,105.056715032,64.8173635849,72.1349920744
279,64.8757485489,105.085359532,64.8222019595,72.1956518165
280,64.8757485489,105.102465056,64.8222019595,72.1956518165
281,64.8921473401,105.180745435,64.8386007507,72.1986611299
282,64.9134008478,105.257046456,64.8598542583,72.2231412715
283,64.9134008478,105.351681798,64.8598542583,72.2706086119
284,65.0114287071,105.542714832,64.8659928724,72.2706086119
285,65.0668673528,105.779254555,64.9214315181,72.3260472576
286,65.0668673528,105.878034493,64.9214315181,72.329413439
287,65.1202048153,106.10293713,64.9747689805,72.3829455108
288,65.1202048153,106.172534746,64.9747689805,72.3848459753
289,65.142045236,106.47110828,64.9966094012,72.406686396
290,65.1550458124,106.595505496,65.008961534,72.4190385288
291,65.1550458124,106.649934953,65.010135011,72.4202120058
292,65.1550458124,106.649934953,65.010135011,72.4202120058
293,65.1550458124,106.67244949,65.010135011,72.4209240125
294,65.1627424184,106.680146096,65.0178316171,72.4209240125
295,65.1667764137,106.941206705,65.0218656123,72.4209240125
296,65.1721220778,107.05438109,65.0272112765,72.4228672331
297,65.1869040381,107.072330221,65.0419932367,72.4376491933
298,65.3111609862,107.081544447,65.1662501849,72.4376491933
299,65.5288540756,107.340413176,65.3839432742,72.5335575915
300,65.5288540756,107.411383576,65.3839432742,72.5335575915
301,65.543043334,107.493179402,65.3981325326,72.5348168401
302,65.543043334,107.572022876,65.3981325326,72.5348168401
303,65.54520816,107.643442629,65.3981325326,72.5390207024
304,65.5544589767,107.69497407,65.3999730943,72.5408612641
305,65.6065395234,107.922515031,65.452053641,72.5929418108
306,65.6771598524,108.040554142,65.5226739701,72.6635621398
307,65.6771598524,108.040554142,65.5226739701,72.6635621398
308,65.6771598524,108.102693497,65.5226739701,72.6635621398
309,65.6810752582,108.13816529,65.5226739701,72.6690116029
310,65.6819813905,108.139071422,65.5235801023,72.6699177352
311,65.7730608159,108.318646065,65.6146595278,72.7612070138
312,65.7730608159,108.33133441,65.6146595278,72.7612070138
313,65.7730608159,108.360124151,65.6146595278,72.7612070138
314,65.799598651,108.480254288,65.6411973629,72.7859435053
315,65.8093885107,108.517632707,65.6524340297,72.7979579834
316,65.8975407676,108.63225934,65.7385268899,72.7979579834
317,65.9445510833,108.695652314,65.7855372056,72.8377097716
318,65.9445510833,108.720781583,65.7855372056,72.8377097716
319,65.9600920638,108.752184559,65.8010781861,72.8465315485
320,65.9600920638,108.861320394,65.8010781861,72.8465315485
321,65.9600920638,108.876278703,65.8046138567,72.8465315485
322,65.9600920638,108.87734041,65.8046138567,72.8465315485
323,65.9600920638,108.997777832,65.8046138567,72.8475797038
324,65.9600920638,109.021357401,65.8046138567,72.8475797038
325,65.9600920638,109.027144193,65.8046138567,72.8495128902
326,66.1227722321,109.145183708,65.967294025,72.9446121698
327,66.2173866086,109.458445659,66.0619084014,72.9474882995
328,66.217822303,109.616426256,66.0623440959,72.9474882995
329,66.2436926109,109.903150518,66.0882144038,72.9733586073
330,66.2515229433,109.934704842,66.0960447362,72.9817486423
331,66.2515229433,109.954094934,66.0960447362,72.9817486423
332,66.2515229433,110.008474089,66.0960447362,72.9850365569
333,66.2545164993,110.017981349,66.0990382922,72.9880301129
334,66.2545164993,110.038153759,66.0990382922,72.9880301129
335,66.2930027168,110.065035752,66.139375612,73.0265163303
336,66.3159722279,110.200852742,66.1601396397,73.047280358
337,66.3433091123,110.269824401,66.1874765241,73.0495561036
338,66.4179606183,110.388297723,66.2621280301,73.1242076095
339,66.4203157411,110.399422444,66.2644831529,73.1265627323
340,66.4288864742,110.409365943,66.273053886,73.1453317156
341,66.4427693956,110.482946046,66.2883095735,73.1614868446
342,66.4515464315,110.506998571,66.2970866095,73.1702638806
343,66.5125962835,110.699291754,66.3581364614,73.2313137325
344,66.5208134728,110.840490311,66.3663536507,73.2395309218
345,66.5208134728,110.950460634,66.3663536507,73.2395309218
346,66.5208134728,110.965066612,66.3663536507,73.2395309218
347,66.5208134728,111.00490553,66.3663536507,73.2538177475
348,66.5283783741,111.114239893,66.373918552,73.2538177475
349,66.5283783741,111.159759339,66.373918552,73.2538177475
350,66.528571747,111.199263212,66.3741119249,73.2540111204
351,66.5605727031,111.316610261,66.4047374906,73.2846366861
352,66.5605727031,111.316610261,66.4047374906,73.2846366861
353,66.5615819622,111.318936218,66.4057467497,73.2856459452
354,66.5661163985,111.32948313,66.410281186,73.295512323
355,66.5865980742,111.435802111,66.4307628617,73.3338850448
356,66.6114143522,111.465700764,66.4555791397,73.3382907647
357,66.6114143522,111.685137747,66.4555791397,73.3390996947
358,66.6118956035,111.72731903,66.456060391,73.3395809461
359,66.6150667834,111.83022698,66.4592315709,73.3427521259
360,66.6150667834,111.857593066,66.4592315709,73.3427521259
361,66.6158468098,111.926392969,66.4600115973,73.3435321524
362,66.7070129549,112.136284588,66.5511777423,73.3468672332
363,66.7216776841,112.177621085,66.5658424715,73.3638753002
364,66.7236673544,112.383102609,66.5678321419,73.3658649705
365,66.7345255101,112.393960765,66.5786902976,73.3767231262
366,66.7356034848,112.514028467,66.5797682722,73.3778011009
367,66.7944967352,112.547918579,66.6386615227,73.4333894782
368,66.8984678227,112.687674354,66.7380120638,73.454318758
369,66.9048410294,112.721536137,66.7432358697,73.4658439645
370,66.9048410294,112.736219329,66.7457953563,73.4684034511
371,66.9048410294,112.764402318,66.7457953563,73.4684034511
372,66.9130734408,112.796980784,66.7540277677,73.4880945586
373,66.9271742803,112.878816419,66.7681286072,73.5021953982
374,66.9305937589,112.927544281,66.7715480858,73.5021953982
375,66.9307687524,112.936063088,66.7715480858,73.5021953982
376,66.9798508159,113.043380107,66.8954630265,73.5140028695
377,66.9812456868,113.043380107,66.8954630265,73.5140028695
378,66.9812456868,113.084592259,66.8954630265,73.5140028695
379,66.9848449346,113.122923858,66.8990622744,73.5176021173
380,66.9869285993,113.151025507,66.9857067019,73.6021628801
381,66.9869285993,113.242711615,66.9887462133,73.6052023915
382,66.9895547498,113.268787584,66.9913723638,73.607828542
383,66.9903124435,113.356685415,66.9921300575,73.6085862357
384,66.9931807744,113.368018745,66.9921300575,73.6114545666
385,67.0067593687,113.437159858,67.0064177632,73.6149493044
386,67.0067593687,113.47262342,67.0064177632,73.6149493044
387,67.1305683228,113.6520425,67.1302267173,73.6178361918
388,67.1309218479,113.703281668,67.1367832909,73.6243927654
389,67.1423463138,113.77376246,67.1482077569,73.6358172314
390,67.144825607,113.78700171,67.15068705,73.6382965245
391,67.1880514738,113.847244294,67.1939129168,73.6815223913
392,67.1880514738,113.880538171,67.1939129168,73.6825839039
393,67.1880514738,113.911148825,67.1962412384,73.6825839039
394,67.2189598031,113.977138739,67.2271495677,73.7134922332
395,67.2189598031,114.031790856,67.2271495677,73.7134922332
396,67.2189598031,114.031790856,67.2271495677,73.7134922332
397,67.3007165995,114.152713818,67.3089063641,73.7690097063
398,67.3007165995,114.170035187,67.3089063641,73.7690097063
399,67.3018170027,114.190938061,67.3100067674,73.7701101096
400,67.340992741,114.211162714,67.3491825056,73.8092858478
401,67.346535963,114.232410733,67.3547257277,73.8148290699
402,67.3469373328,114.275413414,67.3551270975,73.8153416995
403,67.3508813968,114.350008793,67.3590711615,73.8181583549
404,67.3634875174,114.484434248,67.3716772821,73.8181583549
405,67.3655802261,114.505710356,67.3737699907,73.8202510635
406,67.3669985167,114.544823794,67.3751882814,73.8216693541
407,67.3669985167,114.611449804,67.3751882814,73.8234775183
408,67.3914568321,114.625860479,67.3996465968,73.8479358337
409,67.3914568321,114.750329822,67.3996465968,73.8479358337
410,67.3914568321,114.829421284,67.3996465968,73.8479358337
411,67.4407699868,114.919899612,67.4489597514,73.8479358337
412,67.466410137,114.946008756,67.4489597514,73.8479358337
413,67.4690562716,114.958417033,67.453213783,73.8505819683
414,67.4690562716,115.060284647,67.453213783,73.9458848139
415,67.5249982879,115.13871248,67.5091557993,73.9458848139
416,67.5261098605,115.149564469,67.5102673719,73.9469963865
417,67.5279437471,115.166992949,67.5121012585,73.9469963865
418,67.5279437471,115.166992949,67.517393977,73.9469963865
419,67.5279437471,115.166992949,67.517393977,73.9469963865
420,67.5490121705,115.277160219,67.5384624004,73.96806481
421,67.5628307497,115.478001283,67.5522809796,74.0383438995
422,67.5657163687,115.536346468,67.5551665986,74.03937715
423,67.5657163687,115.629137058,67.5551665986,74.03937715
424,67.5657163687,115.686499544,67.5551665986,74.0416094645
425,67.5783036476,115.731246877,67.5677538775,74.0416094645
426,67.5783036476,115.885433098,67.6490212168,74.1228768038
427,67.5822032663,115.927514561,67.6529208355,74.1235877571
428,67.6125755949,116.059591497,67.6832931641,74.1401617518
429,67.6125755949,116.115944364,67.7330430129,74.1401617518
430,67.6236581404,116.150611015,67.7441255584,74.1512442973
431,67.6250334181,116.172575352,67.7455008362,74.1525128415
432,67.6311868171,116.260433187,67.7516542351,74.2174064656
433,67.6311868171,116.287971566,67.7516542351,74.2468646739
434,67.6311868171,116.313142879,67.7516542351,74.2477786877
435,67.6311868171,116.381211193,67.7516542351,74.2498217079
436,67.6311868171,116.381211193,67.7516542351,74.2740536914
437,67.6312259367,116.462944753,67.7516933547,74.2751471762
438,67.6312259367,116.603397375,67.7516933547,74.361408735
439,67.6312259367,116.677075543,67.7516933547,74.361408735
440,67.6312259367,116.684452843,67.7516933547,74.361408735
441,67.6312259367,116.690055422,67.7516933547,74.361408735
442,67.6354547617,116.691847852,67.7559221798,74.3641371224
443,67.6354547617,116.718403486,67.760266749,74.3641371224
444,67.6354547617,116.718403486,67.760266749,74.3641371224
445,67.6394704944,116.810511914,67.7642824817,74.3681528551
446,67.6394704944,116.819164237,67.7642824817,74.372951293
447,67.6394704944,116.862867065,67.7772326618,74.385901473
448,67.6394704944,116.885436999,67.7772326618,74.385901473
449,67.6395959216,116.928923238,67.777358089,74.3860269003
450,67.6409947807,116.938716183,67.7787569481,74.3874257593
451,67.674558324,116.983536248,67.8123204913,74.4209893026
452,67.6780237527,117.049115922,67.81578592,74.4209893026
453,67.6785290501,117.059297798,67.8162912175,74.4209893026
454,67.6794337303,117.060864104,67.8171958977,74.4218939828
455,67.6794337303,117.084285009,67.840616802,74.4453148871
456,67.6796016869,117.118682957,67.840616802,74.4453148871
457,67.6919809884,117.118682957,67.8529961034,74.4576941885
458,67.6928071322,117.174741601,67.8538222472,74.4716854688
459,67.6942022472,117.216073752,67.8552173622,74.4730805837
460,67.6954679007,117.22652741,67.8564830157,74.4743462373
461,67.6954679007,117.239710258,67.8564830157,74.4743462373
462,67.6954679007,117.35459739,67.8866119596,74.5591044253
463,67.6954679007,117.35459739,67.8866119596,74.5591044253
464,67.6954679007,117.357481238,67.8866119596,74.5591044253
465,67.6954679007,117.357481238,67.8866119596,74.5591044253
466,67.6954679007,117.399775112,67.8902630159,74.5591044253
467,67.695687255,117.447121927,67.8925696057,74.5593237796
468,67.695687255,117.52183537,67.9395968315,74.5638052253
469,67.695687255,117.572451033,67.9395968315,74.5638052253
470,67.6971319391,117.607622472,67.9410415156,74.5652499094
471,67.6971319391,117.648748659,67.9410415156,74.5702891686
472,67.6971319391,117.664168254,67.9410415156,74.5702891686
473,67.708482995,117.734242678,67.9568340493,74.5816402245
474,67.7498990473,117.754763906,67.9579916454,74.6230562768
475,67.7498990473,117.797134144,67.9579916454,74.6235714195
476,67.7517348021,117.846138099,67.9598274003,74.6254071743
477,67.7517348021,117.869253313,67.9598274003,74.6317300201
