Time(Iteration),CAB,CAB_original
0,9.38850462482,9.38850462482
1,15.8139773239,15.8139773239
2,22.4625641693,22.4625641693
3,26.3812728206,26.6712618098
4,29.4383192464,29.7283082357
5,32.9989182501,33.3393324412
6,35.5187383196,35.8591525107
7,37.4664662936,38.1003046085
8,39.5317393804,40.4220567932
9,41.6798946354,42.6165064352
10,44.0034943857,44.958311175
11,45.6263997556,46.8918449925
12,47.3481393724,49.2109484107
13,49.0698972173,50.8730816654
14,49.8126322833,51.9854497865
15,50.6836673587,52.8823916128
16,51.9651172943,54.2201061674
17,52.6971864415,55.0087197144
18,53.6742792134,56.0646013743
19,54.4560745298,56.618037923
20,55.2076454099,57.3735222258
21,55.7307015683,57.8284308783
22,56.1491996936,58.4534655217
23,56.9429893039,59.3676998826
24,58.0573803089,60.1611542664
25,58.2823551683,60.4699590643
26,58.6877169077,60.9185374293
27,59.3909614037,61.3996803969
28,59.6708288805,61.6178893
29,60.3421308799,62.2426948343
30,60.6844208699,62.6593098155
31,60.8523737718,62.8968800998
32,61.3731233893,63.2764172861
33,61.7623345533,63.4744751234
34,62.2178007049,63.8260106292
35,62.4783068987,64.2561242624
36,62.8327754889,64.4495029478
37,63.449628778,64.9573205295
38,63.636070753,65.1437625046
39,63.9546186142,65.2036400088
40,64.2230641801,65.3188874004
41,64.2596246303,65.3554478506
42,64.4405412663,65.5363644866
43,64.5816679826,65.6484425876
44,64.8752950039,66.1839224714
45,65.1330112337,66.4980807302
46,65.1897544755,66.554823972
47,65.4899974139,66.6789219567
48,65.7348672575,66.8350662784
49,65.9660240318,67.0557044176
50,66.1947506904,67.1863126914
51,66.3127855664,67.3187713621
52,66.7653333408,67.3334523832
53,66.9702919469,67.4527876828
54,67.2956497066,67.7493491418
55,67.4536846416,67.9221602071
56,67.6257788655,68.0660930869
57,67.7145605562,68.1090429724
58,68.0393386081,68.2268072869
59,68.285494598,68.3558011751
60,68.4133788728,68.4350121042
61,68.6026095336,68.5795718185
62,68.6942869476,68.6175879044
63,68.9079524205,68.7571405673
64,69.0791624748,68.9415548854
65,69.3663688938,69.0879212002
66,69.5006220787,69.1552429792
67,69.5559056601,69.1864906032
68,69.6128637042,69.2279381632
69,69.6874086026,69.2848531555
70,69.9395624866,69.5064181525
71,70.0884474353,69.6233738337
