Time(Iteration),CAB,CAB_original
0,2.49230799641,2.49230799641
1,4.86703142563,4.86703142563
2,7.08978715122,7.08978715122
3,8.94008605563,8.94008605563
4,10.6128102249,10.6128102249
5,12.2302681437,12.2302681437
6,13.7749578205,13.7749578205
7,15.3711265745,15.3711265745
8,16.668736212,16.668736212
9,18.0140087274,18.0140087274
10,19.2735012398,19.2735012398
11,20.59083332,20.59083332
12,21.4167557447,21.4167557447
13,22.4334583151,22.4334583151
14,23.126771515,23.126771515
15,23.8988257335,23.8988257335
16,24.5214095631,24.5214095631
17,25.242728932,25.242728932
18,25.8486404351,25.8486404351
19,26.2755259044,26.2755259044
20,26.8362068073,26.8362068073
21,27.3383965143,27.3383965143
22,27.9065472871,27.9065472871
23,28.2575739731,28.2575739731
24,28.7849157595,28.7849157595
25,29.2842132058,29.2842132058
26,29.6624902367,29.6624902367
27,30.1350803219,30.1350803219
28,30.6509115641,30.6509115641
29,30.8477554327,30.8477554327
30,31.1936197988,31.1936197988
31,31.5386718143,31.4814780789
32,32.0523811793,32.0128903974
33,32.4612381889,32.4278438886
34,32.783406785,32.7465399085
35,33.3440288266,33.2997601436
36,33.7676082786,33.7396195524
37,34.0740617161,34.037090462
38,34.359402231,34.3183611965
39,34.6862795853,34.6159343112
40,34.963551557,34.8998681314
41,35.3530971934,35.281403244
42,35.6437080077,35.5720140583
43,35.975182378,35.9570010849
44,36.2065349037,36.2139647833
45,36.3927231019,36.4112574581
46,36.6829344735,36.7014688298
47,36.9402740581,36.9539009902
48,37.2162480462,37.276475426
49,37.37469911,37.4615158078
50,37.6090862842,37.7588911293
51,37.7935759475,37.9471592888
52,38.0104312069,38.1495901572
53,38.1234645711,38.2992062145
54,38.3116530869,38.4873947303
55,38.5044224962,38.6861111023
56,38.7516803716,38.9547987926
57,39.0406901067,39.3002430504
58,39.276798374,39.5122631021
59,39.4565300298,39.687302349
60,39.6343572054,39.8653071205
61,39.7567119045,39.9810132407
62,39.956251494,40.1888567733
63,40.1625515332,40.4175930155
64,40.2865224933,40.5471165201
65,40.4639469856,40.7125676554
66,40.6621591623,40.9378436085
67,40.8910150742,41.1684335697
68,41.0502131008,41.372723962
69,41.1862970883,41.5303113241
70,41.4291801417,41.7834097797
71,41.566823748,41.9390984893
72,41.7996377935,42.1276356079
73,41.9743457346,42.3364775829
74,42.1038840087,42.4577173587
75,42.229874891,42.6256957461
76,42.3402018223,42.733176925
77,42.4982754385,42.8491165687
78,42.582914475,42.9220579356
79,42.6976864439,43.0337897711
80,42.8459455081,43.1815669731
81,42.9089751513,43.23810831
82,43.0232712015,43.3469873356
83,43.0905983758,43.5279828331
84,43.1662502732,43.6059289323
