Time(Iteration),CAB_originalCoTheta,,,,,,
0,0.986571082604,,,,,,
1,0.956203982312,,,,,,
2,0.943457089343,,,,,,
3,0.922139070259,,,,,,
4,0.904453758166,,,,,,
5,0.881885733951,,,,,,
6,0.860846124379,,,,,,
7,0.840020214823,,,,,,
8,0.825027208841,,,,,,
9,0.812724788471,,,,,,
10,0.784879099691,,,,,,
11,0.762508680037,,,,,,
12,0.744114762181,,,,,,
13,0.710625042357,,,,,,
14,0.679091340739,,,,,,
15,0.660872894317,,,,,,
16,0.646251684877,,,,,,
17,0.635087574541,,,,,,
18,0.62783637662,,,,,,
19,0.621755437619,,,,,,
20,0.613887044414,,,,,,
21,0.603018218978,,,,,,
22,0.596665244309,,,,,,
23,0.587630075983,,,,,,
24,0.574784722173,,,,,,
25,0.560626962408,,,,,,
26,0.556232709239,,,,,,
27,0.54839218953,,,,,,
28,0.539755428221,,,,,,
29,0.534102767254,,,,,,
30,0.527505712876,,,,,,
31,0.522885434258,,,,,,
32,0.518431631775,,,,,,
33,0.508286591836,,,,,,
34,0.504317239705,,,,,,
35,0.500585602645,,,,,,
36,0.49468969799,,,,,,
37,0.489204886342,,,,,,
38,0.483854465986,,,,,,
39,0.48146338305,,,,,,
40,0.474929025072,,,,,,
41,0.472863485432,,,,,,
42,0.468547885435,,,,,,
43,0.464652536949,,,,,,
44,0.462148201657,,,,,,
45,0.456550581607,,,,,,
46,0.4513082312,,,,,,
47,0.446824838122,,,,,,
48,0.44222198539,,,,,,
49,0.43828512132,,,,,,
50,0.435298950905,,,,,,
51,0.433186709907,,,,,,
52,0.429979453861,,,,,,
53,0.429105560344,,,,,,
54,0.425473039151,,,,,,
55,0.419799690243,,,,,,
56,0.415150065281,,,,,,
57,0.411388173498,,,,,,
58,0.409853076813,,,,,,
59,0.407267085383,,,,,,
60,0.404990689546,,,,,,
61,0.40305518596,,,,,,
62,0.399454040153,,,,,,
63,0.398389715258,,,,,,
64,0.390980420007,,,,,,
65,0.389891207966,,,,,,
66,0.388353762317,,,,,,
67,0.387573678513,,,,,,
68,0.386707619327,,,,,,
69,0.385336778847,,,,,,
70,0.381185737167,,,,,,
71,0.37754746771,,,,,,
72,0.377003686262,,,,,,
73,0.375497689082,,,,,,
74,0.3719136421,,,,,,
75,0.370422892223,,,,,,
76,0.367628536291,,,,,,
77,0.366771347588,,,,,,
78,0.366478547206,,,,,,
79,0.365788733558,,,,,,
80,0.364199404633,,,,,,
81,0.362496751593,,,,,,
82,0.361826991522,,,,,,
83,0.361094822878,,,,,,
84,0.360365001581,,,,,,
85,0.360185377161,,,,,,
86,0.359223984537,,,,,,
87,0.357363932234,,,,,,
88,0.3565717957,,,,,,
89,0.355319434147,,,,,,
90,0.354390319155,,,,,,
91,0.353586883547,,,,,,
92,0.35213214107,,,,,,
93,0.351394103043,,,,,,
94,0.350472671594,,,,,,
95,0.344861283209,,,,,,
96,0.344293608836,,,,,,
97,0.343313822208,,,,,,
98,0.342783716805,,,,,,
99,0.341325235082,,,,,,
