Time(Iteration),CAB_original
0,7.78321313983
1,14.4788915293
2,18.9985616947
3,23.0169112206
4,25.6283705019
5,28.8521127736
6,30.922197447
7,33.4108713575
8,35.4673183978
9,37.0470625867
10,39.050297579
11,40.9363766948
12,42.1820770729
13,43.3956739439
14,44.1903448458
15,44.6295970788
16,45.5848381369
17,46.1396604229
18,46.6358763298
19,47.6877593886
20,47.8793810031
21,49.0850963937
22,49.4853283428
23,49.8797867826
24,49.9899683585
25,50.3968650945
26,50.5276968701
27,50.7075171467
28,50.7975398112
29,50.9953700308
30,51.1400548135
31,51.514072534
32,51.7229378172
33,52.1348279735
34,52.3529066826
35,52.4554415377
36,52.6161684979
37,52.6501850592
38,52.6683088469
39,52.8249919716
40,52.9868861603
41,53.065572588
42,53.1001858133
43,53.1346491076
44,53.2272385252
45,53.3180356897
46,53.3587258618
47,53.3784089396
48,53.4132705148
49,53.4180751557
50,53.4475572613
51,53.5530557268
52,53.6362741848
53,53.6414827795
54,53.6595213895
55,53.7567274851
56,53.8199742792
57,53.8607757724
58,53.9177804523
59,53.9272022728
60,53.9272022728
61,54.0155775056
62,54.0438324209
63,54.1051795052
64,54.1674162627
65,54.2471514771
66,54.295797884
67,54.3452083755
68,54.3950607443
69,54.4366108554
70,54.458639654
71,54.5602334345
72,54.6313914132
73,54.6313914132
74,54.705204049
75,54.7235087895
76,54.7958655873
77,54.8411015422
78,54.8552412123
79,54.8945057183
80,54.9345333353
81,54.9510227683
82,55.003632515
83,55.0151285403
84,55.0223530019
85,55.026888132
86,55.1262301043
87,55.1400378812
88,55.1669411171
89,55.2273321811
90,55.2332210663
91,55.2704915714
92,55.3050693389
93,55.3464724112
94,55.3661919695
95,55.388260795
96,55.4367852412
97,55.4399874409
98,55.4399874409
99,55.4399874409
100,55.448108031
101,55.448108031
102,55.4496679801
103,55.4726836183
104,55.5531844393
105,55.5585330569
106,55.5691538837
107,55.5691538837
108,55.5691538837
109,55.5956250561
110,55.596255859
111,55.602949769
112,55.614302016
113,55.614302016
114,55.6647740881
115,55.6817328054
116,55.691857659
117,55.7050072516
118,55.7108294045
119,55.7108294045
120,55.7463634558
121,55.7481869484
122,55.7481869484
123,55.7626304555
124,55.7785377878
125,55.7785377878
126,55.7897556131
127,55.7897556131
128,55.7919263092
129,55.8143965215
130,55.830111967
131,55.8543298723
132,55.8543298723
133,55.8692808738
134,55.8692808738
135,55.875319808
136,55.875319808
137,55.9348657786
138,55.9348657786
139,55.9348657786
140,55.9451342186
141,55.9491194647
142,55.9614664771
143,55.9614664771
144,55.9638115659
145,55.9988181833
146,55.9988181833
147,56.0933464513
148,56.0933464513
149,56.0945179372
150,56.0945179372
151,56.1147741095
152,56.1210623109
153,56.1286796349
154,56.1350714621
155,56.1353299952
156,56.1751771725
157,56.1836548484
158,56.2645912387
159,56.2645912387
160,56.2651414872
161,56.2679808458
162,56.2679808458
163,56.2680854894
164,56.3707255856
165,56.4189843594
166,56.4189843594
167,56.4189843594
