Time(Iteration),CAB_originalCoTheta,,,,,,
0,0.321681563091,,,,,,
1,0.309890840972,,,,,,
2,0.304035222461,,,,,,
3,0.299102578251,,,,,,
4,0.285349325949,,,,,,
5,0.281022102765,,,,,,
6,0.273288766476,,,,,,
7,0.267878761991,,,,,,
8,0.264527559016,,,,,,
9,0.259864951385,,,,,,
10,0.253895316388,,,,,,
11,0.246990987518,,,,,,
12,0.243057991606,,,,,,
13,0.236960557768,,,,,,
14,0.231893244617,,,,,,
15,0.227616857326,,,,,,
16,0.220874343369,,,,,,
17,0.218022695404,,,,,,
18,0.213975746076,,,,,,
19,0.212952553085,,,,,,
20,0.208257217254,,,,,,
21,0.206157921095,,,,,,
22,0.203317849654,,,,,,
23,0.199960418936,,,,,,
24,0.195409820524,,,,,,
25,0.191763336158,,,,,,
26,0.189937887076,,,,,,
27,0.187069164772,,,,,,
28,0.181711576783,,,,,,
29,0.18021967519,,,,,,
30,0.179338911952,,,,,,
31,0.176394771578,,,,,,
32,0.175265860357,,,,,,
33,0.17455543018,,,,,,
34,0.173406097685,,,,,,
35,0.171870036885,,,,,,
36,0.16969108265,,,,,,
37,0.167673187243,,,,,,
38,0.165920909541,,,,,,
39,0.165220037624,,,,,,
40,0.160694561758,,,,,,
41,0.159146193004,,,,,,
42,0.158543757948,,,,,,
43,0.156799735703,,,,,,
44,0.155551799047,,,,,,
45,0.154810555645,,,,,,
46,0.153279699424,,,,,,
47,0.152326444055,,,,,,
48,0.150928373632,,,,,,
49,0.150322900126,,,,,,
50,0.148231535692,,,,,,
51,0.147067467026,,,,,,
52,0.146565756292,,,,,,
53,0.144841272078,,,,,,
54,0.143904998637,,,,,,
55,0.143221746748,,,,,,
56,0.142759238685,,,,,,
57,0.142513070258,,,,,,
58,0.142116080631,,,,,,
59,0.13906048624,,,,,,
60,0.138569644659,,,,,,
61,0.137113698235,,,,,,
62,0.136573329503,,,,,,
63,0.136276130939,,,,,,
64,0.13463982053,,,,,,
65,0.133994901643,,,,,,
66,0.133525797864,,,,,,
67,0.132361515985,,,,,,
68,0.131879554459,,,,,,
69,0.131470173781,,,,,,
70,0.131311020162,,,,,,
71,0.130854816845,,,,,,
72,0.130869190432,,,,,,
73,0.130143449367,,,,,,
74,0.129621102749,,,,,,
75,0.129508051892,,,,,,
76,0.129344246549,,,,,,
77,0.129083620438,,,,,,
78,0.128364231777,,,,,,
79,0.128011703386,,,,,,
80,0.128117519068,,,,,,
81,0.127885957691,,,,,,
82,0.127459970843,,,,,,
83,0.127098601001,,,,,,
84,0.126890033192,,,,,,
85,0.12626408468,,,,,,
86,0.125939342967,,,,,,
87,0.125829275028,,,,,,
88,0.125845030675,,,,,,
89,0.125504492911,,,,,,
90,0.125641408436,,,,,,
91,0.125343622089,,,,,,
92,0.124882107356,,,,,,
93,0.123358566385,,,,,,
94,0.123183449439,,,,,,
95,0.122863013272,,,,,,
96,0.122541636089,,,,,,
97,0.122308053843,,,,,,
98,0.122304912402,,,,,,
99,0.12224675764,,,,,,
100,0.122126606907,,,,,,
101,0.122077738845,,,,,,
102,0.120358574876,,,,,,
103,0.120291958744,,,,,,
104,0.119849302307,,,,,,
105,0.119790081766,,,,,,
106,0.119724291424,,,,,,
107,0.118677803382,,,,,,
108,0.118902900308,,,,,,
109,0.118585107021,,,,,,
110,0.11850607875,,,,,,
111,0.118097666848,,,,,,
112,0.118133472946,,,,,,
113,0.118087717269,,,,,,
114,0.118076816534,,,,,,
115,0.117993555527,,,,,,
116,0.11802867342,,,,,,
117,0.117945766964,,,,,,
118,0.117808969359,,,,,,
119,0.117484117557,,,,,,
120,0.115827968315,,,,,,
121,0.115792773501,,,,,,
122,0.115673402289,,,,,,
123,0.115584845253,,,,,,
124,0.115508609241,,,,,,
125,0.115460091648,,,,,,
126,0.11411309547,,,,,,
127,0.111051415882,,,,,,
128,0.110408176583,,,,,,
129,0.110288595828,,,,,,
130,0.110081755564,,,,,,
131,0.10999681171,,,,,,
132,0.110052186188,,,,,,
133,0.110081837564,,,,,,
134,0.108706821403,,,,,,
135,0.107438337136,,,,,,
136,0.106849709065,,,,,,
137,0.106774733027,,,,,,
138,0.106150871606,,,,,,
139,0.105920456053,,,,,,
140,0.105885274491,,,,,,
141,0.105732530303,,,,,,
142,0.105769962595,,,,,,
143,0.10255046979,,,,,,
144,0.0991752979943,,,,,,
145,0.0991438710055,,,,,,
146,0.0991509597708,,,,,,
147,0.0990214546148,,,,,,
148,0.0983720718355,,,,,,
149,0.0978461304783,,,,,,
150,0.0973034970384,,,,,,
151,0.0973003243528,,,,,,
152,0.0966646180907,,,,,,
153,0.0954993513311,,,,,,
154,0.0952869033337,,,,,,
155,0.0947608776467,,,,,,
156,0.0947021265653,,,,,,
157,0.094659088969,,,,,,
158,0.0929045655348,,,,,,
159,0.0928977593056,,,,,,
160,0.0900442916628,,,,,,
161,0.0894773994336,,,,,,
162,0.0891648468493,,,,,,
163,0.0888142338585,,,,,,
164,0.0887151856984,,,,,,
165,0.0889291894417,,,,,,
166,0.0888641556535,,,,,,
167,0.0890537047709,,,,,,
168,0.0889115240193,,,,,,
169,0.0869111154093,,,,,,
170,0.086625838617,,,,,,
171,0.0865444874257,,,,,,
172,0.0859627422887,,,,,,
173,0.0859052220101,,,,,,
174,0.0861629063431,,,,,,
175,0.0858956954365,,,,,,
176,0.0851772913767,,,,,,
177,0.0844472379749,,,,,,
178,0.0838735049095,,,,,,
179,0.0835702943503,,,,,,
180,0.0828216301066,,,,,,
181,0.0819986376392,,,,,,
182,0.0819047500034,,,,,,
183,0.0812680266785,,,,,,
184,0.080818932581,,,,,,
185,0.0809530159338,,,,,,
186,0.0804080700868,,,,,,
187,0.0806301682825,,,,,,
188,0.0805580973105,,,,,,
189,0.0806961643384,,,,,,
190,0.0805404736226,,,,,,
191,0.0805116810255,,,,,,
192,0.0802676089221,,,,,,
193,0.0803185269546,,,,,,
194,0.0798198299856,,,,,,
195,0.0797180128405,,,,,,
196,0.0795039121592,,,,,,
197,0.079609638258,,,,,,
198,0.0795035576996,,,,,,
199,0.0794185823239,,,,,,
200,0.0792477246766,,,,,,
201,0.0789339731615,,,,,,
202,0.07868404251,,,,,,
203,0.0787961197413,,,,,,
204,0.0787455957797,,,,,,
205,0.078679863609,,,,,,
206,0.0785122398935,,,,,,
207,0.0784356173779,,,,,,
208,0.0784562938358,,,,,,
209,0.0781523545738,,,,,,
210,0.0780751956932,,,,,,
211,0.0777090920593,,,,,,
212,0.0777532217566,,,,,,
213,0.0778147930538,,,,,,
214,0.0775577990418,,,,,,
215,0.0774972480776,,,,,,
216,0.0775187236385,,,,,,
217,0.0774920090327,,,,,,
218,0.0772564395409,,,,,,
219,0.0772063713476,,,,,,
220,0.0771637137688,,,,,,
221,0.076703938286,,,,,,
222,0.0768449220514,,,,,,
223,0.076820407807,,,,,,
224,0.0766937579312,,,,,,
225,0.0764696156078,,,,,,
226,0.0723180667074,,,,,,
227,0.0722705820988,,,,,,
228,0.0718709230077,,,,,,
229,0.0712184737338,,,,,,
230,0.071191223468,,,,,,
231,0.0708959015243,,,,,,
232,0.0705574747767,,,,,,
233,0.0706241753308,,,,,,
234,0.0695155727834,,,,,,
235,0.0694156746664,,,,,,
236,0.0694084406672,,,,,,
237,0.0692820943648,,,,,,
238,0.0688579354789,,,,,,
239,0.0689911895601,,,,,,
240,0.0688467710607,,,,,,
241,0.0686559772415,,,,,,
242,0.0685072662048,,,,,,
243,0.06848002749,,,,,,
244,0.0683118999824,,,,,,
245,0.0681311073823,,,,,,
246,0.0680524095764,,,,,,
247,0.0679702013102,,,,,,
248,0.0678412063044,,,,,,
249,0.0673765248871,,,,,,
250,0.0673886156076,,,,,,
251,0.067323211337,,,,,,
252,0.0675599481914,,,,,,
253,0.0676140830882,,,,,,
254,0.0676191188308,,,,,,
255,0.0676306306983,,,,,,
256,0.0677409203961,,,,,,
257,0.0677833372376,,,,,,
258,0.0677086715983,,,,,,
259,0.0676481582606,,,,,,
260,0.0674401577607,,,,,,
261,0.0672681080005,,,,,,
262,0.0672084450131,,,,,,
263,0.067088988807,,,,,,
264,0.0668643945212,,,,,,
265,0.0667277270579,,,,,,
266,0.0667488730826,,,,,,
267,0.0667450723581,,,,,,
268,0.0667521031751,,,,,,
269,0.0665158273869,,,,,,
270,0.0664771662534,,,,,,
271,0.0665042660845,,,,,,
272,0.0664111788976,,,,,,
273,0.0664402424504,,,,,,
274,0.0667343353493,,,,,,
275,0.0666057400673,,,,,,
276,0.0665080564855,,,,,,
277,0.0665234247425,,,,,,
278,0.0665560423135,,,,,,
279,0.0664914167271,,,,,,
280,0.0662843034506,,,,,,
281,0.0662551101698,,,,,,
282,0.0663840196271,,,,,,
283,0.066333022943,,,,,,
284,0.0662801511831,,,,,,
285,0.0657211532049,,,,,,
286,0.0624216897203,,,,,,
287,0.0619823089919,,,,,,
288,0.0617635746062,,,,,,
289,0.0617073757943,,,,,,
290,0.0615774051767,,,,,,
291,0.0609323526426,,,,,,
292,0.0608380368,,,,,,
293,0.0607048439057,,,,,,
294,0.0606602549578,,,,,,
295,0.0603492408152,,,,,,
296,0.0602854954113,,,,,,
297,0.0603309350293,,,,,,
298,0.0603571596712,,,,,,
299,0.0602111783699,,,,,,
300,0.0601452564138,,,,,,
301,0.0599630482518,,,,,,
302,0.0600932767175,,,,,,
303,0.0599058402768,,,,,,
304,0.0599815088839,,,,,,
305,0.0599689911708,,,,,,
306,0.0600251629055,,,,,,
307,0.0599805800266,,,,,,
308,0.0599250377543,,,,,,
309,0.0598959121392,,,,,,
310,0.0597993789301,,,,,,
311,0.0596658601672,,,,,,
312,0.0596421851511,,,,,,
313,0.0595422466276,,,,,,
314,0.0594956420299,,,,,,
315,0.0596158160527,,,,,,
316,0.0596087612229,,,,,,
317,0.0597066528399,,,,,,
318,0.0596969794933,,,,,,
319,0.0596319210698,,,,,,
320,0.0595853232524,,,,,,
321,0.0595546443584,,,,,,
322,0.0594897468002,,,,,,
323,0.0593998032242,,,,,,
324,0.059176088002,,,,,,
325,0.0592067892661,,,,,,
326,0.0591807008794,,,,,,
327,0.0590156560326,,,,,,
328,0.0589581763233,,,,,,
329,0.0588059526024,,,,,,
330,0.0586871301126,,,,,,
331,0.0582745187186,,,,,,
332,0.0581777596231,,,,,,
333,0.0582153486607,,,,,,
334,0.0581659371222,,,,,,
335,0.0581104601255,,,,,,
336,0.0581312005156,,,,,,
337,0.0583674067442,,,,,,
338,0.058232649991,,,,,,
339,0.0581847610919,,,,,,
340,0.058202309857,,,,,,
341,0.0580703563421,,,,,,
342,0.0578708564595,,,,,,
343,0.0577273438029,,,,,,
344,0.0575925889405,,,,,,
345,0.0567615880072,,,,,,
346,0.0567640947312,,,,,,
347,0.0566243687796,,,,,,
348,0.0565737926607,,,,,,
349,0.0565920659712,,,,,,
350,0.056521742185,,,,,,
351,0.0563762002289,,,,,,
352,0.056230480743,,,,,,
353,0.0560587115306,,,,,,
354,0.0559968720912,,,,,,
355,0.0559619136826,,,,,,
356,0.0558835979535,,,,,,
357,0.054224251691,,,,,,
358,0.0541835890229,,,,,,
359,0.0540494261661,,,,,,
360,0.0540444551567,,,,,,
361,0.0539606140016,,,,,,
362,0.0532573913951,,,,,,
