Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.979177285858,0.976962462498,0.976962462498,0.978252674804,,,,,,
1,0.961006403992,0.94400711908,0.94400711908,0.955241282367,,,,,,
2,0.932332677981,0.915740387349,0.915740387349,0.936016143971,,,,,,
3,0.917033772351,0.887546968685,0.887546968685,0.914050791695,,,,,,
4,0.893329179409,0.866302581943,0.866302581943,0.895667717484,,,,,,
5,0.876464128906,0.840660656233,0.840660656233,0.876853116828,,,,,,
6,0.858341572041,0.818819865416,0.818819865416,0.85089820545,,,,,,
7,0.837778254745,0.808268093481,0.808268093481,0.819294159848,,,,,,
8,0.811946310858,0.779735367711,0.779735367711,0.798493896334,,,,,,
9,0.786282190161,0.76571478343,0.76571478343,0.775733336961,,,,,,
10,0.771705002932,0.743855155778,0.743855155778,0.756770535619,,,,,,
11,0.755715866457,0.72262120938,0.72262120938,0.739741540343,,,,,,
12,0.739280535979,0.708395672631,0.708395672631,0.727794221384,,,,,,
13,0.723379392324,0.693198396678,0.693198396678,0.70564199002,,,,,,
14,0.701354878772,0.673800521887,0.673800521887,0.679868583373,,,,,,
15,0.686548956135,0.666962153799,0.666962153799,0.662223561908,,,,,,
16,0.669688753649,0.656963929833,0.656963929833,0.656095512347,,,,,,
17,0.645928689847,0.639813391889,0.639813391889,0.63831181411,,,,,,
18,0.634430683516,0.630397553492,0.630397553492,0.631600766906,,,,,,
19,0.617008165009,0.615141615482,0.615141615482,0.624264453575,,,,,,
20,0.595712202591,0.594917727246,0.594917727246,0.607096193932,,,,,,
21,0.584027295521,0.58821298071,0.58821298071,0.599616113028,,,,,,
22,0.573438544541,0.579032597741,0.579032597741,0.592399080969,,,,,,
23,0.567439437934,0.572933478514,0.572933478514,0.589119741829,,,,,,
24,0.557526280161,0.567655931819,0.567655931819,0.579017231088,,,,,,
25,0.554286878241,0.561847581019,0.561847581019,0.568393870542,,,,,,
26,0.545297909005,0.554012358601,0.554012358601,0.562187314355,,,,,,
27,0.539004713306,0.547829511409,0.547829511409,0.555685567531,,,,,,
28,0.53457897469,0.539956346553,0.539956346553,0.548425870427,,,,,,
29,0.526968023858,0.535230923593,0.535230923593,0.538083526986,,,,,,
30,0.521814884896,0.531827001823,0.531827001823,0.531985988274,,,,,,
31,0.517952344219,0.528654276622,0.528654276622,0.527572243364,,,,,,
32,0.515353078956,0.522601118874,0.522601118874,0.520721214613,,,,,,
33,0.510539381667,0.518381797427,0.518381797427,0.518561475244,,,,,,
34,0.507717338016,0.514420151934,0.514420151934,0.516001924032,,,,,,
35,0.504925991482,0.510443604526,0.510443604526,0.508531677342,,,,,,
36,0.500372761256,0.506915247731,0.506915247731,0.501432524741,,,,,,
37,0.495167432088,0.501461488213,0.501461488213,0.491272879625,,,,,,
38,0.49115169331,0.494104703348,0.494104703348,0.488468199763,,,,,,
39,0.487717435215,0.492756061255,0.492756061255,0.486996814452,,,,,,
40,0.4864287381,0.488350715645,0.488350715645,0.478818304056,,,,,,
41,0.481798834646,0.487488783848,0.487488783848,0.475243887993,,,,,,
42,0.474617893758,0.480572387769,0.480572387769,0.472003288432,,,,,,
43,0.470869217153,0.476324402932,0.476324402932,0.469042945256,,,,,,
44,0.469997413185,0.475009734306,0.475009734306,0.465067311079,,,,,,
45,0.465733391034,0.466822868948,0.466822868948,0.457484421525,,,,,,
46,0.464666686167,0.464596916933,0.464596916933,0.454774438767,,,,,,
47,0.461813351863,0.460830809636,0.460830809636,0.450074791365,,,,,,
48,0.457627288896,0.457823817418,0.457823817418,0.446240951486,,,,,,
49,0.452508685406,0.455670036989,0.455670036989,0.442029035466,,,,,,
50,0.450607012368,0.45489665047,0.45489665047,0.433800456624,,,,,,
51,0.446492623462,0.452999616797,0.452999616797,0.429782419556,,,,,,
52,0.438995188417,0.447488734567,0.447488734567,0.423910693192,,,,,,
53,0.435284332808,0.443802081624,0.443802081624,0.415395325371,,,,,,
54,0.430645795738,0.439707745717,0.439707745717,0.410944236363,,,,,,
55,0.429737575732,0.438601317144,0.438601317144,0.409496213041,,,,,,
56,0.423664508554,0.433151151855,0.433151151855,0.403853914577,,,,,,
57,0.418095041658,0.428468337337,0.428468337337,0.397786056813,,,,,,
58,0.412929447149,0.425915241052,0.425915241052,0.392944612695,,,,,,
59,0.411125143365,0.424071519507,0.424071519507,0.391371925127,,,,,,
60,0.407715620658,0.420225359584,0.420225359584,0.387367008494,,,,,,
61,0.405120247577,0.415946969271,0.415946969271,0.385674706597,,,,,,
62,0.402965974373,0.413850379868,0.413850379868,0.383732922404,,,,,,
63,0.400591653826,0.41078142461,0.41078142461,0.37986910868,,,,,,
64,0.39888514921,0.408917043144,0.408917043144,0.376585577075,,,,,,
65,0.397383390306,0.406760939661,0.406760939661,0.373309115689,,,,,,
66,0.392041935463,0.405665232647,0.405665232647,0.370493188231,,,,,,
67,0.388221242413,0.400554340097,0.400554340097,0.366060056569,,,,,,
68,0.386604257898,0.400197291927,0.400197291927,0.363909744683,,,,,,
69,0.384461424288,0.398943343304,0.398943343304,0.360644774713,,,,,,
70,0.381530199059,0.39641386794,0.39641386794,0.357978345692,,,,,,
71,0.379542135567,0.395247275207,0.395247275207,0.354767235132,,,,,,
72,0.377756358931,0.392780927384,0.392780927384,0.350298835977,,,,,,
73,0.375491874103,0.392158127337,0.392158127337,0.349526650235,,,,,,
74,0.374528953566,0.388234622264,0.388234622264,0.349329549114,,,,,,
75,0.373500631014,0.387643974837,0.387643974837,0.347842119713,,,,,,
76,0.372595526189,0.385832315396,0.385832315396,0.345758501317,,,,,,
77,0.370871533965,0.383831633147,0.383831633147,0.34419460753,,,,,,
78,0.366087343791,0.381752400911,0.381752400911,0.342484277938,,,,,,
79,0.364843112841,0.381013575437,0.381013575437,0.341083400463,,,,,,
