Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB,CAB_cbj,CAB_cbij
64,47.2528971914,69.3618989738,29.916582547,49.8028692568,55.2075654425,54.0708579917
65,47.2861918726,69.4577274175,29.9500345681,49.8708224215,55.2075654425,54.1597579243
66,47.407759457,69.5752045946,29.9505502485,49.871338102,55.282782142,54.3979517685
67,47.4247382107,69.6241177929,29.9715203605,49.8923082139,55.2997608957,54.4149305222
68,47.5396184889,69.7573042336,30.0626758148,50.0320152201,55.4388609765,54.4943419627
69,47.6073463426,69.8023837091,30.1164134926,50.1820975654,55.5319287463,54.654939783
70,47.6547812865,69.8290545734,30.1726836665,50.2851611985,55.6170908168,54.6816106472
71,47.6915484126,69.8658216995,30.2094507926,50.2958983859,55.6698049379,54.7306003758
72,47.8007038445,69.99679438,30.3216508654,50.3161838464,55.7789603697,54.9733225811
73,47.8884038531,70.2050348316,30.4093508741,50.403883855,55.9188202435,55.117459836
74,48.0356378039,70.2843207176,30.4982573721,50.5004035471,55.9937477164,55.2286361973
75,48.1617933056,70.3529419286,30.6146817618,50.6313711044,56.1131611163,55.2286361973
76,48.2923059226,70.5716192588,30.6303953521,50.750312896,56.2692131522,55.4245496368
77,48.3410315659,70.6429252058,30.6741960812,50.8242398376,56.3405190992,55.571353836
78,48.5520149919,70.755953977,30.883361191,50.9446874636,56.6880587705,55.7109705742
79,48.6503519157,70.8914955825,30.9377630493,51.0463835148,56.8112714078,55.8341832115
80,48.8143451732,71.1751019418,31.0705502809,51.1646638781,57.0654436943,55.9890256726
81,48.9643708792,71.4109422225,31.1600671059,51.3303644408,57.1273421081,56.1547262353
82,48.9643708792,71.4235312553,31.1600671059,51.349974292,57.1642401761,56.2058571342
83,49.0364419034,71.5054570702,31.2467504351,51.435623704,57.246165991,56.3030405129
84,49.0719723357,71.5444976128,31.2734242392,51.4622975081,57.3373401603,56.322579343
85,49.1525684475,71.6233669922,31.3540203511,51.5458128527,57.3596166778,56.4031754548
86,49.1586044186,71.6552098877,31.3746602856,51.5716881601,57.4327477304,56.5130133336
87,49.322286164,71.7789593831,31.5601339823,51.669111742,57.5247911471,56.6013777214
88,49.3236742916,71.7875415522,31.5906637115,51.7029097194,57.5536647546,56.6046459696
89,49.3605782465,71.8168405519,31.6275676664,51.7353448029,57.5874326257,56.6083493247
90,49.4116015283,71.8678638337,31.6644115323,51.7809177022,57.6384559075,56.6593726065
91,49.5218652609,72.0500092485,31.7129780737,51.9264980445,57.8104299439,56.753753614
92,49.5366412712,72.1418240176,31.727754084,51.9364743957,57.8451879128,56.8410849127
93,49.5388077427,72.1439904891,31.7299205555,51.9769908648,57.8473543843,56.8432513842
94,49.5653293985,72.1705121449,31.7342372848,51.9769908648,57.8738760401,56.8844582165
95,49.6995300128,72.3039180245,31.9256477114,52.1798608354,57.9443558609,57.2084301236
96,49.7586494106,72.3843101572,31.9937288427,52.2639267399,58.052025743,57.3183621045
97,49.81195279,72.4608883946,32.0294624516,52.3735352562,58.1011588693,57.4273992023
98,49.8419486841,72.4897206276,32.0444557445,52.419864589,58.1362036131,57.4996771853
99,50.0070175465,72.6275462537,32.1681830104,52.5435918549,58.2837768835,57.638620464
100,50.0324051822,72.6524006446,32.2019964387,52.6338635894,58.3086312744,57.6634748549
101,50.0324051822,72.6524006446,32.2019964387,52.6378363151,58.3086312744,57.6896685257
102,50.1742501259,72.7250780489,32.2137380008,52.7344684272,58.3253621674,57.7345168456
103,50.3129636583,72.9980103438,32.3524515333,52.8731819597,58.3716704682,57.9185041348
104,50.4571348495,73.044240373,32.362150348,52.9808219364,58.4179004974,57.9647341639
105,50.5184382822,73.2115809836,32.465817619,53.0844892074,58.5404637477,58.0684014349
106,50.5941702157,73.2691308307,32.5671210108,53.0968060712,58.5750572216,58.1368324038
107,50.7085314692,73.4045934898,32.6096552452,53.2284683567,58.6386928617,58.2041647701
108,50.7559606499,73.4334967026,32.6198431061,53.2573715695,58.6765573752,58.2387054722
109,50.9190548865,73.5281306402,32.8235530619,53.4204658061,58.7386669408,58.4179638372
110,50.9190548865,73.5711443537,32.8244246323,53.4204658061,58.7559901918,58.4343787695
111,51.0328776574,73.6849671246,32.9382474032,53.6074412986,58.8568255883,58.5989459274
112,51.1644345196,73.8165239868,33.0568037348,53.7724128264,58.9473843464,58.6895046855
113,51.2617241189,73.8262919835,33.1425306624,53.8870184812,58.9571523431,58.7867942847
114,51.32810075,73.879733898,33.1425306624,53.9533951123,58.9725289186,58.8304821524
115,51.3966052576,74.0149679647,33.2020068022,54.0169393547,59.139251924,58.9443965833
116,51.4511104858,74.0675133804,33.2490241721,54.0834147374,59.1908891324,59.0664453711
117,51.4649071849,74.1038146573,33.2628208712,54.1184293476,59.2070283072,59.1027466481
118,51.4731019438,74.1344407779,33.2736960238,54.1370426763,59.2376544278,59.1652356208
119,51.5387583916,74.1517832577,33.3393524716,54.1618782669,59.2549969076,59.2613942019
120,51.6501685032,74.1804202843,33.4069978356,54.2765346819,59.4953139909,59.2900312285
121,51.6716577019,74.2453168862,33.4211724638,54.3174834514,59.582071,59.3524581276
122,51.702576823,74.2669023945,33.4211724638,54.3325889943,59.5921793148,59.3740436359
123,51.7490404861,74.3318860716,33.4664792369,54.3778957674,59.6746839427,59.497266246
124,51.7523281217,74.3318860716,33.4697668725,54.3940490893,59.723203477,59.5336709545
125,51.7540990367,74.3752926469,33.4697668725,54.3940490893,59.7309608479,59.5414283254
126,51.7661021272,74.4017302579,33.4817699629,54.4060521797,59.7573984588,59.5558628459
127,51.7940914605,74.4017302579,33.4817699629,54.4214054963,59.7573984588,59.5940999668
128,51.8506720019,74.4583107994,33.5383505044,54.4714476353,59.8475634531,59.6506805082
129,51.9360702524,74.4971157392,33.6237487549,54.5561918138,59.975293402,59.7210701352
130,51.9360702524,74.4971157392,33.6237487549,54.5561918138,59.975293402,59.7210701352
131,52.0164097526,74.5486998817,33.6840005533,54.6437388846,60.0751521519,59.8014096354
132,52.0164097526,74.554015883,33.6840005533,54.6938522173,60.086341575,59.8125990585
133,52.1301631412,74.6534200868,33.7817650087,54.7916166727,60.1953284689,59.8190844967
134,52.1359503222,74.7062850063,33.7817650087,54.7916166727,60.1953284689,59.8719494161
135,52.1843203018,74.7546549859,33.8301349884,54.8171699459,60.2640235554,59.9458741382
136,52.2145785959,74.7627804796,33.877641927,54.8659741699,60.2721490491,60.0091606926
137,52.3145437929,74.7766195621,33.883515336,54.8659741699,60.2721490491,60.0170699127
138,52.5409912875,74.9395979172,34.0331588107,55.0342391473,60.3715707141,60.1720000097
139,52.7313505269,75.2880335677,34.3776198789,55.2329483411,60.5619299535,60.5204356602
140,52.8214664153,75.3463750016,34.4441659697,55.3275337929,60.6202713875,60.5672548324
141,52.8214941172,75.3464027035,34.4441936715,55.3282758405,60.6210411369,60.5672548324
142,52.8274262054,75.5078478797,34.4501257598,55.3282758405,60.6848616552,60.6284679302
143,52.8753564272,75.5245206591,34.4501257598,55.3768101216,60.6848616552,60.6284679302
144,52.9341017322,75.5667871621,34.4961672193,55.4229941371,60.7272707141,60.6708769892
145,52.9389740044,75.6137686595,34.4961672193,55.4278664093,60.7321429864,60.6757492614
146,52.9389740044,75.662121013,34.4961672193,55.4485757847,60.7683499404,60.6757492614
147,52.9581311753,75.6906232948,34.499826075,55.4640740999,60.7993708244,60.6912718302
148,52.9689919786,75.723784751,34.5079805458,55.4749349032,60.8220696529,60.8689010765
149,53.0702171283,75.7602476818,34.5290712618,55.4960256191,60.8634734167,60.8841479058
150,53.1097954789,75.812097799,34.5883765309,55.5276207547,60.8748110707,60.9237262564
151,53.1599743708,75.8685499097,34.7687600883,55.5645668049,60.9158625173,60.9657401685
152,53.2052721696,75.9386016258,34.8140578871,55.6098646037,60.9611603161,61.0511840439
153,53.2467664274,75.9800958836,34.8201361937,55.6556792936,61.0026545739,61.1060922021
154,53.2684249742,75.9923726724,34.8332003019,55.6758614213,61.0146087614,61.1474911703
155,53.2684249742,75.9923726724,34.8332003019,55.6758614213,61.0146087614,61.1474911703
156,53.3768788058,76.0470265552,34.9416541335,55.7902870437,61.0430575809,61.1778735382
157,53.3857364144,76.0662375521,34.9505117421,55.818053536,61.0562967456,61.1954405196
158,53.3857364144,76.1002496369,34.9505117421,55.8484133882,61.0599489781,61.2294526044
159,53.4725297048,76.1124792294,34.9697374472,55.8670991321,61.0721785706,61.236448717
160,53.4838391982,76.1124792294,34.9697374472,55.8715116745,61.1014329705,61.2645284843
161,53.4913807003,76.1200207314,34.9772789492,55.8790531766,61.1089744725,61.2720699864
162,53.4913807003,76.2278144337,35.1332146516,55.8819519617,61.1089744725,61.3798636887
163,53.9216677057,76.6340944598,35.2680740395,55.9442266935,61.2546430578,61.7795859464
164,53.9959417971,76.6340944598,35.27600899,55.9995150878,61.2546430578,61.7795859464
165,54.0646676058,76.7028202686,35.2789924314,56.0871972036,61.4409153374,61.8460285687
166,54.1762567234,76.9208779615,35.4111599744,56.3293876729,61.5901324319,62.0817414611
167,54.1762567234,76.9208779615,35.4111599744,56.3807864084,61.5901324319,62.0817414611
168,54.2750240613,76.9470635938,35.4336136882,56.4795537463,61.6061717622,62.1992116446
169,54.2750240613,76.9684642108,35.4336136882,56.4795537463,61.6275723791,62.2206122616
170,54.3262706703,77.1567698359,35.4848602972,56.4795537463,61.6487272125,62.2417670949
171,54.3420640654,77.163618067,35.4848602972,56.4977216138,61.6553125007,62.2431294201
172,54.3542756184,77.1873401824,35.4894320636,56.5487815876,61.7240832649,62.307985443
173,54.4871533468,77.2920599215,35.4894320636,56.6322938464,61.7734487345,62.4506797071
174,54.4904558819,77.3129961593,35.4927345987,56.6487845,61.7767512696,62.4539822422
175,54.4920713315,77.3146116088,35.4927345987,56.6487845,61.8033716793,62.4539822422
176,54.495792518,77.3470621275,35.4927345987,56.6487845,61.8033716793,62.4539822422
177,54.4985540057,77.4324337544,35.4954960864,56.6515459877,61.8634623292,62.4820247069
178,54.538210622,77.4866776758,35.5477999935,56.6811386867,61.8923547359,62.5170586499
179,54.5733028219,77.5100545454,35.5559599514,56.6892986445,61.9005146938,62.5252186077
180,54.5733028219,77.5119498796,35.5578552856,56.6911939788,61.902410028,62.527113942
181,54.6679818562,77.6717941928,35.6525343199,56.7858730131,61.9066652836,62.6217929763
182,54.6737885397,77.71897033,35.6617231783,56.7950618714,61.9109347373,62.814080796
183,54.7119983215,77.7537451991,35.6989719918,56.8332716532,61.9151066425,62.8515145941
184,54.7818095553,77.7537451991,35.699677348,56.8339770094,61.9849178762,62.8522199503
185,54.806472638,77.7922657291,35.7138484827,56.8586400921,62.0052953687,62.8725974428
186,54.8080568466,77.7938499378,35.7405488413,56.868256061,62.0239639671,62.8935411004
187,54.9141209597,77.8072287735,35.8516205344,56.9743201742,62.0433618013,62.8935411004
188,54.9648284288,77.9308806214,35.86435591,57.0250276432,62.0685566995,62.9442485695
189,54.9708299576,77.9450815544,35.8785568429,57.031029172,62.0745582283,62.9584495024
190,54.9944991029,77.9631992738,35.8966745623,57.0719651185,62.0926759477,62.9765672218
191,55.0380095839,78.0067097547,35.917414128,57.0739913155,62.1072820904,62.9911733644
192,55.0453373759,78.0273844927,35.917414128,57.0937735721,62.1315738919,63.0145726846
193,55.1263542693,78.0521731576,35.9984310214,57.118562237,62.1563625568,63.0393613494
194,55.1263542693,78.0521731576,35.9984310214,57.118562237,62.171596394,63.0393613494
195,55.1840435409,78.1194638019,36.0346036436,57.1698966522,62.2759018572,63.1066519937
196,55.1848265431,78.1194638019,36.0353866458,57.1706796544,62.2766848594,63.1066519937
197,55.1992766753,78.1194638019,36.0498367781,57.1851297866,62.3492909486,63.121102126
198,55.2149843369,78.1351714634,36.0706357948,57.210627608,62.3649986101,63.1368097875
199,55.3484941636,78.269783178,36.0895406818,57.2295324949,62.3839034971,63.2471171098
