Time(Iteration),CAB_original,LinUCB
0,6.55605879592,4.72386457261
1,10.704348218,8.20126165855
2,15.9744330513,13.1742553774
3,18.3823178715,16.499710609
4,20.2715811716,19.0274351213
5,22.6562995955,20.7387357003
6,24.0087057574,22.3879135035
7,25.4099427534,23.7230833838
8,26.9562246758,25.5558182307
9,28.1179973005,26.6587505759
10,29.7084350093,28.1878055509
11,30.7130831791,29.2430093926
12,31.5635915998,30.3838950343
13,32.5028413733,31.3815224904
14,33.840397353,32.8224760953
15,34.477496941,33.6007460378
16,35.1996654953,34.3018641313
17,36.4298778241,35.4009408506
18,37.63038871,36.6242836228
19,37.7595675072,37.3613322167
20,38.5151476612,38.001654276
21,39.0819010925,38.6751423188
22,39.7644637643,39.3356834257
23,40.1267295375,39.8574007827
24,40.7214349589,40.4557518819
25,41.2581559363,40.843652871
26,41.7890034687,41.3683593087
27,42.6085845155,41.9268451992
28,43.2573241906,42.5010888767
29,43.4713130572,42.7296854171
30,43.982104128,43.382143316
31,44.7079174167,44.088643714
32,45.0304415371,44.405551289
33,45.2481005256,44.5265956435
34,45.9656679916,44.9862559934
35,46.2701061151,45.4971758125
36,46.4678017766,45.8495866334
37,46.5932005277,46.053505083
38,46.9334600364,46.3959004134
39,46.9684028752,46.4308432522
40,47.1618397783,46.5782430259
41,47.3355292927,46.7386616234
42,47.5857075823,47.0538607524
43,47.9329361995,47.4878517412
44,48.0045902425,47.8090319377
45,48.0276777645,48.1026396885
46,48.4439910694,48.3270467624
47,48.76467682,48.7009333089
48,48.8713919616,48.8760608903
49,48.91375811,48.9492381332
50,49.0151947706,49.2554399858
51,49.226312075,49.4765526604
52,49.2449412788,49.8582777903
53,49.3169621651,49.9594885525
54,49.4520354418,50.2683836856
55,49.5588833861,50.2825115313
56,49.7149426664,50.3295426613
57,49.7702538927,50.488279698
58,49.9283359071,50.7057789955
59,50.1073679036,50.9070200521
60,50.3571725814,51.2841341224
61,50.4442223093,51.4367170935
62,50.5797532842,51.5515552743
63,50.8532033806,52.0445736291
64,51.0516371649,52.2685364542
65,51.151177688,52.5418495398
66,51.2263395811,52.6642603815
67,51.2794722637,52.8695641972
68,51.3082336095,52.898325543
69,51.4401746807,53.0791366961
70,51.5261978364,53.1573201479
71,51.7362642342,53.4952596846
72,51.9302170931,53.6606735661
73,52.0107367762,53.8927916658
74,52.0402260146,54.0123629876
75,52.3723179274,54.4506369638
76,52.5582880246,54.5940091162
77,52.6910369789,54.6975390418
78,52.7650581608,54.7120624604
79,52.871078125,54.9269900906
80,52.9790872068,54.9563489214
81,52.9790872068,54.9563489214
82,53.0173366106,55.0375546065
83,53.2572453621,55.2790525917
84,53.2572453621,55.3057725309
85,53.3958745983,55.4747100253
86,53.5363729055,55.6879276514
87,53.6035540037,55.7551087496
88,53.6455385755,55.8594075443
89,53.7410009875,56.0691875698
90,53.7782804111,56.1328365214
91,53.8258021458,56.2412424371
92,53.8893896156,56.4278037386
93,53.8937423201,56.4854571948
94,54.005356743,56.532804054
95,54.120288152,56.6478473658
96,54.2097424316,56.763189412
97,54.220968657,56.7806573704
98,54.265554389,56.8361599954
99,54.3151565008,56.8975422668
100,54.315860956,57.023184168
101,54.3188313255,57.0261545375
102,54.3381566371,57.1111569697
103,54.387979071,57.1609794036
104,54.5125297015,57.2855300341
105,54.555631929,57.2855300341
106,54.5759395255,57.4840348645
107,54.6242989104,57.4840348645
108,54.6450933904,57.5048293445
109,54.7526908134,57.5519798433
110,54.7602777129,57.5595667429
111,54.7955410297,57.6480278026
112,54.8948231944,57.7553504303
113,54.8948231944,57.7553504303
114,54.8995069056,57.7600341416
115,54.9309397184,57.8166935732
116,55.0227931608,57.9085470156
117,55.0894734004,57.9391052245
118,55.1090918261,58.1622740829
119,55.1385998975,58.307323332
120,55.1617196289,58.341455087
121,55.2576363018,58.3815876998
122,55.2912800005,58.5173060799
123,55.3141058706,58.5922486992
124,55.3141058706,58.6093997869
125,55.3378971318,58.6115481271
126,55.3503129341,58.6168200473
127,55.3635370365,58.8820755988
128,55.3750700365,58.9015224444
