Time(Iteration),CAB,CAB_original,LinUCB
0,7.11687069576,7.11687069576,6.9438063586
1,12.9206197778,11.8655650471,12.3366551417
2,17.3216640962,15.3504378385,15.9139152183
3,21.6580444877,17.9949028116,18.7600367357
4,25.7737110368,20.7907882895,21.8968475495
5,29.1349245583,23.8691627323,25.0377513829
6,32.3368272007,27.832913028,28.9671053931
7,35.0699571634,29.7776593168,31.6964950864
8,38.270971198,32.6451789767,35.0793941847
9,41.2535522625,34.6110094255,36.8645115877
10,42.8441237537,36.8237185845,39.2317778227
11,43.5261307645,38.6128729631,40.8972295032
12,45.6974456707,40.4677710587,42.9296098088
13,47.1100468845,42.313991659,45.3799129381
14,49.305411599,43.8422152118,46.8981166836
