Time(Iteration),CAB_originalCoTheta,,,,,,
0,0.983651588523,,,,,,
1,0.96511619482,,,,,,
2,0.952193783474,,,,,,
3,0.923902474026,,,,,,
4,0.910676722165,,,,,,
5,0.893532620531,,,,,,
6,0.873219550044,,,,,,
7,0.858830900708,,,,,,
8,0.845313165681,,,,,,
9,0.815078275746,,,,,,
10,0.798430473404,,,,,,
11,0.779182147104,,,,,,
12,0.758991022185,,,,,,
13,0.737235037248,,,,,,
14,0.714223270067,,,,,,
15,0.698228963062,,,,,,
16,0.67379696288,,,,,,
17,0.660745055255,,,,,,
18,0.647883795224,,,,,,
19,0.619670568739,,,,,,
20,0.595214332832,,,,,,
21,0.576159965546,,,,,,
22,0.567041652925,,,,,,
23,0.548619797241,,,,,,
24,0.538641520602,,,,,,
25,0.530112143886,,,,,,
26,0.519022962423,,,,,,
27,0.508294042461,,,,,,
28,0.494435891394,,,,,,
29,0.487123293812,,,,,,
30,0.476995763993,,,,,,
31,0.465277657055,,,,,,
32,0.456297229873,,,,,,
33,0.445271379567,,,,,,
34,0.43833635679,,,,,,
35,0.430570415707,,,,,,
36,0.419818630014,,,,,,
37,0.413296957676,,,,,,
38,0.407766453039,,,,,,
39,0.399800554585,,,,,,
40,0.391915888299,,,,,,
41,0.386618265049,,,,,,
42,0.383010216025,,,,,,
43,0.374919272231,,,,,,
44,0.36936523831,,,,,,
45,0.362860343961,,,,,,
46,0.360333802095,,,,,,
47,0.356748629026,,,,,,
48,0.348270800206,,,,,,
49,0.342657086678,,,,,,
50,0.335028977064,,,,,,
51,0.326789679873,,,,,,
52,0.324115047576,,,,,,
53,0.31745406148,,,,,,
54,0.314171236236,,,,,,
55,0.308806284029,,,,,,
56,0.301803794091,,,,,,
57,0.297730060559,,,,,,
58,0.295032454519,,,,,,
59,0.291321734438,,,,,,
60,0.287570593285,,,,,,
61,0.283785065791,,,,,,
62,0.280354101823,,,,,,
63,0.278323496146,,,,,,
64,0.275616119298,,,,,,
65,0.272642039797,,,,,,
66,0.269766636651,,,,,,
67,0.264932571024,,,,,,
68,0.262441462577,,,,,,
69,0.260873391118,,,,,,
70,0.258439116797,,,,,,
71,0.255960700975,,,,,,
72,0.253653119153,,,,,,
73,0.247251244337,,,,,,
74,0.245385250176,,,,,,
75,0.242466230214,,,,,,
76,0.239721238184,,,,,,
77,0.237081872867,,,,,,
78,0.234566234535,,,,,,
79,0.232443275619,,,,,,
80,0.230709764639,,,,,,
81,0.229487144929,,,,,,
82,0.228432583937,,,,,,
83,0.227801478637,,,,,,
84,0.225334035788,,,,,,
