Time(Iteration),CAB,LinUCB
0,1.82944612921,2.25992548716
1,3.06541897324,4.25429363813
2,4.24175319285,5.85134300939
3,5.41367653761,7.42022254751
4,6.55864374295,9.13454830332
5,7.30054436021,10.5537875649
6,8.59544457718,12.169650485
7,10.0900109906,13.2515739654
8,11.5988027177,14.2288138428
9,12.8013893958,15.58265116
10,13.6416199096,17.2085538273
11,15.1168667306,18.4070285029
12,15.9307453841,19.391446533
13,17.1636383882,20.5988293402
14,18.3935385662,21.6583561746
15,19.1771421612,22.2215903294
16,19.7850071396,23.3405919064
17,20.4935560655,23.8528381425
18,21.4402626503,24.8478874054
19,22.0567131571,25.5442201086
20,22.6960030992,26.2194236323
21,23.3794768888,27.0303403441
22,23.8565299177,27.7641291918
23,24.5548680628,28.5257093924
24,25.324576175,29.2001528286
25,26.2915199231,29.6466290174
26,27.4507816386,30.1894997107
27,28.0215498227,30.8141158144
28,28.9297369136,31.3427329149
29,29.1364321994,31.4601201404
30,29.8769107351,31.8133050389
31,30.4570284531,32.1857105085
32,31.3385188231,32.6566872303
33,31.9607839787,32.9911446147
34,32.2908860477,33.4925784406
35,32.6690331775,33.7252415121
36,33.4463061355,34.3591982934
37,33.9673723139,34.6599116406
38,34.5041515262,35.1755554059
39,35.045384312,35.4716746059
40,35.7291728739,35.6555141612
41,36.4118886632,36.0084217096
42,37.11281196,36.2525001133
43,37.5625699811,36.3415904443
44,38.2486845051,36.6613213458
45,38.6900572786,36.9720579647
46,38.877317054,37.2115567715
47,39.2827622898,37.5980114826
48,40.0065619534,37.8343902835
49,40.3557650704,38.0125979488
50,41.0012819209,38.2949447968
51,41.7328508321,38.571165666
52,42.33097779,38.8332478711
53,42.8279205061,39.1552430031
54,43.1809034226,39.3775100473
55,43.4793921585,39.6387184731
56,44.0151617102,39.8228881031
57,44.4830252396,40.1578294444
58,44.7751765421,40.3003248395
59,45.585227352,40.6721670748
60,46.090957832,41.0919123508
61,46.8300253393,41.5297738582
62,47.4116396346,41.7843322644
63,47.966774788,42.037808574
64,48.3481139218,42.186930044
65,48.9165449842,42.5395720015
66,49.4536861539,42.7006010608
67,50.2628526801,43.0143284028
68,50.7021333513,43.5328780793
69,50.9781679617,43.5875003371
70,51.4796723,43.9121499987
71,51.8967567123,44.1026844203
72,52.1864781565,44.1859443387
73,52.9156016545,44.5208974902
74,53.2423530728,44.6161278998
75,53.5472639642,44.7156784591
76,53.8198106893,45.006696783
77,54.7632445131,45.1228481167
78,55.2037194704,45.4750254006
79,55.8606416675,45.77887177
80,56.250445,45.9640681429
81,57.0062448591,46.0534464128
82,57.3070329735,46.1993050117
83,57.7044820556,46.3457095017
84,58.3188420405,46.4166532212
85,58.9924884295,46.7237322818
86,59.2921943239,46.9948953904
87,59.8770319892,47.2776866889
88,60.3527115441,47.4948578739
89,60.9162891956,47.6176404328
90,61.3554858215,47.8244286342
91,62.0485137516,47.9660133277
92,62.331510132,48.0498317309
93,62.7289481638,48.29943527
94,63.3401939764,48.5414732196
95,63.881207081,48.6439051753
96,64.4436937627,48.7973316162
97,65.112861308,48.8750144322
98,65.7506377065,49.0084192474
99,66.539608484,49.282858656
100,67.0253598312,49.3795679586
101,67.5917739884,49.5778341506
102,67.8941258334,49.7174825459
103,68.0772735493,49.8239394364
104,68.567646406,49.9368611686
105,68.6563441345,50.0638429063
106,69.2233551377,50.1780336114
107,69.4557851317,50.2695771413
108,69.9255578298,50.4650106406
109,70.300932044,50.596332408
110,70.7038002852,50.7328206484
