Time(Iteration),CAB,CAB_original,LinUCB
0,6.54921835525,6.14182234487,7.71612842812
1,12.0722394944,10.9002935292,13.5680392025
2,16.6775595616,15.7497907157,17.7959472508
3,21.1433382536,18.2724758607,21.5081053084
4,26.0854219795,21.0964873222,24.2098058168
5,30.7286501221,23.4929818578,26.4113938835
6,36.0873975961,25.7074060837,29.15710618
7,39.5431503997,27.6041583489,31.0634863692
8,43.4628911124,29.5693797625,33.1491327205
9,48.0098086647,31.1086383735,35.085434504
10,52.3802808041,32.644783856,36.9365674104
11,57.8666641074,34.0841794244,38.4622712818
12,62.4495395893,35.3507796116,39.4776758893
13,65.4449698059,36.2934410111,40.7442756889
14,69.8874890263,37.5202598886,41.9949343319
15,73.2798642963,38.4070557999,43.1451927637
16,77.2161187103,40.0633378419,44.0938555484
17,81.319037108,40.9132389416,44.9984228823
18,85.4412012672,41.9466268852,46.2027369699
19,90.1185298084,42.7383975392,46.8325215234
20,94.5088518854,43.4830433179,47.7276709847
21,98.3523016419,44.2118666652,48.2986526069
22,103.701326277,44.5694110467,48.7176443414
23,108.148195266,45.1988092279,49.1411394923
24,112.064160324,45.942586718,49.9636736658
25,117.155761076,46.5324263471,50.1620206295
26,121.028583621,47.2321680681,51.021630783
27,124.754339681,47.9488685116,51.3879958879
28,128.205609158,48.8405154505,51.6546759162
29,131.815522378,49.3209348224,52.2463028714
30,135.667361971,49.7472412233,52.4776734042
31,140.780342104,50.1952124475,52.7175304805
32,144.799089018,50.7871873585,53.1168450031
33,149.103409319,51.2378045077,53.5247658148
34,153.659971462,51.6176903339,53.9148916044
35,158.514337474,51.7280414371,54.04335672
36,162.680680758,52.1960711316,54.1722492059
37,167.266107476,52.3932780669,54.2783146378
38,170.777120361,52.6254413156,54.428835532
39,174.672919009,53.3635805377,54.8812725923
40,178.7317947,53.7430877429,55.1847526966
41,183.441672466,53.9189610887,55.2979434388
42,187.471518443,54.1811835459,55.6793613363
43,192.53655682,54.5489250938,55.7175619235
44,196.722681597,54.8387157777,56.0457474805
45,201.295286348,55.2587107364,56.2411979796
46,206.505520616,55.3285988504,56.2980837035
47,210.929734734,55.4895976086,56.4733999265
48,214.392034003,55.6999400203,56.6986481454
49,218.226215293,55.9131163131,56.8546457738
50,221.475439133,56.2271861426,56.8915370981
51,226.75568145,56.3235678104,57.0400187351
52,231.775854904,56.3733806171,57.0422467164
53,236.159585307,56.5537055468,57.1332101197
54,240.807952156,56.7584910247,57.2771819121
55,243.13724529,56.9866111942,57.3827959703
56,248.584417524,57.3746228979,57.4747512269
57,252.406601032,57.483365071,57.5554425438
58,256.804150064,57.6132487149,57.5575242786
59,261.977518419,57.7652083792,57.6244125317
60,266.288569553,57.7835234893,57.6809576067
61,271.308236636,57.8239453412,57.724849923
62,276.423957472,58.1129663659,57.8956668455
63,281.213434514,58.1881550182,58.0566918245
64,286.978304347,58.4616456453,58.2869248455
65,290.910161809,58.8385404217,58.4068409185
66,295.772660986,59.0381636915,58.5032967109
67,300.391627428,59.0612580131,58.5280974601
68,304.125058569,59.2532001983,58.5504008457
69,307.60467202,59.365345188,58.6679377588
70,311.492394397,59.4019759438,58.7045685146
71,315.501500026,59.6045765546,58.8492928057
72,319.881586286,59.7519137719,58.9266888987
73,324.773237573,59.8986296586,59.0463610704
74,329.03998699,60.0323630017,59.0544215862
75,333.717787817,60.2877966158,59.1767326226
76,338.741091042,60.5544242962,59.2799912436
77,343.175780591,60.5767616405,59.3229644363
78,347.156293187,60.9085017454,59.5203961168
79,351.296040898,61.1035453109,59.6276198834
80,355.19485296,61.1338098507,59.6344164592
81,359.00146647,61.2564727755,59.7341200021
82,363.249653868,61.4537276458,59.7942363038
83,366.771932085,61.5809087119,59.8776836043
84,371.645671998,62.0149455864,60.0685948201
85,375.315895121,62.1712245487,60.1297817592
86,379.626540248,62.2963710939,60.2396114368
87,383.609819745,62.3743383744,60.3362338156
88,388.071166675,62.4912183324,60.4642904115
89,390.923322387,62.6249882703,60.4889770372
90,394.680459435,62.7430514871,60.6720797086
91,398.325134414,62.7868981909,60.6729136311
92,402.440916435,62.9470602872,60.8614824527
93,406.461349973,63.0720745759,60.8785483942
94,410.611894733,63.2372335871,61.0505522573
95,414.921569088,63.2779419453,61.1007241994
96,418.271501839,63.2779419453,61.1022929812
97,421.430074812,63.4333742735,61.2837743037
98,426.710587208,63.5804997488,61.3962439197
99,430.623727132,63.8212740329,61.5668591199
100,434.464892929,63.8899913054,61.6283791998
101,438.587917824,64.0074863935,61.6939623825
102,441.986537943,64.1881854902,61.7448442523
103,446.596044811,64.4492143021,62.1515751944
104,450.293221036,64.5338510556,62.2386054459
105,455.463970929,64.5484885646,62.2394106511
106,459.040332906,64.559279761,62.2502018475
107,464.142890672,64.5697275419,62.2513316683
108,468.187290331,64.6097458733,62.2610854971
109,473.612447321,64.633822979,62.2851626027
110,477.757716323,64.6829696797,62.3173779858
111,481.257458866,64.7097558651,62.32558131
112,485.349762813,64.7836021698,62.337019103
113,489.933677446,64.7836021698,62.337019103
114,494.412466972,64.9651763919,62.4841539722
115,498.592695297,65.0015992115,62.580266685
116,503.005261886,65.0436443608,62.6025279066
117,507.841486051,65.1091382161,62.6559793109
118,512.811920665,65.1493044408,62.6712202856
119,516.338875651,65.2096437755,62.7266435638
120,518.907273374,65.2232016876,62.7358677753
121,522.908742396,65.2232016876,62.7358677753
122,527.816003764,65.2803010082,62.7451588154
123,531.343378375,65.5134721289,62.9482282045
124,534.965770947,65.7749326115,62.9559142661
125,538.62496623,65.7843257849,62.9559864981
126,543.037138632,65.7898102387,62.9658219236
127,547.377179379,65.9218508994,63.1002992265
128,552.493461555,66.0430700083,63.1002992265
129,556.810907117,66.1747852571,63.2426292404
130,560.997760138,66.3136284603,63.2523893143
131,564.682452991,66.4466021732,63.3986543694
132,569.752560981,66.5259517959,63.4106494614
133,574.470145042,66.5292910455,63.413988711
134,576.875322471,66.5348693844,63.4276304778
135,580.897834766,66.5592430276,63.452004121
136,585.222065785,66.6025168248,63.5123651495
137,589.719854656,66.6403315464,63.5501798711
138,593.656637963,66.6608113707,63.5706596954
139,598.809951107,66.6608113707,63.5876368676
140,602.211087243,66.7264741612,63.6524817672
141,606.49127479,66.8286514609,63.7765530974
142,611.300756749,67.0031664111,63.9529206878
143,614.561730789,67.2223285379,64.1099723359
144,618.01785153,67.2852845391,64.2128322512
145,622.536611025,67.3243055945,64.2434323815
146,626.243598163,67.3712342905,64.2553149622
147,630.421332566,67.4693390412,64.3221527906
148,635.433099226,67.4727689628,64.3255827122
149,639.646824486,67.5760421064,64.4954370863
150,643.792459362,67.5842291755,64.5043745453
151,647.721981699,67.6707551987,64.5110582379
152,652.474285913,67.7226382484,64.5629412875
153,656.085373637,67.73361674,64.5703420182
154,660.016727767,67.7415540081,64.5782792863
155,663.838951148,67.8264090055,64.6265066466
156,667.720961916,67.8431135772,64.6432112183
157,672.715236473,67.845757689,64.6482425689
158,676.847882133,67.8553060141,64.6658894521
159,681.138113982,67.9117715066,64.6658894521
160,686.208931602,67.9164026638,64.6691895714
161,689.43587549,67.9333553006,64.6861422082
162,691.933473068,67.9362414262,64.7018406876
163,696.397535183,67.9402721928,64.7058714542
164,699.961161925,67.9509859851,64.7270748362
165,703.906217341,67.9684883205,64.7437720088
166,707.440453318,67.9749363131,64.7748127871
167,711.647600593,68.05901874,64.8037022498
168,715.574556051,68.1789864171,64.8249202509
169,718.806831795,68.1820061032,64.827939937
170,722.749435524,68.2166741553,64.8742926554
171,727.823163234,68.2166741553,64.8742926554
172,732.065108331,68.2565085322,64.8747599513
173,736.294314284,68.2565085322,64.8747599513
174,740.236453835,68.3074993273,64.9257507464
175,744.969916464,68.3125086253,64.9307600445
176,750.2217753,68.3146494953,64.932538118
177,753.915310972,68.3396803069,64.9575689296
178,757.750342888,68.3822578351,65.0001464578
