Time(Iteration),CAB,CAB_original,LinUCB
0,2.98097039259,2.98097039259,2.33718254516
1,6.57000664228,6.58189067727,5.41264439168
2,8.77841254504,8.68709681889,7.22996282093
3,12.1855175677,11.985705398,8.03061573368
4,12.2322926348,13.680541707,8.68504312219
5,13.582462256,15.7311899226,9.37146563562
6,15.3165321999,16.9155787346,10.0562546758
7,16.6313338127,18.4369426344,10.1567179872
8,17.6091793438,19.4147881656,10.2507418605
9,18.4626997992,20.060841293,10.2507418605
10,20.3680734736,20.961435923,10.4773359176
11,20.5641533088,21.0152458358,10.788027354
12,21.0815896575,21.0795196294,10.8949899775
13,21.7164839311,21.5453332201,11.3832762698
