Time(Iteration),CAB_originalCoTheta,,,,,,
0,0.851235544023,,,,,,
1,0.833846125802,,,,,,
2,0.813179781322,,,,,,
3,0.800819272929,,,,,,
4,0.784742830401,,,,,,
5,0.763087183462,,,,,,
6,0.73950314248,,,,,,
7,0.73122186968,,,,,,
8,0.723510438676,,,,,,
9,0.710472001573,,,,,,
10,0.698815703735,,,,,,
11,0.689427788272,,,,,,
12,0.678178303253,,,,,,
13,0.671510467572,,,,,,
14,0.662217707462,,,,,,
15,0.657566934084,,,,,,
16,0.65250411676,,,,,,
17,0.638536638692,,,,,,
18,0.63336606353,,,,,,
19,0.628412115242,,,,,,
20,0.620432639686,,,,,,
21,0.614652130419,,,,,,
22,0.612054545218,,,,,,
23,0.607077106003,,,,,,
24,0.602271744658,,,,,,
25,0.600500740057,,,,,,
26,0.598806475493,,,,,,
27,0.590444675419,,,,,,
28,0.588147257771,,,,,,
29,0.583126468103,,,,,,
30,0.581607988455,,,,,,
31,0.578015197776,,,,,,
32,0.573980117125,,,,,,
33,0.570749967206,,,,,,
34,0.568884781939,,,,,,
35,0.563192510492,,,,,,
36,0.561667683219,,,,,,
37,0.555515022345,,,,,,
38,0.55404368854,,,,,,
39,0.544979249823,,,,,,
40,0.53986116445,,,,,,
41,0.536318213776,,,,,,
42,0.529413826716,,,,,,
43,0.528687473378,,,,,,
44,0.527378108532,,,,,,
45,0.521711977731,,,,,,
46,0.519901071047,,,,,,
47,0.517544784521,,,,,,
48,0.512829924833,,,,,,
49,0.511548706529,,,,,,
50,0.505656806304,,,,,,
51,0.503204414136,,,,,,
52,0.49529628642,,,,,,
53,0.494409630832,,,,,,
54,0.489384546164,,,,,,
55,0.487748148574,,,,,,
56,0.481548073543,,,,,,
57,0.478954133627,,,,,,
58,0.478829361977,,,,,,
59,0.472502945445,,,,,,
60,0.470245105892,,,,,,
61,0.461416261681,,,,,,
62,0.45975104966,,,,,,
63,0.458190613465,,,,,,
64,0.453228427464,,,,,,
65,0.45141715183,,,,,,
66,0.445317030181,,,,,,
67,0.442517199002,,,,,,
68,0.440295795941,,,,,,
69,0.437337257087,,,,,,
70,0.435205315907,,,,,,
71,0.43370449806,,,,,,
72,0.431115569453,,,,,,
73,0.429376096682,,,,,,
74,0.42900434878,,,,,,
75,0.427052982421,,,,,,
76,0.426869692088,,,,,,
77,0.426663909249,,,,,,
78,0.425964346901,,,,,,
79,0.423261111856,,,,,,
80,0.422075868212,,,,,,
81,0.421868597672,,,,,,
82,0.419848540663,,,,,,
83,0.418778620115,,,,,,
84,0.417957800614,,,,,,
85,0.417475637422,,,,,,
86,0.417313611533,,,,,,
87,0.416720380895,,,,,,
88,0.416680877079,,,,,,
89,0.416333934628,,,,,,
90,0.414847841994,,,,,,
91,0.414575687648,,,,,,
92,0.41282114453,,,,,,
93,0.411562391375,,,,,,
94,0.411142911351,,,,,,
95,0.411131748559,,,,,,
96,0.41072045436,,,,,,
97,0.41036062674,,,,,,
98,0.403802964166,,,,,,
99,0.403717922079,,,,,,
100,0.403408111568,,,,,,
101,0.403264566107,,,,,,
102,0.402584434722,,,,,,
103,0.401469597655,,,,,,
104,0.401335129247,,,,,,
105,0.399001565877,,,,,,
106,0.398678160682,,,,,,
107,0.397239432705,,,,,,
108,0.397083314524,,,,,,
109,0.396468519461,,,,,,
110,0.393733825132,,,,,,
111,0.393699592595,,,,,,
112,0.3856385081,,,,,,
113,0.385482469042,,,,,,
114,0.385057920827,,,,,,
115,0.383011955863,,,,,,
116,0.382605234576,,,,,,
117,0.380302668365,,,,,,
118,0.37513173839,,,,,,
119,0.374370285113,,,,,,
120,0.374298947626,,,,,,
121,0.374162680216,,,,,,
122,0.374042963376,,,,,,
123,0.373251277308,,,,,,
124,0.372419042451,,,,,,
125,0.372338634171,,,,,,
126,0.372270289356,,,,,,
127,0.372240582216,,,,,,
128,0.370501368223,,,,,,
129,0.369927979174,,,,,,
130,0.369107070358,,,,,,
