Time(Iteration),CAB_original,LinUCB
0,6.87189101704,7.18880642111
1,13.1785315614,14.1819901215
2,17.5980373531,18.9082306512
3,20.5395646488,22.8439876174
4,22.6821938619,26.5802722364
5,24.5591599179,29.2812108978
6,26.7969401928,32.0250816373
7,28.7093922398,34.0102979587
8,30.9396883542,36.5873988046
9,32.6157927747,38.5096910509
10,34.6837247077,40.5489563704
11,35.5208775943,41.6249339669
12,36.7236930836,42.6924127852
13,38.482824399,44.4487305967
14,39.658998727,45.8062264051
15,41.3482239729,47.0029522577
16,42.0025142416,48.5462544685
17,42.9856850253,49.6833768011
18,44.1811946277,51.4212874515
19,45.6128641557,52.3881962274
20,46.6043109638,53.1809986473
21,47.3438676311,53.6678159928
22,47.9737684504,54.2068607292
23,48.7062851764,54.3812193071
24,49.1154351494,54.7288915671
25,49.4458814154,55.2520453573
26,50.1632665549,55.8792797305
27,50.8156078804,56.7791320539
28,51.3331658638,57.2959223951
29,51.6852522213,57.8054966316
30,52.230475405,58.1925680034
31,52.5885807865,58.600186485
32,53.2923942189,59.0600272217
33,53.9553198297,59.6167538097
34,54.3966428011,60.0807432754
35,54.6668792389,60.212519497
36,54.9976559097,60.6543140392
37,55.204216994,60.8736026212
38,55.8676920409,61.2989510149
39,56.1484994315,61.3537563882
40,56.7134195995,61.5443315681
41,57.1922227537,61.8008472698
42,57.6944629384,62.3891238829
43,57.870376265,62.9710274833
44,58.3326167259,63.3011534861
45,58.6039814524,63.4460961938
46,58.9576919065,63.5337415545
47,58.9920083899,63.7027076456
48,59.0623268651,63.9693134122
49,59.3110708635,64.3297431456
50,59.6081298035,64.9285433684
51,59.7220094493,65.0383836962
52,59.7945914122,65.1889144122
53,59.8583221301,65.1960710672
54,59.9884008343,65.5366457988
55,60.1083258076,65.6501010172
56,60.3850216426,65.7007346886
57,60.5148401027,65.7624071281
58,60.6489472459,65.7915974716
59,60.7674462949,65.8671853998
60,60.9755887292,65.9764942593
61,61.0151013578,66.0842196115
62,61.1783906995,66.2057779412
63,61.2158036072,66.240491624
64,61.2717762626,66.3046117751
65,61.3489012024,66.3596446828
66,61.3561196062,66.3668630867
67,61.3575882204,66.4514020276
68,61.4062300677,66.5699497756
69,61.5159871085,66.6890706346
70,61.5528377064,66.7118416905
71,61.63307853,66.7241727959
72,61.663506694,66.7557709357
73,61.8620167965,66.91302855
74,61.891197353,66.9632712239
75,61.9093821049,67.0682874629
76,61.9213771212,67.1885009735
77,61.9582501532,67.2419152797
78,61.9962824355,67.2877823587
79,62.008504426,67.2940470375
80,62.0892397319,67.3747823433
81,62.1487600016,67.4034881698
82,62.2687999306,67.470274946
83,62.2687999306,67.470274946
84,62.3243987915,67.5554476236
85,62.3580012795,67.5890501116
86,62.407465475,67.6385143071
87,62.4544000228,67.6706361781
88,62.4967125296,67.6871610573
89,62.5028446945,67.7082452444
90,62.5134213366,67.7395271025
91,62.6353997714,67.7723531695
92,62.7317032997,67.842848346
93,62.8547999214,67.9046788843
94,62.8991370028,67.9514845554
95,62.926082563,67.9786119603
96,62.926082563,68.01440778
97,62.926082563,68.0705803317
98,63.0293775006,68.0705803317
99,63.0408299056,68.0705803317
100,63.1140881779,68.1263555418
101,63.1140881779,68.1263555418
102,63.1438047936,68.1767899252
103,63.1899053511,68.3580428116
104,63.1899053511,68.3580428116
105,63.1899053511,68.3803379618
106,63.1968385772,68.387271188
107,63.21767584,68.4872527964
108,63.2343012722,68.493999067
109,63.3449283699,68.5532731597
110,63.4035662229,68.5737727925
111,63.4140842911,68.5842908608
112,63.4352396293,68.6162715312
113,63.4866102944,68.6676421963
114,63.4866102944,68.7243166457
115,63.4882915983,68.7259979495
116,63.5013708233,68.7390771745
117,63.5491724468,68.7775937686
118,63.5720909605,68.8089994623
119,63.5848353117,68.820211601
120,63.5848353117,68.8319431934
121,63.5978831198,68.958699881
122,63.6274487834,69.00355261
123,63.6435610406,69.0441401014
124,63.645694222,69.0462732828
125,63.6614084701,69.0462732828
126,63.6634406673,69.0985321859
127,63.6843391564,69.119430675
128,63.6855439206,69.1258493043
129,63.6884586106,69.1339079928
130,63.6918478076,69.2341527805
131,63.7258669286,69.286104289
132,63.765685302,69.3397686232
133,63.790187006,69.3561310546
134,63.8110165359,69.3561310546
135,63.8248827356,69.3729611083
136,63.8272736275,69.3753520002
137,63.8407960292,69.3887988288
138,63.8577911842,69.3901558573
139,63.8619331985,69.3942978717
140,63.87202808,69.407661154
141,63.8723542563,69.407661154
142,63.8723542563,69.407661154
143,63.8723542563,69.4145260606
144,63.8940320202,69.4362038246
145,63.8954253665,69.4397430018
146,63.8954253665,69.4397430018
147,63.9043334368,69.448651072
148,63.9214803799,69.460387139
149,63.9245485859,69.4940459063
150,63.9245485859,69.4944139179
151,63.9472835526,69.5171488846
152,63.9495127504,69.5171488846
153,63.9500193619,69.5171488846
154,64.0018018911,69.5630930022
155,64.0031926807,69.5644837918
156,64.0215700203,69.5828611313
157,64.0377455492,69.5828611313
158,64.0413867904,69.6112020491
159,64.0455689794,69.6248813919
160,64.047977827,69.6248813919
161,64.091296102,69.6658441582
162,64.1067813487,69.7594623852
163,64.1067813487,69.7759512761
164,64.1452583889,69.8098811654
165,64.1512157006,69.8098811654
166,64.1552913025,69.8257469121
167,64.1623950321,69.8328506417
168,64.1651146764,69.835570286
169,64.1651146764,69.835570286
170,64.1684237654,69.838879375
171,64.1802618352,69.8507174449
172,64.2235425791,69.8687104765
173,64.2309829062,69.8761508036
174,64.2411830159,69.8931987409
175,64.2411830159,69.8969101466
176,64.3337887599,69.9895158906
177,64.3724985769,70.0319617686
178,64.3724985769,70.0319617686
179,64.4011597539,70.0613162767
180,64.4011597539,70.0613162767
181,64.4011597539,70.0716456846
182,64.4107321736,70.0812181043
183,64.4182672622,70.0887531929
184,64.4292326278,70.0997756834
185,64.4428108674,70.1086169326
186,64.4805279614,70.1463340266
187,64.4805279614,70.1463340266
188,64.4823611477,70.1481672128
189,64.5163773157,70.1777359945
190,64.5389213037,70.2002799825
191,64.5389213037,70.2002799825
192,64.5488384713,70.2101971502
193,64.5611606514,70.218801844
194,64.5611606514,70.218801844
195,64.5611606514,70.2214759491
196,64.5611606514,70.2214759491
197,64.5765704765,70.2214759491
198,64.5788989111,70.2226280697
199,64.5830524981,70.2249984089
200,64.5830524981,70.2249984089
201,64.5830524981,70.2249984089
202,64.5847965566,70.2267424674
203,64.593686997,70.2389754542
204,64.5989500362,70.2741876429
205,64.5989500362,70.2741876429
206,64.6069672283,70.2917767743
207,64.6076293554,70.2917767743
208,64.6833352757,70.3672384877
209,64.6902390579,70.4034392037
210,64.6902390579,70.4041137268
211,64.6968557318,70.4158519572
212,64.6968557318,70.4158519572
213,64.6989842527,70.417980478
214,64.6989842527,70.4558439806
215,64.7039115792,70.4582272873
216,64.7126702019,70.4654046424
217,64.712979211,70.4657136515
218,64.7222817671,70.4750162077
219,64.7222817671,70.4771615189
220,64.7233809974,70.4782607492
221,64.7313006945,70.4861804463
222,64.7313006945,70.4888977683
