Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.967427863605,0.967427863605,0.967427863605,0.961288549461,,,,,,
1,0.929726358057,0.926130502025,0.91836408707,0.931549668576,,,,,,
2,0.915889018537,0.89938527338,0.880734159166,0.917634602934,,,,,,
3,0.896010387274,0.875921167268,0.852883372558,0.897081740774,,,,,,
4,0.870032753214,0.83851104627,0.834943075733,0.867899297565,,,,,,
5,0.842756463423,0.819699266718,0.814610233384,0.846713499016,,,,,,
6,0.826604899133,0.786585514288,0.791552876979,0.825821544415,,,,,,
7,0.814651964041,0.762769739951,0.767163971265,0.815297782911,,,,,,
8,0.792002433309,0.743980402211,0.748625180975,0.789764519479,,,,,,
9,0.772605627889,0.728314537991,0.737944110843,0.769327191122,,,,,,
10,0.750982662626,0.699906690067,0.711218635508,0.747819749295,,,,,,
11,0.738556706038,0.690733961845,0.701640955654,0.738424352662,,,,,,
12,0.721640782088,0.674129161836,0.679989017439,0.726123512345,,,,,,
13,0.708820522594,0.653895055739,0.650642418277,0.712736406576,,,,,,
14,0.693214316314,0.637382000071,0.632477901171,0.695945454755,,,,,,
15,0.670005653797,0.62038968814,0.615042723774,0.665671792077,,,,,,
16,0.653624548392,0.606755903701,0.604205549459,0.649836354768,,,,,,
17,0.647338393944,0.593788288123,0.588214908124,0.639951340324,,,,,,
18,0.64130371655,0.587002444331,0.577650150937,0.630761710042,,,,,,
19,0.630447788725,0.580539031918,0.564817960955,0.611318284857,,,,,,
20,0.620842398557,0.57166909599,0.553479837905,0.602025639284,,,,,,
21,0.60857079171,0.564789435124,0.542990818649,0.592900862336,,,,,,
22,0.596292395534,0.549792283269,0.536531218277,0.589217677278,,,,,,
23,0.584727454982,0.541945723569,0.528051429223,0.581197525175,,,,,,
24,0.578622017799,0.53945422657,0.51602994664,0.570009809014,,,,,,
25,0.56845473807,0.528509539603,0.509930671823,0.553182248388,,,,,,
26,0.551769242551,0.520979718552,0.502086989754,0.544688825179,,,,,,
27,0.540520486802,0.516936188246,0.497308283281,0.537529758871,,,,,,
28,0.53616797892,0.507085631165,0.490223047306,0.532878246116,,,,,,
29,0.531054444128,0.492461370882,0.483815588883,0.520124815539,,,,,,
30,0.525338075551,0.486817627272,0.477119130366,0.51548275134,,,,,,
31,0.518341440963,0.478427376819,0.470354043354,0.510358288673,,,,,,
32,0.51312562299,0.47501761085,0.465720578016,0.506744335602,,,,,,
33,0.507361311811,0.468204567581,0.461720308355,0.500852792036,,,,,,
34,0.497749575902,0.46439657285,0.456473538605,0.498385334913,,,,,,
35,0.494830185966,0.461593175503,0.45398367024,0.494864896794,,,,,,
36,0.4924175202,0.459178151455,0.452870935023,0.491092142226,,,,,,
37,0.486842684995,0.454616516329,0.448910810444,0.485339492343,,,,,,
38,0.484933326144,0.452337236024,0.446820753923,0.481444994185,,,,,,
39,0.480354368323,0.448834318098,0.444459589662,0.476050586705,,,,,,
40,0.475303283029,0.444149185569,0.438541033257,0.46981657123,,,,,,
41,0.473684435914,0.442885567728,0.437678564925,0.466920938007,,,,,,
42,0.470564697303,0.432266095906,0.432876924157,0.458180650029,,,,,,
43,0.463758538976,0.429132235753,0.431586467185,0.454680957637,,,,,,
44,0.459146513538,0.425210527959,0.426360166791,0.447076014684,,,,,,
45,0.456709290246,0.422293304877,0.42368385491,0.44330042708,,,,,,
46,0.45028463655,0.418258646174,0.418684225429,0.437829018517,,,,,,
47,0.449801202033,0.415806259664,0.414714428082,0.435958088824,,,,,,
