Time(Iteration),CAB_User,CAB,LinUCB
0,8.24155956897,6.85004790023,7.14669387219
1,13.7464992926,12.2206386177,11.3771748052
2,17.4899429759,17.3727203644,15.2506977893
3,21.7401886705,21.433830402,18.3067901912
4,24.2926535082,25.4046499229,20.4093381558
