Time(Iteration),CAB,CAB_original
0,2.19325301378,2.19325301378
1,3.77006649706,3.77006649706
2,5.38879900091,5.38879900091
3,6.67123658961,6.67123658961
4,7.97117019207,7.97117019207
5,9.52685923603,9.52685923603
6,10.7696973953,10.7696973953
7,12.0353689188,12.0353689188
8,13.3316533226,13.3316533226
9,14.4010415496,14.4010415496
10,15.7461657954,15.7461657954
11,16.7041696155,16.7041696155
12,17.5679651098,17.5679651098
13,18.1505220697,18.1505220697
14,19.0528294709,19.0528294709
15,19.9208287574,19.9208287574
16,20.6690685749,20.6690685749
17,21.4473055805,21.4473055805
18,22.3161491747,22.3161491747
19,22.8950046537,22.8950046537
20,23.3955312583,23.3955312583
21,24.0165758331,24.0165758331
22,24.5478010936,24.5635977636
23,25.2073003295,25.2230969995
24,25.7748885401,25.7906852101
25,26.4608238033,26.4766204732
26,27.0121600516,27.0279567215
27,27.4576982981,27.473494968
28,28.0361674692,28.0519641391
29,28.4679443705,28.4837410405
30,28.8988394498,28.8841977065
31,29.1860033786,29.1719752738
32,29.4595015355,29.4523816413
33,30.0463191185,30.0391992244
34,30.4263253141,30.4401531547
35,30.8187155301,30.853864399
36,31.2968716252,31.3270158328
37,31.7148495058,31.7794891994
38,32.1473882613,32.1819923039
39,32.524780822,32.5675408566
40,32.8648397567,32.8398955764
41,33.169686095,33.1612205433
42,33.5695952622,33.5647421784
43,33.8823575756,33.8837447828
44,34.2578326051,34.2592198122
45,34.5614535017,34.56369586
46,34.7739067467,34.776149105
47,34.9969869908,35.0862943587
48,35.203092884,35.2776144711
49,35.2976040142,35.3721256013
50,35.4664508641,35.5513505973
51,35.8476550161,35.9325547492
52,35.989807445,36.0747071782
53,36.2332188486,36.3013538408
54,36.4771527244,36.5665898373
55,36.5852940196,36.6921990743
56,36.8025378483,36.9094429031
57,36.9351576991,37.1000852365
58,37.1874018496,37.3029874196
59,37.366907913,37.4806854476
60,37.5752422604,37.6879436013
61,37.6953584104,37.8240920972
62,37.8421008275,37.9543165325
63,38.0724916329,38.1712552164
64,38.2982197858,38.41106826
65,38.6880459925,38.7486469295
66,38.8311028315,38.9241868861
67,39.0115647003,39.1991455452
68,39.2195392565,39.4127653938
69,39.3110389912,39.5042651285
70,39.3720309058,39.5553290345
71,39.5530045262,39.7343764737
72,39.7693811741,39.9548441183
73,39.9199598201,40.1131193533
74,40.0802148798,40.2810589731
75,40.3770700107,40.554658005
76,40.5212118143,40.7198380204
77,40.5995791174,40.7723595486
78,40.751592568,40.9326118206
79,40.8704372882,41.0561993943
80,41.0065225557,41.197456285
81,41.1459535941,41.3368873234
82,41.2494768799,41.4437808125
83,41.450916247,41.6452201797
84,41.601384012,41.7946919847
85,41.7058907163,41.9204008256
86,41.7871318945,42.0111198952
87,41.8849168731,42.1145911655
88,42.0228068491,42.2701848626
89,42.1117087121,42.3611693298
90,42.2413222552,42.4880540313
91,42.2915645631,42.5325326108
92,42.4838392011,42.7225587928
93,42.5654414618,42.862324898
94,42.6494236271,42.9383309363
95,42.743332285,43.0525535705
96,42.8390587688,43.1489067403
97,42.9099012448,43.218581178
98,43.0280373744,43.3732993504
99,43.1353177534,43.4869903419
100,43.2270570774,43.5793011076
101,43.2842935394,43.6386546113
102,43.3866360094,43.7409970813
103,43.5274996454,43.9140420958
104,43.670916529,44.0678531965
105,43.8170866368,44.2223464445
106,43.8989516517,44.3017885243
107,43.9879472528,44.3883344727
108,44.1450807425,44.5190405258
109,44.3258404642,44.6936909494
110,44.3560565482,44.7164242469
111,44.4862238517,44.8584373769
112,44.5317886485,44.8751796463
113,44.6076993258,44.963318971
114,44.6237222333,45.0408140907
115,44.6879968374,45.1433356564
116,44.7730487029,45.2463230718
117,44.8248687505,45.3427755484
118,44.8862974677,45.4412552463
119,44.9285919792,45.531754018
120,45.0936442183,45.7900479172
121,45.1056784369,45.840093313
122,45.2042190148,45.9523205252
123,45.2284351334,46.0104558731
124,45.3364468114,46.1667452946
125,45.3742830807,46.2799148106
126,45.4642982425,46.4036460405
127,45.5310134949,46.5333360342
128,45.5868337896,46.6053877087
129,45.6103091218,46.6467780975
130,45.7051844292,46.7586495664
131,45.7934135845,46.8544396004
132,45.8240623333,46.9060549429
133,45.873453731,46.9497714201
134,45.9189092958,47.044137893
135,45.9882928295,47.1336659641
136,46.0842877509,47.3292793591
137,46.1887241041,47.4413623193
138,46.2897290137,47.555012908
139,46.3179039831,47.5803632893
140,46.3924293829,47.6736557738
141,46.4476954509,47.7289218418
142,46.4991348081,47.8065589824
143,46.57027772,47.976230785
144,46.6579186186,48.1133571447
145,46.7011213285,48.1505814567
146,46.7380082226,48.2099875561
147,46.7543135011,48.2611356291
148,46.8304554114,48.3727482276
149,46.9125589537,48.4597679826
150,46.9329595612,48.5400680078
151,46.980387203,48.6096798029
152,47.0208643474,48.6507504211
153,47.0508081787,48.694266872
154,47.0687455947,48.7691350678
155,47.1428150733,48.9148244064
156,47.2413700888,49.0653335635
157,47.2498198064,49.12821616
158,47.3006430336,49.2100856988
159,47.3716745463,49.310441513
160,47.3829962666,49.3987017669
161,47.4897409731,49.5213534864
162,47.5479989535,49.6183176562
163,47.6629263781,49.7546525394
164,47.7597221046,49.8915211941
165,47.8623665639,50.0456411593
166,47.8970525738,50.1302634026
167,47.9010661871,50.2038752246
168,47.9010661871,50.2038752246
169,47.996288231,50.3022335923
170,48.0639509106,50.4170790064
171,48.0891049448,50.5077107333
172,48.1138267958,50.5823347079
173,48.195806256,50.7086846052
174,48.2404318827,50.7722044032
175,48.2962648341,50.9225856376
176,48.3427132338,50.9963678439
177,48.3763479221,51.0723075151
178,48.4480244877,51.1969648771
179,48.5405572471,51.3092962826
180,48.5926722852,51.3929515496
181,48.6065294601,51.4299283673
182,48.6266243874,51.4612645009
183,48.6849739968,51.5548287873
184,48.7480025198,51.6801961237
185,48.828609999,51.759351716
186,48.8502219548,51.798372817
187,48.9488346004,51.8891801237
188,48.9930784407,51.9571949867
189,49.0496798369,52.037468349
190,49.134767864,52.1378230862
191,49.2008163599,52.2531413994
192,49.2357260751,52.3016828561
193,49.3086731414,52.4104693596
194,49.3454478651,52.4919462409
195,49.3886090683,52.5620693002
196,49.4321737835,52.6326347538
197,49.4799327897,52.7310226346
198,49.6276206943,52.8742328863
199,49.667054654,52.9642779221
200,49.7097160764,53.0399860357
201,49.7757464775,53.1057160017
202,49.7944177293,53.1581452332
203,49.9216090722,53.3706939297
204,49.925926689,53.4458313328
205,49.9458942747,53.4621681085
206,50.0236878968,53.5904974878
207,50.0802615581,53.681879228
208,50.1599133136,53.8241277082
209,50.1600564239,53.8268490221
210,50.2051623614,53.916851193
211,50.2818394667,54.0360199376
212,50.3181747467,54.0709391492
213,50.3255693115,54.1170431835
214,50.4243873036,54.2073478428
215,50.5218253741,54.3179976778
216,50.576295909,54.4467708898
217,50.6403620604,54.524050216
218,50.6871200715,54.6376431525
219,50.7133915767,54.7140576968
220,50.7292187782,54.7410408939
221,50.7371576203,54.7497747902
222,50.8596838614,54.8797506372
223,50.904858937,54.9275257462
224,50.9347062298,55.0041332277
225,51.0740334582,55.1639113439
226,51.1319042441,55.2472156152
227,51.1681066943,55.2930566602
228,51.1894065028,55.2982590371
229,51.2139656317,55.3424774663
230,51.2783907812,55.4179267403
231,51.3041437884,55.4436797475
232,51.3419042994,55.531862913
233,51.4172700552,55.6615174325
234,51.5034537936,55.7776568843
235,51.5481482924,55.8185761921
236,51.6023334438,55.9288226047
237,51.6728185181,56.0596128061
238,51.6794699349,56.080827493
239,51.7151050453,56.1596649206
240,51.7552589294,56.2621719375
241,51.7809197745,56.3294788021
242,51.7846757703,56.3955918188
243,51.8635281635,56.4800941693
244,51.9457809535,56.5759235363
245,52.0148369985,56.7107892575
246,52.1235127251,56.8776559229
247,52.1701803743,56.9304403664
248,52.2593706918,57.0215580948
249,52.2869404985,57.1024973186
250,52.3405818632,57.1561386833
251,52.3930816405,57.2145578786
252,52.4319176141,57.2648709612
253,52.4959641654,57.3646298552
254,52.5610478315,57.4320910229
255,52.6267041189,57.4977473104
256,52.6435512849,57.5374236496
257,52.6810018807,57.6078486387
258,52.7537542629,57.6843322264
259,52.8101381858,57.7347123897
260,52.8306299041,57.7881144396
261,52.8591838836,57.8166684191
262,52.8828147576,57.8609911784
263,52.9025090117,57.8883346499
264,52.9677367168,57.9561347881
265,53.0519553146,58.0473888907
266,53.065144572,58.0933357054
267,53.06753181,58.1807490127
268,53.1254469427,58.2869504485
269,53.2178493056,58.4316804116
270,53.2298071278,58.4808361187
271,53.2828541116,58.562114759
272,53.2990410277,58.6172059839
273,53.3444944463,58.6969112408
274,53.3509910891,58.7236283786
275,53.3897779304,58.7664534471
276,53.3995635853,58.7768712549
277,53.4744204083,58.8296050982
278,53.5534868937,58.9500931711
279,53.5934090655,59.0765528011
280,53.6425586749,59.1589354143
281,53.6546203538,59.2127458032
