Time(Iteration),CABCoTheta,CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.974065260982,0.957180546456,0.974065260982,,,,,,
1,0.95438077287,0.933289562622,0.958317362921,,,,,,
2,0.918442598937,0.903753663662,0.921737820403,,,,,,
3,0.887544795755,0.882854382261,0.894507423617,,,,,,
4,0.870096914894,0.874232655908,0.877419078663,,,,,,
5,0.848582199788,0.850122601348,0.860000121381,,,,,,
6,0.831300141223,0.841749720023,0.82185617867,,,,,,
7,0.823064954624,0.831577599708,0.799406733383,,,,,,
8,0.81758553898,0.817301201175,0.790572059556,,,,,,
9,0.802231624739,0.802376976776,0.765729285619,,,,,,
10,0.800192662654,0.788735106299,0.754497517113,,,,,,
11,0.774165058899,0.776597991215,0.750176795462,,,,,,
12,0.751831825039,0.772003502201,0.739414288092,,,,,,
13,0.741521516002,0.759248404509,0.724548248552,,,,,,
14,0.72400609102,0.740933526803,0.716907951956,,,,,,
15,0.721152517963,0.727654440828,0.698843993328,,,,,,
16,0.702513197065,0.710519349289,0.690632037295,,,,,,
17,0.682124946346,0.690055569583,0.668770228669,,,,,,
18,0.649632719965,0.683039620867,0.649486075021,,,,,,
19,0.643754320129,0.663207802726,0.638769648343,,,,,,
20,0.621586442096,0.65863619074,0.631741905232,,,,,,
21,0.616965246548,0.650807530542,0.626180433218,,,,,,
22,0.587033073455,0.628325891444,0.61508598363,,,,,,
23,0.583940544565,0.619660346201,0.609944829533,,,,,,
24,0.54767467584,0.608878916049,0.571303703927,,,,,,
25,0.540607804113,0.605903082212,0.554760471029,,,,,,
26,0.537303673229,0.603249953725,0.552437643169,,,,,,
27,0.51070046234,0.570442532248,0.526112066488,,,,,,
28,0.507410398557,0.563076170393,0.52419515657,,,,,,
29,0.507198208105,0.556893102529,0.523273127865,,,,,,
30,0.499565987992,0.547125684911,0.511665635825,,,,,,
31,0.498420577017,0.542334903616,0.510220707752,,,,,,
32,0.491009052268,0.540632320838,0.509168422279,,,,,,
33,0.487052395786,0.535572072922,0.505067536108,,,,,,
34,0.483156332689,0.533175669995,0.504307987548,,,,,,
35,0.475379137083,0.530381143449,0.502454477471,,,,,,
36,0.469285690724,0.521007279464,0.494744360751,,,,,,
37,0.465397186572,0.516698352374,0.489984162028,,,,,,
38,0.461450330573,0.511219911774,0.489688211039,,,,,,
39,0.459178614214,0.502180973643,0.487111584889,,,,,,
40,0.450767284271,0.497647380893,0.477933057574,,,,,,
41,0.441913840878,0.495064360036,0.470633688723,,,,,,
42,0.440229934199,0.493938360853,0.470400572601,,,,,,
43,0.438915062106,0.492595193577,0.470104153579,,,,,,
44,0.429673875805,0.488281523057,0.467693206514,,,,,,
45,0.416884290823,0.484225297373,0.457341201193,,,,,,
46,0.412568955717,0.480647416192,0.452835872669,,,,,,
47,0.413092019303,0.47945812623,0.452429354657,,,,,,
48,0.411032177542,0.478218451959,0.451711976359,,,,,,
49,0.407498169815,0.474273365782,0.448079477671,,,,,,
50,0.406241171586,0.473361110602,0.445773209199,,,,,,
51,0.40597701612,0.473305365516,0.445395483995,,,,,,
52,0.402580323963,0.471191555482,0.445215773211,,,,,,
53,0.398025206006,0.465268025502,0.438402532615,,,,,,
54,0.397962052774,0.4640387791,0.438466486906,,,,,,
55,0.396598555033,0.460886747448,0.436911685334,,,,,,
56,0.394597295087,0.45968705485,0.435578313976,,,,,,
57,0.394055545764,0.457750954254,0.434620257253,,,,,,
58,0.392617926281,0.456495481215,0.433871744624,,,,,,
59,0.391222004555,0.453875752127,0.431288565025,,,,,,
60,0.378464508718,0.450443624543,0.416624882468,,,,,,
61,0.376707513665,0.44798245314,0.415655998851,,,,,,
62,0.373684221922,0.442778177299,0.412866925653,,,,,,
63,0.368740996825,0.442310859726,0.408075660409,,,,,,
64,0.364627199933,0.439134401236,0.404658873846,,,,,,
65,0.363725310967,0.438325625054,0.402629995734,,,,,,
66,0.361173595114,0.435913947384,0.400473152822,,,,,,
67,0.360248277549,0.43516806276,0.398683988843,,,,,,
68,0.359644940524,0.434232709093,0.397942600262,,,,,,
69,0.35167138279,0.433062496261,0.397414318444,,,,,,
70,0.349681573069,0.42958981338,0.394661328997,,,,,,
71,0.348281162024,0.426428538685,0.393821778967,,,,,,
72,0.348368152981,0.425818647955,0.393374525209,,,,,,
73,0.34620017529,0.422492519806,0.390898197346,,,,,,
74,0.344356217144,0.421818677222,0.388621836218,,,,,,
75,0.34416900206,0.421896828025,0.388512738397,,,,,,
76,0.339491941,0.407679512691,0.38627581095,,,,,,
77,0.337205804399,0.381899464379,0.384294238252,,,,,,
78,0.336112348503,0.379335000278,0.38352238978,,,,,,
79,0.334214912518,0.377263772016,0.381615020079,,,,,,
80,0.332341837827,0.37630446598,0.378741782163,,,,,,
81,0.322142618652,0.37196474886,0.369245058488,,,,,,
82,0.322129881599,0.369252472389,0.369646942358,,,,,,
83,0.321070689068,0.362884344571,0.368574225464,,,,,,
84,0.320602925029,0.362637514409,0.368393450739,,,,,,
85,0.319289364404,0.356592404793,0.367191057144,,,,,,
86,0.302384297435,0.354625612629,0.352602821916,,,,,,
87,0.302495210379,0.354614743012,0.352589765499,,,,,,
88,0.298693855288,0.345511966766,0.348311105962,,,,,,
89,0.298597067323,0.344743896217,0.348041977229,,,,,,
90,0.29588673555,0.343569130145,0.347220147699,,,,,,
91,0.285778065111,0.342780775336,0.336257664205,,,,,,
92,0.282601963676,0.342288706412,0.335639276676,,,,,,
93,0.28272880097,0.342283239921,0.335936739246,,,,,,
94,0.282351433349,0.341949065886,0.335656733654,,,,,,
95,0.273832730779,0.331020073104,0.326696988869,,,,,,
96,0.273135164099,0.329633468489,0.325655016871,,,,,,
97,0.272901147396,0.329458551543,0.3257505732,,,,,,
98,0.272366603902,0.328552052874,0.324935345908,,,,,,
99,0.269634774023,0.327518186677,0.321842204569,,,,,,
100,0.268904929691,0.327290904279,0.321674332062,,,,,,
101,0.266341391789,0.32559493496,0.319495836384,,,,,,
102,0.265465806242,0.325358151928,0.318664781979,,,,,,
103,0.264549673868,0.325382981565,0.316957511231,,,,,,
104,0.263405306618,0.323746039931,0.315471055828,,,,,,
105,0.263614832376,0.32374813101,0.315681403466,,,,,,
106,0.262975268836,0.323150475604,0.314379515061,,,,,,
107,0.261988984952,0.32140610119,0.312624822081,,,,,,
108,0.260323177224,0.320941833821,0.310987262157,,,,,,
109,0.259260149567,0.320357215442,0.309576912906,,,,,,
110,0.258778153262,0.31987459185,0.309193630131,,,,,,
111,0.253796642057,0.319112831752,0.305621323916,,,,,,
112,0.252408175301,0.317876740419,0.30441996398,,,,,,
113,0.251459847164,0.317710230956,0.304268101737,,,,,,
114,0.250377036579,0.316794348918,0.303224425191,,,,,,
115,0.249957425132,0.316213564519,0.302466007136,,,,,,
116,0.248996559579,0.315033992224,0.301294230003,,,,,,
117,0.248142257898,0.314477563851,0.301038488255,,,,,,
118,0.247336229652,0.313687482209,0.30051482836,,,,,,
119,0.246902621133,0.313123852586,0.300228493116,,,,,,
120,0.246605848299,0.312902718108,0.29989765311,,,,,,
121,0.246419144995,0.312495486738,0.299659826623,,,,,,
122,0.245797107116,0.31165769047,0.298756527466,,,,,,
123,0.244267071289,0.307705129466,0.297073687978,,,,,,
124,0.24369862297,0.307222593207,0.296570471768,,,,,,
125,0.243611238017,0.307145429778,0.296428627889,,,,,,
126,0.2432874336,0.307135024184,0.296244216538,,,,,,
127,0.243358429886,0.307121509216,0.296396043816,,,,,,
128,0.242679542169,0.306916589372,0.295840752429,,,,,,
129,0.240458528973,0.305779995226,0.294912636598,,,,,,
130,0.23770498554,0.302487721703,0.292964719946,,,,,,
131,0.23550191763,0.300553230217,0.288380232244,,,,,,
132,0.234884921827,0.300206771029,0.28821840779,,,,,,
