Time(Iteration),CAB,CAB_original
0,1.46187106947,1.46187106947
1,3.07838669685,3.07838669685
2,4.36940062836,4.36940062836
3,5.78828493634,5.78828493634
4,6.56993919437,6.56993919437
5,7.5553927622,7.5553927622
6,8.12455344123,8.12455344123
7,9.04135865889,9.04135865889
8,9.80039485193,9.80039485193
9,10.6540551495,10.6540551495
10,11.0660455229,11.0660455229
11,11.5299067395,11.5299067395
12,12.0579809508,12.0579809508
13,12.50558107,12.50558107
14,12.9054631268,12.9054631268
15,13.3360669367,13.3360669367
16,13.7152890068,13.7152890068
17,14.0907942721,14.0907942721
18,14.4101258985,14.4101258985
19,14.6690272804,14.6690272804
20,14.8494929516,14.8494929516
21,15.1004185582,15.1004185582
22,15.390578206,15.390578206
23,15.9054977149,15.9054977149
24,16.1606004253,16.1641428372
25,16.3485820164,16.3521244283
26,16.5479902388,16.5515326507
27,16.8002211293,16.8037635412
28,17.043226214,17.0467686259
29,17.209643305,17.2131857169
30,17.38311944,17.3866618518
31,17.5038753538,17.5091174672
32,17.7419488748,17.7291054303
33,17.9885028824,17.9832094013
34,18.2064296772,18.2011361961
35,18.4935864071,18.4882929261
36,18.6769731191,18.671679638
37,18.9327488884,18.9147608105
38,19.1602925839,19.1502206937
39,19.295435253,19.3066569282
40,19.5216075464,19.5331891026
41,19.6420286995,19.6536102557
42,19.8551754265,19.8292453754
43,20.0223939846,19.9868712581
44,20.1177336285,20.0822109021
45,20.4094121137,20.3447826945
46,20.5305500062,20.465920587
47,20.8330390388,20.7637712827
48,21.0455072062,20.9741145459
49,21.1437603115,21.0708520872
50,21.3207988779,21.2576077399
51,21.4892069175,21.3760996819
52,21.6433990282,21.5261563055
53,21.7928052686,21.6706985913
54,21.8837874805,21.778601726
55,21.9863668148,21.8930325575
56,22.1838269228,22.0295575536
57,22.308246925,22.1445534987
58,22.4979397277,22.3582754346
59,22.6405849806,22.522430549
60,22.7221565598,22.6192872123
61,22.8634465659,22.7548549848
62,22.9355547612,22.8217875095
63,23.0633213678,22.9392216832
64,23.1272928556,23.0030181229
65,23.2199113424,23.1060695981
66,23.3509728794,23.2371311351
67,23.5031190043,23.3943793098
68,23.5879108323,23.4895457668
69,23.717311761,23.6189466955
70,23.7939798173,23.7026286064
71,23.9470377596,23.8327142149
72,24.0915938472,23.9981315654
73,24.1692515117,24.0695135637
74,24.2645117101,24.1610177017
75,24.4370582635,24.3431676623
76,24.5667116919,24.4659466286
77,24.6764682712,24.570187687
78,24.7746225528,24.6675705845
79,24.9032620495,24.817085571
80,24.9819992024,24.9096859862
81,25.0442094414,24.9764399956
82,25.0857155129,25.0202003903
83,25.1864295449,25.1221656981
84,25.2349238301,25.1706599833
85,25.3233320729,25.252708414
86,25.4740830096,25.3917736517
87,25.5336362795,25.517209622
88,25.6068510121,25.6073494291
89,25.6938463386,25.6856611872
90,25.741689753,25.7375924138
91,25.8079462432,25.8071277574
92,25.8730507748,25.8617761178
93,25.9630878919,25.9344694649
94,26.0503426971,26.0459544133
95,26.1101365594,26.1090544854
96,26.1477411436,26.1526948886
97,26.2245912243,26.2295449693
98,26.3149864245,26.2586749897
99,26.4172377265,26.3629328642
100,26.4374784179,26.3831735556
101,26.4844306737,26.4212264141
102,26.578065032,26.5146339669
103,26.6279467908,26.5544149649
104,26.644541102,26.5621753006
105,26.7574184721,26.649995241
106,26.777167943,26.6646305516
107,26.8000868623,26.6786915779
108,26.8606982673,26.7393029828
109,26.8853302423,26.7686074119
110,26.9721775922,26.8386994419
111,27.0143044635,26.8882613291
112,27.0586855802,26.9444024247
113,27.0771246624,27.0233960934
