Time(Iteration),CABCoTheta,,,,,,
0,0.308801197649,,,,,,
1,0.297759398348,,,,,,
2,0.291884289752,,,,,,
3,0.285798141345,,,,,,
4,0.283427730401,,,,,,
5,0.278324316725,,,,,,
6,0.271726640169,,,,,,
7,0.266735998459,,,,,,
8,0.261226590895,,,,,,
9,0.253232649522,,,,,,
10,0.250327459458,,,,,,
11,0.247310613895,,,,,,
12,0.240231711151,,,,,,
13,0.233598624763,,,,,,
14,0.227949284927,,,,,,
15,0.224542936367,,,,,,
16,0.218175939505,,,,,,
17,0.215124782869,,,,,,
18,0.212741929409,,,,,,
19,0.210497125385,,,,,,
20,0.205793834316,,,,,,
21,0.201194032411,,,,,,
22,0.197185535815,,,,,,
23,0.193976293973,,,,,,
24,0.189094676898,,,,,,
25,0.187810428328,,,,,,
26,0.186777228365,,,,,,
27,0.185308286673,,,,,,
28,0.183394791494,,,,,,
29,0.179950410757,,,,,,
30,0.177848284908,,,,,,
31,0.174038285152,,,,,,
32,0.173606708841,,,,,,
33,0.169550666282,,,,,,
34,0.168680978009,,,,,,
35,0.167810395558,,,,,,
36,0.166534786717,,,,,,
37,0.165804454286,,,,,,
38,0.165029045983,,,,,,
39,0.16443443119,,,,,,
40,0.162821781078,,,,,,
41,0.161962272853,,,,,,
42,0.160870801607,,,,,,
43,0.16060817652,,,,,,
44,0.160119361379,,,,,,
45,0.159642075289,,,,,,
46,0.159347355498,,,,,,
47,0.158524135323,,,,,,
48,0.15502433394,,,,,,
49,0.154887338727,,,,,,
50,0.154520505604,,,,,,
51,0.151974260948,,,,,,
52,0.151250721933,,,,,,
53,0.150907486166,,,,,,
54,0.15057866334,,,,,,
55,0.150206780462,,,,,,
56,0.148721375755,,,,,,
57,0.148279010677,,,,,,
58,0.147745361647,,,,,,
59,0.14777716625,,,,,,
60,0.147462657937,,,,,,
61,0.147496391869,,,,,,
62,0.147376571853,,,,,,
63,0.146125695612,,,,,,
64,0.146006830248,,,,,,
65,0.145366266636,,,,,,
66,0.145157554978,,,,,,
67,0.144480336891,,,,,,
68,0.144246808399,,,,,,
69,0.143726062194,,,,,,
70,0.143629609644,,,,,,
71,0.143724779862,,,,,,
72,0.143399262781,,,,,,
73,0.143331117859,,,,,,
74,0.143024956937,,,,,,
75,0.142936185685,,,,,,
76,0.142651922366,,,,,,
77,0.141617669507,,,,,,
78,0.141402473361,,,,,,
79,0.141216615575,,,,,,
80,0.140515446359,,,,,,
81,0.140467381,,,,,,
82,0.13976497614,,,,,,
83,0.139606773219,,,,,,
84,0.139422493654,,,,,,
85,0.137144653331,,,,,,
86,0.136582242255,,,,,,
87,0.133148871831,,,,,,
88,0.132314458199,,,,,,
89,0.132263145294,,,,,,
90,0.131891871805,,,,,,
91,0.13184994024,,,,,,
92,0.131763232161,,,,,,
93,0.13137686094,,,,,,
94,0.130710518148,,,,,,
95,0.130196412745,,,,,,
96,0.130396229521,,,,,,
97,0.130166143728,,,,,,
98,0.129989321687,,,,,,
99,0.130049109481,,,,,,
100,0.130006439841,,,,,,
101,0.129913125877,,,,,,
102,0.129573500627,,,,,,
103,0.129463739411,,,,,,
104,0.128977631051,,,,,,
105,0.129016489069,,,,,,
106,0.129025969722,,,,,,
107,0.128792723426,,,,,,
108,0.128736019788,,,,,,
109,0.126842919635,,,,,,
110,0.126525811578,,,,,,
111,0.126395751495,,,,,,
112,0.124688426457,,,,,,
113,0.124182759183,,,,,,
114,0.124234093824,,,,,,
115,0.122900595429,,,,,,
116,0.122730713162,,,,,,
117,0.122878651466,,,,,,
118,0.122990554724,,,,,,
119,0.122510841472,,,,,,
120,0.122460668999,,,,,,
121,0.122417392805,,,,,,
122,0.122433319308,,,,,,
123,0.122460230278,,,,,,
124,0.122611603622,,,,,,
125,0.122534625331,,,,,,
126,0.121982299623,,,,,,
127,0.121922456791,,,,,,
128,0.121825983676,,,,,,
129,0.121688843894,,,,,,
130,0.121452643063,,,,,,
131,0.121374495042,,,,,,
132,0.120874453246,,,,,,
133,0.121080993546,,,,,,
134,0.121008152578,,,,,,
135,0.120876738057,,,,,,
136,0.120715743631,,,,,,
137,0.120333920419,,,,,,
138,0.120275765332,,,,,,
139,0.120066774925,,,,,,
140,0.119639968273,,,,,,
141,0.119542013323,,,,,,
142,0.119455643877,,,,,,
143,0.11932475793,,,,,,
144,0.11925396182,,,,,,
145,0.119226410417,,,,,,
146,0.11916747837,,,,,,
147,0.119114289486,,,,,,
148,0.118394210978,,,,,,
149,0.118428958926,,,,,,
150,0.118258357712,,,,,,
151,0.118178854182,,,,,,
152,0.117958199466,,,,,,
153,0.117895643897,,,,,,
154,0.117599195194,,,,,,
155,0.116951220324,,,,,,
156,0.116914902674,,,,,,
157,0.116827573653,,,,,,
158,0.116831948279,,,,,,
159,0.116839593862,,,,,,
160,0.116740751832,,,,,,
161,0.116801350959,,,,,,
162,0.116519152882,,,,,,
163,0.116477531186,,,,,,
164,0.116488881354,,,,,,
165,0.116487793223,,,,,,
166,0.116351493342,,,,,,
167,0.116136738489,,,,,,
168,0.115825143284,,,,,,
169,0.11568756959,,,,,,
170,0.115785783632,,,,,,
171,0.115690854992,,,,,,
172,0.115383456246,,,,,,
173,0.11516528734,,,,,,
174,0.115084191001,,,,,,
175,0.115113099852,,,,,,
176,0.114921163255,,,,,,
177,0.114621756659,,,,,,
178,0.11449671929,,,,,,
179,0.114508588739,,,,,,
180,0.114425917529,,,,,,
181,0.113540284106,,,,,,
182,0.113005871987,,,,,,
183,0.113058298815,,,,,,
184,0.112890235011,,,,,,
185,0.112816487656,,,,,,
186,0.112762953857,,,,,,
187,0.112677313934,,,,,,
188,0.112626107366,,,,,,
189,0.112653077387,,,,,,
190,0.112621032495,,,,,,
191,0.112615377393,,,,,,
192,0.11249845089,,,,,,
193,0.112499848584,,,,,,
194,0.112411599836,,,,,,
195,0.112236483686,,,,,,
196,0.112134153872,,,,,,
197,0.112112900791,,,,,,
198,0.112141113919,,,,,,
199,0.112128552684,,,,,,
200,0.112004942617,,,,,,
201,0.111962531477,,,,,,
202,0.111874293178,,,,,,
203,0.111754817309,,,,,,
204,0.111692925294,,,,,,
205,0.111539361296,,,,,,
206,0.11147170464,,,,,,
207,0.111494833385,,,,,,
208,0.111465272231,,,,,,
209,0.111429045499,,,,,,
210,0.111521914843,,,,,,
211,0.111439123592,,,,,,
212,0.111355328247,,,,,,
213,0.11135600273,,,,,,
214,0.111303299843,,,,,,
215,0.111152669814,,,,,,
216,0.111126431192,,,,,,
217,0.111110336533,,,,,,
218,0.111068040657,,,,,,
219,0.110865126526,,,,,,
220,0.110850905186,,,,,,
221,0.110844199841,,,,,,
222,0.110702586975,,,,,,
223,0.110563571135,,,,,,
224,0.110608193554,,,,,,
225,0.110372520886,,,,,,
226,0.110357731657,,,,,,
227,0.110218805759,,,,,,
228,0.110173640026,,,,,,
229,0.110125410858,,,,,,
230,0.110095185481,,,,,,
231,0.110191639783,,,,,,
232,0.110161002714,,,,,,
233,0.110125610457,,,,,,
234,0.10995476157,,,,,,
235,0.10991924711,,,,,,
236,0.109557880928,,,,,,
237,0.109814942492,,,,,,
238,0.109781973167,,,,,,
239,0.109887114703,,,,,,
240,0.109875861463,,,,,,
241,0.109972448363,,,,,,
242,0.109936135143,,,,,,
243,0.109921243577,,,,,,
244,0.109764954903,,,,,,
245,0.109787586552,,,,,,
246,0.109810749348,,,,,,
247,0.109773066816,,,,,,
248,0.108775172713,,,,,,
249,0.108772869186,,,,,,
250,0.10879290263,,,,,,
251,0.108776675096,,,,,,
252,0.10881779566,,,,,,
253,0.108883545294,,,,,,
254,0.108796140783,,,,,,
255,0.10878553346,,,,,,
256,0.108718529466,,,,,,
257,0.108707630566,,,,,,
258,0.108564452458,,,,,,
259,0.108536673335,,,,,,
260,0.108563676811,,,,,,
261,0.108575730808,,,,,,
262,0.108393957798,,,,,,
263,0.10833013437,,,,,,
264,0.108302140708,,,,,,
265,0.108181064663,,,,,,
266,0.108209396181,,,,,,
267,0.10806132802,,,,,,
268,0.108037065219,,,,,,
269,0.108048122399,,,,,,
270,0.107811982148,,,,,,
271,0.107868792868,,,,,,
272,0.107942787982,,,,,,
273,0.107799463908,,,,,,
274,0.107913739355,,,,,,
275,0.107906291155,,,,,,
276,0.107885137412,,,,,,
277,0.107953375357,,,,,,
278,0.107938913395,,,,,,
279,0.108007712179,,,,,,
280,0.107971126039,,,,,,
281,0.107874463102,,,,,,
282,0.107841344515,,,,,,
283,0.107781280528,,,,,,
284,0.107755008653,,,,,,
285,0.107900640583,,,,,,
286,0.107916028425,,,,,,
287,0.107942685724,,,,,,
288,0.107915134056,,,,,,
289,0.107895703479,,,,,,
290,0.105570146044,,,,,,
291,0.105598803247,,,,,,
292,0.105580665156,,,,,,
293,0.10557978797,,,,,,
294,0.105525855284,,,,,,
295,0.105480648015,,,,,,
296,0.105566693147,,,,,,
297,0.105635538221,,,,,,
298,0.105614115897,,,,,,
299,0.104161651394,,,,,,
