Time(Iteration),CABCoTheta,CAB_originalCoTheta,,,,,,
0,0.300250336358,0.300250336358,,,,,,
1,0.288647094648,0.288647094648,,,,,,
2,0.283137693205,0.283137693205,,,,,,
3,0.277984234187,0.277984234187,,,,,,
4,0.270781689923,0.270781689923,,,,,,
5,0.267280034322,0.267280034322,,,,,,
6,0.260208586785,0.260208586785,,,,,,
7,0.253820170234,0.253820170234,,,,,,
8,0.249685907338,0.249685907338,,,,,,
9,0.24689449966,0.24689449966,,,,,,
10,0.245054938662,0.245054938662,,,,,,
11,0.242169680885,0.242169680885,,,,,,
12,0.237743453344,0.237743453344,,,,,,
13,0.23534131165,0.23534131165,,,,,,
14,0.229733753331,0.229733753331,,,,,,
15,0.226621371096,0.226621371096,,,,,,
16,0.22538147723,0.22538147723,,,,,,
17,0.223361603577,0.223361603577,,,,,,
18,0.221546136965,0.221546136965,,,,,,
19,0.216934764413,0.216934764413,,,,,,
20,0.212980986827,0.212980986827,,,,,,
21,0.20762359088,0.20762359088,,,,,,
22,0.203167633308,0.203167633308,,,,,,
23,0.200149676269,0.200149676269,,,,,,
24,0.198320936121,0.198320936121,,,,,,
25,0.193971287761,0.193971287761,,,,,,
26,0.190081035909,0.190081035909,,,,,,
27,0.187870890287,0.187870890287,,,,,,
28,0.182636630318,0.182636630318,,,,,,
29,0.180545912639,0.180545912639,,,,,,
30,0.178242166021,0.178242166021,,,,,,
31,0.176779445584,0.176779445584,,,,,,
32,0.173406026771,0.173406026771,,,,,,
33,0.170918348693,0.170918348693,,,,,,
34,0.17045975728,0.17045975728,,,,,,
35,0.169087019212,0.169087019212,,,,,,
36,0.16753494225,0.16753494225,,,,,,
37,0.164381346175,0.164381346175,,,,,,
38,0.163755334762,0.163755334762,,,,,,
39,0.162774718795,0.162774718795,,,,,,
40,0.161622759497,0.161622759497,,,,,,
41,0.15958376803,0.15958376803,,,,,,
42,0.159148105924,0.159148105924,,,,,,
43,0.158219007219,0.158187599296,,,,,,
44,0.157313519787,0.157348862732,,,,,,
45,0.157010097463,0.157051985169,,,,,,
46,0.156405632352,0.156385668397,,,,,,
47,0.155350860502,0.155324370567,,,,,,
48,0.155115208108,0.155074547048,,,,,,
49,0.15485297146,0.154821842587,,,,,,
50,0.15406919224,0.154055984659,,,,,,
51,0.153874885677,0.153847994749,,,,,,
52,0.153486933307,0.153458389863,,,,,,
53,0.153253840587,0.153202761044,,,,,,
54,0.15215384573,0.152756331743,,,,,,
55,0.151574530476,0.152232901059,,,,,,
56,0.151448046082,0.152075912693,,,,,,
57,0.15086638699,0.151514544355,,,,,,
58,0.14953473508,0.149394577692,,,,,,
59,0.147809680336,0.146892750953,,,,,,
60,0.14676419173,0.145859396721,,,,,,
61,0.146203991108,0.145367891155,,,,,,
62,0.145591676445,0.144775636648,,,,,,
63,0.145336846697,0.144543639587,,,,,,
64,0.14467820434,0.143694582954,,,,,,
65,0.144497693279,0.143558381524,,,,,,
66,0.14446299611,0.143505940818,,,,,,
67,0.144346048609,0.143073032527,,,,,,
68,0.143480258789,0.142165317948,,,,,,
69,0.142856161841,0.141525282382,,,,,,
70,0.1427344583,0.14123396148,,,,,,
71,0.142674600335,0.141168262673,,,,,,
72,0.142707248787,0.141241975951,,,,,,
73,0.14273634105,0.14130670557,,,,,,
74,0.142524400131,0.141178039907,,,,,,
75,0.141718648515,0.140259739333,,,,,,
76,0.141329040106,0.139240092216,,,,,,
77,0.141259700759,0.138941872784,,,,,,
78,0.140987744791,0.138638361816,,,,,,
79,0.140957514153,0.138556840725,,,,,,
80,0.140785386532,0.138364067818,,,,,,
81,0.13985573416,0.137538838292,,,,,,
82,0.139491120477,0.137182258198,,,,,,
83,0.139475759167,0.137067956676,,,,,,
84,0.13864650403,0.136238708535,,,,,,
85,0.136873414491,0.135500270891,,,,,,
86,0.135848876584,0.134456536414,,,,,,
87,0.1352568622,0.133884749299,,,,,,
88,0.134994428077,0.133891706253,,,,,,
89,0.134882175819,0.133842517125,,,,,,
90,0.134783329794,0.133729028943,,,,,,
91,0.134364195588,0.133361212138,,,,,,
92,0.133236497831,0.132257689513,,,,,,
93,0.133073010362,0.132153244905,,,,,,
94,0.131208776557,0.13048735132,,,,,,
95,0.130926763171,0.130241639943,,,,,,
96,0.129773055688,0.129182544118,,,,,,
97,0.129683333725,0.129100655886,,,,,,
98,0.129351972954,0.12888441854,,,,,,
99,0.128721760459,0.128964753131,,,,,,
