Time(Iteration),CAB_originalCoTheta,CAB_true_decreaseCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.977647074702,0.988250306288,0.988250306288,0.988342344107,,,,,,
