Time(Iteration),CABCoTheta,LinUCBCoTheta,,,,,,
0,0.959240849618,0.959240849618,,,,,,
1,0.93774167204,0.93774167204,,,,,,
2,0.916643814221,0.916643814221,,,,,,
3,0.900901552473,0.900901552473,,,,,,
4,0.886230033271,0.886230033271,,,,,,
5,0.871190272983,0.871190272983,,,,,,
6,0.85124483145,0.85124483145,,,,,,
7,0.831426195984,0.831426195984,,,,,,
8,0.817698558882,0.817698558882,,,,,,
9,0.802131561667,0.802131561667,,,,,,
10,0.789964978494,0.789964978494,,,,,,
11,0.776211653791,0.776211653791,,,,,,
12,0.760757393097,0.760757393097,,,,,,
13,0.742797772157,0.742797772157,,,,,,
14,0.733527935532,0.733527935532,,,,,,
15,0.720131363842,0.720131363842,,,,,,
16,0.711519205408,0.711519205408,,,,,,
17,0.694625915099,0.694625915099,,,,,,
18,0.683174337107,0.683174337107,,,,,,
19,0.66734846723,0.66734846723,,,,,,
20,0.659587434377,0.659587434377,,,,,,
21,0.649532994235,0.649532994235,,,,,,
22,0.643409622454,0.643409622454,,,,,,
23,0.63228606227,0.63228606227,,,,,,
24,0.622379976434,0.622379976434,,,,,,
25,0.609401013532,0.609401013532,,,,,,
26,0.604115571154,0.604115571154,,,,,,
27,0.59971619102,0.59971619102,,,,,,
28,0.594845185798,0.594845185798,,,,,,
29,0.58954872486,0.58954872486,,,,,,
30,0.585871689421,0.585871689421,,,,,,
31,0.576617358329,0.576617358329,,,,,,
32,0.569226101957,0.569226101957,,,,,,
33,0.563005010774,0.563005010774,,,,,,
34,0.558426085225,0.558426085225,,,,,,
35,0.551370837483,0.551370837483,,,,,,
36,0.545117956706,0.545117956706,,,,,,
37,0.538336690499,0.538336690499,,,,,,
38,0.531787007989,0.531787007989,,,,,,
39,0.526016970386,0.526016970386,,,,,,
40,0.523481562728,0.523481562728,,,,,,
41,0.515258290042,0.515258290042,,,,,,
42,0.509018499787,0.509018499787,,,,,,
43,0.500184513161,0.500184513161,,,,,,
44,0.490006932919,0.490006932919,,,,,,
45,0.484854853489,0.484854853489,,,,,,
46,0.481435800541,0.481435800541,,,,,,
47,0.476982259971,0.476982259971,,,,,,
48,0.46874876187,0.46874876187,,,,,,
49,0.464350113028,0.464350113028,,,,,,
50,0.462244542979,0.462244542979,,,,,,
51,0.45954513501,0.45954513501,,,,,,
52,0.456567258892,0.456567258892,,,,,,
53,0.452448794334,0.452448794334,,,,,,
54,0.448326904243,0.448326904243,,,,,,
55,0.443822570848,0.443822570848,,,,,,
56,0.440595035857,0.440595035857,,,,,,
57,0.435026696537,0.435026696537,,,,,,
58,0.431358277432,0.431358277432,,,,,,
59,0.429282382707,0.429282382707,,,,,,
60,0.425500632264,0.425500632264,,,,,,
61,0.422862552753,0.422862552753,,,,,,
62,0.42027583134,0.42027583134,,,,,,
63,0.417516504205,0.417516504205,,,,,,
64,0.413968922891,0.413968922891,,,,,,
65,0.411360351284,0.411360351284,,,,,,
66,0.405353686691,0.405353686691,,,,,,
67,0.403650692803,0.403650692803,,,,,,
68,0.400071429006,0.400071429006,,,,,,
69,0.397602390624,0.397602390624,,,,,,
70,0.39604460039,0.39604460039,,,,,,
71,0.393675801,0.393675801,,,,,,
72,0.391205508838,0.391205508838,,,,,,
73,0.385962289172,0.385962289172,,,,,,
74,0.384218433808,0.384218433808,,,,,,
75,0.382906414081,0.382906414081,,,,,,
76,0.380949967907,0.380949967907,,,,,,
77,0.380630880928,0.380630880928,,,,,,
78,0.379055895674,0.379055895674,,,,,,
79,0.378100218845,0.378100218845,,,,,,
80,0.375643723019,0.375643723019,,,,,,
81,0.372869527083,0.372869527083,,,,,,
82,0.37093264187,0.37093264187,,,,,,
83,0.369830184413,0.369830184413,,,,,,
84,0.36728166341,0.36728166341,,,,,,
85,0.366054957728,0.366054957728,,,,,,
86,0.36406377659,0.36406377659,,,,,,
87,0.359724719753,0.359724719753,,,,,,
88,0.357931806524,0.357931806524,,,,,,
89,0.355798638817,0.355798638817,,,,,,
90,0.349967734497,0.349967734497,,,,,,
91,0.345465308694,0.345465308694,,,,,,
92,0.343403662313,0.343403662313,,,,,,
93,0.341910493947,0.341910493947,,,,,,
94,0.340786673181,0.340786673181,,,,,,
95,0.339554825309,0.339554825309,,,,,,
96,0.338296259315,0.338296259315,,,,,,
97,0.337522999374,0.337522999374,,,,,,
98,0.335447518121,0.335447518121,,,,,,
99,0.333646278513,0.333646278513,,,,,,
100,0.333642134829,0.333642134829,,,,,,
101,0.33269297879,0.33269297879,,,,,,
102,0.331528458082,0.331528458082,,,,,,
103,0.330065146326,0.330065146326,,,,,,
104,0.328929389633,0.328929389633,,,,,,
105,0.3277807429,0.3277807429,,,,,,
106,0.32104976177,0.32104976177,,,,,,
107,0.320477333611,0.320477333611,,,,,,
108,0.318190819892,0.318190819892,,,,,,
109,0.317149604328,0.317149604328,,,,,,
110,0.316680390402,0.316680390402,,,,,,
111,0.315954938451,0.315954938451,,,,,,
112,0.314927890536,0.314927890536,,,,,,
113,0.313585369466,0.313585369466,,,,,,
114,0.313151535647,0.313151535647,,,,,,
115,0.310149079226,0.310149079226,,,,,,
116,0.309449792949,0.309449792949,,,,,,
117,0.307505366238,0.307505366238,,,,,,
118,0.306799247911,0.306799247911,,,,,,
119,0.305505608978,0.305505608978,,,,,,
120,0.303120058673,0.303120058673,,,,,,
121,0.301512405751,0.301512405751,,,,,,
122,0.300472646015,0.300472646015,,,,,,
123,0.299536160984,0.299536160984,,,,,,
124,0.298795306731,0.298795306731,,,,,,
125,0.296365054959,0.296365054959,,,,,,
126,0.295041920667,0.295041920667,,,,,,
127,0.29321051275,0.29321051275,,,,,,
128,0.291886770882,0.291886770882,,,,,,
129,0.290779840013,0.290779840013,,,,,,
130,0.290557356504,0.290557356504,,,,,,
131,0.289863569764,0.289863569764,,,,,,
132,0.288491365013,0.288491365013,,,,,,
133,0.288124288664,0.288124288664,,,,,,
134,0.287871225965,0.287871225965,,,,,,
135,0.285966240535,0.285966240535,,,,,,
136,0.284643213464,0.284643213464,,,,,,
137,0.284376515602,0.284376515602,,,,,,
138,0.284257903802,0.284257903802,,,,,,
139,0.28359641593,0.28359641593,,,,,,
140,0.282719474529,0.282719474529,,,,,,
141,0.281850944099,0.281850944099,,,,,,
142,0.281000535717,0.281000535717,,,,,,
143,0.279515062683,0.279515062683,,,,,,
144,0.278975297356,0.278975297356,,,,,,
145,0.278601838867,0.278601838867,,,,,,
146,0.277166110682,0.277166110682,,,,,,
147,0.276696063961,0.276696063961,,,,,,
148,0.273855367958,0.273855367958,,,,,,
149,0.273184490757,0.273184490757,,,,,,
150,0.272677142091,0.272677142091,,,,,,
151,0.271522840087,0.271522840087,,,,,,
152,0.270887986796,0.270887986796,,,,,,
153,0.270291174543,0.270291174543,,,,,,
154,0.268983904732,0.268983904732,,,,,,
155,0.268653179494,0.268653179494,,,,,,
156,0.267987391812,0.267987391812,,,,,,
157,0.26683165191,0.26683165191,,,,,,
158,0.265776204128,0.265776204128,,,,,,
159,0.265324642275,0.265324642275,,,,,,
160,0.263887258133,0.263887258133,,,,,,
161,0.262933843183,0.262933843183,,,,,,
162,0.262135463718,0.262135463718,,,,,,
163,0.26208691433,0.26208691433,,,,,,
164,0.261483917277,0.261483917277,,,,,,
165,0.260547574042,0.260547574042,,,,,,
166,0.259978414572,0.259978414572,,,,,,
167,0.259221920105,0.259221920105,,,,,,
168,0.254670008299,0.254670008299,,,,,,
169,0.253740057933,0.253740057933,,,,,,
170,0.253028620493,0.253028620493,,,,,,
171,0.251957582687,0.251957582687,,,,,,
172,0.251707556732,0.251707556732,,,,,,
173,0.251598653012,0.251598653012,,,,,,
174,0.251062242813,0.251062242813,,,,,,
175,0.250796407974,0.250796407974,,,,,,
176,0.250483198264,0.250483198264,,,,,,
177,0.250376716222,0.250376716222,,,,,,
178,0.250258082152,0.250258082152,,,,,,
179,0.249670485996,0.249670485996,,,,,,
180,0.24940549939,0.24940549939,,,,,,
181,0.249032540908,0.249032540908,,,,,,
182,0.248483426368,0.248483426368,,,,,,
183,0.245817514003,0.245817514003,,,,,,
184,0.245425471118,0.245425471118,,,,,,
185,0.244319871794,0.244319871794,,,,,,
186,0.243916436369,0.243916436369,,,,,,
187,0.241721706272,0.241721706272,,,,,,
188,0.239719790098,0.239719790098,,,,,,
189,0.239697554844,0.239697554844,,,,,,
190,0.238968480767,0.238968480767,,,,,,
191,0.237067396528,0.237067396528,,,,,,
192,0.236877781709,0.236877781709,,,,,,
193,0.236750229117,0.236750229117,,,,,,
194,0.23640716895,0.23640716895,,,,,,
195,0.235870178682,0.235870178682,,,,,,
196,0.235697762796,0.235697762796,,,,,,
197,0.234703690109,0.234703690109,,,,,,
198,0.234435480793,0.234435480793,,,,,,
199,0.233459597306,0.233459597306,,,,,,
200,0.230298652904,0.230298652904,,,,,,
201,0.230028963714,0.230028963714,,,,,,
202,0.229572710792,0.229572710792,,,,,,
203,0.228905485951,0.228905485951,,,,,,
204,0.228723252933,0.228723252933,,,,,,
205,0.227785557803,0.227785557803,,,,,,
206,0.226852438485,0.226852438485,,,,,,
207,0.226389368528,0.226389368528,,,,,,
208,0.226219468286,0.226219468286,,,,,,
209,0.225890434947,0.225890434947,,,,,,
210,0.225031220843,0.225031220843,,,,,,
211,0.223988693872,0.223988693872,,,,,,
212,0.223317424355,0.223317424355,,,,,,
213,0.223080763505,0.223080763505,,,,,,
214,0.222648289824,0.222648289824,,,,,,
215,0.22229788979,0.22229788979,,,,,,
216,0.221894357569,0.221894357569,,,,,,
217,0.221095771832,0.221095771832,,,,,,
218,0.220812923489,0.220812923489,,,,,,
219,0.220515428166,0.220515428166,,,,,,
220,0.220320500798,0.220320500798,,,,,,
221,0.21921020535,0.21921020535,,,,,,
222,0.219209436811,0.219209436811,,,,,,
223,0.218720793496,0.218720793496,,,,,,
224,0.218244190835,0.218244190835,,,,,,
225,0.217917012515,0.217917012515,,,,,,
226,0.217417549918,0.217417549918,,,,,,
227,0.216149319789,0.216149319789,,,,,,
228,0.215700130612,0.215700130612,,,,,,
229,0.215037193934,0.215037193934,,,,,,
230,0.214600393259,0.214600393259,,,,,,
231,0.214338501732,0.214338501732,,,,,,
232,0.213711416066,0.213711416066,,,,,,
233,0.213448634304,0.213448634304,,,,,,
234,0.213209161912,0.213209161912,,,,,,
235,0.212995549009,0.212995549009,,,,,,
236,0.212721705257,0.212721705257,,,,,,
237,0.21138003102,0.21138003102,,,,,,
238,0.211248442319,0.211248442319,,,,,,
239,0.210484332469,0.210484332469,,,,,,
240,0.210260749937,0.210260749937,,,,,,
241,0.209859888838,0.209859888838,,,,,,
242,0.208906172408,0.208906172408,,,,,,
243,0.208649085734,0.208649085734,,,,,,
244,0.208283352561,0.208283352561,,,,,,
245,0.207889548917,0.207889548917,,,,,,
246,0.20767296988,0.20767296988,,,,,,
247,0.207427637927,0.207427637927,,,,,,
248,0.207065730715,0.207065730715,,,,,,
249,0.207072905529,0.207072905529,,,,,,
250,0.206752223759,0.206752223759,,,,,,
251,0.206640308755,0.206640308755,,,,,,
252,0.206262517686,0.206262517686,,,,,,
253,0.206116897922,0.206116897922,,,,,,
254,0.205890305156,0.205890305156,,,,,,
255,0.205781590889,0.205781590889,,,,,,
256,0.204220930988,0.204220930988,,,,,,
257,0.203615993539,0.203615993539,,,,,,
258,0.203422527135,0.203422527135,,,,,,
259,0.203239412798,0.203239412798,,,,,,
260,0.203069842864,0.203069842864,,,,,,
261,0.202793183061,0.202793183061,,,,,,
262,0.202562272428,0.202562272428,,,,,,
263,0.202155384292,0.202155384292,,,,,,
264,0.199413701324,0.199413701324,,,,,,
265,0.1993783874,0.1993783874,,,,,,
266,0.199254675926,0.199254675926,,,,,,
267,0.198763399042,0.198763399042,,,,,,
268,0.198588014515,0.198588014515,,,,,,
269,0.198441631928,0.198441631928,,,,,,
270,0.197764671115,0.197764671115,,,,,,
271,0.197616209575,0.197616209575,,,,,,
272,0.197676791017,0.197676791017,,,,,,
273,0.197221517504,0.197221517504,,,,,,
274,0.197163855661,0.197163855661,,,,,,
275,0.196988916474,0.196988916474,,,,,,
276,0.196690755071,0.196690755071,,,,,,
277,0.194703964811,0.194703964811,,,,,,
278,0.194468074345,0.194468074345,,,,,,
279,0.193661516346,0.193661516346,,,,,,
280,0.193175952101,0.193175952101,,,,,,
281,0.19312805987,0.19312805987,,,,,,
282,0.193265059213,0.193265059213,,,,,,
283,0.19318050059,0.19318050059,,,,,,
284,0.193113433003,0.193113433003,,,,,,
285,0.192958884627,0.192958884627,,,,,,
286,0.192901132511,0.192901132511,,,,,,
287,0.192620626674,0.192620626674,,,,,,
288,0.192511681938,0.192511681938,,,,,,
289,0.192396756676,0.192396756676,,,,,,
290,0.192363402625,0.192363402625,,,,,,
291,0.192252115062,0.192252115062,,,,,,
292,0.190831038571,0.190831038571,,,,,,
293,0.189533738638,0.189533738638,,,,,,
294,0.187893457647,0.187893457647,,,,,,
295,0.187781706065,0.187781706065,,,,,,
296,0.186970246721,0.186970246721,,,,,,
297,0.186708830512,0.186708830512,,,,,,
298,0.18651336723,0.18651336723,,,,,,
299,0.185322906637,0.185322906637,,,,,,
300,0.185321732098,0.185321732098,,,,,,
301,0.185031324874,0.185031324874,,,,,,
