Time(Iteration),CAB_original
0,6.28325539611
1,12.8066519308
2,17.1219855491
3,20.4856015579
4,24.1994411033
5,27.4104527855
6,30.0879698544
7,31.6107512369
8,33.2247458442
9,34.5940764582
10,36.6824686934
11,38.3051747164
12,38.9941782206
13,39.4893157577
14,40.7634031
15,41.7628149856
16,42.0851996618
17,42.9871899081
18,43.9873290755
19,44.7028201477
20,45.8298988984
21,46.1848182146
22,46.8056991356
23,47.3369139935
24,47.7148686955
25,47.9727511013
26,48.5769496567
27,49.1544313707
28,49.6620299635
29,49.9273318242
30,50.1709011094
31,50.5709651589
32,50.7249659608
33,51.2307150867
34,51.6620052304
35,52.1253611932
36,52.4174920259
37,52.5054019419
38,52.7466056507
39,52.773599672
40,52.9299898562
41,53.1647071401
42,53.4033200152
43,53.5398840834
44,53.7114967695
45,53.9918726729
46,54.0852252334
47,54.1590932316
48,54.2312831441
49,54.2839160978
50,54.2947104557
51,54.4037148869
52,54.5439129495
53,54.9385052251
54,55.0445071435
55,55.1411968864
56,55.2453391804
57,55.3716107393
58,55.5896488909
59,55.6336452976
60,55.7761958678
61,55.8161197006
62,55.8161197006
63,55.9922196672
64,56.1787787051
65,56.332017012
66,56.3350507371
67,56.502244704
68,56.5196676479
69,56.6683794721
70,56.7828985335
71,56.8956724106
72,56.9132273738
73,56.9767231788
74,57.0069373696
75,57.0426502718
76,57.1429319429
77,57.2179709887
78,57.3180179772
79,57.5098687847
80,57.522521049
81,57.5894010266
82,57.5962435013
83,57.6693124096
84,57.8073045659
85,57.8317771367
86,57.8794825239
87,57.9216512645
88,58.0466224005
89,58.0721977034
90,58.073707081
91,58.1060915756
92,58.1817726309
93,58.2093045365
94,58.2905117016
95,58.4193551767
96,58.4335369217
97,58.4503612027
98,58.5140614253
99,58.6347196131
100,58.748777198
101,58.7769114039
102,58.8264490011
103,58.9852591677
104,59.1208151579
105,59.126261694
106,59.2047336723
107,59.336449455
108,59.4265317523
109,59.4378851554
110,59.4378851554
111,59.5829659924
112,59.737027455
113,59.737027455
114,59.8278628189
115,59.8480717507
116,59.9665487405
117,60.0924842856
118,60.0924842856
119,60.1561135625
120,60.2330112872
121,60.2402110143
122,60.2402110143
123,60.2525608826
124,60.2611346295
125,60.2815628407
126,60.4826908995
127,60.6535388426
128,60.7557349072
129,60.7557349072
130,60.8629670587
131,60.8629670587
132,60.887554201
133,60.887554201
134,60.8898645618
135,60.8957204162
136,60.9812773066
137,61.1403591788
138,61.1446689554
139,61.2571687483
140,61.2719525683
141,61.2719525683
142,61.3362927501
143,61.374870864
144,61.4609700612
145,61.4995623035
146,61.5163857035
147,61.5779875922
148,61.5779875922
149,61.5779875922
150,61.7434620512
151,61.7434620512
152,61.7732406681
153,61.7732406681
154,61.7884932463
155,62.0899880871
156,62.1909059981
157,62.1909059981
158,62.204857008
159,62.2243937254
160,62.2243937254
161,62.2302870779
162,62.3559073729
163,62.4010276076
164,62.4217137298
165,62.436997994
166,62.436997994
167,62.5665550206
168,62.6134622989
169,62.6475341677
170,62.6490310333
171,62.6615182956
172,62.6896118802
173,62.7128737941
174,62.7145805321
175,62.7228818984
176,62.7555165771
177,62.7555165771
178,62.7565600817
179,62.7678633891
180,62.870334274
181,62.8770397619
182,62.8939157028
183,62.9304145161
184,62.941349815
185,62.9807366999
186,63.1655573436
187,63.1755205686
188,63.1950749689
189,63.1987047749
190,63.2620554528
191,63.2909321558
192,63.3030149318
193,63.3059315457
194,63.310964859
195,63.3122453143
196,63.3433270097
197,63.3433270097
198,63.4419566862
199,63.4419566862
200,63.5145664905
201,63.5571765413
202,63.5586543724
